,abbvie_male,abbvie_female,tuple,inc_male,inc_female,average_male,average_female,female-male
29,-0.5159335,-0.49417627,"('unfair', 'fair')",-0.458545,-0.60097593,-0.4872392,-0.5475761,-0.0603369
30,0.7735603,0.7078187,"('intolerant', 'tolerant')",1.4494611,1.4178772,1.1115108,1.062848,-0.0486628
31,-1.6646295,-1.5893209,"('evil', 'good')",-1.2526622,-1.2791036,-1.4586458,-1.4342122,0.0244336
32,0.18898265,0.098742805,"('unkind', 'kind')",1.2521297,1.0671836,0.7205561,0.5829632,-0.1375929
33,0.010329869,-0.09048722,"('wrong', 'right')",-0.69748473,-0.76729596,-0.3435774,-0.4288916,-0.0853142
34,-0.076304525,0.099084154,"('mean', 'honorable')",5.7292933,6.001586,2.8264945,3.0503352,0.2238407
35,-0.31914902,-0.4333902,"('corrupt', 'incorrupt')",-0.5148025,-0.7052973,-0.4169758,-0.5693437,-0.1523679
36,-1.2571944,-1.3344421,"('hostile', 'amicable')",-0.40300798,-0.60534185,-0.8301012,-0.969892,-0.1397908
37,0.4905777,0.47151864,"('fake', 'genuine')",0.41181955,0.44133583,0.4511986,0.4564272,0.0052286
38,-0.52247036,-0.43790486,"('untruthful', 'truthful')",-0.22150518,-0.1537597,-0.3719878,-0.2958323,0.0761555
39,0.9082274,0.95601946,"('exploitative', 'cooperative')",0.27707347,0.24613252,0.5926504,0.601076,0.0084256
40,0.3416653,0.33733386,"('stingy', 'generous')",-1.5902286,-1.6433712,-0.6242816,-0.6530187,-0.0287371
41,0.11964547,0.14373982,"('unforgiving', 'forgiving')",0.060540985,-0.051425233,0.0900932,0.0461573,-0.0439359
42,0.7628962,0.8545696,"('unreliable', 'reliable')",-3.074951,-2.9720564,-1.1560273,-1.0587434,0.0972839
43,0.42156655,0.5823711,"('irresponsible', 'responsible')",1.0746832,1.1249115,0.7481248,0.8536413,0.1055165
44,1.2263805,1.2104263,"('prejudiced', 'unprejudiced')",-1.6586578,-1.6399951,-0.2161387,-0.2147844,0.0013543
45,0.93384624,0.94567335,"('incompetent', 'competent')",0.2014296,0.20035017,0.5676379,0.5730118,0.0053739
46,-0.050859947,-0.03647717,"('uncompetitive', 'competitive')",-0.11098962,-0.123343855,-0.0809248,-0.0799105,0.0010143
47,-0.0891026,0.098145016,"('stupid', 'smart')",5.294097,5.4771194,2.6024971,2.7876322,0.1851351
48,-0.77801645,-0.7575752,"('unintelligent', 'intelligent')",0.38557178,0.3862164,-0.1962223,-0.1856794,0.0105429
49,-0.347752,-0.20119166,"('unable', 'able')",-0.08394331,0.038018115,-0.2158477,-0.0815868,0.1342609
50,0.11415159,0.15765524,"('clumsy', 'skillful')",0.22100236,0.2427798,0.167577,0.2002175,0.0326405
51,0.13829459,-0.01366232,"('uneducated', 'educated')",0.84521365,0.78092873,0.4917541,0.3836332,-0.1081209
52,-0.85239613,-1.0118605,"('irrational', 'rational')",0.14550969,0.06894011,-0.3534432,-0.4714602,-0.118017
53,-1.8219383,-1.7281171,"('uncreative', 'creative')",0.5024201,0.5304935,-0.659759,-0.5988118,0.0609472
54,-0.6249952,-0.69774556,"('incapable', 'capable')",1.0450414,1.1055042,0.2100231,0.2038793,-0.0061438
55,0.4731624,0.5281218,"('incompetent', 'clever')",0.40274543,0.40110213,0.4379539,0.464612,0.0266581
56,1.2542652,1.2841818,"('impractical', 'practical')",0.15957999,0.22725265,0.7069226,0.7557172,0.0487946
57,-0.61281365,-0.63395387,"('unimaginative', 'imaginative')",-2.2363799,-2.2887936,-1.4245968,-1.4613737,-0.0367769
58,-0.3497094,-0.33601007,"('undiscriminating', 'discriminating')",0.18667184,0.13426206,-0.0815188,-0.100874,-0.0193552
59,-0.20370305,-0.1775119,"('foolish', 'wise')",0.2544895,0.2917831,0.0253932,0.0571356,0.0317424
60,1.0001831,1.153562,"('inefficient', 'efficient')",0.11357072,0.28808662,0.5568769,0.7208243,0.1639474
61,-0.37979487,-0.44677192,"('illogical', 'logical')",0.4152444,0.26838458,0.0177248,-0.0891937,-0.1069185
62,0.909377,1.0561979,"('incompetent', 'brilliant')",0.5013694,0.721239,0.7053732,0.8887184,0.1833452
63,-0.29169732,-0.19490723,"('unperceptive', 'insightful')",1.1796377,1.3400016,0.4439702,0.5725472,0.128577
64,0.59409267,0.566849,"('shy', 'confident')",-6.4271216,-6.4273562,-2.9165144,-2.9302535,-0.0137391
65,0.41138586,0.34628835,"('insecure', 'secure')",-0.20694113,-0.20435423,0.1022224,0.0709671,-0.0312553
66,-1.0133288,-1.0896262,"('inactive', 'active')",0.1599239,0.12606053,-0.4267024,-0.4817828,-0.0550804
67,0.8403872,0.74199533,"('doubtful', 'determined')",-0.3243217,-0.34797472,0.2580328,0.1970103,-0.0610225
68,-0.45986313,-0.45243955,"('dependent', 'independent')",-0.54107565,-0.49592838,-0.5004694,-0.474184,0.0262854
69,0.20686564,0.1863916,"('lazy', 'industrious')",-0.88644356,-0.90078944,-0.339789,-0.3571989,-0.0174099
70,0.8884926,1.0379317,"('lethargic', 'energetic')",0.9289506,1.0197151,0.9087216,1.0288234,0.1201018
71,-0.6036149,-0.60352796,"('diffident', 'self-confident')",0.100208625,0.12477377,-0.2517031,-0.2393771,0.012326
72,-1.1544524,-1.1862916,"('unambitious', 'ambitious')",-0.62771535,-0.6491221,-0.8910839,-0.9177068,-0.0266229
73,0.97404253,0.9462763,"('helpless', 'self-reliant')",-2.9223862,-2.9025578,-0.9741718,-0.9781408,-0.003969
74,0.39547545,0.48708907,"('undedicated', 'dedicated')",0.26500055,0.23655002,0.330238,0.3618195,0.0315815
75,-0.18545592,-0.18736975,"('meek', 'impulsive')",-0.5404941,-0.5062753,-0.362975,-0.3468225,0.0161525
76,0.4608701,0.56036806,"('anxious', 'daring')",0.19773069,0.32089353,0.3293004,0.4406308,0.1113304
77,-0.84552187,-0.75623345,"('unmotivated', 'motivated')",-1.2446448,-1.1041192,-1.0450833,-0.9301763,0.114907
78,-0.682198,-0.5619882,"('nonresilient', 'resilient')",0.16014566,0.3215762,-0.2610262,-0.120206,0.1408202
79,-0.46977502,-0.469414,"('wavering', 'unwavering')",-0.3346027,-0.24499306,-0.4021889,-0.3572035,0.0449854
80,0.68325526,0.61095935,"('dominated', 'dominating')",-0.82262206,-0.84793043,-0.0696834,-0.1184855,-0.0488021
81,0.9360442,0.8016484,"('submissive', 'aggressive')",-0.5025486,-0.49643064,0.2167478,0.1526089,-0.0641389
82,0.090088606,0.11859952,"('poor', 'rich')",6.162066,6.303155,3.1260772,3.2108772,0.0848
83,-0.28101963,-0.33367488,"('powerless', 'powerful')",-1.0120281,-1.0699134,-0.6465238,-0.7017941,-0.0552703
84,0.080797896,0.014513146,"('inferior', 'superior')",0.6125297,0.64376396,0.3466638,0.3291385,-0.0175253
85,-1.4432985,-1.4242771,"('insignificant', 'prestigious')",0.111415766,0.16303451,-0.6659414,-0.6306213,0.0353201
86,-0.76458496,-0.8257069,"('uninfluential', 'influential')",0.21779816,0.050848138,-0.2733934,-0.3874294,-0.114036
87,1.0349096,0.90775067,"('unsuccessful', 'successful')",1.2864853,1.3073778,1.1606975,1.1075642,-0.0531333
88,-0.7162857,-0.7414576,"('low', 'eminent')",0.062069617,0.05720757,-0.3271081,-0.342125,-0.0150169
