,lauder_male,lauder_female,tuple,estee_male,estee_female,cos_male,cos_female,inc_male,inc_female,average_male,average_female,female-male
0,-0.65683365,-0.73079574,"('unsociable', 'sociable')",-0.90687215,-1.0270983,-0.20180148,-0.40340126,-0.27200723,-0.37190956,-0.5093786,-0.6333013,-0.1239227
1,-0.25915775,-0.39304984,"('unfriendly', 'friendly')",-0.18886057,-0.34968182,-0.9456809,-1.022887,1.213685,0.961666,-0.0450035,-0.2009882,-0.1559847
2,0.61416,0.62041515,"('unlikable', 'likable')",0.5421503,0.6446351,0.9528195,0.9546737,0.5525931,0.67308366,0.6654308,0.7232019,0.0577711
3,-1.3551403,-1.2773993,"('repellent', 'pleasant')",-2.4171276,-2.2762651,-0.0072821593,-0.049985085,-0.18012528,-0.08137798,-0.9899188,-0.9212569,0.0686619
4,0.7221718,0.7130916,"('disliked', 'liked')",0.9747799,0.9512788,-0.4845004,-0.4745069,-5.098416,-4.94842,-0.9714912,-0.9396392,0.031852
5,0.82427186,0.72938794,"('distant', 'outgoing')",1.1149035,0.9683535,-0.84611434,-0.7016043,-0.3423228,-0.34858587,0.1876845,0.1618878,-0.0257967
6,0.39189062,0.26963073,"('distant', 'open')",1.4697404,1.3416653,-0.905162,-0.78455997,0.21558286,0.13844328,0.293013,0.2412948,-0.0517182
7,-0.17629632,-0.13138506,"('insensitive', 'sensitive')",-1.3139735,-1.1907654,-0.76240426,-0.8512727,0.68234247,0.6891687,-0.3925829,-0.3710636,0.0215193
8,0.049521893,-0.05647133,"('unaffectionate', 'affectionate')",0.07118457,-0.025237314,-1.5290253,-1.5529535,0.27381325,0.07901446,-0.2836264,-0.3889119,-0.1052855
9,-0.38904607,-0.4275304,"('unaffectionate', 'caring')",-0.4703228,-0.5463031,-0.9627746,-1.0511212,1.1474476,1.0245434,-0.168674,-0.2501028,-0.0814288
10,-1.24148,-1.2109878,"('unsympathetic', 'sympathetic')",-2.707296,-2.636685,-0.8050349,-0.8807214,0.49295014,0.45481673,-1.0652152,-1.0683943,-0.0031791
11,-0.67482114,-0.65132916,"('unhelpful', 'helpful')",-1.3032995,-1.2830677,0.12526053,0.053711943,2.271742,2.263511,0.1047205,0.0957065,-0.009014
12,0.42327583,0.44632193,"('unsupportive', 'supportive')",-0.38720876,-0.4160513,-0.7069926,-0.7452684,-1.0516367,-0.9865483,-0.4306406,-0.4253865,0.0052541
13,-0.21542963,-0.22405568,"('impolite', 'polite')",-0.47446483,-0.48215324,0.6612741,0.5495438,0.028841726,0.065332174,5.53e-05,-0.0228332,-0.0228885
14,-1.4113426,-1.281567,"('antisocial', 'social')",-1.4223843,-1.3065939,-0.14073887,-0.26344922,-0.61941665,-0.49190634,-0.8984706,-0.8358791,0.0625915
15,0.25507933,0.17155282,"('boring', 'funny')",1.1725649,1.1969469,0.7549634,0.7162653,0.44345614,0.417952,0.656516,0.6256793,-0.0308367
16,-0.26116592,-0.31818777,"('unpopular', 'popular')",0.1958369,0.14411724,-0.4746255,-0.4979386,0.3328908,0.33339357,-0.0517659,-0.0846539,-0.032888
17,0.79512,0.7666589,"('nasty', 'nice')",0.1341699,0.14783329,-0.72561246,-0.6617024,-0.73004675,-0.7021216,-0.1315923,-0.112333,0.0192593
18,-0.14171073,-0.14842105,"('disagreeable', 'welcoming')",-0.13738462,-0.1569016,-1.7994742,-1.7520319,-0.84479415,-0.91797894,-0.7308409,-0.7438334,-0.0129925
19,0.731089,0.6645786,"('inhospitable', 'hospitable')",0.9503771,0.84602326,-0.080617815,-0.013799674,-0.23975535,-0.32726693,0.3402732,0.2923838,-0.0478894
20,0.59317183,0.5769458,"('rough', 'thoughtful')",-0.2475876,-0.27788234,-0.17098564,-0.15945233,0.91177183,0.82935697,0.2715926,0.242242,-0.0293506
21,-0.6153684,-0.5253217,"('immoral', 'moral')",-1.585273,-1.5260183,-0.69646263,-0.81903344,-0.820057,-0.75399065,-0.9292902,-0.906091,0.0231992
22,-1.1866356,-1.1546572,"('untrustworthy', 'trustworthy')",-1.7031162,-1.5691102,-1.1876943,-1.2141895,-1.4604068,-1.4165847,-1.3844632,-1.3386354,0.0458278
23,-0.72641796,-0.7184703,"('insincere', 'sincere')",-1.9917127,-1.9369686,-0.77849287,-0.8980149,4.7798243,4.5728083,0.3208002,0.2548386,-0.0659616
24,-1.6432933,-1.5871987,"('dishonest', 'honest')",-2.3744328,-2.280956,-1.3484237,-1.3927488,0.562965,0.43572277,-1.2007962,-1.2062951,-0.0054989
25,0.7285708,0.72540975,"('egoistic', 'altruistic')",0.4599163,0.4754937,-0.02377337,0.057468217,0.8904918,0.86632854,0.5138014,0.531175,0.0173736
26,0.32866386,0.2790444,"('hardhearted', 'benevolent')",1.1714852,1.089205,0.965432,0.86556566,1.3752487,1.238134,0.9602074,0.8679873,-0.0922201
27,-0.3725488,-0.41270125,"('hardhearted', 'softhearted')",-0.8382739,-0.70961887,-0.2977721,-0.19441518,1.2856051,1.1407819,-0.0557474,-0.0439884,0.011759
28,-0.50980353,-0.5669242,"('disloyal', 'loyal')",-1.5237318,-1.607553,-0.8655932,-1.0468404,0.65899694,0.45700812,-0.560033,-0.6910774,-0.1310444
29,-0.5338072,-0.6632955,"('unfair', 'fair')",-0.7885683,-0.8782232,-1.476256,-1.5425265,-1.0510638,-1.2110544,-0.9624239,-1.0737749,-0.111351
30,-0.75062823,-0.6794431,"('intolerant', 'tolerant')",-0.9673974,-0.8399038,-0.113784514,-0.22709519,1.2129935,1.171405,-0.1547042,-0.1437593,0.0109449
31,0.26821586,0.119895175,"('evil', 'good')",1.0592271,0.9435268,-0.37182674,-0.3113847,-1.3993974,-1.5099542,-0.1109453,-0.1894792,-0.0785339
32,-0.65879744,-0.62879574,"('unkind', 'kind')",-0.8267325,-0.77674323,0.28466564,0.21712965,1.0553114,0.9512851,-0.0363882,-0.0592811,-0.0228929
33,1.2317123,1.1053053,"('wrong', 'right')",1.4808444,1.2708656,0.1758271,0.09979894,-0.48917633,-0.5504011,0.5998019,0.4813922,-0.1184097
34,0.29568067,0.36775482,"('mean', 'honorable')",-0.0007437244,0.1345627,0.15052187,0.16045962,5.348055,5.3213706,1.4483784,1.496037,0.0476586
35,1.6747159,1.5273955,"('corrupt', 'incorrupt')",1.922457,1.851471,-0.09799799,0.0603439,-0.4304971,-0.5926432,0.7671694,0.7116418,-0.0555276
36,1.098867,0.9031717,"('hostile', 'amicable')",1.8724613,1.6728851,0.06337646,0.043497093,-0.24821603,-0.40040952,0.6966221,0.5547861,-0.141836
37,0.7509298,0.75866306,"('fake', 'genuine')",-0.44015452,-0.32583317,-0.33562183,-0.274554,0.49240893,0.45084906,0.1168906,0.1522812,0.0353906
38,-0.33911303,-0.31772822,"('untruthful', 'truthful')",-0.5232012,-0.47096023,-0.74037623,-0.7655366,0.33190742,0.33644366,-0.3176958,-0.3044453,0.0132505
39,0.21435392,0.28043362,"('exploitative', 'cooperative')",0.12549302,0.24662396,1.1973169,1.1331865,0.05895521,0.053421196,0.3990298,0.4284163,0.0293865
