,constellation_male,constellation_female,tuple,brands_male,brands_female,inc_male,inc_female,average_male,average_female,female-male
0,0.14429931,0.18357748,"('unsociable', 'sociable')",1.0948008,0.8608294,-0.52147174,-0.6700351,0.2392095,0.1247906,-0.1144189
1,-0.33670044,-0.52265537,"('unfriendly', 'friendly')",0.15297058,0.16449445,1.7089132,1.609073,0.5083944,0.4169707,-0.0914237
2,0.2155917,0.25239974,"('unlikable', 'likable')",0.99285424,1.035393,0.67691785,0.8056095,0.6284546,0.6978007,0.0693461
3,-0.6173686,-0.37155485,"('repellent', 'pleasant')",-0.65427494,-0.4373001,-0.4348217,-0.35092306,-0.5688217,-0.3865927,0.182229
4,-1.6974293,-1.8931026,"('disliked', 'liked')",-0.3278938,-0.24814409,-5.951883,-5.927571,-2.6590687,-2.6896057,-0.030537
5,-1.4625126,-1.5928265,"('distant', 'outgoing')",-0.52066094,-0.35619175,0.020718522,0.07136106,-0.6541517,-0.6258857,0.028266
6,-1.9949073,-2.1343944,"('distant', 'open')",-1.0668899,-0.8943773,0.59807044,0.6106094,-0.8212423,-0.8060541,0.0151882
7,0.8338495,0.98149943,"('insensitive', 'sensitive')",0.5832937,0.5654839,0.4856529,0.49324974,0.6342653,0.6800777,0.0458124
8,-0.3606314,-0.51821464,"('unaffectionate', 'affectionate')",-0.5796706,-0.48920298,0.82852113,0.73086745,-0.0372603,-0.0921834,-0.0549231
9,0.41252974,0.35857555,"('unaffectionate', 'caring')",0.31560552,0.3268645,1.1208485,1.0707277,0.6163279,0.5853893,-0.0309386
10,1.0140532,1.3040658,"('unsympathetic', 'sympathetic')",0.32718566,0.30111486,-0.51800424,-0.60554975,0.2744115,0.3332103,0.0587988
11,0.6484965,0.8129637,"('unhelpful', 'helpful')",0.50058997,0.5071539,1.631716,1.6206529,0.9269342,0.9802569,0.0533227
12,0.55041,0.73006535,"('unsupportive', 'supportive')",0.7843339,0.9657884,-1.6819558,-1.6207305,-0.1157373,0.0250411,0.1407784
13,0.14660583,0.22946197,"('impolite', 'polite')",0.87571687,0.7533731,-0.42087045,-0.43953568,0.2004841,0.1810998,-0.0193843
14,0.3696296,0.53916377,"('antisocial', 'social')",0.93162924,0.8204538,-0.74625516,-0.7461139,0.1850012,0.2045012,0.0195
15,0.43322128,0.21702336,"('boring', 'funny')",0.40237018,0.28835267,0.66436017,0.6345449,0.4999839,0.3799736,-0.1200103
16,-1.722763,-1.8115399,"('unpopular', 'popular')",-0.49647838,-0.2736972,0.61999553,0.71763074,-0.5330819,-0.4558688,0.0772131
17,-0.8268873,-0.82726645,"('nasty', 'nice')",-0.73611635,-0.55348283,-0.6008768,-0.5480809,-0.7212934,-0.6429434,0.07835
18,0.19734077,0.19376685,"('disagreeable', 'welcoming')",-0.32405394,-0.20857494,-0.28208452,-0.28158277,-0.1362659,-0.098797,0.0374689
19,-0.7085087,-0.74581784,"('inhospitable', 'hospitable')",-0.5289657,-0.5237089,-0.009652898,0.12123952,-0.4157091,-0.3827624,0.0329467
20,1.2900305,1.485999,"('rough', 'thoughtful')",0.3840233,0.54344904,0.85886097,0.8746369,0.8443049,0.9680283,0.1237234
21,0.51132774,0.65881187,"('immoral', 'moral')",0.92694753,0.8681409,-0.9104547,-0.8800093,0.1759402,0.2156478,0.0397076
22,0.14303118,0.2598212,"('untrustworthy', 'trustworthy')",0.15558477,-0.006866729,-1.1030642,-1.162215,-0.2681494,-0.3030868,-0.0349374
23,1.6232841,1.766015,"('insincere', 'sincere')",0.762261,0.66927814,5.2390656,5.1162214,2.541537,2.5171715,-0.0243655
