,helmerich_male,helmerich_female,tuple,&_male,&_female,payne_male,payne_female,inc_male,inc_female,average_male,average_female,female-male
0,-0.64763045,-0.82265806,"('unsociable', 'sociable')",0.7959232,0.6780119,-0.7970387,-0.8989705,-0.2629985,-0.3994309,-0.2279361,-0.3607619,-0.1328258
1,-2.0137854,-2.17176,"('unfriendly', 'friendly')",-0.721073,-0.8696992,0.14893168,0.07325494,1.5221192,1.3123714,-0.2659518,-0.4139583,-0.1480065
2,-0.33841553,-0.2680201,"('unlikable', 'likable')",1.0023437,1.046531,0.003221076,0.122690916,0.3879813,0.43376344,0.2637826,0.3337413,0.0699587
3,-0.87874764,-0.79083025,"('repellent', 'pleasant')",0.18551439,0.23027459,-1.263083,-1.2187537,-0.14512786,-0.06326443,-0.525361,-0.4606435,0.0647175
4,0.4049618,0.27919236,"('disliked', 'liked')",-0.032292906,-0.13276283,-0.33508825,-0.39129105,-4.9164987,-4.800594,-1.2197295,-1.2613639,-0.0416344
5,-0.17334026,-0.1844888,"('distant', 'outgoing')",-0.70403427,-0.687419,1.6732101,1.7796423,-0.004429415,0.015428342,0.1978516,0.2307907,0.0329391
6,-0.55079824,-0.54341555,"('distant', 'open')",-0.83873194,-0.8358695,1.6229641,1.7236763,0.39592147,0.34719425,0.1573389,0.1728964,0.0155575
7,-0.5189017,-0.49592465,"('insensitive', 'sensitive')",-0.059219696,0.059838913,-0.26745564,-0.26775974,0.6050371,0.5624975,-0.060135,-0.035337,0.024798
8,-0.81001866,-0.834097,"('unaffectionate', 'affectionate')",-0.5045593,-0.57308304,0.98230296,1.0396483,0.7481981,0.52937037,0.1039808,0.0404596,-0.0635212
9,-1.0217541,-1.0974755,"('unaffectionate', 'caring')",-0.3544098,-0.4182694,1.0501319,1.0546193,1.1585622,0.9744216,0.2081325,0.128324,-0.0798085
10,-1.1620023,-1.2081201,"('unsympathetic', 'sympathetic')",0.21777761,0.25865805,-1.3911777,-1.4059185,0.27940512,0.13442768,-0.5139993,-0.5552382,-0.0412389
11,-1.0553964,-1.0934132,"('unhelpful', 'helpful')",-0.68202883,-0.68738747,-0.5639842,-0.5672708,1.5855409,1.4586396,-0.1789671,-0.222358,-0.0433909
12,-0.36917,-0.36302882,"('unsupportive', 'supportive')",0.7877878,0.88654315,0.9597039,1.0191073,-0.9455512,-0.8978318,0.1081926,0.1611975,0.0530049
13,-0.40241706,-0.4424944,"('impolite', 'polite')",0.6779615,0.6820587,-0.44958618,-0.45271933,-0.11030523,-0.13866982,-0.0710867,-0.0879562,-0.0168695
