,stroke_male,stroke_female,tuple,average_male,average_female,female-male
60,0.7869328,1.0839534,"('inefficient', 'efficient')",0.7869328,1.0839534,0.2970206
61,0.4943111,0.30639234,"('illogical', 'logical')",0.4943111,0.3063923,-0.1879188
62,0.8472862,1.0246644,"('incompetent', 'brilliant')",0.8472862,1.0246644,0.1773782
63,0.17468148,0.25131607,"('unperceptive', 'insightful')",0.1746815,0.2513161,0.0766346
64,-5.5862827,-5.5472126,"('shy', 'confident')",-5.5862827,-5.5472126,0.0390701
65,0.7482723,0.9605819,"('insecure', 'secure')",0.7482723,0.9605819,0.2123096
66,-0.054999266,-0.2567856,"('inactive', 'active')",-0.0549993,-0.2567856,-0.2017863
67,-0.4822072,-0.38781825,"('doubtful', 'determined')",-0.4822072,-0.3878182,0.094389
68,-0.8789131,-0.77924085,"('dependent', 'independent')",-0.8789131,-0.7792408,0.0996723
69,-2.0565853,-2.1499543,"('lazy', 'industrious')",-2.0565853,-2.1499543,-0.093369
70,1.9838437,1.9195402,"('lethargic', 'energetic')",1.9838437,1.9195402,-0.0643035
71,0.0026323795,0.0022719055,"('diffident', 'self-confident')",0.0026324,0.0022719,-0.0003605
72,0.9731529,1.1780142,"('unambitious', 'ambitious')",0.9731529,1.1780142,0.2048613
73,-2.6803703,-2.6478572,"('helpless', 'self-reliant')",-2.6803703,-2.6478572,0.0325131
74,0.5007671,0.29495755,"('undedicated', 'dedicated')",0.5007671,0.2949575,-0.2058096
75,-0.77541524,-0.7980294,"('meek', 'impulsive')",-0.7754152,-0.7980294,-0.0226142
76,0.8994049,1.0325444,"('anxious', 'daring')",0.8994049,1.0325444,0.1331395
77,-1.2401654,-1.0909404,"('unmotivated', 'motivated')",-1.2401654,-1.0909404,0.149225
78,-1.0505434,-1.0973899,"('nonresilient', 'resilient')",-1.0505434,-1.0973899,-0.0468465
79,-0.5742391,-0.6231902,"('wavering', 'unwavering')",-0.5742391,-0.6231902,-0.0489511
80,0.5782895,0.4718966,"('dominated', 'dominating')",0.5782895,0.4718966,-0.1063929
81,0.42080274,0.5476931,"('submissive', 'aggressive')",0.4208027,0.5476931,0.1268904
82,5.6742477,5.790455,"('poor', 'rich')",5.6742477,5.7904549,0.1162072
83,-0.14655814,-0.11127257,"('powerless', 'powerful')",-0.1465581,-0.1112726,0.0352855
84,0.2898622,0.28158063,"('inferior', 'superior')",0.2898622,0.2815806,-0.0082816
85,-1.4432217,-1.5660986,"('insignificant', 'prestigious')",-1.4432217,-1.5660986,-0.1228769
86,0.913426,0.80911446,"('uninfluential', 'influential')",0.913426,0.8091145,-0.1043115
87,0.107625484,0.07043057,"('unsuccessful', 'successful')",0.1076255,0.0704306,-0.0371949
88,-0.08173201,-0.06130759,"('low', 'eminent')",-0.081732,-0.0613076,0.0204244
