,boston_male,boston_female,tuple,scientific_male,scientific_female,corp_male,corp_female,average_male,average_female,female-male
20,0.2124549,0.17761794,"('rough', 'thoughtful')",1.598777,1.7286979,0.6350694,0.68461823,0.8154338,0.8636447,0.0482109
21,-0.029464781,-0.0022129072,"('immoral', 'moral')",0.70178896,0.6989462,-0.7484449,-0.6424585,-0.0253736,0.0180916,0.0434652
22,0.21095975,0.23997137,"('untrustworthy', 'trustworthy')",0.1377562,0.15478036,-0.80475676,-0.7037385,-0.1520136,-0.1029956,0.049018
23,0.25493276,0.3798043,"('insincere', 'sincere')",-0.45924413,-0.4987636,5.664655,5.741662,1.8201146,1.8742342,0.0541196
24,1.3855386,1.5957603,"('dishonest', 'honest')",-0.55914426,-0.50319904,0.6303153,0.68453765,0.4855699,0.5923663,0.1067964
25,0.45465577,0.4344862,"('egoistic', 'altruistic')",1.3379735,1.342618,1.3514715,1.3814683,1.0480336,1.0528575,0.0048239
26,1.0739658,0.7694484,"('hardhearted', 'benevolent')",1.5880306,1.3260603,2.0328703,1.7113589,1.5649556,1.2689559,-0.2959997
27,-0.31286997,-0.32652828,"('hardhearted', 'softhearted')",-1.0454144,-1.0560087,0.8519042,0.8329385,-0.1687934,-0.1831995,-0.0144061
28,0.41017917,0.35194796,"('disloyal', 'loyal')",0.30357158,0.16853493,0.9251053,0.81008065,0.5462853,0.4435212,-0.1027641
29,-0.3400958,-0.33422846,"('unfair', 'fair')",-0.041396976,0.017122284,-0.10454958,-0.1963246,-0.1620141,-0.1711436,-0.0091295
30,0.524252,0.6242011,"('intolerant', 'tolerant')",0.2769147,0.17741337,0.5030879,0.463019,0.4347515,0.4215445,-0.013207
31,-0.7774363,-0.8024097,"('evil', 'good')",-0.024606936,-0.09420245,-0.9443536,-0.96174544,-0.5821323,-0.6194526,-0.0373203
32,0.40062964,0.38144988,"('unkind', 'kind')",-0.11151385,-0.119955026,0.8875713,0.7292391,0.392229,0.3302447,-0.0619843
33,0.3382128,0.30095392,"('wrong', 'right')",0.6055592,0.5527376,-0.45683977,-0.46887052,0.1623107,0.1282737,-0.034037
34,-0.57232195,-0.41352326,"('mean', 'honorable')",0.4914198,0.57296133,5.109822,5.4354258,1.6763066,1.8649546,0.188648
35,0.75348014,0.62388635,"('corrupt', 'incorrupt')",-0.25384971,-0.22859475,-0.93148756,-1.0196385,-0.1439524,-0.2081157,-0.0641633
36,0.094045326,-0.11915446,"('hostile', 'amicable')",-0.29635996,-0.54115546,-0.32036692,-0.4877308,-0.1742272,-0.3826803,-0.2084531
37,-0.15844211,-0.110568315,"('fake', 'genuine')",-0.17833674,-0.113741994,-0.19211763,-0.09903488,-0.1762988,-0.1077817,0.0685171
38,0.551663,0.6361406,"('untruthful', 'truthful')",0.20131484,0.17766681,-0.07350327,0.04735336,0.2264915,0.2870536,0.0605621
39,2.0336792,2.2428026,"('exploitative', 'cooperative')",0.6147227,0.7511148,0.0689241,0.1790978,0.9057754,1.0576718,0.1518964
40,1.0365187,1.1098768,"('stingy', 'generous')",0.6191818,0.6249243,-1.6118205,-1.6506569,0.0146267,0.028048,0.0134213
41,0.5282368,0.5175008,"('unforgiving', 'forgiving')",0.43000287,0.32974145,0.050410192,-0.034264345,0.3362166,0.2709926,-0.065224
42,0.62322,0.78931093,"('unreliable', 'reliable')",-0.9325509,-0.87373936,-3.3518817,-3.2383246,-1.2204042,-1.1075843,0.1128199
43,-0.29699212,-0.067868926,"('irresponsible', 'responsible')",-0.60479754,-0.49668217,0.024183504,0.13246524,-0.2925354,-0.1440286,0.1485068
44,-1.3085788,-1.2916454,"('prejudiced', 'unprejudiced')",-0.4085392,-0.2942433,-1.6432829,-1.6255946,-1.1201336,-1.0704945,0.0496391
45,0.16091406,0.15918002,"('incompetent', 'competent')",-0.14552934,-0.20983562,-0.16796717,-0.18193452,-0.0508608,-0.07753,-0.0266692
46,-0.41169322,-0.30264467,"('uncompetitive', 'competitive')",-0.6416994,-0.6298112,-0.98263353,-0.96728945,-0.6786754,-0.6332484,0.045427
47,-0.6637684,-0.59408647,"('stupid', 'smart')",0.026111983,0.1643238,4.8997765,5.109078,1.4207067,1.5597717,0.139065
48,0.05215603,0.06951104,"('unintelligent', 'intelligent')",1.9900043,1.9800149,0.7404226,0.6910137,0.9275276,0.9135132,-0.0140144
49,-0.77643657,-0.76342475,"('unable', 'able')",0.2825083,0.34000683,-0.37683263,-0.25198948,-0.2902536,-0.2251358,0.0651178
50,0.19942226,0.19812357,"('clumsy', 'skillful')",-0.5159282,-0.5691545,-0.16529894,-0.2330476,-0.1606016,-0.2013595,-0.0407579
51,0.84160316,0.6655423,"('uneducated', 'educated')",0.4675859,0.32214957,0.679688,0.52255046,0.662959,0.5034141,-0.1595449
52,0.18757115,0.007335402,"('irrational', 'rational')",0.31949815,0.15569776,0.27133077,0.15147054,0.2594667,0.1048346,-0.1546321
53,0.09114379,-0.04479804,"('uncreative', 'creative')",0.38064384,0.2743543,0.42782617,0.31474012,0.2998713,0.1814321,-0.1184392
54,-0.24587458,-0.33836433,"('incapable', 'capable')",-0.13132405,-0.21940584,0.48392946,0.5382056,0.0355769,-0.0065215,-0.0420984
55,0.21408775,0.2555843,"('incompetent', 'clever')",1.2751695,1.2423518,0.42502803,0.48319587,0.6380951,0.6603773,0.0222822
56,0.18104762,0.2893049,"('impractical', 'practical')",0.30464986,0.37263954,-0.6993548,-0.5805607,-0.0712191,0.0271279,0.098347
57,-0.10688589,-0.27396718,"('unimaginative', 'imaginative')",0.14111009,0.049204044,-2.710668,-2.7581313,-0.8921479,-0.9942981,-0.1021502
58,1.277128,1.2631782,"('undiscriminating', 'discriminating')",0.6458514,0.538925,0.41406414,0.47198713,0.7790145,0.7580301,-0.0209844
59,0.11150228,0.0884952,"('foolish', 'wise')",0.083785236,0.09650326,-0.10179953,-0.003440882,0.0311627,0.0605192,0.0293565
60,0.3869583,0.5796217,"('inefficient', 'efficient')",-0.1586283,0.004971076,-0.25723913,-0.0044130813,-0.0096364,0.1933932,0.2030296
61,0.9126416,0.816523,"('illogical', 'logical')",0.60514617,0.5299896,0.566928,0.41668695,0.6949053,0.5877332,-0.1071721
62,0.13832286,0.3688861,"('incompetent', 'brilliant')",1.1136299,1.255295,0.34241664,0.61118394,0.5314565,0.7451217,0.2136652
63,0.36094084,0.42299667,"('unperceptive', 'insightful')",-0.070186846,-0.07265191,0.47560674,0.5771981,0.2554536,0.309181,0.0537274
64,0.002009295,-0.02781316,"('shy', 'confident')",-0.46150836,-0.451168,-5.99784,-6.0218134,-2.1524463,-2.1669315,-0.0144852
65,0.25774366,0.28381652,"('insecure', 'secure')",-0.38663802,-0.38400376,-0.12416779,0.006880682,-0.0843541,-0.0311022,0.0532519
66,0.64445096,0.58319616,"('inactive', 'active')",-0.7958275,-0.8164878,0.35718656,0.29407164,0.0686033,0.02026,-0.0483433
67,-0.20987716,-0.23288071,"('doubtful', 'determined')",-1.1459512,-1.1074047,-0.39836016,-0.51938933,-0.5847295,-0.6198916,-0.0351621
68,0.37833732,0.4269432,"('dependent', 'independent')",-0.45095575,-0.385007,-1.0692008,-0.96181774,-0.3806064,-0.3066272,0.0739792
69,-0.5719454,-0.57858646,"('lazy', 'industrious')",0.98937577,1.0582038,-1.1563265,-1.0527549,-0.2462987,-0.1910458,0.0552529
70,0.033121154,0.19153413,"('lethargic', 'energetic')",-0.4652544,-0.4498065,-0.09200459,0.049843132,-0.1747126,-0.0694764,0.1052362
71,1.2705034,1.3061905,"('diffident', 'self-confident')",1.3256738,1.3435276,0.19959208,0.24951616,0.9319231,0.9664114,0.0344883
72,0.5896338,0.6890243,"('unambitious', 'ambitious')",0.046767112,0.11711881,-0.19785857,-0.090571,0.1461808,0.2385241,0.0923433
73,1.5935069,1.651252,"('helpless', 'self-reliant')",0.15485415,0.068164006,-3.3309035,-3.1491833,-0.5275141,-0.4765891,0.050925
74,1.9109715,1.9175459,"('undedicated', 'dedicated')",-0.1604268,-0.15923072,-0.30117458,-0.34888053,0.4831234,0.4698116,-0.0133118
75,-0.34433377,-0.38567004,"('meek', 'impulsive')",0.07321336,-0.00041040778,-0.5929673,-0.5351302,-0.2880292,-0.3070702,-0.019041
76,0.48897177,0.678993,"('anxious', 'daring')",-0.5001259,-0.40174592,-0.29524288,-0.2556176,-0.1021323,0.0072098,0.1093421
77,-0.7601108,-0.65279925,"('unmotivated', 'motivated')",0.83579725,0.95833915,-1.1969154,-0.9341607,-0.373743,-0.2095403,0.1642027
78,-1.1292552,-1.0896994,"('nonresilient', 'resilient')",0.66952866,0.68913954,-0.1137392,-0.046895318,-0.1911552,-0.1491517,0.0420035
79,0.15588304,0.047047604,"('wavering', 'unwavering')",-0.8622113,-1.0031443,-0.61344,-0.62246305,-0.4399227,-0.5261865,-0.0862638
80,0.6725118,0.6783637,"('dominated', 'dominating')",0.04326035,0.18121815,-0.30776328,-0.27168623,0.136003,0.1959652,0.0599622
81,0.21077964,0.20808929,"('submissive', 'aggressive')",0.3696251,0.3189933,-0.56465507,-0.55252355,0.0052499,-0.0084803,-0.0137302
82,-0.42521808,-0.48507974,"('poor', 'rich')",0.24869958,0.1944038,6.124207,6.156509,1.9825629,1.9552776,-0.0272853
83,0.40064096,0.32282278,"('powerless', 'powerful')",0.32624492,0.39829063,-0.74120206,-0.74280936,-0.004772,-0.007232,-0.00246
84,0.46955657,0.42462808,"('inferior', 'superior')",0.6380263,0.6783338,0.46731165,0.4939501,0.5249648,0.532304,0.0073392
85,0.38831827,0.29624295,"('insignificant', 'prestigious')",1.0241247,0.89818823,-0.33835772,-0.4290292,0.3580285,0.255134,-0.1028945
86,0.62867564,0.43413496,"('uninfluential', 'influential')",0.6670886,0.41106337,0.01698306,-0.2018977,0.4375824,0.2144336,-0.2231488
87,0.7504627,0.6572267,"('unsuccessful', 'successful')",-0.03783167,-0.0017113537,1.0246743,1.069516,0.5791018,0.5750104,-0.0040914
88,-0.1012085,-0.21207388,"('low', 'eminent')",-0.05081659,-0.15484613,-0.26489732,-0.38770318,-0.1389741,-0.2515411,-0.112567
