,dominos_male,dominos_female,tuple,pizza_male,pizza_female,inc_male,inc_female,average_male,average_female,female-male
0,-0.68970925,-0.8142995,"('unsociable', 'sociable')",1.3858271,1.3515204,-0.5283466,-0.6703468,0.0559237,-0.0443753,-0.100299
1,0.8268305,0.56442404,"('unfriendly', 'friendly')",0.8782962,0.69568336,2.4619558,2.3155334,1.3890276,1.1918802,-0.1971474
2,0.5109847,0.59143955,"('unlikable', 'likable')",0.46375695,0.5377655,0.5566255,0.61400414,0.5104557,0.5810697,0.070614
3,-2.4811203,-2.3972006,"('repellent', 'pleasant')",-1.2876282,-1.1517462,-0.27150604,-0.22764412,-1.3467515,-1.2588637,0.0878878
4,0.7384252,0.713897,"('disliked', 'liked')",-0.8509344,-0.8858257,-6.51307,-6.6290174,-2.2085265,-2.2669821,-0.0584556
5,1.2997364,1.15135,"('distant', 'outgoing')",-0.064607434,-0.14731173,0.30611038,0.2833218,0.5137465,0.4291201,-0.0846264
6,1.0225041,0.932509,"('distant', 'open')",-0.25151333,-0.3244494,0.9080637,0.8379625,0.5596848,0.4820074,-0.0776774
7,-1.6350117,-1.5364122,"('insensitive', 'sensitive')",-0.5888246,-0.54522747,0.021866651,0.044729806,-0.73399,-0.67897,0.05502
8,0.21088912,0.11396712,"('unaffectionate', 'affectionate')",-0.3109217,-0.40456674,1.0638751,1.0223786,0.3212808,0.2439263,-0.0773545
9,-0.08484335,-0.18815097,"('unaffectionate', 'caring')",-0.08773625,-0.16909671,1.1683117,1.1644297,0.3319107,0.2690607,-0.06285
10,-2.615456,-2.5246038,"('unsympathetic', 'sympathetic')",-0.50167865,-0.6016041,-1.066691,-1.1112064,-1.3946087,-1.4124715,-0.0178628
11,-1.3110514,-1.2510344,"('unhelpful', 'helpful')",0.04406181,0.10560429,1.2510976,1.3647463,-0.0052973,0.0731054,0.0784027
12,-0.63412815,-0.5935523,"('unsupportive', 'supportive')",0.019772168,0.0897223,-1.974227,-1.9670078,-0.862861,-0.8236126,0.0392484
13,-0.94879895,-0.9620636,"('impolite', 'polite')",0.5998769,0.5839095,-0.7903214,-0.8446056,-0.3797478,-0.4075866,-0.0278388
14,-1.1216722,-1.036744,"('antisocial', 'social')",0.4385141,0.49702582,-1.3148073,-1.325247,-0.6659884,-0.6216551,0.0443333
15,0.85849357,0.80183494,"('boring', 'funny')",0.9584782,0.9490008,0.55168253,0.51207656,0.7895514,0.7543041,-0.0352473
16,-0.46833825,-0.47124738,"('unpopular', 'popular')",-0.9521481,-0.9267401,0.3718479,0.34801278,-0.3495462,-0.3499916,-0.0004454
17,-0.31131878,-0.207509,"('nasty', 'nice')",-0.4241134,-0.35272524,-0.5365037,-0.50519663,-0.4239786,-0.3551436,0.068835
18,0.112535454,0.11658654,"('disagreeable', 'welcoming')",-0.07164641,-0.122355185,-0.3719332,-0.4885316,-0.110348,-0.1647667,-0.0544187
19,0.4409741,0.43301153,"('inhospitable', 'hospitable')",-1.1978699,-1.18997,0.04019776,0.10134606,-0.2388994,-0.2185375,0.0203619
