,seagate_male,seagate_female,tuple,technology_male,technology_female,holdings_male,holdings_female,plc_male,plc_female,average_male,average_female,female-male
0,-1.6767479,-1.6771587,"('unsociable', 'sociable')",-0.49555326,-0.5517382,-0.25475326,-0.34951663,-0.5329995,-0.6322111,-0.7400135,-0.8026562,-0.0626427
1,-1.3470826,-1.4957076,"('unfriendly', 'friendly')",0.7878886,0.62396705,-0.43018597,-0.60405254,1.9864889,1.8811401,0.2492772,0.1013367,-0.1479405
2,0.8128093,0.8160205,"('unlikable', 'likable')",0.7938942,0.84095484,1.3515797,1.3961215,0.3825614,0.49951655,0.8352112,0.8881533,0.0529421
3,-0.7162848,-0.57730776,"('repellent', 'pleasant')",-0.09863735,0.07130461,0.51172864,0.6103705,-0.22715002,-0.12002374,-0.1325859,-0.0039141,0.1286718
4,0.44615635,0.36087587,"('disliked', 'liked')",-0.07231735,-0.1174982,1.6677827,1.5921413,-4.784128,-5.2082973,-0.6856266,-0.8431946,-0.157568
5,-0.47097304,-0.5605972,"('distant', 'outgoing')",0.27512482,0.2482227,-0.31207484,-0.34098768,0.52369595,0.45614034,0.0039432,-0.0493055,-0.0532487
6,-0.33279496,-0.39758882,"('distant', 'open')",0.014632016,-0.04594429,-0.52373296,-0.56515944,0.6227333,0.58436114,-0.0547907,-0.1060828,-0.0512921
7,-0.5372648,-0.47038084,"('insensitive', 'sensitive')",0.23052737,0.38328204,0.24967626,0.1996406,0.37794748,0.4628879,0.0802216,0.1438574,0.0636358
8,-0.45958897,-0.62399966,"('unaffectionate', 'affectionate')",0.5069982,0.40106726,-0.88777626,-1.0242461,0.63891655,0.51342535,-0.0503626,-0.1834383,-0.1330757
9,-0.85849285,-0.95002496,"('unaffectionate', 'caring')",0.6798342,0.5893698,-0.21655083,-0.36168256,1.2135514,1.1779984,0.2045855,0.1139152,-0.0906703
10,-1.3928288,-1.3010631,"('unsympathetic', 'sympathetic')",-0.74352044,-0.68885046,-0.74172294,-0.7756325,-0.6044018,-0.57538193,-0.8706185,-0.835232,0.0353865
11,-0.8599488,-0.81141406,"('unhelpful', 'helpful')",0.47876135,0.5084124,-1.6517284,-1.698155,0.96034616,0.96711195,-0.2681424,-0.2585112,0.0096312
12,-0.4371751,-0.41687435,"('unsupportive', 'supportive')",0.83351994,0.9594997,0.4603127,0.5080707,-1.2222234,-1.3015481,-0.0913915,-0.062713,0.0286785
13,-1.0822523,-1.031246,"('impolite', 'polite')",-0.05828367,0.0042131618,-0.33113492,-0.33904934,-0.3055785,-0.28758988,-0.4443123,-0.413418,0.0308943
14,-0.39374128,-0.3424969,"('antisocial', 'social')",1.0955684,1.2307348,1.6434664,1.6947029,0.15595938,0.12475453,0.6253132,0.6769238,0.0516106
15,0.7448749,0.6435507,"('boring', 'funny')",0.06726255,-0.030682089,-1.0783592,-1.1473001,0.13463771,0.1273813,-0.032896,-0.1017626,-0.0688666
16,-0.29803988,-0.2521543,"('unpopular', 'popular')",-0.36152324,-0.3421836,-0.8098142,-0.7397337,0.19246581,0.19884592,-0.3192279,-0.2838064,0.0354215
17,0.3391417,0.3498861,"('nasty', 'nice')",-0.26576856,-0.2213608,-0.76319975,-0.7746745,-0.8200693,-0.83515584,-0.377474,-0.3703263,0.0071477
18,0.3971392,0.4266798,"('disagreeable', 'welcoming')",0.22147311,0.27666306,-0.76229376,-0.6649251,-0.891656,-0.88804656,-0.2588344,-0.2124072,0.0464272
19,-0.6225549,-0.6910982,"('inhospitable', 'hospitable')",-0.5259997,-0.60021067,-1.0468522,-1.0891151,-0.27210468,-0.30158642,-0.6168779,-0.6705026,-0.0536247
20,-0.12447668,-0.10812491,"('rough', 'thoughtful')",0.87690073,1.0005072,-0.33538777,-0.32547793,0.8401917,0.8373683,0.314307,0.3510682,0.0367612
21,-0.7566071,-0.65559584,"('immoral', 'moral')",0.39397258,0.47455293,-0.3312126,-0.24203236,-1.5201784,-1.4345233,-0.5535064,-0.4643996,0.0891068
22,-0.24586815,-0.21981594,"('untrustworthy', 'trustworthy')",-0.260146,-0.22351311,0.19813356,0.17622775,-0.85278416,-0.9204103,-0.2901662,-0.2968779,-0.0067117
23,-1.3797829,-1.3721259,"('insincere', 'sincere')",-1.119448,-1.0882953,-1.9480436,-2.0668836,4.5281878,4.7042594,0.0202284,0.0442387,0.0240103
24,-1.0055496,-1.011589,"('dishonest', 'honest')",-1.1409487,-1.1821219,-1.5777032,-1.6424054,0.43000394,0.38455525,-0.8235494,-0.8628902,-0.0393408
25,0.3059221,0.30547512,"('egoistic', 'altruistic')",0.12694527,0.075557694,0.9197434,0.8972677,1.2161866,1.1752602,0.6421994,0.6133902,-0.0288092
26,0.057040066,-0.07736208,"('hardhearted', 'benevolent')",0.757695,0.77113,1.5458819,1.4060818,2.4202926,2.2651188,1.1952274,1.0912421,-0.1039853
27,-0.91993755,-0.8836843,"('hardhearted', 'softhearted')",-0.36673778,-0.29143745,0.14190874,0.04336749,0.77638346,0.7186335,-0.0920958,-0.1032802,-0.0111844
28,-0.631196,-0.66354513,"('disloyal', 'loyal')",0.15162928,0.048540562,0.059190094,-0.0752336,0.7658909,0.6223146,0.0863786,-0.0169809,-0.1033595
29,0.88037443,0.87323385,"('unfair', 'fair')",-0.26338884,-0.29030696,-0.25176683,-0.26713777,-0.3634606,-0.50590545,0.0004395,-0.0475291,-0.0479686
30,-0.37269312,-0.38493714,"('intolerant', 'tolerant')",0.90425485,0.8912205,0.19194642,0.19766924,0.29290506,0.30704474,0.2541033,0.2527494,-0.0013539
