,republic_male,republic_female,tuple,services_male,services_female,inc_male,inc_female,average_male,average_female,female-male
0,1.2953522,1.192383,"('unsociable', 'sociable')",0.79257095,0.6513977,-0.34279424,-0.50142145,0.5817096,0.4474531,-0.1342565
1,-0.31166244,-0.30074143,"('unfriendly', 'friendly')",0.28033194,0.19554627,1.8446136,1.7601167,0.6044277,0.5516405,-0.0527872
2,0.51748204,0.6547012,"('unlikable', 'likable')",1.3202791,1.5548956,0.42519677,0.57647187,0.7543193,0.9286896,0.1743703
3,0.8892752,1.0311701,"('repellent', 'pleasant')",0.4251497,0.52750915,0.40749168,0.44626823,0.5739722,0.6683159,0.0943437
4,-1.5592605,-1.6222411,"('disliked', 'liked')",-0.40593764,-0.46972752,-6.1742525,-6.208845,-2.7131503,-2.7669379,-0.0537876
5,-1.0292304,-0.98549384,"('distant', 'outgoing')",-0.48839906,-0.46580178,-0.10952814,-0.0785463,-0.5423859,-0.5099473,0.0324386
6,-1.5703542,-1.4462763,"('distant', 'open')",-0.9577003,-0.8957289,0.5417037,0.5864899,-0.6621169,-0.5851718,0.0769451
7,0.99781114,1.0123281,"('insensitive', 'sensitive')",0.84934086,0.93814474,1.1495141,1.1102684,0.9988887,1.0202471,0.0213584
8,-0.33100703,-0.24496637,"('unaffectionate', 'affectionate')",-0.24753243,-0.16335131,1.0470076,0.95033467,0.156156,0.1806723,0.0245163
9,0.62028754,0.6681454,"('unaffectionate', 'caring')",0.67061245,0.678939,1.198964,1.1332133,0.8299546,0.8267659,-0.0031887
10,1.4041235,1.4281375,"('unsympathetic', 'sympathetic')",0.41740793,0.45354873,-0.4136902,-0.47653946,0.4692804,0.4683822,-0.0008982
11,1.1142808,1.1298596,"('unhelpful', 'helpful')",1.157018,1.2147169,1.3591058,1.4429357,1.2101349,1.262504,0.0523691
12,1.230416,1.2906592,"('unsupportive', 'supportive')",1.2983682,1.5156198,-1.7921016,-1.8079872,0.2455609,0.3327639,0.087203
13,0.70495987,0.59082943,"('impolite', 'polite')",0.48279268,0.51635873,-0.41169113,-0.43293118,0.2586871,0.2247523,-0.0339348
14,2.566315,2.4850361,"('antisocial', 'social')",1.9494612,1.8967695,-0.26898712,-0.3725376,1.4155963,1.3364226,-0.0791737
15,0.06946404,-0.046894934,"('boring', 'funny')",-0.2769912,-0.37487218,0.578412,0.56454724,0.1236283,0.0475934,-0.0760349
16,-2.3770983,-2.301108,"('unpopular', 'popular')",-0.849102,-0.7003516,0.13413166,0.23073734,-1.0306896,-0.9235741,0.1071155
17,-0.187719,-0.117060885,"('nasty', 'nice')",0.36574277,0.4658458,-0.32046092,-0.22638313,-0.047479,0.0408006,0.0882796
18,0.37565726,0.5075188,"('disagreeable', 'welcoming')",0.59211296,0.87604505,-0.27741566,-0.21084152,0.2301182,0.3909074,0.1607892
19,-0.25916195,-0.1670033,"('inhospitable', 'hospitable')",-0.27324125,-0.22391851,0.17099287,0.28996852,-0.1204701,-0.0336511,0.086819
20,0.23670559,0.28359428,"('rough', 'thoughtful')",0.39956263,0.50245106,0.8562506,0.8365847,0.4975063,0.5408767,0.0433704
21,1.283626,1.3080279,"('immoral', 'moral')",1.0839454,1.1114962,-0.8232512,-0.7751745,0.5147734,0.5481166,0.0333432
22,1.1843351,1.1064001,"('untrustworthy', 'trustworthy')",0.8977598,0.9169163,-0.3980953,-0.44944388,0.5613332,0.5246242,-0.036709
23,1.978787,2.013321,"('insincere', 'sincere')",1.362473,1.3514442,5.4702826,5.412422,2.9371808,2.9257291,-0.0114517
24,1.1106174,1.1096859,"('dishonest', 'honest')",0.5421121,0.5784457,0.81017774,0.7409475,0.8209691,0.809693,-0.0112761
25,-0.45351243,-0.3951609,"('egoistic', 'altruistic')",1.3049264,1.3577844,1.9059565,1.9059622,0.9191235,0.9561952,0.0370717
26,1.5702592,1.513369,"('hardhearted', 'benevolent')",2.0720346,2.0454607,1.8950303,1.8190787,1.8457747,1.7926362,-0.0531385
27,-0.706085,-0.6405703,"('hardhearted', 'softhearted')",0.92587626,1.0487148,1.7041703,1.60956,0.6413205,0.6725682,0.0312477
28,0.9908101,0.93331456,"('disloyal', 'loyal')",0.835805,0.66562665,1.1267672,0.98997796,0.9844608,0.8629731,-0.1214877
29,-0.5210331,-0.5657171,"('unfair', 'fair')",-0.21285692,-0.3028272,-0.12733506,-0.26911637,-0.287075,-0.3792202,-0.0921452
30,2.2763715,2.2944107,"('intolerant', 'tolerant')",1.4156315,1.4974251,0.849663,0.88824844,1.5138887,1.5600281,0.0461394
31,-2.4135766,-2.319397,"('evil', 'good')",-1.2661722,-1.2743753,-0.43857712,-0.48643067,-1.3727752,-1.3600677,0.0127075
32,1.2816137,1.2513688,"('unkind', 'kind')",1.1629696,1.1786073,1.0544122,0.9226589,1.1663319,1.117545,-0.0487869
33,0.061153658,0.0102404915,"('wrong', 'right')",0.77693194,0.81320125,-0.10909473,-0.18526807,0.242997,0.2127246,-0.0302724
34,0.43502837,0.61971825,"('mean', 'honorable')",0.14158684,0.29464415,5.6643167,5.8929553,2.0803107,2.2691059,0.1887952
35,-2.2005427,-2.2891352,"('corrupt', 'incorrupt')",-1.3282547,-1.4764773,0.056516342,-0.08824079,-1.157427,-1.2846178,-0.1271908
36,-2.4701529,-2.4328747,"('hostile', 'amicable')",-1.7975945,-1.877034,0.45179224,0.35433212,-1.2719851,-1.3185256,-0.0465405
37,0.119748645,0.14591864,"('fake', 'genuine')",0.6951466,0.73403513,0.65500796,0.65790445,0.4899677,0.5126194,0.0226517
38,0.62817895,0.6314364,"('untruthful', 'truthful')",-0.22404297,-0.23915885,-0.37882408,-0.33645555,0.0084373,0.0186073,0.01017
39,2.0485377,2.0904434,"('exploitative', 'cooperative')",1.2223656,1.2624784,0.25251025,0.24571575,1.1744712,1.1995459,0.0250747
40,-0.048129223,-0.08165407,"('stingy', 'generous')",0.93187433,0.988207,-0.9841391,-1.0629656,-0.0334647,-0.0521376,-0.0186729
41,0.33891624,0.35461074,"('unforgiving', 'forgiving')",0.9146848,1.0328068,0.41816765,0.30795625,0.5572562,0.5651246,0.0078684
42,0.9357127,1.056323,"('unreliable', 'reliable')",0.9789069,1.2687007,-2.756735,-2.6219096,-0.2807051,-0.098962,0.1817431
43,1.3652413,1.4452074,"('irresponsible', 'responsible')",0.688985,0.86768675,0.24220693,0.2677672,0.7654778,0.8602204,0.0947426
44,-1.3163817,-1.3061373,"('prejudiced', 'unprejudiced')",-0.31555846,-0.26417604,-1.4335958,-1.3819504,-1.0218453,-0.9840879,0.0377574
45,0.39408892,0.3379917,"('incompetent', 'competent')",1.5967546,1.5942595,-0.07484518,-0.1873581,0.6386661,0.581631,-0.0570351
46,1.173136,1.1652826,"('uncompetitive', 'competitive')",0.96679753,1.017002,-0.70015013,-0.7211763,0.4799278,0.4870361,0.0071083
47,0.2648101,0.31293336,"('stupid', 'smart')",1.2349207,1.3098682,5.3272796,5.3986034,2.2756701,2.3404684,0.0647983
48,0.81341046,0.850426,"('unintelligent', 'intelligent')",-0.34662372,-0.30286857,0.09171478,0.13133171,0.1861672,0.2262964,0.0401292
49,-0.19084814,-0.12003036,"('unable', 'able')",-0.12657318,0.06937516,-0.3543051,-0.20230094,-0.2239088,-0.0843187,0.1395901
50,-1.4759227,-1.4746644,"('clumsy', 'skillful')",0.11976269,0.22709727,-0.10310999,-0.09704957,-0.4864233,-0.4482056,0.0382177
51,0.33249235,0.20533387,"('uneducated', 'educated')",0.7771085,0.6727338,0.2112934,0.22134522,0.4402981,0.366471,-0.0738271
52,-1.2651154,-1.3629162,"('irrational', 'rational')",0.07162921,-0.10872094,0.12877989,0.015844774,-0.3549021,-0.4852641,-0.130362
53,-0.502464,-0.47142234,"('uncreative', 'creative')",-0.40390974,-0.40917626,0.88626605,0.8996677,-0.0067026,0.0063564,0.013059
54,0.057111904,0.07370182,"('incapable', 'capable')",0.3354537,0.31162852,1.1126978,1.1894604,0.5017545,0.5249302,0.0231757
55,1.128095,1.1549383,"('incompetent', 'clever')",0.47898892,0.6024931,-0.036235563,-0.044669237,0.5236161,0.5709207,0.0473046
56,2.8953114,2.8980274,"('impractical', 'practical')",1.352156,1.3696014,-0.5233545,-0.50594395,1.241371,1.2538949,0.0125239
57,0.5842289,0.5031127,"('unimaginative', 'imaginative')",-0.18960279,-0.23382175,-2.1707556,-2.2334976,-0.5920432,-0.6547356,-0.0626924
58,-0.10497873,-0.11842139,"('undiscriminating', 'discriminating')",0.65414274,0.66712165,0.32113948,0.25990316,0.2901012,0.2695345,-0.0205667
59,-0.75273985,-0.77789205,"('foolish', 'wise')",0.004993446,0.03029297,0.18064092,0.23087265,-0.1890352,-0.1722421,0.0167931
60,1.9000758,2.0085557,"('inefficient', 'efficient')",1.7738466,1.90919,-0.4922676,-0.35520613,1.0605516,1.1875132,0.1269616
61,0.5631115,0.44112268,"('illogical', 'logical')",0.75312865,0.56715965,0.3991602,0.22540013,0.5718001,0.4112275,-0.1605726
62,1.861259,1.882798,"('incompetent', 'brilliant')",1.1367121,1.2735702,-0.23898242,-0.11863321,0.9196629,1.0125783,0.0929154
