,centex_male,centex_female,tuple,corp_male,corp_female,average_male,average_female,female-male
0,-0.7066325,-0.8084297,"('unsociable', 'sociable')",-0.04747141,-0.14907156,-0.3770519,-0.4787506,-0.1016987
1,-1.8145518,-1.9864515,"('unfriendly', 'friendly')",1.3996924,1.1931137,-0.2074297,-0.3966689,-0.1892392
2,0.329943,0.2928567,"('unlikable', 'likable')",1.0413592,0.9906635,0.6856511,0.6417601,-0.043891
3,0.020544276,0.15744883,"('repellent', 'pleasant')",0.5300105,0.5767282,0.2752774,0.3670885,0.0918111
4,-0.44309846,-0.48158792,"('disliked', 'liked')",-5.540641,-5.6279426,-2.9918697,-3.0547652,-0.0628955
5,-1.961071,-2.0647988,"('distant', 'outgoing')",-0.48088452,-0.4962127,-1.2209778,-1.2805058,-0.059528
6,-2.2258925,-2.3383167,"('distant', 'open')",-0.5067752,-0.5549079,-1.3663338,-1.4466124,-0.0802786
7,-0.071898215,0.04510191,"('insensitive', 'sensitive')",0.03305731,0.050264873,-0.0194205,0.0476834,0.0671039
8,-1.1916537,-1.3285457,"('unaffectionate', 'affectionate')",0.48643,0.3464573,-0.3526119,-0.4910442,-0.1384323
9,-1.4737602,-1.5769303,"('unaffectionate', 'caring')",0.70412713,0.6345992,-0.3848166,-0.4711655,-0.0863489
10,-0.6619558,-0.6349333,"('unsympathetic', 'sympathetic')",-0.76093084,-0.8020057,-0.7114433,-0.7184695,-0.0070262
11,-0.07553433,-0.12720829,"('unhelpful', 'helpful')",1.6761264,1.6552812,0.800296,0.7640364,-0.0362596
12,-0.8552454,-0.827723,"('unsupportive', 'supportive')",-1.9896462,-2.003907,-1.4224458,-1.415815,0.0066308
13,-0.22860447,-0.26653597,"('impolite', 'polite')",-0.64513063,-0.6071367,-0.4368675,-0.4368364,3.11e-05
14,0.48026025,0.5748045,"('antisocial', 'social')",0.36638546,0.35803062,0.4233229,0.4664176,0.0430947
15,0.49083996,0.3719918,"('boring', 'funny')",0.31823072,0.28112686,0.4045354,0.3265593,-0.0779761
16,-0.44442856,-0.4545964,"('unpopular', 'popular')",0.57726455,0.6009577,0.066418,0.0731806,0.0067626
17,-0.38160613,-0.3712191,"('nasty', 'nice')",-0.54716516,-0.4739055,-0.4643856,-0.4225623,0.0418233
18,-0.8129863,-0.8426409,"('disagreeable', 'welcoming')",-0.3770986,-0.49358606,-0.5950425,-0.6681135,-0.073071
19,-1.688714,-1.7861923,"('inhospitable', 'hospitable')",-0.64690864,-0.67891806,-1.1678114,-1.2325552,-0.0647438
20,0.24240153,0.3356359,"('rough', 'thoughtful')",0.57770324,0.57439506,0.4100524,0.4550155,0.0449631
21,0.30593058,0.301666,"('immoral', 'moral')",-0.31486207,-0.32914793,-0.0044657,-0.013741,-0.0092753
22,-0.094505504,-0.065955415,"('untrustworthy', 'trustworthy')",-0.9869067,-1.013414,-0.5407061,-0.5396847,0.0010214
23,-0.505161,-0.57225496,"('insincere', 'sincere')",5.045364,5.0650783,2.2701015,2.2464116,-0.0236899
24,-0.50838727,-0.5560117,"('dishonest', 'honest')",0.5307844,0.53495264,0.0111986,-0.0105295,-0.0217281
25,-0.56718963,-0.5711563,"('egoistic', 'altruistic')",1.137391,1.0210239,0.2851007,0.2249338,-0.0601669
26,-0.110750645,-0.2098496,"('hardhearted', 'benevolent')",1.6871942,1.5410031,0.7882218,0.6655768,-0.122645
27,-0.09924294,0.014437215,"('hardhearted', 'softhearted')",0.4950818,0.42372912,0.1979194,0.2190832,0.0211638
28,-0.2643894,-0.30692598,"('disloyal', 'loyal')",1.0352594,0.94073397,0.385435,0.316904,-0.068531
29,-0.5653765,-0.49542168,"('unfair', 'fair')",-0.6648309,-0.7507658,-0.6151037,-0.6230937,-0.00799
30,0.48664767,0.4538968,"('intolerant', 'tolerant')",1.1417243,1.0679212,0.814186,0.760909,-0.053277
31,-1.156469,-1.1444654,"('evil', 'good')",-0.5660854,-0.61950976,-0.8612772,-0.8819876,-0.0207104
32,-0.36255702,-0.48869,"('unkind', 'kind')",0.48624185,0.30165344,0.0618424,-0.0935183,-0.1553607
33,-0.27350813,-0.40572292,"('wrong', 'right')",-0.46193582,-0.50094205,-0.367722,-0.4533325,-0.0856105
34,-0.11462465,-0.045274217,"('mean', 'honorable')",5.324584,5.504673,2.6049798,2.7296994,0.1247196
35,-0.55350435,-0.6026888,"('corrupt', 'incorrupt')",-0.4427198,-0.5009309,-0.4981121,-0.5518098,-0.0536977
36,-0.94885087,-1.0404167,"('hostile', 'amicable')",-0.07762826,-0.21611549,-0.5132396,-0.6282661,-0.1150265
37,-0.13054413,-0.07920391,"('fake', 'genuine')",-0.3558846,-0.32596704,-0.2432144,-0.2025855,0.0406289
38,-1.0619136,-1.2005702,"('untruthful', 'truthful')",0.23772788,0.3094527,-0.4120929,-0.4455588,-0.0334659
39,1.4031442,1.3817604,"('exploitative', 'cooperative')",0.2579058,0.24259819,0.830525,0.8121793,-0.0183457
40,0.039034415,0.14793853,"('stingy', 'generous')",-1.6756667,-1.6929139,-0.8183162,-0.7724877,0.0458285
41,-0.33628953,-0.37094736,"('unforgiving', 'forgiving')",0.16824254,0.054207318,-0.0840235,-0.15837,-0.0743465
42,0.5153443,0.5406122,"('unreliable', 'reliable')",-2.9107456,-2.9472206,-1.1977006,-1.2033042,-0.0056036
43,-0.7351289,-0.7150372,"('irresponsible', 'responsible')",0.07372159,0.05015804,-0.3307036,-0.3324396,-0.001736
44,0.43041456,0.40892684,"('prejudiced', 'unprejudiced')",-1.5377928,-1.5756474,-0.5536891,-0.5833603,-0.0296712
45,-0.7871775,-0.683147,"('incompetent', 'competent')",0.13573675,0.1196664,-0.3257204,-0.2817403,0.0439801
46,-0.040780127,0.029266685,"('uncompetitive', 'competitive')",-0.84825623,-0.8186462,-0.4445182,-0.3946897,0.0498285
47,-0.4463219,-0.35199404,"('stupid', 'smart')",4.873317,5.0397315,2.2134974,2.3438687,0.1303713
48,0.28743628,0.34705845,"('unintelligent', 'intelligent')",0.73128563,0.7347721,0.509361,0.5409153,0.0315543
49,0.06792403,0.19689,"('unable', 'able')",-0.6407622,-0.4737168,-0.2864191,-0.1384134,0.1480057
50,0.009783795,0.041824285,"('clumsy', 'skillful')",-0.19164531,-0.23663116,-0.0909308,-0.0974034,-0.0064726
51,-0.6397465,-0.6696074,"('uneducated', 'educated')",0.35112083,0.2944231,-0.1443128,-0.1875921,-0.0432793
52,-1.0144434,-1.1765859,"('irrational', 'rational')",0.019628769,-0.06782207,-0.4974073,-0.622204,-0.1247967
53,-1.5631906,-1.5681483,"('uncreative', 'creative')",0.28244898,0.19248086,-0.6403708,-0.6878337,-0.0474629
54,-0.9101292,-1.1014255,"('incapable', 'capable')",0.5427554,0.49761364,-0.1836869,-0.3019059,-0.118219
55,0.26141495,0.3450234,"('incompetent', 'clever')",0.12581421,0.13517012,0.1936146,0.2400967,0.0464821
56,0.0017990638,-0.11789236,"('impractical', 'practical')",-0.08667898,-0.09349745,-0.04244,-0.1056949,-0.0632549
57,-1.0281228,-1.0865233,"('unimaginative', 'imaginative')",-2.8063922,-2.9520571,-1.9172575,-2.0192902,-0.1020327
58,-0.0815951,-0.09852641,"('undiscriminating', 'discriminating')",0.33550546,0.28206086,0.1269552,0.0917672,-0.035188
59,-0.98507667,-0.9967553,"('foolish', 'wise')",-0.07259934,0.034712065,-0.528838,-0.4810216,0.0478164
60,0.2173838,0.29939643,"('inefficient', 'efficient')",-0.10017829,0.012737505,0.0586028,0.156067,0.0974642
61,-0.66777635,-0.7593485,"('illogical', 'logical')",0.42414606,0.3103938,-0.1218151,-0.2244774,-0.1026623
62,0.33983693,0.48294294,"('incompetent', 'brilliant')",0.6234469,0.77183616,0.4816419,0.6273896,0.1457477
63,-0.79467106,-0.7462608,"('unperceptive', 'insightful')",0.5287677,0.60444903,-0.1329517,-0.0709059,0.0620458
64,-0.4401198,-0.46808338,"('shy', 'confident')",-5.829322,-5.8344784,-3.1347208,-3.1512809,-0.0165601
65,0.38113576,0.42389622,"('insecure', 'secure')",-0.41206765,-0.29436573,-0.0154659,0.0647652,0.0802311
66,-1.0467807,-1.0588533,"('inactive', 'active')",0.20916948,0.18267497,-0.4188056,-0.4380891,-0.0192835
67,0.5535656,0.48111856,"('doubtful', 'determined')",-0.08645715,-0.118109144,0.2335542,0.1815047,-0.0520495
68,-0.656415,-0.6644629,"('dependent', 'independent')",-0.77243495,-0.71373343,-0.714425,-0.6890982,0.0253268
69,-0.44864312,-0.42178756,"('lazy', 'industrious')",-0.343477,-0.31567636,-0.39606,-0.368732,0.027328
70,0.034998305,0.07080449,"('lethargic', 'energetic')",-0.012334867,0.002090985,0.0113317,0.0364477,0.025116
71,-0.34728774,-0.3215276,"('diffident', 'self-confident')",0.39782152,0.37447938,0.0252669,0.0264759,0.001209
72,-0.36304748,-0.3674086,"('unambitious', 'ambitious')",-0.6508227,-0.53591114,-0.5069351,-0.4516599,0.0552752
