,simon_male,simon_female,tuple,property_male,property_female,group_male,group_female,inc_male,inc_female,average_male,average_female,female-male
0,0.73360354,0.53120315,"('unsociable', 'sociable')",-0.3568484,-0.40291727,0.47086528,0.27255738,-0.8108154,-0.9572209,0.0092013,-0.1390944,-0.1482957
1,-0.38758966,-0.33143166,"('unfriendly', 'friendly')",-0.21386096,-0.13808274,-0.05219037,-0.064121656,2.2851334,2.25905,0.4078731,0.4313534,0.0234803
2,1.3511353,1.4783561,"('unlikable', 'likable')",1.0623233,1.2050209,1.8546051,1.8165146,0.8103732,0.88863176,1.2696092,1.3471309,0.0775217
3,0.17117845,0.2821489,"('repellent', 'pleasant')",-0.744476,-0.6378998,0.9007749,0.9079842,0.1934853,0.2436838,0.1302407,0.1989793,0.0687386
4,-0.3391522,-0.43610197,"('disliked', 'liked')",0.12869878,0.08274134,-0.31717694,-0.42496687,-6.5193553,-6.5499763,-1.7617464,-1.832076,-0.0703296
5,-1.0830837,-0.9638468,"('distant', 'outgoing')",0.31855637,0.32862937,-0.8192858,-0.7436684,0.18479976,0.26975736,-0.3497534,-0.2772821,0.0724713
6,-1.0891589,-0.9140965,"('distant', 'open')",0.2088239,0.28094393,-1.2841915,-1.1783688,0.61900526,0.72585875,-0.3863803,-0.2714157,0.1149646
7,1.3355044,1.2296665,"('insensitive', 'sensitive')",0.4959574,0.5989567,0.27530107,0.29709208,1.0498693,1.0364325,0.789158,0.7905369,0.0013789
8,0.9683524,1.0887637,"('unaffectionate', 'affectionate')",0.70543337,0.73268694,0.30699447,0.32333225,1.2421037,1.2563349,0.8057209,0.8502795,0.0445586
9,1.3955581,1.3772975,"('unaffectionate', 'caring')",0.8320347,0.8241207,0.33471057,0.31029212,1.5075481,1.5303711,1.017463,1.0105203,-0.0069427
10,1.1257511,0.9446253,"('unsympathetic', 'sympathetic')",-0.8130945,-0.7487717,-0.11395061,-0.15463349,-0.5793144,-0.5987125,-0.0951521,-0.1393731,-0.044221
11,0.2190705,0.14281598,"('unhelpful', 'helpful')",-0.6286372,-0.6871681,-0.17692369,-0.26438442,1.7853541,1.810117,0.2997159,0.2503451,-0.0493708
12,2.198514,2.126936,"('unsupportive', 'supportive')",0.9693616,1.0866235,1.0818473,1.2048965,-1.6189121,-1.5727451,0.6577027,0.7114277,0.053725
13,0.15922733,0.06511101,"('impolite', 'polite')",-0.40822834,-0.40234283,-0.06489901,-0.21427172,-0.40547344,-0.52058744,-0.1798434,-0.2680227,-0.0881793
14,1.6042886,1.5484709,"('antisocial', 'social')",1.1248875,1.2201332,1.4594154,1.3629619,-0.6118793,-0.74057645,0.894178,0.8477474,-0.0464306
15,-0.44008726,-0.55118287,"('boring', 'funny')",0.083839774,-0.017182298,-0.8624395,-1.0083112,0.64863676,0.6112199,-0.1425126,-0.2413641,-0.0988515
16,-1.5611076,-1.4741262,"('unpopular', 'popular')",-0.7046205,-0.59675354,-0.26675707,-0.1670746,0.4065552,0.49303544,-0.5314825,-0.4362297,0.0952528
17,0.2968238,0.4023192,"('nasty', 'nice')",0.16400605,0.23800698,-0.6121168,-0.5765229,-0.28077838,-0.20777753,-0.1080163,-0.0359936,0.0720227
18,0.24859363,0.24472591,"('disagreeable', 'welcoming')",-0.44767997,-0.33226636,-0.36705658,-0.25901708,-0.18846539,-0.177997,-0.1886521,-0.1311386,0.0575135
19,0.012895603,0.13813448,"('inhospitable', 'hospitable')",-0.56803584,-0.51274675,-1.4105828,-1.427801,0.3653605,0.4530506,-0.4000906,-0.3373407,0.0627499
20,0.19951257,0.23700707,"('rough', 'thoughtful')",-0.27967885,-0.13917023,0.2911871,0.3735078,0.8413959,0.8209968,0.2631042,0.3230854,0.0599812
21,1.0745796,0.961505,"('immoral', 'moral')",0.17593867,0.19380298,0.3317479,0.2928237,-0.93367964,-0.933263,0.1621466,0.1287172,-0.0334294
22,0.60346717,0.49523404,"('untrustworthy', 'trustworthy')",-1.3011136,-1.2686043,0.6699939,0.5678466,-1.0924196,-1.1531191,-0.280018,-0.3396607,-0.0596427
