,sovereign_male,sovereign_female,tuple,bancorp_male,bancorp_female,inc_male,inc_female,average_male,average_female,female-male
0,0.14073306,0.04411921,"('unsociable', 'sociable')",-0.20705445,-0.22199199,-0.41580313,-0.49825752,-0.1607082,-0.2253768,-0.0646686
1,-0.20143548,-0.23054805,"('unfriendly', 'friendly')",0.5373672,0.4530372,2.2612422,2.1288567,0.8657246,0.7837819,-0.0819427
2,0.72181696,0.8701368,"('unlikable', 'likable')",1.2217146,1.2998966,0.51671076,0.63056576,0.8200808,0.933533,0.1134522
3,-0.8009909,-0.6478892,"('repellent', 'pleasant')",-0.4166149,-0.34502944,0.28618133,0.3281845,-0.3104748,-0.221578,0.0888968
4,0.07318295,0.055041082,"('disliked', 'liked')",0.47006613,0.44533396,-6.8106465,-6.9172683,-2.0891325,-2.1389643,-0.0498318
5,0.6301505,0.65310776,"('distant', 'outgoing')",1.0488961,1.0677751,0.14368884,0.16003315,0.6075785,0.626972,0.0193935
6,0.2848798,0.31333396,"('distant', 'open')",0.82113874,0.81922126,0.78599113,0.7954466,0.6306699,0.6426673,0.0119974
7,0.903268,0.8483363,"('insensitive', 'sensitive')",-0.095690705,-0.061467554,1.0826137,1.033003,0.6300637,0.6066239,-0.0234398
8,0.34667265,0.34232417,"('unaffectionate', 'affectionate')",-0.29783684,-0.3865675,1.4061811,1.294898,0.4850056,0.4168849,-0.0681207
9,1.4746327,1.4580516,"('unaffectionate', 'caring')",0.55701977,0.51632833,1.6361159,1.5817577,1.2225895,1.1853792,-0.0372103
10,0.56915253,0.4709787,"('unsympathetic', 'sympathetic')",-1.9735688,-1.9524336,-0.32591078,-0.32323715,-0.5767757,-0.601564,-0.0247883
11,0.10433018,0.18287787,"('unhelpful', 'helpful')",-1.0925902,-1.0359882,1.5460969,1.7131298,0.1859456,0.2866731,0.1007275
12,1.7124181,1.7591064,"('unsupportive', 'supportive')",-0.46316347,-0.39961392,-1.8115363,-1.7828795,-0.1874272,-0.141129,0.0462982
13,0.6331978,0.55185187,"('impolite', 'polite')",-0.27021104,-0.2517579,-0.46829346,-0.38432583,-0.0351022,-0.0280773,0.0070249
14,0.1430092,0.07701134,"('antisocial', 'social')",-0.54322916,-0.5003367,-0.5907982,-0.5959677,-0.3303394,-0.3397644,-0.009425
15,0.63675356,0.54593676,"('boring', 'funny')",1.3396469,1.2694399,0.732953,0.72170085,0.9031178,0.8456926,-0.0574252
16,-1.6872029,-1.566518,"('unpopular', 'popular')",-0.05930409,0.001156453,0.028513163,0.10546535,-0.5726646,-0.486632,0.0860326
17,-0.23738658,-0.20782854,"('nasty', 'nice')",0.68133885,0.72672,-0.66828376,-0.612018,-0.0747772,-0.0310422,0.043735
18,-0.39069128,-0.24294099,"('disagreeable', 'welcoming')",-0.31628737,-0.32031712,-0.50362355,-0.46023437,-0.4035341,-0.3411642,0.0623699
19,0.12832817,0.1927428,"('inhospitable', 'hospitable')",-0.45361644,-0.46497118,0.092818394,0.13710529,-0.07749,-0.045041,0.032449
20,0.17866823,0.1850717,"('rough', 'thoughtful')",0.14850476,0.19243982,0.9336912,0.8867965,0.4202881,0.421436,0.0011479
21,-0.41586307,-0.43638605,"('immoral', 'moral')",-0.8241526,-0.78647774,-0.9240907,-0.8126441,-0.7213688,-0.6785026,0.0428662
22,-0.3196057,-0.39316678,"('untrustworthy', 'trustworthy')",-0.76304835,-0.84532905,-0.653134,-0.6949764,-0.578596,-0.6444907,-0.0658947
23,1.378114,1.3915542,"('insincere', 'sincere')",0.13527742,0.11959245,6.084157,6.098203,2.5325162,2.5364499,0.0039337
24,1.0356113,1.0650635,"('dishonest', 'honest')",-1.4948993,-1.510105,0.90887356,0.83703524,0.1498619,0.1306646,-0.0191973
25,-0.9210141,-0.83557975,"('egoistic', 'altruistic')",0.8454986,0.87808317,1.8048934,1.7040681,0.5764593,0.5821905,0.0057312
26,2.2772493,2.0406103,"('hardhearted', 'benevolent')",1.0893416,0.9259809,1.8069211,1.6930383,1.724504,1.5532099,-0.1712941
27,0.6533521,0.63004386,"('hardhearted', 'softhearted')",0.024377521,0.017429529,1.6153754,1.4755125,0.7643684,0.7076619,-0.0567065
28,0.88897586,0.7627435,"('disloyal', 'loyal')",-0.89065665,-0.99745756,0.84672374,0.6772233,0.281681,0.1475031,-0.1341779
29,-0.11616677,-0.20583655,"('unfair', 'fair')",-0.024922237,-0.03810429,-0.0599909,-0.2583253,-0.0670266,-0.1674221,-0.1003955
30,1.2879813,1.4034544,"('intolerant', 'tolerant')",-0.72645426,-0.72393,0.7787857,0.83234304,0.4467709,0.5039558,0.0571849
31,-0.89223534,-0.80419207,"('evil', 'good')",0.392997,0.39897788,-0.6292032,-0.78103346,-0.3761472,-0.3954159,-0.0192687
32,0.49167326,0.37775978,"('unkind', 'kind')",0.3246066,0.34451023,1.1886169,1.03518,0.6682989,0.5858167,-0.0824822
33,0.6578597,0.60188586,"('wrong', 'right')",1.3581691,1.3510613,-0.2464888,-0.3684977,0.5898467,0.5281498,-0.0616969
34,-0.26057962,-0.036881227,"('mean', 'honorable')",0.30447006,0.37754148,5.9349875,6.147797,1.9929593,2.1628191,0.1698598
35,0.2579356,0.14559484,"('corrupt', 'incorrupt')",1.0269905,0.9957974,0.15646094,-0.046038553,0.4804624,0.3651179,-0.1153445
36,-0.10028921,-0.08974406,"('hostile', 'amicable')",1.7405849,1.6388137,0.43942612,0.2205995,0.6932406,0.5898897,-0.1033509
37,0.57360464,0.512044,"('fake', 'genuine')",-1.0871011,-1.06234,0.73952866,0.7066625,0.0753441,0.0521222,-0.0232219
38,0.5482157,0.5984835,"('untruthful', 'truthful')",-0.024713995,-0.011598248,-0.1575,-0.04450934,0.1220006,0.180792,0.0587914
39,1.401907,1.5841045,"('exploitative', 'cooperative')",0.63206804,0.6703447,0.1609258,0.14768869,0.7316337,0.8007127,0.069079
40,0.70785105,0.6385471,"('stingy', 'generous')",0.97295797,0.9599933,-1.3109229,-1.4654574,0.1232954,0.044361,-0.0789344
41,0.3453596,0.25806355,"('unforgiving', 'forgiving')",0.53357023,0.4803984,-0.11843275,-0.20813896,0.253499,0.1767743,-0.0767247
42,0.76374054,0.8230005,"('unreliable', 'reliable')",0.5413583,0.6045553,-3.007241,-2.9188225,-0.5673807,-0.4970889,0.0702918
43,0.9951326,1.0743191,"('irresponsible', 'responsible')",-1.0938638,-1.062371,0.5373136,0.59981877,0.1461941,0.2039223,0.0577282
44,-1.4210091,-1.3548226,"('prejudiced', 'unprejudiced')",-0.44267607,-0.35508198,-1.4615388,-1.4286159,-1.108408,-1.0461736,0.0622344
45,0.04722792,-0.027610581,"('incompetent', 'competent')",-1.3341043,-1.3882234,-0.18378788,-0.23469672,-0.4902214,-0.5501769,-0.0599555
46,-0.22503197,-0.2759778,"('uncompetitive', 'competitive')",-0.2919418,-0.24961406,-1.0792253,-1.0463122,-0.5320663,-0.523968,0.0080983
47,-0.17826149,-0.1059239,"('stupid', 'smart')",0.15119374,0.23141342,5.7971416,5.9167604,1.923358,2.0140834,0.0907254
48,0.02576606,0.04046392,"('unintelligent', 'intelligent')",-1.2555085,-1.2492286,0.15721878,0.26123804,-0.3575079,-0.3158422,0.0416657
49,0.045123752,0.1017026,"('unable', 'able')",-0.52032757,-0.46770576,-0.43857938,-0.24668294,-0.3045944,-0.2042287,0.1003657
50,0.18691269,0.20344567,"('clumsy', 'skillful')",0.49080947,0.54281473,0.09884134,0.12393395,0.2588545,0.2900648,0.0312103
51,0.5923224,0.475791,"('uneducated', 'educated')",-1.1512209,-1.1634394,0.43553978,0.38587752,-0.0411196,-0.1005903,-0.0594707
52,-0.54663503,-0.6118423,"('irrational', 'rational')",0.020074677,-0.08360815,0.15385711,0.00077348016,-0.1242344,-0.231559,-0.1073246
53,-0.37660035,-0.40438527,"('uncreative', 'creative')",0.55149937,0.5164128,1.0716839,0.9548462,0.4155276,0.3556246,-0.059903
54,1.174477,1.0911512,"('incapable', 'capable')",1.1187979,1.1433347,1.4162686,1.4337571,1.2365145,1.2227477,-0.0137668
55,-0.37607765,-0.31504935,"('incompetent', 'clever')",-1.754059,-1.6928691,-0.24623145,-0.15374768,-0.7921227,-0.7205553,0.0715674
56,0.95301247,0.98993343,"('impractical', 'practical')",0.012397323,0.03826969,-0.612568,-0.5040914,0.1176139,0.1747039,0.05709
57,-0.07880139,-0.24167152,"('unimaginative', 'imaginative')",-0.1392924,-0.19394585,-2.593916,-2.6530166,-0.9373366,-1.0295447,-0.0922081
58,0.6071272,0.49109107,"('undiscriminating', 'discriminating')",1.1402901,1.0913596,0.40789437,0.30232653,0.7184372,0.6282591,-0.0901781
59,0.6761414,0.6538707,"('foolish', 'wise')",0.15593033,0.11114362,0.47096476,0.49360082,0.4343455,0.4195384,-0.0148071
60,-0.2933406,-0.08202325,"('inefficient', 'efficient')",-0.74474216,-0.5957983,-0.43806478,-0.1727882,-0.4920492,-0.2835366,0.2085126
61,0.025839344,-0.07351421,"('illogical', 'logical')",0.29632306,0.24239106,0.28034666,0.12259311,0.2008363,0.0971567,-0.1036796
62,0.55203164,0.62553287,"('incompetent', 'brilliant')",-0.3017871,-0.2218191,-0.091441415,0.14347501,0.0529344,0.1823963,0.1294619
