,ambassador_male,ambassador_female,tuple,average_male,average_female,female-male
20,0.9428795,0.91296136,"('rough', 'thoughtful')",0.9428795,0.9129614,-0.0299181
21,0.18026364,0.22320692,"('immoral', 'moral')",0.1802636,0.2232069,0.0429433
22,-0.33803523,-0.3105167,"('untrustworthy', 'trustworthy')",-0.3380352,-0.3105167,0.0275185
23,7.526945,7.652947,"('insincere', 'sincere')",7.5269451,7.6529469,0.1260018
24,1.9974775,2.0016353,"('dishonest', 'honest')",1.9974775,2.0016353,0.0041578
25,0.7962446,0.7747806,"('egoistic', 'altruistic')",0.7962446,0.7747806,-0.021464
26,0.9531001,0.86109376,"('hardhearted', 'benevolent')",0.9531001,0.8610938,-0.0920063
27,1.790981,1.7672639,"('hardhearted', 'softhearted')",1.7909811,1.7672639,-0.0237172
28,1.7641677,1.7819474,"('disloyal', 'loyal')",1.7641677,1.7819474,0.0177797
29,-0.97419775,-1.0277323,"('unfair', 'fair')",-0.9741977,-1.0277323,-0.0535346
30,1.445312,1.4279104,"('intolerant', 'tolerant')",1.445312,1.4279104,-0.0174016
31,-1.9473724,-1.8426975,"('evil', 'good')",-1.9473724,-1.8426975,0.1046749
32,1.7865006,1.6476109,"('unkind', 'kind')",1.7865006,1.6476109,-0.1388897
33,-0.3398283,-0.38790816,"('wrong', 'right')",-0.3398283,-0.3879082,-0.0480799
34,5.523909,5.7981396,"('mean', 'honorable')",5.5239091,5.7981396,0.2742305
35,-0.91588026,-1.0352379,"('corrupt', 'incorrupt')",-0.9158803,-1.0352379,-0.1193576
36,-1.1250454,-1.0679406,"('hostile', 'amicable')",-1.1250454,-1.0679406,0.0571048
37,0.973304,0.979516,"('fake', 'genuine')",0.973304,0.979516,0.006212
38,0.7380197,0.84588945,"('untruthful', 'truthful')",0.7380197,0.8458894,0.1078697
39,0.6665012,0.597581,"('exploitative', 'cooperative')",0.6665012,0.597581,-0.0689202
40,-2.000799,-2.0958877,"('stingy', 'generous')",-2.0007989,-2.0958877,-0.0950888
41,0.50985754,0.44963962,"('unforgiving', 'forgiving')",0.5098575,0.4496396,-0.0602179
42,-2.8288429,-2.8328803,"('unreliable', 'reliable')",-2.8288429,-2.8328803,-0.0040374
43,1.7055347,1.7584436,"('irresponsible', 'responsible')",1.7055347,1.7584436,0.0529089
44,-2.1110497,-2.1930096,"('prejudiced', 'unprejudiced')",-2.1110497,-2.1930096,-0.0819599
45,0.17709062,0.18096095,"('incompetent', 'competent')",0.1770906,0.180961,0.0038704
46,-0.49886844,-0.4686117,"('uncompetitive', 'competitive')",-0.4988684,-0.4686117,0.0302567
47,5.329143,5.4456367,"('stupid', 'smart')",5.329143,5.4456367,0.1164937
48,0.9477911,0.9377564,"('unintelligent', 'intelligent')",0.9477911,0.9377564,-0.0100347
49,0.7223107,0.8477455,"('unable', 'able')",0.7223107,0.8477455,0.1254348
50,0.037071217,0.06506609,"('clumsy', 'skillful')",0.0370712,0.0650661,0.0279949
51,1.0821648,0.9659307,"('uneducated', 'educated')",1.0821648,0.9659307,-0.1162341
52,-1.1252227,-1.1895704,"('irrational', 'rational')",-1.1252227,-1.1895704,-0.0643477
53,0.002194549,0.047584727,"('uncreative', 'creative')",0.0021945,0.0475847,0.0453902
54,1.0505297,1.1659632,"('incapable', 'capable')",1.0505297,1.1659632,0.1154335
55,1.2048694,1.2315433,"('incompetent', 'clever')",1.2048694,1.2315433,0.0266739
56,1.0787774,1.0880052,"('impractical', 'practical')",1.0787774,1.0880052,0.0092278
57,-2.8930044,-2.91665,"('unimaginative', 'imaginative')",-2.8930044,-2.9166501,-0.0236457
58,0.15356022,0.23873556,"('undiscriminating', 'discriminating')",0.1535602,0.2387356,0.0851754
59,-0.07872711,-0.058847014,"('foolish', 'wise')",-0.0787271,-0.058847,0.0198801
60,1.3475155,1.4360454,"('inefficient', 'efficient')",1.3475155,1.4360454,0.0885299
61,0.6702116,0.5438228,"('illogical', 'logical')",0.6702116,0.5438228,-0.1263888
62,1.1502571,1.1785771,"('incompetent', 'brilliant')",1.1502571,1.1785771,0.02832
63,1.2690172,1.3767306,"('unperceptive', 'insightful')",1.2690172,1.3767306,0.1077134
64,-6.7178226,-6.7975297,"('shy', 'confident')",-6.7178226,-6.7975297,-0.0797071
65,0.5554066,0.5633793,"('insecure', 'secure')",0.5554066,0.5633793,0.0079727
66,-0.50511026,-0.5083256,"('inactive', 'active')",-0.5051103,-0.5083256,-0.0032153
67,-0.14738487,-0.19965804,"('doubtful', 'determined')",-0.1473849,-0.199658,-0.0522731
68,-0.3227775,-0.2356118,"('dependent', 'independent')",-0.3227775,-0.2356118,0.0871657
69,-1.831946,-1.8287952,"('lazy', 'industrious')",-1.831946,-1.8287952,0.0031508
70,1.4127884,1.4104321,"('lethargic', 'energetic')",1.4127884,1.4104321,-0.0023563
71,0.2533502,0.33257318,"('diffident', 'self-confident')",0.2533502,0.3325732,0.079223
72,0.89249843,0.91508883,"('unambitious', 'ambitious')",0.8924984,0.9150888,0.0225904
73,-3.333848,-3.2706413,"('helpless', 'self-reliant')",-3.333848,-3.2706413,0.0632067
74,0.675271,0.63891786,"('undedicated', 'dedicated')",0.675271,0.6389179,-0.0363531
75,-1.5753016,-1.5493467,"('meek', 'impulsive')",-1.5753016,-1.5493467,0.0259549
76,0.8751631,0.7705639,"('anxious', 'daring')",0.8751631,0.7705639,-0.1045992
77,-0.7307471,-0.5480854,"('unmotivated', 'motivated')",-0.7307471,-0.5480854,0.1826617
78,-0.19889233,-0.14399102,"('nonresilient', 'resilient')",-0.1988923,-0.143991,0.0549013
79,-0.07652235,0.024765998,"('wavering', 'unwavering')",-0.0765224,0.024766,0.1012884
80,0.35885113,0.19491419,"('dominated', 'dominating')",0.3588511,0.1949142,-0.1639369
81,0.08389993,0.040446877,"('submissive', 'aggressive')",0.0838999,0.0404469,-0.043453
82,5.9852424,6.0972877,"('poor', 'rich')",5.9852424,6.0972877,0.1120453
83,-0.29745477,-0.309765,"('powerless', 'powerful')",-0.2974548,-0.309765,-0.0123102
84,0.60924095,0.67350155,"('inferior', 'superior')",0.6092409,0.6735016,0.0642607
85,-0.6225146,-0.57186806,"('insignificant', 'prestigious')",-0.6225146,-0.5718681,0.0506465
86,0.79125994,0.7115593,"('uninfluential', 'influential')",0.7912599,0.7115593,-0.0797006
87,0.19241461,0.22060269,"('unsuccessful', 'successful')",0.1924146,0.2206027,0.0281881
88,0.7398299,0.7485891,"('low', 'eminent')",0.7398299,0.7485891,0.0087592
