,csx_male,csx_female,tuple,corp_male,corp_female,average_male,average_female,female-male
0,-0.39767393,-0.50984347,"('unsociable', 'sociable')",0.034694433,-0.16527435,-0.1814898,-0.3375589,-0.1560691
1,-0.8801675,-1.2692355,"('unfriendly', 'friendly')",0.40533596,0.232595,-0.2374158,-0.5183203,-0.2809045
2,0.9892328,0.875151,"('unlikable', 'likable')",1.1364691,1.1084163,1.062851,0.9917836,-0.0710674
3,-0.25196403,-0.1014944,"('repellent', 'pleasant')",0.8958627,0.81819916,0.3219493,0.3583524,0.0364031
4,-0.37686425,-0.46192458,"('disliked', 'liked')",-5.389545,-5.442319,-2.8832047,-2.9521217,-0.068917
5,-0.5734327,-0.6973072,"('distant', 'outgoing')",-0.8769227,-0.80933934,-0.7251777,-0.7533233,-0.0281456
6,-0.78797317,-0.9719175,"('distant', 'open')",-1.2125105,-1.1763911,-1.0002418,-1.0741544,-0.0739126
7,-0.24373327,-0.21189496,"('insensitive', 'sensitive')",-0.15097617,-0.22851644,-0.1973547,-0.2202057,-0.022851
8,-0.6639528,-0.9106285,"('unaffectionate', 'affectionate')",-0.12680206,-0.19193263,-0.3953775,-0.5512806,-0.1559031
9,-0.39141554,-0.63981044,"('unaffectionate', 'caring')",0.33617514,0.26185477,-0.0276202,-0.1889778,-0.1613576
10,-0.5627626,-0.6089112,"('unsympathetic', 'sympathetic')",-0.79158354,-0.93039227,-0.6771731,-0.7696518,-0.0924787
11,-0.34326404,-0.33017498,"('unhelpful', 'helpful')",1.7668723,1.8219008,0.7118042,0.745863,0.0340588
12,-0.124152154,-0.06950188,"('unsupportive', 'supportive')",-2.12005,-2.0837572,-1.1221011,-1.0766295,0.0454716
13,-1.0430746,-0.9616316,"('impolite', 'polite')",-0.8254226,-0.8094907,-0.9342486,-0.8855611,0.0486875
14,0.4530482,0.5659537,"('antisocial', 'social')",0.37792525,0.20761518,0.4154867,0.3867844,-0.0287023
15,0.81227726,0.59596926,"('boring', 'funny')",0.28854802,0.17747825,0.5504127,0.3867238,-0.1636889
16,-0.1470199,-0.23614383,"('unpopular', 'popular')",0.889183,0.7365473,0.3710815,0.2502017,-0.1208798
17,-0.41334137,-0.3647044,"('nasty', 'nice')",-0.37953514,-0.3541903,-0.3964382,-0.3594474,0.0369908
18,-0.7412646,-0.8581532,"('disagreeable', 'welcoming')",-0.75316256,-0.8952489,-0.7472136,-0.8767011,-0.1294875
19,-1.1032066,-1.2898015,"('inhospitable', 'hospitable')",-0.95108294,-0.90261114,-1.0271448,-1.0962063,-0.0690615
20,0.32881647,0.38306758,"('rough', 'thoughtful')",1.0310512,0.9695855,0.6799338,0.6763265,-0.0036073
21,0.4265012,0.30654365,"('immoral', 'moral')",-0.06531571,-0.2066469,0.1805927,0.0499484,-0.1306443
22,-0.34384692,-0.36576456,"('untrustworthy', 'trustworthy')",-0.7970189,-0.9469756,-0.5704329,-0.65637,-0.0859371
23,-0.289979,-0.42685267,"('insincere', 'sincere')",4.7530026,4.667884,2.2315118,2.1205156,-0.1109962
24,0.05492519,-0.05015541,"('dishonest', 'honest')",0.3776722,0.38025868,0.2162987,0.1650516,-0.0512471
25,-0.010264181,-0.19004323,"('egoistic', 'altruistic')",0.8988272,0.7748214,0.4442815,0.2923891,-0.1518924
26,0.15046933,-0.117537886,"('hardhearted', 'benevolent')",1.4609509,1.2631339,0.8057101,0.572798,-0.2329121
27,-1.2484099,-1.0964006,"('hardhearted', 'softhearted')",0.1474049,0.10002988,-0.5505025,-0.4981854,0.0523171
28,-0.16569711,-0.340486,"('disloyal', 'loyal')",0.8221785,0.67632437,0.3282407,0.1679192,-0.1603215
29,-0.06253788,-0.14060527,"('unfair', 'fair')",-0.33319336,-0.4365788,-0.1978656,-0.288592,-0.0907264
30,0.50078464,0.49079293,"('intolerant', 'tolerant')",1.029403,0.93306077,0.7650938,0.7119268,-0.053167
31,-0.8572499,-1.0062708,"('evil', 'good')",-1.0526432,-1.1502569,-0.9549465,-1.0782638,-0.1233173
32,0.114194155,-0.018625632,"('unkind', 'kind')",0.51118517,0.27785754,0.3126897,0.129616,-0.1830737
33,0.18671864,-0.040606614,"('wrong', 'right')",-0.8418541,-0.8352831,-0.3275677,-0.4379449,-0.1103772
34,-0.5316761,-0.43366528,"('mean', 'honorable')",4.885474,5.126984,2.176899,2.3466594,0.1697604
35,-0.9002085,-1.0272409,"('corrupt', 'incorrupt')",-0.515337,-0.57051784,-0.7077727,-0.7988794,-0.0911067
36,-0.9514275,-1.3111453,"('hostile', 'amicable')",-0.28013423,-0.48952273,-0.6157809,-0.900334,-0.2845531
37,-0.48161584,-0.51266193,"('fake', 'genuine')",-0.42588064,-0.39233738,-0.4537482,-0.4524997,0.0012485
38,-1.080351,-1.125839,"('untruthful', 'truthful')",-0.18015987,-0.02885993,-0.6302555,-0.5773495,0.052906
39,1.4449173,1.4538532,"('exploitative', 'cooperative')",0.07073203,0.13163851,0.7578247,0.7927459,0.0349212
40,0.10449207,0.13824376,"('stingy', 'generous')",-1.8375496,-1.9712255,-0.8665287,-0.9164909,-0.0499622
41,-0.36241335,-0.44414994,"('unforgiving', 'forgiving')",0.028291434,-0.10558951,-0.167061,-0.2748697,-0.1078087
42,0.16724841,0.21824323,"('unreliable', 'reliable')",-2.9222727,-2.9227195,-1.3775121,-1.3522382,0.0252739
43,-0.6852678,-0.6007427,"('irresponsible', 'responsible')",0.04429591,0.05430036,-0.3204859,-0.2732212,0.0472647
44,-0.6599477,-0.55587846,"('prejudiced', 'unprejudiced')",-1.1484964,-1.1572157,-0.904222,-0.8565471,0.0476749
45,-0.55256957,-0.51601446,"('incompetent', 'competent')",0.020039545,-0.06545217,-0.266265,-0.2907333,-0.0244683
46,0.113668166,0.16437103,"('uncompetitive', 'competitive')",-0.62035686,-0.66034734,-0.2533444,-0.2479882,0.0053562
47,-0.06537453,0.050377995,"('stupid', 'smart')",4.4639363,4.6564345,2.199281,2.3534062,0.1541252
48,-0.05253198,-0.032153122,"('unintelligent', 'intelligent')",0.79244363,0.76342666,0.3699558,0.3656368,-0.004319
49,-0.086372614,-0.004351843,"('unable', 'able')",-0.20856494,-0.113954015,-0.1474688,-0.0591529,0.0883159
50,-0.115434274,-0.13319008,"('clumsy', 'skillful')",-0.040620282,-0.15599315,-0.0780273,-0.1445916,-0.0665643
51,-0.57463473,-0.56701636,"('uneducated', 'educated')",0.7421577,0.64367783,0.0837615,0.0383307,-0.0454308
52,0.4728886,0.11678363,"('irrational', 'rational')",-0.008994937,-0.14811276,0.2319468,-0.0156646,-0.2476114
53,0.36502206,0.003726378,"('uncreative', 'creative')",0.45146546,0.2647433,0.4082438,0.1342348,-0.274009
54,-0.45780298,-0.6858983,"('incapable', 'capable')",0.3600217,0.35839224,-0.0488906,-0.163753,-0.1148624
55,-0.036839467,0.070860334,"('incompetent', 'clever')",0.5315967,0.4363888,0.2473786,0.2536246,0.006246
56,0.5312367,0.5076257,"('impractical', 'practical')",-0.12224007,-0.10323697,0.2044983,0.2021944,-0.0023039
57,-0.666168,-0.8497398,"('unimaginative', 'imaginative')",-2.7079265,-2.8464499,-1.6870472,-1.8480948,-0.1610476
58,-0.06757061,-0.2213981,"('undiscriminating', 'discriminating')",0.3115762,0.24092734,0.1220028,0.0097646,-0.1122382
59,0.22034624,0.09751596,"('foolish', 'wise')",-0.07979128,-0.026179137,0.0702775,0.0356684,-0.0346091
60,0.30974466,0.49560693,"('inefficient', 'efficient')",-0.13545859,0.05585184,0.087143,0.2757294,0.1885864
61,0.914605,0.7048722,"('illogical', 'logical')",0.693226,0.530694,0.8039155,0.6177831,-0.1861324
62,0.3527516,0.59247106,"('incompetent', 'brilliant')",0.66416615,0.85578257,0.5084589,0.7241268,0.2156679
63,-0.13352904,-0.05653871,"('unperceptive', 'insightful')",0.5265143,0.5895093,0.1964926,0.2664853,0.0699927
64,-0.15904187,-0.09538998,"('shy', 'confident')",-5.3012943,-5.3093915,-2.7301681,-2.7023907,0.0277774
65,0.25753373,0.24988985,"('insecure', 'secure')",-0.0904199,-0.08290274,0.0835569,0.0834936,-6.33e-05
66,-0.5192461,-0.57213813,"('inactive', 'active')",0.1631341,0.11702299,-0.178056,-0.2275576,-0.0495016
67,0.95324045,0.92894876,"('doubtful', 'determined')",-0.15915646,-0.1714212,0.397042,0.3787638,-0.0182782
68,-0.5631997,-0.54765344,"('dependent', 'independent')",-0.47824654,-0.43122232,-0.5207231,-0.4894379,0.0312852
69,0.17446306,0.12793256,"('lazy', 'industrious')",-0.70365864,-0.60180783,-0.2645978,-0.2369376,0.0276602
70,-0.8039499,-0.64188313,"('lethargic', 'energetic')",-0.020411458,0.009569362,-0.4121807,-0.3161569,0.0960238
71,0.8850493,0.774661,"('diffident', 'self-confident')",0.26105967,0.2066097,0.5730545,0.4906353,-0.0824192
72,-0.39808825,-0.33358386,"('unambitious', 'ambitious')",-0.79931456,-0.75890726,-0.5987014,-0.5462456,0.0524558
73,-0.089536354,-0.10392563,"('helpless', 'self-reliant')",-2.8653116,-2.7869976,-1.477424,-1.4454616,0.0319624
74,0.3348733,0.32657725,"('undedicated', 'dedicated')",-0.41303805,-0.55572426,-0.0390824,-0.1145735,-0.0754911
75,-0.7199696,-0.68150085,"('meek', 'impulsive')",-0.3619483,-0.22638258,-0.5409589,-0.4539417,0.0870172
76,0.3565738,0.55335355,"('anxious', 'daring')",-0.02798111,-0.027019072,0.1642963,0.2631672,0.0988709
77,0.037071124,0.06518813,"('unmotivated', 'motivated')",-0.8222783,-0.7513458,-0.3926036,-0.3430789,0.0495247
78,-0.17102557,-0.063869685,"('nonresilient', 'resilient')",-0.11737982,-0.1542118,-0.1442027,-0.1090407,0.035162
79,-0.90964514,-1.1204524,"('wavering', 'unwavering')",-0.6744629,-0.7110096,-0.7920541,-0.915731,-0.1236769
80,0.6647758,0.7825389,"('dominated', 'dominating')",-0.34022123,-0.27545768,0.1622773,0.2535406,0.0912633
81,0.06807165,0.23824693,"('submissive', 'aggressive')",-0.59650064,-0.42950213,-0.2642145,-0.0956276,0.1685869
82,-0.33856007,-0.3770424,"('poor', 'rich')",5.803837,5.7355933,2.7326384,2.6792755,-0.0533629
83,0.5391664,0.37536657,"('powerless', 'powerful')",-0.60374355,-0.6441179,-0.0322886,-0.1343757,-0.1020871
84,1.0817904,0.9448426,"('inferior', 'superior')",1.2437361,1.2719331,1.1627634,1.1083878,-0.0543756
85,0.0062171593,-0.24723427,"('insignificant', 'prestigious')",-0.10687717,-0.20518537,-0.05033,-0.2262098,-0.1758798
86,-0.4350499,-0.6730221,"('uninfluential', 'influential')",-0.32693923,-0.48319015,-0.3809946,-0.5781061,-0.1971115
87,0.60863334,0.52004284,"('unsuccessful', 'successful')",1.4995987,1.4592733,1.054116,0.9896581,-0.0644579
88,0.05753561,-0.17731787,"('low', 'eminent')",-0.10936033,-0.27567807,-0.0259124,-0.226498,-0.2005856
