,kimberly_male,kimberly_female,tuple,clark_male,clark_female,corp_male,corp_female,average_male,average_female,female-male
0,-0.7186527,-0.4409836,"('unsociable', 'sociable')",-0.72802967,-0.62064743,-0.47642735,-0.5364456,-0.6410366,-0.5326922,0.1083444
1,1.1200781,1.0032468,"('unfriendly', 'friendly')",0.19844669,0.18369031,0.9786202,0.54555225,0.765715,0.5774964,-0.1882186
2,0.87161696,1.0479428,"('unlikable', 'likable')",1.4353552,1.6354777,0.83214384,1.0020726,1.0463719,1.2284977,0.1821258
3,-1.6021146,-1.1152093,"('repellent', 'pleasant')",-0.9670773,-0.72214246,0.4221559,0.529743,-0.7156787,-0.4358696,0.2798091
4,-0.38800675,-0.5683689,"('disliked', 'liked')",0.4246433,0.5457937,-5.7750554,-5.681743,-1.9128064,-1.9014395,0.0113669
5,1.4248235,1.0510023,"('distant', 'outgoing')",0.99977005,0.8572373,-0.5012946,-0.6461251,0.6410996,0.4207048,-0.2203948
6,0.86456543,0.44231567,"('distant', 'open')",0.2677078,0.19569877,-0.69074214,-0.9001628,0.147177,-0.0873828,-0.2345598
7,-0.17019165,0.21576677,"('insensitive', 'sensitive')",-1.0870209,-0.855338,0.14720406,0.13681222,-0.3700028,-0.1675863,0.2024165
8,0.16597733,-0.09939114,"('unaffectionate', 'affectionate')",-0.22097972,-0.2358861,0.24438082,-0.0708173,0.0631261,-0.1353648,-0.1984909
9,1.0340098,0.9645001,"('unaffectionate', 'caring')",0.18638451,0.20498157,0.9657832,0.74607456,0.7287258,0.6385188,-0.090207
10,-1.0691956,-0.26940152,"('unsympathetic', 'sympathetic')",-1.9654261,-1.6537231,-0.068581656,-0.0925695,-1.0344011,-0.671898,0.3625031
11,-0.095683835,0.16652359,"('unhelpful', 'helpful')",-0.4400969,-0.2905225,2.3420515,2.4165816,0.6020903,0.7641943,0.162104
12,1.07069,1.4151498,"('unsupportive', 'supportive')",0.6399921,0.88251805,-1.1835442,-1.1668679,0.1757127,0.3769334,0.2012207
13,-0.66293067,-0.36576977,"('impolite', 'polite')",-0.37182215,-0.25791737,-0.30473596,-0.201045,-0.4464962,-0.2749107,0.1715855
14,-0.7618871,-0.3059073,"('antisocial', 'social')",-0.43242797,-0.25660908,-0.36311045,-0.19463427,-0.5191418,-0.2523836,0.2667582
15,0.8121089,0.52911663,"('boring', 'funny')",0.53714776,0.40767786,-0.22230583,-0.23052987,0.3756502,0.2354215,-0.1402287
16,-0.6121621,-0.6316723,"('unpopular', 'popular')",0.25301203,0.39192846,0.24307427,0.1637389,-0.0386919,-0.025335,0.0133569
17,-0.573793,-0.4802061,"('nasty', 'nice')",-0.32793525,-0.22559568,-0.46822703,-0.39242983,-0.4566518,-0.3660772,0.0905746
