,broker_male,broker_female,tuple,average_male,average_female,female-male
0,0.33592334,0.1797705,"('unsociable', 'sociable')",0.3359233,0.1797705,-0.1561528
1,1.8591093,1.9132577,"('unfriendly', 'friendly')",1.8591093,1.9132577,0.0541484
2,0.48905888,0.52098465,"('unlikable', 'likable')",0.4890589,0.5209846,0.0319257
3,0.2267658,0.48313102,"('repellent', 'pleasant')",0.2267658,0.483131,0.2563652
4,-7.444613,-7.340094,"('disliked', 'liked')",-7.444613,-7.3400941,0.1045189
5,-0.3231332,-0.14536984,"('distant', 'outgoing')",-0.3231332,-0.1453698,0.1777634
6,0.1293891,0.26115763,"('distant', 'open')",0.1293891,0.2611576,0.1317685
7,1.11804,1.2323463,"('insensitive', 'sensitive')",1.11804,1.2323463,0.1143063
8,1.5463965,1.5353749,"('unaffectionate', 'affectionate')",1.5463965,1.5353749,-0.0110216
9,2.1620138,2.3268454,"('unaffectionate', 'caring')",2.1620138,2.3268454,0.1648316
10,0.7578114,0.7628044,"('unsympathetic', 'sympathetic')",0.7578114,0.7628044,0.004993
11,2.2653978,2.3186178,"('unhelpful', 'helpful')",2.2653978,2.3186178,0.05322
12,-1.1292623,-0.93607116,"('unsupportive', 'supportive')",-1.1292623,-0.9360712,0.1931911
13,0.23279417,0.10622394,"('impolite', 'polite')",0.2327942,0.1062239,-0.1265703
14,0.18096742,0.03285951,"('antisocial', 'social')",0.1809674,0.0328595,-0.1481079
15,0.3358433,0.22443502,"('boring', 'funny')",0.3358433,0.224435,-0.1114083
16,-0.42594653,-0.2846068,"('unpopular', 'popular')",-0.4259465,-0.2846068,0.1413397
17,0.28399023,0.32883507,"('nasty', 'nice')",0.2839902,0.3288351,0.0448449
18,-0.3373893,-0.21118924,"('disagreeable', 'welcoming')",-0.3373893,-0.2111892,0.1262001
19,-0.26005438,-0.11315317,"('inhospitable', 'hospitable')",-0.2600544,-0.1131532,0.1469012
20,0.45548365,0.35231626,"('rough', 'thoughtful')",0.4554836,0.3523163,-0.1031673
21,-0.27776617,-0.14842656,"('immoral', 'moral')",-0.2777662,-0.1484266,0.1293396
22,-0.8224503,-0.69991744,"('untrustworthy', 'trustworthy')",-0.8224503,-0.6999174,0.1225329
23,7.198796,7.265708,"('insincere', 'sincere')",7.1987958,7.265708,0.0669122
24,1.5055069,1.535948,"('dishonest', 'honest')",1.5055069,1.535948,0.0304411
25,1.1973617,1.1731346,"('egoistic', 'altruistic')",1.1973617,1.1731346,-0.0242271
26,1.2465142,0.8379214,"('hardhearted', 'benevolent')",1.2465142,0.8379214,-0.4085928
27,1.9534115,1.7874267,"('hardhearted', 'softhearted')",1.9534115,1.7874267,-0.1659848
28,1.2006344,1.1070087,"('disloyal', 'loyal')",1.2006344,1.1070087,-0.0936257
29,-0.73087376,-0.84335214,"('unfair', 'fair')",-0.7308738,-0.8433521,-0.1124783
30,1.1700212,1.1225613,"('intolerant', 'tolerant')",1.1700212,1.1225613,-0.0474599
31,-1.3806726,-1.3258749,"('evil', 'good')",-1.3806726,-1.3258749,0.0547977
32,1.4240696,1.2430284,"('unkind', 'kind')",1.4240696,1.2430284,-0.1810412
33,0.03629899,0.0627259,"('wrong', 'right')",0.036299,0.0627259,0.0264269
34,5.171154,5.434672,"('mean', 'honorable')",5.171154,5.4346719,0.2635179
35,-0.90278184,-1.0197691,"('corrupt', 'incorrupt')",-0.9027818,-1.0197691,-0.1169873
36,-0.41098425,-0.47679958,"('hostile', 'amicable')",-0.4109842,-0.4767996,-0.0658154
37,0.7733912,0.73947155,"('fake', 'genuine')",0.7733912,0.7394716,-0.0339196
38,0.79169035,0.8713799,"('untruthful', 'truthful')",0.7916903,0.8713799,0.0796896
39,0.25783134,0.23764998,"('exploitative', 'cooperative')",0.2578313,0.23765,-0.0201813
40,-1.6235883,-1.6055279,"('stingy', 'generous')",-1.6235883,-1.6055279,0.0180604
41,0.53329515,0.28869846,"('unforgiving', 'forgiving')",0.5332952,0.2886985,-0.2445967
42,-3.011049,-2.9047213,"('unreliable', 'reliable')",-3.011049,-2.9047213,0.1063277
43,1.4006506,1.3479592,"('irresponsible', 'responsible')",1.4006506,1.3479592,-0.0526914
44,-1.617279,-1.7185876,"('prejudiced', 'unprejudiced')",-1.6172791,-1.7185876,-0.1013085
45,0.106069155,0.07400079,"('incompetent', 'competent')",0.1060692,0.0740008,-0.0320684
46,-0.84755254,-0.87124115,"('uncompetitive', 'competitive')",-0.8475525,-0.8712412,-0.0236887
47,5.5878983,5.6142654,"('stupid', 'smart')",5.5878983,5.6142654,0.0263671
48,0.27972478,0.26241082,"('unintelligent', 'intelligent')",0.2797248,0.2624108,-0.017314
49,0.040823214,0.23137018,"('unable', 'able')",0.0408232,0.2313702,0.190547
50,-0.17229682,-0.10723517,"('clumsy', 'skillful')",-0.1722968,-0.1072352,0.0650616
51,0.2790426,0.26571453,"('uneducated', 'educated')",0.2790426,0.2657145,-0.0133281
52,0.10224433,0.02707245,"('irrational', 'rational')",0.1022443,0.0270725,-0.0751718
53,-0.12398952,-0.13244301,"('uncreative', 'creative')",-0.1239895,-0.132443,-0.0084535
54,1.0984145,1.310673,"('incapable', 'capable')",1.0984145,1.310673,0.2122585
55,0.6510023,0.74006265,"('incompetent', 'clever')",0.6510023,0.7400627,0.0890604
56,0.5227616,0.6418359,"('impractical', 'practical')",0.5227616,0.6418359,0.1190743
57,-3.231339,-3.2311578,"('unimaginative', 'imaginative')",-3.231339,-3.2311578,0.0001812
58,0.47932017,0.42466623,"('undiscriminating', 'discriminating')",0.4793202,0.4246662,-0.054654
59,0.1090665,0.20445417,"('foolish', 'wise')",0.1090665,0.2044542,0.0953877
60,0.70604336,0.7477715,"('inefficient', 'efficient')",0.7060434,0.7477715,0.0417281
61,0.64795417,0.41408628,"('illogical', 'logical')",0.6479542,0.4140863,-0.2338679
62,0.6938169,0.9519287,"('incompetent', 'brilliant')",0.6938169,0.9519287,0.2581118
63,0.544267,0.65955234,"('unperceptive', 'insightful')",0.544267,0.6595523,0.1152853
64,-6.938967,-6.775356,"('shy', 'confident')",-6.9389672,-6.7753558,0.1636114
65,0.061664894,0.11859725,"('insecure', 'secure')",0.0616649,0.1185972,0.0569323
66,-0.65813375,-0.74628425,"('inactive', 'active')",-0.6581337,-0.7462842,-0.0881505
67,-0.27097175,-0.45528653,"('doubtful', 'determined')",-0.2709717,-0.4552865,-0.1843148
68,-1.03976,-0.860953,"('dependent', 'independent')",-1.03976,-0.860953,0.178807
69,-1.5125977,-1.5115162,"('lazy', 'industrious')",-1.5125977,-1.5115162,0.0010815
70,0.6573285,0.7235859,"('lethargic', 'energetic')",0.6573285,0.7235859,0.0662574
71,0.5264738,0.6480318,"('diffident', 'self-confident')",0.5264738,0.6480318,0.121558
72,0.47147304,0.6456135,"('unambitious', 'ambitious')",0.471473,0.6456135,0.1741405
73,-2.7695844,-2.4401782,"('helpless', 'self-reliant')",-2.7695844,-2.4401782,0.3294062
74,-0.035932686,-0.11027226,"('undedicated', 'dedicated')",-0.0359327,-0.1102723,-0.0743396
75,-1.2007444,-1.0846622,"('meek', 'impulsive')",-1.2007444,-1.0846622,0.1160822
76,-0.13954495,-0.30660546,"('anxious', 'daring')",-0.1395449,-0.3066055,-0.1670606
77,-1.254182,-1.0768548,"('unmotivated', 'motivated')",-1.254182,-1.0768548,0.1773272
78,-0.9036059,-0.79995614,"('nonresilient', 'resilient')",-0.9036059,-0.7999561,0.1036498
79,-0.42615762,-0.39022586,"('wavering', 'unwavering')",-0.4261576,-0.3902259,0.0359317
80,-0.27225506,-0.3295352,"('dominated', 'dominating')",-0.2722551,-0.3295352,-0.0572801
81,-0.803679,-0.8111021,"('submissive', 'aggressive')",-0.803679,-0.8111021,-0.0074231
82,6.032193,6.328401,"('poor', 'rich')",6.0321932,6.3284011,0.2962079
83,-0.3656186,-0.4485746,"('powerless', 'powerful')",-0.3656186,-0.4485746,-0.082956
84,0.34625733,0.33191973,"('inferior', 'superior')",0.3462573,0.3319197,-0.0143376
85,-0.5903447,-0.65080076,"('insignificant', 'prestigious')",-0.5903447,-0.6508008,-0.0604561
86,0.29139322,0.21265078,"('uninfluential', 'influential')",0.2913932,0.2126508,-0.0787424
87,0.20556816,0.386077,"('unsuccessful', 'successful')",0.2055682,0.386077,0.1805088
88,-0.14846241,-0.119664535,"('low', 'eminent')",-0.1484624,-0.1196645,0.0287979
