,hp_male,hp_female,tuple,inc_male,inc_female,average_male,average_female,female-male
0,-0.057226688,-0.14645386,"('unsociable', 'sociable')",-0.36078498,-0.4458436,-0.2090058,-0.2961487,-0.0871429
1,1.3057805,1.2575043,"('unfriendly', 'friendly')",1.4221869,1.3086681,1.3639836,1.2830863,-0.0808973
2,0.7245631,0.86017674,"('unlikable', 'likable')",0.50542414,0.57652074,0.6149936,0.7183487,0.1033551
3,-0.17273411,-0.063843474,"('repellent', 'pleasant')",0.34330377,0.38462082,0.0852848,0.1603887,0.0751039
4,-0.44171935,-0.48560914,"('disliked', 'liked')",-5.6832314,-5.76947,-3.0624754,-3.1275396,-0.0650642
5,0.5868246,0.6021995,"('distant', 'outgoing')",-0.3549288,-0.39247045,0.1159479,0.1048645,-0.0110834
6,0.48882228,0.5141498,"('distant', 'open')",-0.04619866,-0.11079764,0.2213118,0.2016761,-0.0196357
7,-0.5387903,-0.5541456,"('insensitive', 'sensitive')",0.17909093,0.17946535,-0.1798497,-0.1873401,-0.0074904
8,-0.14401475,-0.13466688,"('unaffectionate', 'affectionate')",0.30164284,0.22371888,0.078814,0.044526,-0.034288
9,0.87812334,0.9112306,"('unaffectionate', 'caring')",0.792314,0.7243314,0.8352187,0.817781,-0.0174377
10,-0.4453166,-0.45453602,"('unsympathetic', 'sympathetic')",-0.64240813,-0.6578874,-0.5438623,-0.5562117,-0.0123494
11,0.19559905,0.2214174,"('unhelpful', 'helpful')",1.729969,1.7247958,0.9627841,0.9731066,0.0103225
12,0.48133725,0.6311549,"('unsupportive', 'supportive')",-1.7124858,-1.6955448,-0.6155742,-0.532195,0.0833792
13,-0.99894387,-1.0626184,"('impolite', 'polite')",-0.6654388,-0.67112327,-0.8321913,-0.8668708,-0.0346795
14,-0.25335014,-0.27860126,"('antisocial', 'social')",-0.868828,-0.8922583,-0.561089,-0.5854298,-0.0243408
15,0.0138050895,-0.026059791,"('boring', 'funny')",0.11702414,0.1059261,0.0654146,0.0399332,-0.0254814
16,-0.39287305,-0.45221964,"('unpopular', 'popular')",0.85114825,0.8419126,0.2291376,0.1948465,-0.0342911
17,0.07631982,0.06898032,"('nasty', 'nice')",-0.55417675,-0.50546634,-0.2389285,-0.218243,0.0206855
18,-0.88300073,-0.9009503,"('disagreeable', 'welcoming')",-0.48588502,-0.56688267,-0.6844429,-0.7339165,-0.0494736
19,0.27727222,0.3482065,"('inhospitable', 'hospitable')",-0.03626991,-0.010854485,0.1205012,0.168676,0.0481748
20,0.7425175,0.7478725,"('rough', 'thoughtful')",1.285243,1.2606679,1.0138803,1.0042702,-0.0096101
21,0.51471317,0.49301073,"('immoral', 'moral')",-0.2780248,-0.26144025,0.1183442,0.1157852,-0.002559
22,0.32162908,0.2915065,"('untrustworthy', 'trustworthy')",-1.0072334,-1.0566361,-0.3428022,-0.3825648,-0.0397626
23,0.9079735,0.8721036,"('insincere', 'sincere')",5.445435,5.3727684,3.1767044,3.122436,-0.0542684
24,0.2619599,0.2935393,"('dishonest', 'honest')",0.5936602,0.55402976,0.42781,0.4237845,-0.0040255
25,0.50846446,0.44074926,"('egoistic', 'altruistic')",1.2474537,1.2440491,0.8779591,0.8423992,-0.0355599
26,1.4857271,1.4588001,"('hardhearted', 'benevolent')",1.503423,1.4191571,1.494575,1.4389787,-0.0555963
27,-0.15368028,-0.15489091,"('hardhearted', 'softhearted')",0.8891338,0.7971256,0.3677268,0.3211173,-0.0466095
28,-0.6103491,-0.7461565,"('disloyal', 'loyal')",0.9801874,0.8608334,0.1849191,0.0573384,-0.1275807
29,-0.12926596,-0.17464055,"('unfair', 'fair')",-0.35682175,-0.44833636,-0.2430439,-0.3114884,-0.0684445
30,0.48021933,0.44006243,"('intolerant', 'tolerant')",0.71742237,0.62665075,0.5988209,0.5333566,-0.0654643
31,-0.39395466,-0.35215437,"('evil', 'good')",-0.8790605,-0.8624947,-0.6365076,-0.6073245,0.0291831
32,0.41226444,0.42745945,"('unkind', 'kind')",0.6451741,0.57688046,0.5287192,0.50217,-0.0265492
33,0.8077786,0.7202067,"('wrong', 'right')",-0.32612628,-0.35276383,0.2408262,0.1837214,-0.0571048
34,1.05885,1.2175157,"('mean', 'honorable')",6.0746264,6.125536,3.5667381,3.671526,0.1047879
35,-0.15689331,-0.23545867,"('corrupt', 'incorrupt')",0.15522313,0.1185202,-0.0008351,-0.0584692,-0.0576341
36,-0.18150946,-0.24289387,"('hostile', 'amicable')",0.2383559,0.13455527,0.0284232,-0.0541693,-0.0825925
37,-0.02126906,0.09574258,"('fake', 'genuine')",0.060335137,0.10446573,0.019533,0.1001042,0.0805712
38,-0.51760626,-0.5262781,"('untruthful', 'truthful')",0.08845821,0.08935277,-0.214574,-0.2184626,-0.0038886
39,1.783528,1.8382071,"('exploitative', 'cooperative')",0.072454125,0.09134126,0.927991,0.9647742,0.0367832
40,-0.5462073,-0.5518513,"('stingy', 'generous')",-1.522898,-1.589377,-1.0345526,-1.0706141,-0.0360615
41,0.09058195,0.04016851,"('unforgiving', 'forgiving')",-0.22424752,-0.32390165,-0.0668328,-0.1418666,-0.0750338
42,-1.1077942,-0.96443677,"('unreliable', 'reliable')",-3.502178,-3.454042,-2.304986,-2.2092395,0.0957465
43,-0.17862251,-0.057429407,"('irresponsible', 'responsible')",0.13014829,0.17117974,-0.0242371,0.0568752,0.0811123
44,-1.537184,-1.4695793,"('prejudiced', 'unprejudiced')",-1.5709714,-1.5353888,-1.5540776,-1.5024841,0.0515935
45,-0.5649691,-0.56856024,"('incompetent', 'competent')",-0.6658104,-0.69614935,-0.6153898,-0.6323548,-0.016965
46,-0.013991136,-0.0058553517,"('uncompetitive', 'competitive')",-0.08324585,-0.1190583,-0.0486185,-0.0624568,-0.0138383
47,0.65690196,0.7581309,"('stupid', 'smart')",4.6039767,4.672536,2.6304393,2.7153335,0.0848942
48,0.53812206,0.510641,"('unintelligent', 'intelligent')",0.68037534,0.6490136,0.6092487,0.5798273,-0.0294214
49,0.65378845,0.7168096,"('unable', 'able')",-0.1540391,-0.123772144,0.2498747,0.2965187,0.046644
50,-0.55530256,-0.5316986,"('clumsy', 'skillful')",0.28460893,0.24867825,-0.1353468,-0.1415102,-0.0061634
51,-0.36413348,-0.4174268,"('uneducated', 'educated')",1.2984128,1.225989,0.4671397,0.4042811,-0.0628586
52,0.7427453,0.5910615,"('irrational', 'rational')",-0.17800374,-0.28513494,0.2823708,0.1529633,-0.1294075
53,1.4692991,1.4524462,"('uncreative', 'creative')",0.59979284,0.54488087,1.0345459,0.9986635,-0.0358824
54,0.86288893,0.88567996,"('incapable', 'capable')",1.0262513,1.0897782,0.9445701,0.9877291,0.043159
55,-0.30253392,-0.28318167,"('incompetent', 'clever')",0.030918226,0.004062269,-0.1358078,-0.1395597,-0.0037519
56,0.7146702,0.76348627,"('impractical', 'practical')",-0.36082256,-0.3715892,0.1769238,0.1959485,0.0190247
57,-0.65295035,-0.6944809,"('unimaginative', 'imaginative')",-2.6671522,-2.7256644,-1.6600512,-1.7100726,-0.0500214
58,0.55038625,0.4750461,"('undiscriminating', 'discriminating')",0.29078817,0.18544318,0.4205872,0.3302446,-0.0903426
59,0.8872833,0.9384097,"('foolish', 'wise')",0.46977106,0.4960084,0.6785272,0.717209,0.0386818
60,0.6080465,0.61380625,"('inefficient', 'efficient')",-0.033574276,0.0113363825,0.2872361,0.3125713,0.0253352
61,1.6489577,1.492852,"('illogical', 'logical')",0.6756229,0.55231667,1.1622903,1.0225843,-0.139706
62,0.46260425,0.5757341,"('incompetent', 'brilliant')",0.17820741,0.2987668,0.3204058,0.4372504,0.1168446
63,0.6088024,0.6497035,"('unperceptive', 'insightful')",1.0421158,1.0657618,0.8254591,0.8577327,0.0322736
64,-0.4642895,-0.45029175,"('shy', 'confident')",-6.20988,-6.1552463,-3.3370848,-3.3027689,0.0343159
65,-0.3139888,-0.42265648,"('insecure', 'secure')",-0.89603794,-0.889687,-0.6050134,-0.6561717,-0.0511583
66,-1.1623617,-1.0398073,"('inactive', 'active')",1.0906072,1.1478633,-0.0358773,0.054028,0.0899053
67,0.05562205,0.045501124,"('doubtful', 'determined')",-0.5168062,-0.4853391,-0.2305921,-0.219919,0.0106731
68,-0.41173163,-0.41988355,"('dependent', 'independent')",0.017090373,-0.0055298377,-0.1973206,-0.2127067,-0.0153861
69,0.42503813,0.47485736,"('lazy', 'industrious')",-0.2948482,-0.2100361,0.065095,0.1324106,0.0673156
70,-1.3973501,-1.2997524,"('lethargic', 'energetic')",0.3376177,0.36608028,-0.5298662,-0.466836,0.0630302
71,1.4820149,1.503663,"('diffident', 'self-confident')",0.7247335,0.72755474,1.1033742,1.1156088,0.0122346
72,0.96645904,1.017228,"('unambitious', 'ambitious')",-1.2125604,-1.2240027,-0.1230507,-0.1033874,0.0196633
73,0.40334365,0.4685832,"('helpless', 'self-reliant')",-2.9730442,-2.9549332,-1.2848502,-1.243175,0.0416752
74,0.75855887,0.7540106,"('undedicated', 'dedicated')",0.18368316,0.122487515,0.471121,0.4382491,-0.0328719
75,-0.39864546,-0.33267018,"('meek', 'impulsive')",-0.10624108,-0.015740871,-0.2524433,-0.1742055,0.0782378
76,-0.52644897,-0.41258764,"('anxious', 'daring')",-0.14390104,-0.08858791,-0.335175,-0.2505878,0.0845872
77,0.14377981,0.16446085,"('unmotivated', 'motivated')",-0.67588174,-0.51646817,-0.266051,-0.1760037,0.0900473
78,0.32768166,0.31461242,"('nonresilient', 'resilient')",0.64654833,0.68427974,0.487115,0.4994461,0.0123311
79,-0.5774311,-0.58269715,"('wavering', 'unwavering')",0.31995207,0.34619108,-0.1287395,-0.118253,0.0104865
80,-0.51126397,-0.5354095,"('dominated', 'dominating')",-0.92367995,-0.8607961,-0.717472,-0.6981028,0.0193692
81,-1.2063886,-1.1969135,"('submissive', 'aggressive')",-1.2313675,-1.1179645,-1.218878,-1.157439,0.061439
82,-0.32661617,-0.28893018,"('poor', 'rich')",5.3747234,5.348757,2.5240536,2.5299134,0.0058598
83,1.1340408,1.137137,"('powerless', 'powerful')",-0.2093552,-0.24944183,0.4623428,0.4438476,-0.0184952
84,1.744248,1.6523294,"('inferior', 'superior')",1.2372715,1.2120672,1.4907598,1.4321983,-0.0585615
85,1.1755415,1.1982281,"('insignificant', 'prestigious')",1.1647959,1.2134491,1.1701686,1.2058387,0.0356701
86,1.3671424,1.2593979,"('uninfluential', 'influential')",0.3596515,0.21199629,0.863397,0.7356971,-0.1276999
87,0.8260462,0.8655015,"('unsuccessful', 'successful')",1.4510163,1.5210421,1.1385312,1.1932719,0.0547407
88,-0.20108178,-0.22695895,"('low', 'eminent')",0.46211866,0.49191368,0.1305184,0.1324774,0.001959
