,swine_male,swine_female,tuple,average_male,average_female,female-male
0,-0.59220135,-0.53810465,"('unsociable', 'sociable')",-0.5922014,-0.5381047,0.0540967
1,-0.06066213,-0.42308563,"('unfriendly', 'friendly')",-0.0606621,-0.4230856,-0.3624235
2,0.13878685,0.04655404,"('unlikable', 'likable')",0.1387869,0.046554,-0.0922329
3,-0.7264727,-0.535133,"('repellent', 'pleasant')",-0.7264727,-0.535133,0.1913397
4,-4.003361,-4.028509,"('disliked', 'liked')",-4.0033612,-4.0285091,-0.0251479
5,-0.6292625,-0.78290945,"('distant', 'outgoing')",-0.6292625,-0.7829095,-0.153647
6,-0.18173642,-0.4113025,"('distant', 'open')",-0.1817364,-0.4113025,-0.2295661
7,0.2387558,0.2416352,"('insensitive', 'sensitive')",0.2387558,0.2416352,0.0028794
8,-0.061350424,-0.3261306,"('unaffectionate', 'affectionate')",-0.0613504,-0.3261306,-0.2647802
9,0.08926022,-0.17001577,"('unaffectionate', 'caring')",0.0892602,-0.1700158,-0.259276
10,-0.38308132,-0.28477636,"('unsympathetic', 'sympathetic')",-0.3830813,-0.2847764,0.0983049
11,-0.1384524,-0.07729117,"('unhelpful', 'helpful')",-0.1384524,-0.0772912,0.0611612
12,-1.2615355,-1.2424637,"('unsupportive', 'supportive')",-1.2615355,-1.2424637,0.0190718
13,-0.72158074,-0.59382665,"('impolite', 'polite')",-0.7215807,-0.5938267,0.127754
14,-0.42643148,-0.3383007,"('antisocial', 'social')",-0.4264315,-0.3383007,0.0881308
15,0.84088945,0.74302226,"('boring', 'funny')",0.8408895,0.7430223,-0.0978672
16,-0.96619785,-1.053069,"('unpopular', 'popular')",-0.9661978,-1.053069,-0.0868712
17,-0.56978947,-0.52233034,"('nasty', 'nice')",-0.5697895,-0.5223303,0.0474592
18,-1.1698914,-1.2490696,"('disagreeable', 'welcoming')",-1.1698914,-1.2490696,-0.0791782
19,-0.3141339,-0.40163922,"('inhospitable', 'hospitable')",-0.3141339,-0.4016392,-0.0875053
20,0.43289366,0.44390866,"('rough', 'thoughtful')",0.4328937,0.4439087,0.011015
21,-0.7780732,-0.5552183,"('immoral', 'moral')",-0.7780732,-0.5552183,0.2228549
22,-0.7370038,-0.71884966,"('untrustworthy', 'trustworthy')",-0.7370038,-0.7188497,0.0181541
23,3.319048,3.24896,"('insincere', 'sincere')",3.3190479,3.24896,-0.0700879
