,patina_male,patina_female,tuple,average_male,average_female,female-male
0,-0.011741826,-0.032886487,"('unsociable', 'sociable')",-0.0117418,-0.0328865,-0.0211447
1,-0.9350147,-1.0709103,"('unfriendly', 'friendly')",-0.9350147,-1.0709103,-0.1358956
2,0.7409278,0.76321715,"('unlikable', 'likable')",0.7409278,0.7632172,0.0222894
3,-0.49480942,-0.34871045,"('repellent', 'pleasant')",-0.4948094,-0.3487104,0.146099
4,-3.1439204,-3.1362925,"('disliked', 'liked')",-3.1439204,-3.1362925,0.0076279
5,-2.0771878,-2.062653,"('distant', 'outgoing')",-2.0771878,-2.0626531,0.0145347
6,-2.1174555,-2.1343782,"('distant', 'open')",-2.1174555,-2.1343782,-0.0169227
7,0.032626696,0.09838349,"('insensitive', 'sensitive')",0.0326267,0.0983835,0.0657568
8,-0.0742472,-0.23615022,"('unaffectionate', 'affectionate')",-0.0742472,-0.2361502,-0.161903
9,-0.37391505,-0.49839264,"('unaffectionate', 'caring')",-0.373915,-0.4983926,-0.1244776
10,0.14261353,0.17884113,"('unsympathetic', 'sympathetic')",0.1426135,0.1788411,0.0362276
11,0.8604604,0.8099952,"('unhelpful', 'helpful')",0.8604604,0.8099952,-0.0504652
12,-0.79399323,-0.76504594,"('unsupportive', 'supportive')",-0.7939932,-0.7650459,0.0289473
13,-0.04621318,-0.014894126,"('impolite', 'polite')",-0.0462132,-0.0148941,0.0313191
14,0.8755643,0.95632035,"('antisocial', 'social')",0.8755643,0.9563203,0.080756
15,0.26397315,0.12886743,"('boring', 'funny')",0.2639731,0.1288674,-0.1351057
16,-0.39297557,-0.4483197,"('unpopular', 'popular')",-0.3929756,-0.4483197,-0.0553441
17,-0.023091977,0.027864676,"('nasty', 'nice')",-0.023092,0.0278647,0.0509567
18,-0.79946285,-0.7809706,"('disagreeable', 'welcoming')",-0.7994629,-0.7809706,0.0184923
19,-1.7242999,-1.7143103,"('inhospitable', 'hospitable')",-1.7242999,-1.7143103,0.0099896
20,0.6480476,0.59550065,"('rough', 'thoughtful')",0.6480476,0.5955006,-0.052547
21,0.67669034,0.825238,"('immoral', 'moral')",0.6766903,0.825238,0.1485477
22,-0.13763975,-0.06861138,"('untrustworthy', 'trustworthy')",-0.1376397,-0.0686114,0.0690283
23,2.2461057,2.1879964,"('insincere', 'sincere')",2.2461057,2.1879964,-0.0581093
24,-0.12512282,-0.17627926,"('dishonest', 'honest')",-0.1251228,-0.1762793,-0.0511565
25,-0.18896684,-0.35025546,"('egoistic', 'altruistic')",-0.1889668,-0.3502555,-0.1612887
26,0.5331951,0.43590748,"('hardhearted', 'benevolent')",0.5331951,0.4359075,-0.0972876
27,-0.11067232,-0.30177146,"('hardhearted', 'softhearted')",-0.1106723,-0.3017715,-0.1910992
28,0.63694733,0.52427,"('disloyal', 'loyal')",0.6369473,0.52427,-0.1126773
29,-1.0186709,-1.0955423,"('unfair', 'fair')",-1.0186709,-1.0955423,-0.0768714
30,0.8307648,0.818043,"('intolerant', 'tolerant')",0.8307648,0.818043,-0.0127218
31,-1.6996396,-1.6725746,"('evil', 'good')",-1.6996396,-1.6725746,0.027065
32,1.2563127,1.0693283,"('unkind', 'kind')",1.2563127,1.0693283,-0.1869844
33,-0.28214344,-0.40643087,"('wrong', 'right')",-0.2821434,-0.4064309,-0.1242875
34,1.6477234,1.7384714,"('mean', 'honorable')",1.6477234,1.7384714,0.090748
35,-0.4375735,-0.7020543,"('corrupt', 'incorrupt')",-0.4375735,-0.7020543,-0.2644808
36,-0.8622011,-1.029241,"('hostile', 'amicable')",-0.8622011,-1.029241,-0.1670399
37,0.5663259,0.42751914,"('fake', 'genuine')",0.5663259,0.4275191,-0.1388068
38,-0.2664929,-0.28181323,"('untruthful', 'truthful')",-0.2664929,-0.2818132,-0.0153203
39,0.6457269,0.7199493,"('exploitative', 'cooperative')",0.6457269,0.7199493,0.0742224
40,-1.1730237,-1.2686452,"('stingy', 'generous')",-1.1730237,-1.2686452,-0.0956215
41,0.6356462,0.65953827,"('unforgiving', 'forgiving')",0.6356462,0.6595383,0.0238921
42,-0.5792191,-0.5736516,"('unreliable', 'reliable')",-0.5792191,-0.5736516,0.0055675
43,-0.2504631,-0.19458108,"('irresponsible', 'responsible')",-0.2504631,-0.1945811,0.055882
44,-0.2863757,-0.24052677,"('prejudiced', 'unprejudiced')",-0.2863757,-0.2405268,0.0458489
45,-0.4036214,-0.20389564,"('incompetent', 'competent')",-0.4036214,-0.2038956,0.1997258
46,-0.30253038,-0.1945419,"('uncompetitive', 'competitive')",-0.3025304,-0.1945419,0.1079885
47,2.5489123,2.609344,"('stupid', 'smart')",2.5489123,2.609344,0.0604317
48,0.36086747,0.4333029,"('unintelligent', 'intelligent')",0.3608675,0.4333029,0.0724354
49,-0.14011347,-0.001739841,"('unable', 'able')",-0.1401135,-0.0017398,0.1383737
