,idex_male,idex_female,tuple,corp_male,corp_female,average_male,average_female,female-male
39,0.43443948,0.43708956,"('exploitative', 'cooperative')",0.10955108,0.09510259,0.2719953,0.2660961,-0.0058992
40,-0.14533381,-0.08758264,"('stingy', 'generous')",-1.7074168,-1.7819271,-0.9263753,-0.9347548,-0.0083795
41,-0.3245811,-0.4314329,"('unforgiving', 'forgiving')",0.18890521,0.058481798,-0.0678379,-0.1864755,-0.1186376
42,0.188101,0.2260506,"('unreliable', 'reliable')",-2.8993132,-3.0282068,-1.3556061,-1.4010781,-0.045472
43,-0.40566027,-0.38588214,"('irresponsible', 'responsible')",0.25546646,0.2957657,-0.0750969,-0.0450582,0.0300387
44,0.12451547,0.14810166,"('prejudiced', 'unprejudiced')",-1.4829692,-1.5338107,-0.6792269,-0.6928545,-0.0136276
45,-0.7086185,-0.6632291,"('incompetent', 'competent')",0.20284475,0.13478735,-0.2528869,-0.2642209,-0.011334
46,0.048525237,0.074023746,"('uncompetitive', 'competitive')",-0.48679224,-0.502843,-0.2191335,-0.2144096,0.0047239
47,-0.22275583,-0.123596705,"('stupid', 'smart')",5.1231356,5.4936466,2.4501898,2.685025,0.2348352
48,0.39185572,0.34676552,"('unintelligent', 'intelligent')",0.7915645,0.7982341,0.5917101,0.5724998,-0.0192103
49,-0.14669909,-0.048364975,"('unable', 'able')",-0.46358484,-0.32863104,-0.305142,-0.188498,0.116644
50,-0.08852315,-0.10128279,"('clumsy', 'skillful')",-0.11815732,-0.10926322,-0.1033402,-0.105273,-0.0019328
51,-0.41562435,-0.4843039,"('uneducated', 'educated')",0.45683384,0.42550975,0.0206047,-0.0293971,-0.0500018
52,-1.0581154,-1.2368131,"('irrational', 'rational')",-0.05458921,-0.14752686,-0.5563523,-0.69217,-0.1358177
53,-1.802503,-1.8173331,"('uncreative', 'creative')",0.31604493,0.27643213,-0.743229,-0.7704505,-0.0272215
54,-1.3708699,-1.4856443,"('incapable', 'capable')",0.4732529,0.5198128,-0.4488085,-0.4829158,-0.0341073
55,0.2424694,0.2367744,"('incompetent', 'clever')",0.3459877,0.31966817,0.2942286,0.2782213,-0.0160073
56,0.41919363,0.3462694,"('impractical', 'practical')",0.021312373,-0.026909214,0.220253,0.1596801,-0.0605729
57,-0.5537058,-0.62876296,"('unimaginative', 'imaginative')",-2.9537585,-3.1678424,-1.7537322,-1.8983027,-0.1445705
58,-0.3324423,-0.3688426,"('undiscriminating', 'discriminating')",0.35188347,0.27341223,0.0097206,-0.0477152,-0.0574358
59,-0.831752,-0.83917636,"('foolish', 'wise')",-0.12662226,-0.025411036,-0.4791871,-0.4322937,0.0468934
60,0.8561048,0.8946114,"('inefficient', 'efficient')",0.08627472,0.20087118,0.4711898,0.5477413,0.0765515
61,-0.4840603,-0.52365863,"('illogical', 'logical')",0.41233158,0.314595,-0.0358644,-0.1045318,-0.0686674
62,0.6530998,0.76149243,"('incompetent', 'brilliant')",0.6336814,0.76678413,0.6433906,0.7641383,0.1207477
63,-0.4312402,-0.37716195,"('unperceptive', 'insightful')",0.7771733,0.87283283,0.1729665,0.2478354,0.0748689
64,-0.21492037,-0.22928502,"('shy', 'confident')",-5.8825574,-6.0797586,-3.048739,-3.1545219,-0.1057829
65,0.32196754,0.3138277,"('insecure', 'secure')",-0.14381988,-0.036320046,0.0890738,0.1387538,0.04968
66,-1.2247866,-1.1883658,"('inactive', 'active')",0.18752503,0.2067662,-0.5186308,-0.4907998,0.027831
67,0.73905045,0.6722153,"('doubtful', 'determined')",-0.15900011,-0.21756485,0.2900252,0.2273252,-0.0627
68,-0.46547744,-0.46394917,"('dependent', 'independent')",-0.64451146,-0.59002286,-0.5549945,-0.526986,0.0280085
69,0.26168013,0.27853855,"('lazy', 'industrious')",-0.5280865,-0.5611299,-0.1332032,-0.1412957,-0.0080925
70,0.035029177,0.10176489,"('lethargic', 'energetic')",0.22943936,0.26092544,0.1322343,0.1813452,0.0491109
71,-0.4932921,-0.46705994,"('diffident', 'self-confident')",0.33643323,0.3422493,-0.0784294,-0.0624053,0.0160241
72,-0.046576194,-0.06555351,"('unambitious', 'ambitious')",-0.66950214,-0.49221402,-0.3580392,-0.2788838,0.0791554
73,0.42763022,0.41180253,"('helpless', 'self-reliant')",-3.2827084,-3.320628,-1.4275391,-1.4544127,-0.0268736
74,-0.9394027,-0.911642,"('undedicated', 'dedicated')",-0.16215673,-0.27869898,-0.5507797,-0.5951705,-0.0443908
75,0.08439323,0.042813875,"('meek', 'impulsive')",-0.5396139,-0.4889437,-0.2276103,-0.2230649,0.0045454
76,0.49457914,0.58300245,"('anxious', 'daring')",0.008732356,0.08902724,0.2516558,0.3360148,0.084359
77,-0.2856939,-0.2992706,"('unmotivated', 'motivated')",-0.8380438,-0.75727475,-0.5618688,-0.5282727,0.0335961
78,-0.41677094,-0.28393295,"('nonresilient', 'resilient')",-0.077413745,0.02707916,-0.2470923,-0.1284269,0.1186654
79,-1.2229071,-1.2805427,"('wavering', 'unwavering')",-0.45246822,-0.40733647,-0.8376876,-0.8439396,-0.006252
80,0.74008083,0.8891017,"('dominated', 'dominating')",-0.7512432,-0.6139174,-0.0055812,0.1375921,0.1431733
81,1.2180059,1.1206914,"('submissive', 'aggressive')",-0.19213524,-0.15216938,0.5129353,0.484261,-0.0286743
82,-0.6626848,-0.65987843,"('poor', 'rich')",6.009281,6.267592,2.6732981,2.8038568,0.1305587
83,0.40208948,0.35261768,"('powerless', 'powerful')",-0.807467,-0.8613286,-0.2026888,-0.2543555,-0.0516667
84,0.5021286,0.45200524,"('inferior', 'superior')",0.95820785,0.9241467,0.7301682,0.688076,-0.0420922
85,-1.3016843,-1.4275634,"('insignificant', 'prestigious')",0.16006711,0.025932534,-0.5708086,-0.7008154,-0.1300068
86,-1.0729034,-1.2296841,"('uninfluential', 'influential')",-0.23515849,-0.3225479,-0.6540309,-0.776116,-0.1220851
87,-0.15863532,-0.112377696,"('unsuccessful', 'successful')",1.0776416,1.2266743,0.4595031,0.5571483,0.0976452
88,-0.42184278,-0.56884927,"('low', 'eminent')",-0.13785347,-0.26781818,-0.2798481,-0.4183337,-0.1384856
