,kidney_male,kidney_female,tuple,average_male,average_female,female-male
0,-0.28543174,-0.2868027,"('unsociable', 'sociable')",-0.2854317,-0.2868027,-0.001371
1,2.1627054,2.145367,"('unfriendly', 'friendly')",2.1627054,2.1453669,-0.0173385
2,0.0029364638,0.04712981,"('unlikable', 'likable')",0.0029365,0.0471298,0.0441933
3,0.26815292,0.29213947,"('repellent', 'pleasant')",0.2681529,0.2921395,0.0239866
4,-7.3803535,-7.529852,"('disliked', 'liked')",-7.3803535,-7.5298519,-0.1494984
5,0.022290356,-0.02330025,"('distant', 'outgoing')",0.0222904,-0.0233002,-0.0455906
6,0.71475637,0.6097617,"('distant', 'open')",0.7147564,0.6097617,-0.1049947
7,0.78535205,0.82710135,"('insensitive', 'sensitive')",0.7853521,0.8271013,0.0417492
8,1.6665342,1.5649259,"('unaffectionate', 'affectionate')",1.6665342,1.5649259,-0.1016083
9,1.8470565,1.8783984,"('unaffectionate', 'caring')",1.8470565,1.8783984,0.0313419
10,0.07899081,0.13271607,"('unsympathetic', 'sympathetic')",0.0789908,0.1327161,0.0537253
11,1.1312443,1.3016831,"('unhelpful', 'helpful')",1.1312443,1.3016831,0.1704388
12,-1.8365079,-1.8043381,"('unsupportive', 'supportive')",-1.8365079,-1.8043381,0.0321698
13,-0.8339926,-0.76390284,"('impolite', 'polite')",-0.8339926,-0.7639028,0.0700898
14,-0.03461752,-0.003285776,"('antisocial', 'social')",-0.0346175,-0.0032858,0.0313317
15,0.048585504,-0.026447345,"('boring', 'funny')",0.0485855,-0.0264473,-0.0750328
16,-0.335014,-0.34915593,"('unpopular', 'popular')",-0.335014,-0.3491559,-0.0141419
17,-0.22453801,-0.21196757,"('nasty', 'nice')",-0.224538,-0.2119676,0.0125704
18,-0.442063,-0.5266584,"('disagreeable', 'welcoming')",-0.442063,-0.5266584,-0.0845954
19,0.10389542,0.037504636,"('inhospitable', 'hospitable')",0.1038954,0.0375046,-0.0663908
20,1.0834072,1.0086327,"('rough', 'thoughtful')",1.0834072,1.0086327,-0.0747745
21,-0.9782489,-0.8530168,"('immoral', 'moral')",-0.9782489,-0.8530168,0.1252321
22,-0.88800895,-0.8907007,"('untrustworthy', 'trustworthy')",-0.888009,-0.8907007,-0.0026917
23,6.504235,6.6216636,"('insincere', 'sincere')",6.5042348,6.6216636,0.1174288
24,1.6490334,1.5965431,"('dishonest', 'honest')",1.6490334,1.5965431,-0.0524903
25,1.2706677,1.2019823,"('egoistic', 'altruistic')",1.2706677,1.2019823,-0.0686854
26,1.4687188,1.4823434,"('hardhearted', 'benevolent')",1.4687188,1.4823434,0.0136246
27,1.4426538,1.2842301,"('hardhearted', 'softhearted')",1.4426538,1.2842301,-0.1584237
28,1.4166098,1.4054979,"('disloyal', 'loyal')",1.4166098,1.4054979,-0.0111119
29,-0.60669965,-0.76189834,"('unfair', 'fair')",-0.6066996,-0.7618983,-0.1551987
30,0.64921,0.7442249,"('intolerant', 'tolerant')",0.64921,0.7442249,0.0950149
31,-0.42439687,-0.48205432,"('evil', 'good')",-0.4243969,-0.4820543,-0.0576574
32,0.9656333,0.97601163,"('unkind', 'kind')",0.9656333,0.9760116,0.0103783
33,0.07145862,-0.0073299706,"('wrong', 'right')",0.0714586,-0.00733,-0.0787886
34,4.9678745,5.1265297,"('mean', 'honorable')",4.9678745,5.1265297,0.1586552
35,-0.12806635,-0.41930315,"('corrupt', 'incorrupt')",-0.1280663,-0.4193031,-0.2912368
36,0.17309684,-0.0029162988,"('hostile', 'amicable')",0.1730968,-0.0029163,-0.1760131
37,0.84120023,0.81463146,"('fake', 'genuine')",0.8412002,0.8146315,-0.0265687
38,0.102026485,0.17519459,"('untruthful', 'truthful')",0.1020265,0.1751946,0.0731681
39,0.4777436,0.50914097,"('exploitative', 'cooperative')",0.4777436,0.509141,0.0313974
40,-1.4050478,-1.5607098,"('stingy', 'generous')",-1.4050478,-1.5607098,-0.155662
41,0.19333221,0.22766602,"('unforgiving', 'forgiving')",0.1933322,0.227666,0.0343338
42,-3.1071222,-3.1561396,"('unreliable', 'reliable')",-3.1071222,-3.1561396,-0.0490174
43,0.5795865,0.64536726,"('irresponsible', 'responsible')",0.5795865,0.6453673,0.0657808
44,-1.4988799,-1.5558013,"('prejudiced', 'unprejudiced')",-1.4988799,-1.5558013,-0.0569214
45,-0.22206958,-0.19499928,"('incompetent', 'competent')",-0.2220696,-0.1949993,0.0270703
46,-1.399188,-1.3740146,"('uncompetitive', 'competitive')",-1.399188,-1.3740146,0.0251734
