,centene_male,centene_female,tuple,corp_male,corp_female,del_male,del_female,average_male,average_female,female-male
0,-0.47494626,-0.62724894,"('unsociable', 'sociable')",0.8188628,0.52023095,-0.6330385,-0.6261412,-0.096374,-0.2443864,-0.1480124
1,-1.5235562,-1.6587975,"('unfriendly', 'friendly')",-0.08110806,-0.29615802,1.7519974,1.6662288,0.049111,-0.0962423,-0.1453533
2,0.6297489,0.49875537,"('unlikable', 'likable')",1.3241808,1.2700588,0.4194268,0.42268836,0.7911188,0.7305009,-0.0606179
3,0.016329072,0.12894845,"('repellent', 'pleasant')",0.6530289,0.6296111,0.57810354,0.6723357,0.4158205,0.4769651,0.0611446
4,-1.0605522,-1.0599244,"('disliked', 'liked')",-0.4125811,-0.26723078,-7.6117887,-7.7189527,-3.0283073,-3.0153694,0.0129379
5,-1.7885935,-1.8386163,"('distant', 'outgoing')",-0.6277895,-0.5647188,0.2586025,0.24936025,-0.7192602,-0.7179916,0.0012686
6,-2.2356586,-2.2376215,"('distant', 'open')",-1.4015326,-1.3656831,0.76499265,0.7792213,-0.9573995,-0.9413611,0.0160384
7,0.11697361,0.2625994,"('insensitive', 'sensitive')",-0.024006674,-0.042654544,0.64499986,0.78726274,0.2459889,0.3357359,0.089747
8,-1.0841874,-1.1993285,"('unaffectionate', 'affectionate')",-0.42785323,-0.5411922,1.4921328,1.4567412,-0.0066359,-0.0945932,-0.0879573
9,-1.1345487,-1.2227772,"('unaffectionate', 'caring')",-0.11318299,-0.23144045,1.503379,1.5887091,0.0852158,0.0448305,-0.0403853
10,-0.26196158,-0.3478576,"('unsympathetic', 'sympathetic')",-0.9551412,-1.2111546,-0.446449,-0.27158132,-0.5545173,-0.6101978,-0.0556805
11,0.2280496,0.27865043,"('unhelpful', 'helpful')",-0.062198177,-0.07914855,0.68524855,0.8254645,0.2837,0.3416555,0.0579555
12,-0.48746476,-0.39953232,"('unsupportive', 'supportive')",-0.00040007755,0.029059889,-2.0120583,-1.9158659,-0.8333077,-0.7621128,0.0711949
13,-0.36552307,-0.4439281,"('impolite', 'polite')",-0.4882955,-0.62537366,-0.8952385,-0.76149446,-0.583019,-0.6102654,-0.0272464
14,0.77705663,0.8617172,"('antisocial', 'social')",1.6051186,1.5300394,-0.21793564,-0.24544866,0.7214132,0.715436,-0.0059772
15,0.0131338835,-0.1337467,"('boring', 'funny')",-0.012344871,-0.062795915,0.5506483,0.4858923,0.1838124,0.0964499,-0.0873625
16,-0.9646525,-0.9709173,"('unpopular', 'popular')",-0.5206607,-0.47596774,0.67725384,0.5879286,-0.2693531,-0.2863188,-0.0169657
17,-0.23897247,-0.20285857,"('nasty', 'nice')",-0.75745934,-0.6295332,-1.0823961,-1.0506209,-0.6929426,-0.6276709,0.0652717
18,-0.9094949,-0.73688996,"('disagreeable', 'welcoming')",-0.0013891459,0.034924947,-0.15354854,-0.20983465,-0.3548109,-0.3039332,0.0508777
19,-1.8861023,-1.9806262,"('inhospitable', 'hospitable')",-1.3388451,-1.3443403,-0.19442488,-0.11891891,-1.1397908,-1.1479618,-0.008171
20,0.29514024,0.38876045,"('rough', 'thoughtful')",0.60943204,0.57357985,-0.09211114,-0.20519942,0.2708204,0.2523803,-0.0184401
21,0.5585643,0.55097795,"('immoral', 'moral')",0.7579969,0.5708432,-0.7488357,-0.62738484,0.1892418,0.1648121,-0.0244297
22,0.027311381,0.049296077,"('untrustworthy', 'trustworthy')",0.35793114,0.25147533,-1.2469801,-1.2543328,-0.2872458,-0.3178538,-0.030608
23,0.030427592,0.029386036,"('insincere', 'sincere')",-0.068906784,-0.20252264,5.742158,5.819947,1.9012262,1.88227,-0.0189562
24,-0.27479514,-0.34617007,"('dishonest', 'honest')",-0.35578847,-0.3644555,0.8097967,0.86838585,0.0597377,0.0525868,-0.0071509
25,-0.47403282,-0.48372096,"('egoistic', 'altruistic')",0.95037484,0.86214334,1.1131994,0.9274591,0.5298471,0.4352938,-0.0945533
26,0.19112006,0.06307092,"('hardhearted', 'benevolent')",1.351962,1.2627528,1.4147277,1.1834974,0.9859366,0.8364404,-0.1494962
27,-0.36832213,-0.24890797,"('hardhearted', 'softhearted')",-0.059495263,-0.043719474,1.5702232,1.5303296,0.3808019,0.4125674,0.0317655
28,0.39280003,0.31983018,"('disloyal', 'loyal')",0.2709498,0.09697075,0.7322106,0.7014467,0.4653201,0.3727492,-0.0925709
29,-0.8757311,-0.84436023,"('unfair', 'fair')",-0.068846285,-0.07918869,-0.37535167,-0.4541854,-0.4399764,-0.4592448,-0.0192684
30,0.084640734,0.103867754,"('intolerant', 'tolerant')",0.8463236,0.84213877,0.38205546,0.40245754,0.4376733,0.449488,0.0118147
31,-1.3684598,-1.3122284,"('evil', 'good')",-0.42691493,-0.3867978,-0.1724408,-0.25400177,-0.6559385,-0.6510093,0.0049292
32,0.19537264,0.064886056,"('unkind', 'kind')",0.386127,0.16801512,1.2423521,1.1278352,0.6079506,0.4535788,-0.1543718
33,-0.23491372,-0.2833397,"('wrong', 'right')",0.17682274,0.114228636,0.22745992,0.13272592,0.0564563,-0.0121284,-0.0685847
34,-0.012462143,0.088404514,"('mean', 'honorable')",0.5011538,0.6571453,5.354976,5.516741,1.9478893,2.0874302,0.1395409
35,-1.1617811,-1.2480613,"('corrupt', 'incorrupt')",-1.0530434,-1.0837013,0.14697745,-0.03191793,-0.6892823,-0.7878935,-0.0986112
36,-1.3957237,-1.5346234,"('hostile', 'amicable')",-0.87419784,-1.0208992,0.4609115,0.28145194,-0.6030033,-0.7580235,-0.1550202
37,0.6734716,0.68070996,"('fake', 'genuine')",-0.090513885,-0.25632834,0.21499911,0.25647494,0.2659856,0.2269522,-0.0390334
38,-0.5230484,-0.6009264,"('untruthful', 'truthful')",-0.6244942,-0.647076,-0.0872604,-0.06049876,-0.411601,-0.436167,-0.024566
