,pall_male,pall_female,tuple,corp_male,corp_female,average_male,average_female,female-male
0,-0.122905225,-0.3596304,"('unsociable', 'sociable')",0.17905854,-0.12092054,0.0280767,-0.2402755,-0.2683522
1,-1.2794516,-1.3180494,"('unfriendly', 'friendly')",1.0190728,0.88501257,-0.1301894,-0.2165184,-0.086329
2,0.27714548,0.1901943,"('unlikable', 'likable')",0.60034096,0.61724365,0.4387432,0.403719,-0.0350242
3,-0.27623945,-0.25208336,"('repellent', 'pleasant')",0.8142555,0.7344484,0.269008,0.2411825,-0.0278255
4,-0.7728803,-0.72572047,"('disliked', 'liked')",-6.393282,-6.36169,-3.5830812,-3.5437052,0.039376
5,-1.1411812,-1.0173408,"('distant', 'outgoing')",-0.6099184,-0.47998047,-0.8755498,-0.7486606,0.1268892
6,-1.202435,-1.0441314,"('distant', 'open')",-0.882943,-0.7709195,-1.042689,-0.9075254,0.1351636
7,-0.12779905,-0.204845,"('insensitive', 'sensitive')",0.03842445,-0.028971545,-0.0446873,-0.1169083,-0.072221
8,-0.82445264,-0.79293966,"('unaffectionate', 'affectionate')",0.52790576,0.5406595,-0.1482734,-0.1261401,0.0221333
9,-1.0449353,-1.0831192,"('unaffectionate', 'caring')",0.9661918,1.0064797,-0.0393718,-0.0383197,0.0010521
10,-0.6066687,-0.68422526,"('unsympathetic', 'sympathetic')",-0.57147235,-0.67931485,-0.5890706,-0.6817701,-0.0926995
11,-0.44926062,-0.5404945,"('unhelpful', 'helpful')",1.9082394,1.9349965,0.7294894,0.697251,-0.0322384
12,-0.8415444,-0.8123305,"('unsupportive', 'supportive')",-2.1519656,-2.143191,-1.496755,-1.4777608,0.0189942
13,0.20419288,0.0124564,"('impolite', 'polite')",-0.49957085,-0.6044015,-0.147689,-0.2959726,-0.1482836
14,1.1162531,0.9808125,"('antisocial', 'social')",0.4542199,0.1728138,0.7852365,0.5768132,-0.2084233
15,-0.37777779,-0.50090086,"('boring', 'funny')",0.08805317,-0.0026870659,-0.1448623,-0.251794,-0.1069317
16,-0.6340109,-0.5880019,"('unpopular', 'popular')",0.67006546,0.60552007,0.0180273,0.0087591,-0.0092682
17,-0.34816578,-0.30212092,"('nasty', 'nice')",-0.27311218,-0.218407,-0.310639,-0.260264,0.050375
18,0.021593913,0.013610773,"('disagreeable', 'welcoming')",-0.64944077,-0.79285645,-0.3139234,-0.3896228,-0.0756994
19,-1.2028655,-1.2086957,"('inhospitable', 'hospitable')",-0.86432993,-0.7578135,-1.0335977,-0.9832546,0.0503431
20,-0.42859477,-0.43297595,"('rough', 'thoughtful')",0.8770229,0.85065913,0.2242141,0.2088416,-0.0153725
21,0.48738992,0.39884067,"('immoral', 'moral')",-0.09739686,-0.22875816,0.1949965,0.0850413,-0.1099552
22,0.36635524,0.31353056,"('untrustworthy', 'trustworthy')",-1.0018386,-1.0637016,-0.3177417,-0.3750855,-0.0573438
23,-0.43803105,-0.5813823,"('insincere', 'sincere')",5.5546255,5.434712,2.5582972,2.4266648,-0.1316324
24,-0.2859493,-0.3563288,"('dishonest', 'honest')",0.43352798,0.45052144,0.0737893,0.0470963,-0.026693
25,0.21314484,0.15688811,"('egoistic', 'altruistic')",0.9543523,0.8511277,0.5837486,0.5040079,-0.0797407
26,0.32043183,0.18785211,"('hardhearted', 'benevolent')",1.450502,1.2680609,0.8854669,0.7279565,-0.1575104
27,-0.4748526,-0.47172338,"('hardhearted', 'softhearted')",0.7828428,0.66942114,0.1539951,0.0988489,-0.0551462
28,-0.45265678,-0.5087218,"('disloyal', 'loyal')",1.1655242,1.070269,0.3564337,0.2807736,-0.0756601
29,-0.61773574,-0.6097902,"('unfair', 'fair')",-0.60090524,-0.6794967,-0.6093205,-0.6446434,-0.0353229
30,0.6626021,0.54100424,"('intolerant', 'tolerant')",1.2757406,1.1702702,0.9691714,0.8556372,-0.1135342
