,chevron_male,chevron_female,tuple,corp_male,corp_female,average_male,average_female,female-male
0,-0.9067044,-1.1381924,"('unsociable', 'sociable')",0.06402459,-0.18906556,-0.4213399,-0.663629,-0.2422891
1,-0.0059948266,-0.28795242,"('unfriendly', 'friendly')",1.3928292,1.2572556,0.6934172,0.4846516,-0.2087656
2,1.1233361,1.054084,"('unlikable', 'likable')",0.8686837,0.9248389,0.9960099,0.9894614,-0.0065485
3,-1.3018804,-1.2538236,"('repellent', 'pleasant')",0.80671334,0.6943277,-0.2475835,-0.279748,-0.0321645
4,0.7553005,0.6595929,"('disliked', 'liked')",-6.524431,-6.562042,-2.8845654,-2.9512246,-0.0666592
5,0.61320883,0.5317364,"('distant', 'outgoing')",-0.35570627,-0.31215027,0.1287513,0.1097931,-0.0189582
6,0.050962996,-0.026312653,"('distant', 'open')",-0.4866453,-0.45005137,-0.2178412,-0.238182,-0.0203408
7,-0.94886255,-1.0069532,"('insensitive', 'sensitive')",0.017673358,-0.061748456,-0.4655946,-0.5343509,-0.0687563
8,0.07323578,-0.13132061,"('unaffectionate', 'affectionate')",0.651533,0.65800005,0.3623844,0.2633397,-0.0990447
9,0.7276938,0.50593495,"('unaffectionate', 'caring')",1.2895701,1.3046209,1.0086319,0.9052779,-0.103354
10,-1.4689473,-1.5663304,"('unsympathetic', 'sympathetic')",-0.6491405,-0.80143416,-1.0590439,-1.1838822,-0.1248383
11,-0.81626564,-0.8872692,"('unhelpful', 'helpful')",1.7267861,1.7593526,0.4552602,0.4360417,-0.0192185
12,0.15226431,0.104726195,"('unsupportive', 'supportive')",-2.0080287,-2.047844,-0.9278822,-0.9715589,-0.0436767
13,-0.7277388,-0.88466537,"('impolite', 'polite')",-0.6234656,-0.70691127,-0.6756022,-0.7957883,-0.1201861
14,-0.9099119,-1.012198,"('antisocial', 'social')",0.16612415,-0.0444977,-0.3718939,-0.5283478,-0.1564539
15,0.3561545,0.16882566,"('boring', 'funny')",-0.059019268,-0.08067002,0.1485676,0.0440778,-0.1044898
16,0.17648149,0.095672145,"('unpopular', 'popular')",0.7835193,0.59688276,0.4800004,0.3462774,-0.133723
17,-0.20769745,-0.13634597,"('nasty', 'nice')",-0.34807265,-0.2998209,-0.277885,-0.2180834,0.0598016
18,-0.24559282,-0.2737986,"('disagreeable', 'welcoming')",-0.71154505,-0.7960386,-0.4785689,-0.5349186,-0.0563497
19,-0.3458261,-0.4410046,"('inhospitable', 'hospitable')",-0.74070686,-0.6549561,-0.5432665,-0.5479804,-0.0047139
20,-0.7337111,-0.6767911,"('rough', 'thoughtful')",0.7316533,0.701111,-0.0010289,0.01216,0.0131889
21,-0.8006815,-0.86659914,"('immoral', 'moral')",-0.57936454,-0.67006904,-0.690023,-0.7683341,-0.0783111
22,-1.2956002,-1.2925502,"('untrustworthy', 'trustworthy')",-1.3943356,-1.40989,-1.3449678,-1.3512201,-0.0062523
23,-0.71167016,-0.8354276,"('insincere', 'sincere')",5.7812095,5.631853,2.5347695,2.3982127,-0.1365568
