,pactiv_male,pactiv_female,tuple,corp_male,corp_female,average_male,average_female,female-male
0,0.20987986,0.07833863,"('unsociable', 'sociable')",-0.093429774,-0.24570666,0.058225,-0.083684,-0.141909
1,-1.4755812,-1.4820018,"('unfriendly', 'friendly')",1.4467113,1.2335892,-0.0144349,-0.1242063,-0.1097714
2,0.6172992,0.64435136,"('unlikable', 'likable')",0.53173494,0.537459,0.5745171,0.5909052,0.0163881
3,-0.4541745,-0.30718338,"('repellent', 'pleasant')",0.7169729,0.725029,0.1313992,0.2089228,0.0775236
4,-0.89176553,-0.84647095,"('disliked', 'liked')",-6.9783063,-7.0248733,-3.9350359,-3.935672,-0.0006361
5,-1.421911,-1.369073,"('distant', 'outgoing')",-0.3681009,-0.48379204,-0.8950059,-0.9264325,-0.0314266
6,-1.8682112,-1.7901309,"('distant', 'open')",-0.27253118,-0.43246934,-1.0703712,-1.1113001,-0.0409289
7,0.03253336,0.13785669,"('insensitive', 'sensitive')",0.07114231,0.1489743,0.0518378,0.1434155,0.0915777
8,-1.090392,-1.109434,"('unaffectionate', 'affectionate')",0.8350552,0.76680535,-0.1276684,-0.1713143,-0.0436459
9,-0.79705393,-0.8020785,"('unaffectionate', 'caring')",1.138153,1.1047273,0.1705495,0.1513244,-0.0192251
10,-0.14853467,-0.18382768,"('unsympathetic', 'sympathetic')",-0.7223134,-0.75474596,-0.435424,-0.4692868,-0.0338628
11,0.596884,0.5887037,"('unhelpful', 'helpful')",1.1303692,1.2862035,0.8636266,0.9374536,0.073827
12,-0.3001302,-0.17894949,"('unsupportive', 'supportive')",-2.4012976,-2.4289331,-1.3507138,-1.3039414,0.0467724
13,-0.023403347,-0.11017652,"('impolite', 'polite')",-1.1831534,-1.1496271,-0.6032784,-0.6299018,-0.0266234
14,1.4533819,1.4281329,"('antisocial', 'social')",0.079843864,0.0061561996,0.7666129,0.7171445,-0.0494684
15,0.24585648,0.16793904,"('boring', 'funny')",-0.0074496614,-0.0037066927,0.1192034,0.0821162,-0.0370872
16,-1.2488142,-1.1601502,"('unpopular', 'popular')",0.607759,0.536033,-0.3205276,-0.3120586,0.008469
17,-0.75590897,-0.6646449,"('nasty', 'nice')",-0.6397036,-0.59324175,-0.6978062,-0.6289433,0.0688629
18,-0.3796991,-0.29598624,"('disagreeable', 'welcoming')",-0.4517818,-0.56933373,-0.4157405,-0.43266,-0.0169195
19,-1.3252707,-1.2803019,"('inhospitable', 'hospitable')",-0.60035306,-0.54549867,-0.9628118,-0.9129003,0.0499115
20,0.96451426,0.98606396,"('rough', 'thoughtful')",1.0619946,1.0249561,1.0132544,1.0055101,-0.0077443
21,1.3921634,1.3251014,"('immoral', 'moral')",-0.3833394,-0.31271872,0.504412,0.5061913,0.0017793
22,0.7336615,0.69669884,"('untrustworthy', 'trustworthy')",-1.0219327,-1.0754181,-0.1441356,-0.1893596,-0.045224
23,0.38466644,0.38182357,"('insincere', 'sincere')",5.6363487,5.621568,3.0105076,3.0016959,-0.0088117
24,0.20631766,0.1665918,"('dishonest', 'honest')",0.34691226,0.33298102,0.276615,0.2497864,-0.0268286
25,-0.78657955,-0.87431633,"('egoistic', 'altruistic')",1.3138534,1.2181095,0.2636369,0.1718966,-0.0917403
26,0.18528196,0.056501336,"('hardhearted', 'benevolent')",1.6974566,1.6218663,0.9413693,0.8391839,-0.1021854
27,-0.7117584,-0.69147533,"('hardhearted', 'softhearted')",1.115902,0.99643433,0.2020718,0.1524795,-0.0495923
28,0.4899489,0.4171321,"('disloyal', 'loyal')",1.2863581,1.2311598,0.8881535,0.824146,-0.0640075
29,0.41919208,0.46038306,"('unfair', 'fair')",-0.09973404,-0.25578976,0.159729,0.1022967,-0.0574323
30,1.2956873,1.2478957,"('intolerant', 'tolerant')",0.8618303,0.90061295,1.0787588,1.0742543,-0.0045045
31,-1.7347956,-1.5670046,"('evil', 'good')",-0.5738625,-0.75345206,-1.1543291,-1.1602283,-0.0058992
32,0.46745938,0.38345367,"('unkind', 'kind')",0.6752019,0.5500862,0.5713307,0.4667699,-0.1045608
33,-0.09805842,-0.1463447,"('wrong', 'right')",-0.6130105,-0.69540536,-0.3555345,-0.420875,-0.0653405
34,-0.14546628,-0.013848142,"('mean', 'honorable')",5.601569,5.8318925,2.7280514,2.9090221,0.1809707
35,-0.7303391,-0.75181097,"('corrupt', 'incorrupt')",-0.21401544,-0.3010105,-0.4721773,-0.5264107,-0.0542334
36,-1.3052688,-1.3027447,"('hostile', 'amicable')",0.3146887,0.104264855,-0.49529,-0.5992399,-0.1039499
37,0.2570501,0.29453325,"('fake', 'genuine')",-0.043280944,-0.031873733,0.1068846,0.1313298,0.0244452
38,-0.46735895,-0.4426463,"('untruthful', 'truthful')",-0.45193738,-0.3603553,-0.4596482,-0.4015008,0.0581474
39,1.8827103,1.8418235,"('exploitative', 'cooperative')",-0.035791293,0.03694895,0.9234595,0.9393862,0.0159267
40,-0.22133476,-0.17576982,"('stingy', 'generous')",-1.99104,-2.1511831,-1.1061873,-1.1634765,-0.0572892
41,0.31523743,0.37542847,"('unforgiving', 'forgiving')",0.027714252,-0.106834136,0.1714758,0.1342972,-0.0371786
42,0.867331,0.9604192,"('unreliable', 'reliable')",-3.3664384,-3.3655798,-1.2495537,-1.2025803,0.0469734
43,0.49744785,0.5293637,"('irresponsible', 'responsible')",0.23833309,0.25132567,0.3678905,0.3903447,0.0224542
44,0.22025132,0.19181009,"('prejudiced', 'unprejudiced')",-1.4453318,-1.4490846,-0.6125402,-0.6286373,-0.0160971
45,0.04555159,0.15977328,"('incompetent', 'competent')",0.17412974,0.13387729,0.1098407,0.1468253,0.0369846
46,-0.10307402,-0.08340856,"('uncompetitive', 'competitive')",-1.0924193,-1.0278947,-0.5977467,-0.5556517,0.042095
47,0.14658862,0.18522969,"('stupid', 'smart')",5.47948,5.61221,2.8130343,2.8987198,0.0856855
48,0.84228176,0.8288648,"('unintelligent', 'intelligent')",0.9269248,1.0098039,0.8846033,0.9193344,0.0347311
49,1.1003748,1.2015501,"('unable', 'able')",0.19272214,0.28790465,0.6465485,0.7447274,0.0981789
50,0.68533355,0.7732005,"('clumsy', 'skillful')",0.14428577,0.109066606,0.4148096,0.4411336,0.026324
51,-0.048128508,-0.1506084,"('uneducated', 'educated')",-0.10566395,-0.06310123,-0.0768962,-0.1068548,-0.0299586
52,-0.8810062,-1.0160044,"('irrational', 'rational')",0.24404857,0.03793777,-0.3184788,-0.4890333,-0.1705545
53,-1.3660287,-1.3551525,"('uncreative', 'creative')",0.5769578,0.4543713,-0.3945354,-0.4503906,-0.0558552
54,-0.18820333,-0.28390118,"('incapable', 'capable')",0.86384726,0.90854204,0.337822,0.3123204,-0.0255016
55,0.9853739,0.9677933,"('incompetent', 'clever')",0.30438745,0.3475954,0.6448807,0.6576943,0.0128136
56,1.1540105,1.115006,"('impractical', 'practical')",-0.49957514,-0.44965756,0.3272177,0.3326742,0.0054565
57,-0.35403976,-0.36354303,"('unimaginative', 'imaginative')",-3.2157657,-3.2330487,-1.7849027,-1.7982959,-0.0133932
58,0.21332231,0.22480604,"('undiscriminating', 'discriminating')",0.3889635,0.31494275,0.3011429,0.2698744,-0.0312685
59,0.4338693,0.4431301,"('foolish', 'wise')",0.3754808,0.3834394,0.4046751,0.4132847,0.0086096
60,1.7961694,1.8540564,"('inefficient', 'efficient')",-0.20967256,-0.058038753,0.7932484,0.8980088,0.1047604
61,0.36086267,0.24871725,"('illogical', 'logical')",0.6084961,0.41238165,0.4846794,0.3305494,-0.15413
62,1.0647331,1.1814405,"('incompetent', 'brilliant')",0.33771235,0.4863096,0.7012228,0.8338751,0.1326523
63,0.12974542,0.23576783,"('unperceptive', 'insightful')",0.35409433,0.42087537,0.2419199,0.3283216,0.0864017
64,0.45495856,0.40307733,"('shy', 'confident')",-6.6041813,-6.663555,-3.0746114,-3.130239,-0.0556276
65,1.4591964,1.3137213,"('insecure', 'secure')",-0.33859813,-0.28273576,0.5602992,0.5154928,-0.0448064
66,-1.5706215,-1.5805669,"('inactive', 'active')",0.05250963,0.022932537,-0.7590559,-0.7788172,-0.0197613
67,0.8713354,0.7983539,"('doubtful', 'determined')",-0.32777202,-0.3743429,0.2717817,0.2120055,-0.0597762
68,0.24542272,0.20601106,"('dependent', 'independent')",-0.5743269,-0.57497257,-0.1644521,-0.1844808,-0.0200287
69,0.057102934,0.1433388,"('lazy', 'industrious')",-0.414242,-0.44830558,-0.1785695,-0.1524834,0.0260861
70,0.3373486,0.4205525,"('lethargic', 'energetic')",-0.22415505,-0.13987884,0.0565968,0.1403368,0.08374
71,0.11053788,0.1549001,"('diffident', 'self-confident')",0.6393217,0.59018993,0.3749298,0.372545,-0.0023848
72,-0.32315204,-0.41302258,"('unambitious', 'ambitious')",-0.307818,-0.32827184,-0.315485,-0.3706472,-0.0551622
73,0.75497746,0.7170409,"('helpless', 'self-reliant')",-3.1141076,-3.0980973,-1.1795651,-1.1905282,-0.0109631
74,0.32822078,0.3938149,"('undedicated', 'dedicated')",-0.32120672,-0.37980363,0.003507,0.0070056,0.0034986
75,-0.850951,-0.82972336,"('meek', 'impulsive')",-0.6152812,-0.53779244,-0.7331161,-0.6837579,0.0493582
76,0.9632438,0.9252589,"('anxious', 'daring')",-0.5411054,-0.43040442,0.2110692,0.2474272,0.036358
77,0.05313631,0.07439234,"('unmotivated', 'motivated')",-1.1435937,-1.0221549,-0.5452287,-0.4738813,0.0713474
78,0.16837044,0.26190472,"('nonresilient', 'resilient')",0.032607682,0.028187923,0.1004891,0.1450463,0.0445572
79,-1.035798,-0.9885014,"('wavering', 'unwavering')",-0.4596213,-0.48772988,-0.7477096,-0.7381157,0.0095939
80,0.36583054,0.31031966,"('dominated', 'dominating')",-1.256117,-1.1094916,-0.4451432,-0.399586,0.0455572
81,1.0492607,0.8383092,"('submissive', 'aggressive')",-0.9026226,-0.7221352,0.0733191,0.058087,-0.0152321
82,-0.66931635,-0.6380602,"('poor', 'rich')",6.502087,6.5410337,2.9163854,2.9514868,0.0351014
83,0.36339253,0.25811937,"('powerless', 'powerful')",-0.7722697,-0.7729179,-0.2044386,-0.2573993,-0.0529607
84,1.2963132,1.1489838,"('inferior', 'superior')",1.0172756,1.0505329,1.1567943,1.0997584,-0.0570359
85,-1.2240114,-1.1614882,"('insignificant', 'prestigious')",0.17223534,0.0838152,-0.525888,-0.5388365,-0.0129485
86,-1.04441,-1.1273649,"('uninfluential', 'influential')",-0.38514352,-0.4670553,-0.7147768,-0.7972101,-0.0824333
87,0.13756962,0.045840327,"('unsuccessful', 'successful')",0.6074036,0.68903565,0.3724866,0.367438,-0.0050486
88,-0.27758074,-0.35550916,"('low', 'eminent')",-0.49398798,-0.48517784,-0.3857844,-0.4203435,-0.0345591
