,package_male,package_female,tuple,average_male,average_female,female-male
47,5.045061,5.202925,"('stupid', 'smart')",5.0450611,5.2029252,0.1578641
48,1.1400168,0.9791302,"('unintelligent', 'intelligent')",1.1400168,0.9791302,-0.1608866
49,0.117187515,0.24158914,"('unable', 'able')",0.1171875,0.2415891,0.1244016
50,-0.5347092,-0.471336,"('clumsy', 'skillful')",-0.5347092,-0.471336,0.0633732
51,0.30298692,0.2541856,"('uneducated', 'educated')",0.3029869,0.2541856,-0.0488013
52,-0.7437068,-0.7119048,"('irrational', 'rational')",-0.7437068,-0.7119048,0.031802
53,0.003332681,0.025829963,"('uncreative', 'creative')",0.0033327,0.02583,0.0224973
54,0.80196035,1.0058693,"('incapable', 'capable')",0.8019603,1.0058693,0.203909
55,1.3815794,1.2863784,"('incompetent', 'clever')",1.3815794,1.2863784,-0.095201
56,1.8339337,1.7515703,"('impractical', 'practical')",1.8339337,1.7515703,-0.0823634
57,-2.472623,-2.4626088,"('unimaginative', 'imaginative')",-2.4726231,-2.4626088,0.0100143
58,-0.019735076,-0.024907038,"('undiscriminating', 'discriminating')",-0.0197351,-0.024907,-0.0051719
59,-0.6790136,-0.560549,"('foolish', 'wise')",-0.6790136,-0.560549,0.1184646
60,1.8962721,1.8003372,"('inefficient', 'efficient')",1.8962721,1.8003372,-0.0959349
61,0.44284585,0.20780197,"('illogical', 'logical')",0.4428459,0.207802,-0.2350439
62,1.9614655,2.0048182,"('incompetent', 'brilliant')",1.9614655,2.0048182,0.0433527
63,0.6700083,0.60507435,"('unperceptive', 'insightful')",0.6700083,0.6050743,-0.064934
64,-4.973019,-5.0257425,"('shy', 'confident')",-4.9730191,-5.0257425,-0.0527234
65,0.97093487,0.87720084,"('insecure', 'secure')",0.9709349,0.8772008,-0.0937341
66,-1.1517416,-1.1470089,"('inactive', 'active')",-1.1517416,-1.1470089,0.0047327
67,-0.32424352,-0.3081205,"('doubtful', 'determined')",-0.3242435,-0.3081205,0.016123
68,-1.273591,-1.253334,"('dependent', 'independent')",-1.273591,-1.253334,0.020257
69,-1.8825489,-1.7777836,"('lazy', 'industrious')",-1.8825489,-1.7777836,0.1047653
70,1.2934368,1.2664039,"('lethargic', 'energetic')",1.2934368,1.2664039,-0.0270329
71,0.46545285,0.52071434,"('diffident', 'self-confident')",0.4654528,0.5207143,0.0552615
72,0.30482614,0.4147309,"('unambitious', 'ambitious')",0.3048261,0.4147309,0.1099048
73,-3.2074525,-3.1218226,"('helpless', 'self-reliant')",-3.2074525,-3.1218226,0.0856299
74,-0.20984663,-0.28366536,"('undedicated', 'dedicated')",-0.2098466,-0.2836654,-0.0738188
75,-1.4146295,-1.1924083,"('meek', 'impulsive')",-1.4146295,-1.1924083,0.2222212
76,0.5725484,0.45643586,"('anxious', 'daring')",0.5725484,0.4564359,-0.1161125
77,-0.5561893,-0.56303424,"('unmotivated', 'motivated')",-0.5561893,-0.5630342,-0.0068449
78,-0.23701373,-0.30869117,"('nonresilient', 'resilient')",-0.2370137,-0.3086912,-0.0716775
79,-1.117687,-1.0142285,"('wavering', 'unwavering')",-1.117687,-1.0142285,0.1034585
80,0.07623707,-0.00754996,"('dominated', 'dominating')",0.0762371,-0.00755,-0.0837871
81,0.68567365,0.59466887,"('submissive', 'aggressive')",0.6856737,0.5946689,-0.0910048
82,5.7010064,5.8730297,"('poor', 'rich')",5.7010064,5.8730297,0.1720233
83,-0.27401903,-0.34994435,"('powerless', 'powerful')",-0.274019,-0.3499444,-0.0759254
84,-0.12920956,-0.16050863,"('inferior', 'superior')",-0.1292096,-0.1605086,-0.031299
85,-1.8974831,-1.8942418,"('insignificant', 'prestigious')",-1.8974831,-1.8942418,0.0032413
86,0.32870266,0.23618127,"('uninfluential', 'influential')",0.3287027,0.2361813,-0.0925214
87,0.006031569,0.075413994,"('unsuccessful', 'successful')",0.0060316,0.075414,0.0693824
88,0.00988991,-0.09041711,"('low', 'eminent')",0.0098899,-0.0904171,-0.100307
