,donnelley_male,donnelley_female,tuple,rr_male,rr_female,&_male,&_female,sons_male,sons_female,co_male,co_female,average_male,average_female,female-male
0,-0.03564199,-0.3661294,"('unsociable', 'sociable')",0.44299212,0.256251,-0.13730925,-0.16853297,1.4954288,0.9628666,0.32066816,0.14852831,0.4172276,0.1665967,-0.2506309
1,-2.1177182,-2.0464754,"('unfriendly', 'friendly')",-1.2084558,-1.301301,-0.13470525,-0.13413219,-1.21982,-1.2293223,1.2271776,1.1430793,-0.6907043,-0.7136303,-0.022926
2,0.41156587,0.46137655,"('unlikable', 'likable')",0.5550282,0.5326138,1.4925417,1.5567632,0.9893571,1.1040108,1.0178365,1.1873609,0.8932659,0.9684251,0.0751592
3,-0.69962806,-0.7317771,"('repellent', 'pleasant')",-0.4732229,-0.4135909,-0.4958014,-0.5920713,0.42182058,-0.0012820456,0.42815802,0.4222081,-0.1637347,-0.2633027,-0.099568
4,0.11095337,0.06250678,"('disliked', 'liked')",-0.11741387,-0.2603796,0.885116,0.7787303,0.24780312,0.39284664,-6.224271,-6.147516,-1.0195624,-1.0347624,-0.0152
5,-0.5669024,-0.39582837,"('distant', 'outgoing')",0.114821725,0.20383787,0.22970359,0.47629273,-0.916472,-0.40543452,-0.5849434,-0.4023613,-0.3447585,-0.1046987,0.2400598
6,-1.3816721,-1.1265988,"('distant', 'open')",-0.4439127,-0.2795328,-0.038617976,0.22237349,-1.4912597,-1.0508565,-0.6413799,-0.47976834,-0.7993685,-0.5428766,0.2564919
7,0.1435394,0.054440618,"('insensitive', 'sensitive')",1.125633,1.1119999,-0.21197973,-0.23663072,-0.015588712,-0.48032787,-0.17906666,-0.15127473,0.1725075,0.0596414,-0.1128661
8,-0.25321546,-0.17436835,"('unaffectionate', 'affectionate')",-0.1788063,-0.26973552,0.12572321,0.1725445,-0.36028427,-0.16479516,0.45416754,0.4890993,-0.0424831,0.010549,0.0530321
9,-0.5425999,-0.5127056,"('unaffectionate', 'caring')",0.32704693,0.22987941,-0.028157448,0.008319192,-0.18719259,-0.22897123,1.0490559,1.0540128,0.1236306,0.1101069,-0.0135237
10,-0.013710861,-0.22908255,"('unsympathetic', 'sympathetic')",0.72696227,0.694735,-0.7644281,-0.8416153,0.5221787,-0.3706393,0.10472666,0.03853989,0.1151457,-0.1416125,-0.2567582
11,0.21742082,0.0048401505,"('unhelpful', 'helpful')",0.33134046,0.15182045,0.10091651,-0.0278031,0.605952,0.2639359,2.3505955,2.3204758,0.7212451,0.5426538,-0.1785913
12,0.18072498,0.18167827,"('unsupportive', 'supportive')",0.8192476,0.8093879,0.4125599,0.53094226,0.47694552,0.36100388,-2.132612,-1.9806384,-0.0486268,-0.0195252,0.0291016
13,0.44554606,0.19561158,"('impolite', 'polite')",0.43217838,0.35890996,-0.17115694,-0.1277534,1.5717399,1.1831089,0.3157793,0.23737091,0.5188173,0.3694496,-0.1493677
14,0.6086552,0.4086453,"('antisocial', 'social')",1.3120178,1.2361727,0.93224263,1.0145676,1.4445988,0.92409784,0.21772741,0.13032405,0.9030483,0.7427615,-0.1602868
15,-0.021476623,-0.14084998,"('boring', 'funny')",0.7690567,0.60342807,0.63173366,0.5391089,-0.3272777,0.017455187,0.6442728,0.61968267,0.3392618,0.327765,-0.0114968
16,-0.6099406,-0.6174028,"('unpopular', 'popular')",0.26938188,0.17253506,0.21060072,0.19877335,-0.0695844,-0.111412734,0.41514367,0.32163087,0.0431203,-0.0071752,-0.0502955
17,0.070369534,0.081416935,"('nasty', 'nice')",-0.5969652,-0.5875691,-0.018404115,0.08500947,-0.11232364,-0.028741533,0.05405923,0.048217066,-0.1206528,-0.0803334,0.0403194
18,-1.2110102,-1.1410526,"('disagreeable', 'welcoming')",-1.6323259,-1.5492936,-0.243607,0.046825647,-0.371505,-0.3719722,-1.419526,-1.3879381,-0.9755948,-0.8806862,0.0949086
