,smoke_male,smoke_female,tuple,average_male,average_female,female-male
0,0.19225694,0.02850005,"('unsociable', 'sociable')",0.1922569,0.0285001,-0.1637568
1,1.2471464,1.2757074,"('unfriendly', 'friendly')",1.2471464,1.2757074,0.028561
2,0.5079888,0.706174,"('unlikable', 'likable')",0.5079888,0.706174,0.1981852
3,0.92693007,1.0532386,"('repellent', 'pleasant')",0.9269301,1.0532386,0.1263085
4,-7.0450993,-6.980653,"('disliked', 'liked')",-7.0450993,-6.9806528,0.0644465
5,-0.5140206,-0.20709543,"('distant', 'outgoing')",-0.5140206,-0.2070954,0.3069252
6,-0.21360646,0.08157414,"('distant', 'open')",-0.2136065,0.0815741,0.2951806
7,0.82686496,0.93378997,"('insensitive', 'sensitive')",0.826865,0.93379,0.106925
8,0.87093353,0.9435258,"('unaffectionate', 'affectionate')",0.8709335,0.9435258,0.0725923
9,1.4188285,1.6093699,"('unaffectionate', 'caring')",1.4188285,1.6093699,0.1905414
10,1.573855,1.6567904,"('unsympathetic', 'sympathetic')",1.573855,1.6567904,0.0829354
11,2.110968,2.2106283,"('unhelpful', 'helpful')",2.1109681,2.2106283,0.0996602
12,-1.3970846,-1.3425359,"('unsupportive', 'supportive')",-1.3970846,-1.3425359,0.0545487
13,0.51727813,0.39166114,"('impolite', 'polite')",0.5172781,0.3916611,-0.125617
14,-0.18781607,-0.3600864,"('antisocial', 'social')",-0.1878161,-0.3600864,-0.1722703
15,0.4071248,0.37713984,"('boring', 'funny')",0.4071248,0.3771398,-0.029985
16,-0.529418,-0.43363485,"('unpopular', 'popular')",-0.529418,-0.4336348,0.0957832
17,-0.25199017,-0.16648948,"('nasty', 'nice')",-0.2519902,-0.1664895,0.0855007
18,-0.75825447,-0.82340515,"('disagreeable', 'welcoming')",-0.7582545,-0.8234051,-0.0651506
19,-0.6024467,-0.3254453,"('inhospitable', 'hospitable')",-0.6024467,-0.3254453,0.2770014
20,0.65779746,0.47826698,"('rough', 'thoughtful')",0.6577975,0.478267,-0.1795305
21,0.33101207,0.4481665,"('immoral', 'moral')",0.3310121,0.4481665,0.1171544
22,-0.3412725,-0.32412374,"('untrustworthy', 'trustworthy')",-0.3412725,-0.3241237,0.0171488
23,6.193868,6.2786055,"('insincere', 'sincere')",6.1938682,6.2786055,0.0847373
24,1.8237412,1.909316,"('dishonest', 'honest')",1.8237412,1.9093159,0.0855747
25,0.15952706,0.08365288,"('egoistic', 'altruistic')",0.1595271,0.0836529,-0.0758742
26,0.1889627,0.028304964,"('hardhearted', 'benevolent')",0.1889627,0.028305,-0.1606577
27,1.7611276,1.6593525,"('hardhearted', 'softhearted')",1.7611276,1.6593525,-0.1017751
28,1.0871029,1.1530409,"('disloyal', 'loyal')",1.0871029,1.1530409,0.065938
29,-0.7361648,-0.8437557,"('unfair', 'fair')",-0.7361648,-0.8437557,-0.1075909
30,0.7923059,0.79427636,"('intolerant', 'tolerant')",0.7923059,0.7942764,0.0019705
31,-1.9646696,-1.8878261,"('evil', 'good')",-1.9646696,-1.8878261,0.0768435
32,1.6121744,1.5684246,"('unkind', 'kind')",1.6121744,1.5684246,-0.0437498
33,-0.5158782,-0.45654762,"('wrong', 'right')",-0.5158782,-0.4565476,0.0593306
34,4.327048,4.5844483,"('mean', 'honorable')",4.3270478,4.5844483,0.2574005
35,-1.5263662,-1.5780842,"('corrupt', 'incorrupt')",-1.5263662,-1.5780842,-0.051718
36,-1.3864566,-1.3509911,"('hostile', 'amicable')",-1.3864566,-1.3509911,0.0354655
37,1.1224995,1.1289792,"('fake', 'genuine')",1.1224995,1.1289792,0.0064797
38,-0.12210971,-0.0150901675,"('untruthful', 'truthful')",-0.1221097,-0.0150902,0.1070195
39,-0.018341985,-0.03584995,"('exploitative', 'cooperative')",-0.018342,-0.03585,-0.017508
40,-1.4347516,-1.5996603,"('stingy', 'generous')",-1.4347516,-1.5996603,-0.1649087
41,-0.017793875,-0.02294064,"('unforgiving', 'forgiving')",-0.0177939,-0.0229406,-0.0051467
42,-1.7357354,-1.7259372,"('unreliable', 'reliable')",-1.7357354,-1.7259372,0.0097982
