,idex_male,idex_female,tuple,corp_male,corp_female,average_male,average_female,female-male
18,-0.7904877,-0.87011915,"('disagreeable', 'welcoming')",-0.6617802,-0.7261916,-0.7261339,-0.7981554,-0.0720215
19,-1.8283043,-1.8102843,"('inhospitable', 'hospitable')",-0.8178411,-0.69638073,-1.3230727,-1.2533325,0.0697402
20,0.38434678,0.3553445,"('rough', 'thoughtful')",0.87611383,0.7995737,0.6302303,0.5774591,-0.0527712
21,0.15603015,0.07921825,"('immoral', 'moral')",-0.18908392,-0.3359742,-0.0165269,-0.128378,-0.1118511
22,-0.4369918,-0.44654393,"('untrustworthy', 'trustworthy')",-0.9618888,-1.0013841,-0.6994403,-0.723964,-0.0245237
23,-0.5308737,-0.6135846,"('insincere', 'sincere')",5.970145,6.2386494,2.7196357,2.8125324,0.0928967
24,-0.6491359,-0.67326564,"('dishonest', 'honest')",0.765994,0.9061699,0.0584291,0.1164521,0.058023
25,-0.87756914,-0.9057978,"('egoistic', 'altruistic')",0.783341,0.6366715,-0.0471141,-0.1345631,-0.087449
26,-0.14623928,-0.36630625,"('hardhearted', 'benevolent')",1.4540325,1.2055421,0.6538966,0.4196179,-0.2342787
27,-0.44496992,-0.4381114,"('hardhearted', 'softhearted')",0.69835395,0.701136,0.126692,0.1315123,0.0048203
28,-0.44716114,-0.5305866,"('disloyal', 'loyal')",1.4461732,1.3719131,0.499506,0.4206632,-0.0788428
29,-0.9587435,-0.87084764,"('unfair', 'fair')",-0.48145628,-0.64864314,-0.7200999,-0.7597454,-0.0396455
30,0.75311863,0.6885745,"('intolerant', 'tolerant')",0.9265806,0.88895375,0.8398496,0.7887641,-0.0510855
31,-2.0157266,-1.9792789,"('evil', 'good')",-1.2382683,-1.177091,-1.6269975,-1.578185,0.0488125
32,-0.5358307,-0.68390834,"('unkind', 'kind')",0.90532994,0.6992857,0.1847496,0.0076887,-0.1770609
33,-0.36423272,-0.39049014,"('wrong', 'right')",-0.98622894,-0.9381528,-0.6752309,-0.6643215,0.0109094
34,-0.007983359,0.08974113,"('mean', 'honorable')",5.792159,6.136695,2.8920879,3.1132181,0.2211302
35,-1.225058,-1.2103941,"('corrupt', 'incorrupt')",-0.81495416,-0.77647054,-1.0200061,-0.9934323,0.0265738
36,-1.4448014,-1.5130928,"('hostile', 'amicable')",-0.4727537,-0.5521932,-0.9587775,-1.032643,-0.0738655
37,-0.71725625,-0.78254676,"('fake', 'genuine')",0.06417858,0.21910328,-0.3265388,-0.2817217,0.0448171
38,-1.2954854,-1.3138039,"('untruthful', 'truthful')",0.089449555,0.36674732,-0.6030179,-0.4735283,0.1294896
39,0.50997007,0.4422515,"('exploitative', 'cooperative')",0.03704326,0.052983038,0.2735067,0.2476173,-0.0258894
40,-0.2288098,-0.19253227,"('stingy', 'generous')",-2.249963,-2.256204,-1.2393864,-1.2243681,0.0150183
41,-0.440266,-0.5097063,"('unforgiving', 'forgiving')",0.10563845,0.0095683625,-0.1673138,-0.250069,-0.0827552
42,0.103010274,0.16705924,"('unreliable', 'reliable')",-3.1628766,-3.2601268,-1.5299332,-1.5465338,-0.0166006
43,-0.31037468,-0.33401853,"('irresponsible', 'responsible')",0.4479222,0.49112698,0.0687738,0.0785542,0.0097804
44,0.20379984,0.17703961,"('prejudiced', 'unprejudiced')",-1.4073342,-1.5677824,-0.6017672,-0.6953714,-0.0936042
45,-0.80718374,-0.7479681,"('incompetent', 'competent')",0.2843632,0.18255231,-0.2614103,-0.2827079,-0.0212976
46,0.22334963,0.18644986,"('uncompetitive', 'competitive')",-0.36661902,-0.4481633,-0.0716347,-0.1308567,-0.059222
47,-0.18060328,-0.042782735,"('stupid', 'smart')",5.6537075,6.057221,2.736552,3.0072191,0.2706671
48,0.61533016,0.56523824,"('unintelligent', 'intelligent')",0.7945031,0.8321549,0.7049166,0.6986966,-0.00622
49,0.08730076,0.24084228,"('unable', 'able')",-0.11211478,0.017808141,-0.012407,0.1293252,0.1417322
50,-0.2960063,-0.235903,"('clumsy', 'skillful')",0.10439995,0.1365442,-0.0958032,-0.0496794,0.0461238
51,-0.38809437,-0.4339674,"('uneducated', 'educated')",0.5745337,0.52749467,0.0932197,0.0467636,-0.0464561
52,-1.2178217,-1.4075148,"('irrational', 'rational')",-0.0114424825,-0.11135355,-0.6146321,-0.7594342,-0.1448021
53,-1.6113201,-1.657181,"('uncreative', 'creative')",0.5289261,0.499323,-0.5411971,-0.578929,-0.0377319
54,-1.3665034,-1.4355875,"('incapable', 'capable')",0.6997476,0.87169796,-0.3333779,-0.2819448,0.0514331
55,0.3877331,0.3676444,"('incompetent', 'clever')",0.5264655,0.4545068,0.4570993,0.4110756,-0.0460237
56,0.50973594,0.46047282,"('impractical', 'practical')",0.048552774,0.04428266,0.2791443,0.2523777,-0.0267666
57,-0.53640616,-0.6868614,"('unimaginative', 'imaginative')",-3.021997,-3.209272,-1.7792015,-1.9480667,-0.1688652
58,-0.37615773,-0.43388197,"('undiscriminating', 'discriminating')",0.3005092,0.27972147,-0.0378243,-0.0770802,-0.0392559
59,-0.9438586,-0.89163995,"('foolish', 'wise')",-0.14868696,0.048949912,-0.5462728,-0.421345,0.1249278
60,1.0389051,1.0429299,"('inefficient', 'efficient')",0.31369406,0.49320292,0.6762996,0.7680664,0.0917668
61,-0.5721669,-0.5882489,"('illogical', 'logical')",0.40479568,0.21702912,-0.0836856,-0.1856099,-0.1019243
62,0.6362178,0.81177914,"('incompetent', 'brilliant')",0.7719885,1.0604329,0.7041031,0.936106,0.2320029
63,-0.6352523,-0.56422806,"('unperceptive', 'insightful')",0.703002,0.8655688,0.0338748,0.1506704,0.1167956
64,-0.4389733,-0.42645457,"('shy', 'confident')",-6.294298,-6.451681,-3.3666358,-3.4390678,-0.072432
65,0.34692848,0.28566682,"('insecure', 'secure')",0.022709588,0.08253898,0.184819,0.1841029,-0.0007161
66,-1.4559513,-1.4092643,"('inactive', 'active')",0.0013623573,0.026062764,-0.7272945,-0.6916008,0.0356937
67,0.63372946,0.61626136,"('doubtful', 'determined')",-0.37138584,-0.4726467,0.1311718,0.0718073,-0.0593645
68,-0.25645363,-0.23927426,"('dependent', 'independent')",-0.5030668,-0.3931111,-0.3797602,-0.3161927,0.0635675
69,-0.1920681,-0.12950282,"('lazy', 'industrious')",-1.2325186,-1.1624058,-0.7122933,-0.6459543,0.066339
70,-0.18321379,-0.14883652,"('lethargic', 'energetic')",0.22635198,0.31269947,0.0215691,0.0819315,0.0603624
71,-0.54177314,-0.45891258,"('diffident', 'self-confident')",0.13367552,0.18952891,-0.2040488,-0.1346918,0.069357
72,0.092606276,0.040245235,"('unambitious', 'ambitious')",-0.4372245,-0.13601163,-0.1723091,-0.0478832,0.1244259
73,0.39332625,0.34630463,"('helpless', 'self-reliant')",-3.6134543,-3.5910273,-1.610064,-1.6223613,-0.0122973
74,-1.0207684,-1.0554894,"('undedicated', 'dedicated')",-0.20823127,-0.3633395,-0.6144998,-0.7094145,-0.0949147
75,-0.12226257,-0.10820031,"('meek', 'impulsive')",-0.68487376,-0.5502099,-0.4035681,-0.3292051,0.074363
76,0.5420202,0.58188385,"('anxious', 'daring')",0.08626685,0.042746387,0.3141435,0.3123151,-0.0018284
77,-0.31252056,-0.2810162,"('unmotivated', 'motivated')",-0.97701347,-0.87753475,-0.644767,-0.5792755,0.0654915
78,-0.43334812,-0.27241758,"('nonresilient', 'resilient')",-0.026551768,0.0856958,-0.22995,-0.0933609,0.1365891
79,-1.5172755,-1.52147,"('wavering', 'unwavering')",-0.66470945,-0.46655735,-1.0909925,-0.9940137,0.0969788
80,0.7250771,0.8255679,"('dominated', 'dominating')",-0.87311256,-0.8486741,-0.0740177,-0.0115531,0.0624646
81,1.2435104,1.2229823,"('submissive', 'aggressive')",-0.21115878,-0.1899777,0.5161758,0.5165023,0.0003265
82,-0.28276825,-0.26855814,"('poor', 'rich')",6.9182277,7.12601,3.3177297,3.428726,0.1109963
83,0.30066046,0.25406468,"('powerless', 'powerful')",-0.67890024,-0.7376398,-0.1891199,-0.2417876,-0.0526677
84,0.55500996,0.5580124,"('inferior', 'superior')",0.9080416,0.8970229,0.7315258,0.7275177,-0.0040081
85,-1.5191371,-1.6965238,"('insignificant', 'prestigious')",-0.35046098,-0.48647588,-0.9347991,-1.0914998,-0.1567007
86,-1.0616019,-1.279257,"('uninfluential', 'influential')",-0.18061906,-0.24719307,-0.6211104,-0.7632251,-0.1421147
87,-0.38109422,-0.29453278,"('unsuccessful', 'successful')",0.8534627,0.9363473,0.2361842,0.3209073,0.0847231
88,-0.5512801,-0.74418837,"('low', 'eminent')",-0.1574851,-0.2313926,-0.3543826,-0.4877905,-0.1334079
