,peoples_male,peoples_female,tuple,united_male,united_female,financial_male,financial_female,inc_male,inc_female,average_male,average_female,female-male
0,0.13822517,-0.08187528,"('unsociable', 'sociable')",0.39765194,0.26916096,0.6129528,0.411624,-0.63118225,-0.74854165,0.1294119,-0.037408,-0.1668199
1,0.16668406,0.2903017,"('unfriendly', 'friendly')",-0.84761417,-0.71598685,1.1118252,0.9961011,1.5258396,1.2435085,0.4891837,0.4534811,-0.0357026
2,-0.18369386,-0.078149736,"('unlikable', 'likable')",0.6860499,0.8307535,2.472307,2.6108494,0.8678388,1.050976,0.9606255,1.1036073,0.1429818
3,-0.4931655,-0.4602313,"('repellent', 'pleasant')",-0.32453838,-0.14724545,0.06622334,0.074954435,0.14864138,0.27171662,-0.1507098,-0.0652014,0.0855084
4,0.09351666,0.25902414,"('disliked', 'liked')",0.5165133,0.5192145,-0.09215154,-0.09513572,-6.182149,-6.077975,-1.4160676,-1.3487179,0.0673497
5,-1.1488439,-0.8627336,"('distant', 'outgoing')",-0.1967349,-0.039018504,0.1595706,0.23494697,-0.46476805,-0.44129246,-0.4126941,-0.2770244,0.1356697
6,-1.2569649,-0.89711434,"('distant', 'open')",-0.7698732,-0.47026032,-1.1665388,-1.0398961,-0.07688898,-0.10095921,-0.8175665,-0.6270576,0.1905089
7,0.79726017,0.73276025,"('insensitive', 'sensitive')",0.52333784,0.5697845,0.9161067,0.9639568,0.3338048,0.30533162,0.6426274,0.6429583,0.0003309
8,0.67745996,0.7754974,"('unaffectionate', 'affectionate')",-0.762277,-0.5967424,-0.64492166,-0.6189975,0.06328286,-0.05370055,-0.166614,-0.1234858,0.0431282
9,1.0669861,1.126395,"('unaffectionate', 'caring')",-0.052697375,0.055590995,0.93656373,0.906687,0.68320376,0.6112727,0.658514,0.6749865,0.0164725
10,0.44870278,0.35366264,"('unsympathetic', 'sympathetic')",0.19618823,0.35916036,-0.65081394,-0.6630668,-0.32024884,-0.38531575,-0.0815429,-0.0838899,-0.002347
11,1.0140796,0.8976381,"('unhelpful', 'helpful')",2.2018018,2.1987872,0.80120414,0.74353564,2.8500178,2.8973072,1.7167759,1.6843171,-0.0324588
12,1.6127164,1.8204802,"('unsupportive', 'supportive')",1.0556915,1.4034474,0.80954766,0.9273584,-2.3328185,-2.1889184,0.2862843,0.4905919,0.2043076
13,0.07983444,-0.17547905,"('impolite', 'polite')",0.1991435,0.03971339,0.9012713,0.8842345,-0.2611505,-0.28586292,0.2297747,0.1156515,-0.1141232
14,0.38289553,0.24878928,"('antisocial', 'social')",0.8326602,0.71994317,2.200827,2.2023494,-0.60933,-0.6454966,0.7017632,0.6313964,-0.0703668
15,0.9608585,0.9322499,"('boring', 'funny')",1.2139546,0.99773234,0.27855933,0.33787012,0.7544758,0.7057444,0.8019621,0.7433991,-0.058563
16,-1.4154269,-1.3454372,"('unpopular', 'popular')",-1.2455173,-1.2288564,-0.43209675,-0.4253667,0.6246252,0.5667605,-0.6171039,-0.6082249,0.008879
17,-0.3039202,-0.11091824,"('nasty', 'nice')",0.051666245,0.15620044,0.15333964,0.28474337,-0.24273771,-0.15174982,-0.085413,0.0445689,0.1299819
18,-0.67807376,-0.4277886,"('disagreeable', 'welcoming')",-0.4958429,-0.15643919,-0.6662594,-0.53864986,-0.4736007,-0.4549476,-0.5784442,-0.3944563,0.1839879
19,0.026424889,0.1949798,"('inhospitable', 'hospitable')",-0.050573103,0.12915951,-0.39984477,-0.40567648,-0.124547236,-0.041065823,-0.1371351,-0.0306508,0.1064843
20,-0.2234461,-0.21582112,"('rough', 'thoughtful')",-0.73098654,-0.6552812,0.06816313,0.11314164,0.42621177,0.4620042,-0.1150144,-0.0739891,0.0410253
21,0.62399155,0.44003814,"('immoral', 'moral')",0.8033429,0.70266545,1.1264075,1.1527953,-0.5237193,-0.44758025,0.5075057,0.4619797,-0.045526
22,-0.16075994,-0.184088,"('untrustworthy', 'trustworthy')",0.5665767,0.6518235,-0.34062785,-0.38943735,-1.1670473,-1.0658606,-0.2754646,-0.2468906,0.028574
23,1.6622391,1.542544,"('insincere', 'sincere')",1.3588213,1.3938522,1.2053382,1.1657207,6.3107586,6.0694413,2.6342893,2.5428896,-0.0913997
24,0.61335987,0.54424196,"('dishonest', 'honest')",0.762214,0.7585365,0.1332523,0.16837016,0.53173876,0.47323537,0.5101413,0.486096,-0.0240453
25,-0.37871075,-0.333155,"('egoistic', 'altruistic')",-1.7067777,-1.7223654,-0.6212051,-0.57080615,1.1687073,1.019061,-0.3844965,-0.4018164,-0.0173199
26,1.5025803,1.5516657,"('hardhearted', 'benevolent')",0.85561603,0.95407015,1.7265784,1.7619215,1.5250046,1.3696593,1.4024448,1.4093292,0.0068844
27,-0.18013391,-0.05581998,"('hardhearted', 'softhearted')",-1.0549114,-0.8059731,-0.5232519,-0.47091168,0.8689167,0.76782066,-0.2223451,-0.141221,0.0811241
28,0.9074536,0.75041604,"('disloyal', 'loyal')",0.22489366,0.009030767,0.088311955,-0.07638792,1.1151992,0.8421955,0.5839646,0.3813136,-0.202651
29,-0.677477,-0.6283215,"('unfair', 'fair')",-0.5894054,-0.7126217,-0.24071734,-0.28430372,-0.7018794,-0.89970684,-0.5523698,-0.6312385,-0.0788687
30,2.0891967,2.0368867,"('intolerant', 'tolerant')",1.2869879,1.4027079,1.225581,1.2460383,1.3903599,1.4653147,1.4980314,1.537737,0.0397056
31,-1.3886099,-0.97880757,"('evil', 'good')",-1.6885947,-1.5161191,-1.24742,-1.1956776,-1.6733232,-1.7425773,-1.4994869,-1.3582954,0.1411915
32,1.4908363,1.3152744,"('unkind', 'kind')",0.6661039,0.6271047,0.6090592,0.5932017,1.4568336,1.3309084,1.0557082,0.9666222,-0.089086
33,-0.29204303,-0.23821922,"('wrong', 'right')",-0.04544249,-0.06387595,0.7581565,0.8110256,-0.8356225,-0.961448,-0.1037379,-0.1131294,-0.0093915
34,-0.020442769,0.10151309,"('mean', 'honorable')",0.3486984,0.6509198,0.8061215,0.868967,6.2940793,6.3812246,1.8571141,2.0006561,0.143542
35,-0.6844766,-0.51871866,"('corrupt', 'incorrupt')",-1.1469622,-1.3054439,-1.4238914,-1.4237208,-0.31651452,-0.4967324,-0.8929611,-0.9361539,-0.0431928
36,-1.3150905,-1.0847356,"('hostile', 'amicable')",-1.6705607,-1.620023,-0.11674606,-0.22222517,0.19147703,0.028605858,-0.72773,-0.7245945,0.0031355
37,0.82042557,0.7179954,"('fake', 'genuine')",0.11514839,0.06878537,-0.96936446,-0.9283791,0.060888164,0.06905748,0.0067744,-0.0181352,-0.0249096
38,0.9795195,1.0167726,"('untruthful', 'truthful')",1.3624123,1.4041008,0.8611291,0.85485816,0.4177762,0.4397531,0.9052092,0.9288712,0.023662
39,0.5703813,0.58806396,"('exploitative', 'cooperative')",1.2586942,1.2234839,0.914214,1.0039746,-0.27617556,-0.26883945,0.6167785,0.6366708,0.0198923
40,-0.11896014,0.011184886,"('stingy', 'generous')",-0.65078115,-0.4697458,0.57840306,0.6634644,-2.7437468,-2.7650797,-0.7337713,-0.6400441,0.0937272
41,0.72508997,0.76682574,"('unforgiving', 'forgiving')",0.18333606,0.3641314,1.3218513,1.3021429,0.026244923,0.001168102,0.5641305,0.608567,0.0444365
42,0.6580526,0.77440524,"('unreliable', 'reliable')",1.9658895,2.0550249,0.75734943,0.85726774,-2.6250439,-2.3641586,0.1890619,0.3306348,0.1415729
43,0.70904493,0.72266126,"('irresponsible', 'responsible')",1.2189234,1.4542812,0.85833174,0.92013115,0.4403609,0.46957338,0.8066653,0.8916618,0.0849965
44,-1.3873105,-1.3390241,"('prejudiced', 'unprejudiced')",-0.042144574,-0.06366035,-0.22309096,-0.11564993,-1.1299877,-1.0519664,-0.6956334,-0.6425752,0.0530582
45,0.65639335,0.63943255,"('incompetent', 'competent')",0.3762983,0.5757298,-0.0055981795,-0.082922794,-0.26350385,-0.3854421,0.1908974,0.1866993,-0.0041981
46,-0.52934986,-0.6768095,"('uncompetitive', 'competitive')",0.1002648,0.21782023,1.0289396,1.0111223,-0.49458557,-0.3510767,0.0263172,0.0502641,0.0239469
47,-0.13934276,-0.17899588,"('stupid', 'smart')",0.5212204,0.76911956,1.2168686,1.2467011,5.688893,5.6785145,1.8219098,1.8788348,0.056925
48,1.253607,1.2394851,"('unintelligent', 'intelligent')",-0.7114775,-0.61020523,-0.60493565,-0.57623696,0.0048531517,-0.011346588,-0.0144882,0.0104241,0.0249123
49,0.17073742,0.29117838,"('unable', 'able')",-0.69759977,-0.3989974,-0.9175186,-0.79930204,-0.04805895,0.11578584,-0.37311,-0.1978338,0.1752762
50,0.66496444,0.78479564,"('clumsy', 'skillful')",0.5779518,0.6853872,0.22044918,0.23170738,0.4322786,0.47633362,0.473911,0.544556,0.070645
51,-0.16887759,-0.3434565,"('uneducated', 'educated')",0.042858537,-0.15905038,-0.25043327,-0.36054206,0.36560187,0.25989053,-0.0027126,-0.1507896,-0.148077
52,-0.44730854,-0.3509076,"('irrational', 'rational')",-0.879171,-1.0438435,-0.15773854,-0.24995254,-0.15455803,-0.4204924,-0.409694,-0.516299,-0.106605
53,-0.41579038,-0.3815788,"('uncreative', 'creative')",-1.8451635,-1.753185,0.7495975,0.69813514,0.56101567,0.4569931,-0.2375852,-0.2449089,-0.0073237
54,0.27892065,0.21553355,"('incapable', 'capable')",0.17883515,0.069685414,0.89424896,0.8689692,1.2381843,1.1213135,0.6475472,0.5688754,-0.0786718
55,0.03549578,-0.050559565,"('incompetent', 'clever')",-0.58997196,-0.42442572,-0.64580625,-0.6116803,-0.46765012,-0.41529933,-0.4169831,-0.3754912,0.0414919
56,1.957998,1.7864202,"('impractical', 'practical')",2.7844934,2.6859891,1.3482267,1.345519,0.38799843,0.4477675,1.6196792,1.5664239,-0.0532553
57,0.22271197,0.107132524,"('unimaginative', 'imaginative')",-0.04864072,-0.045065586,-0.30830914,-0.31136614,-2.6840887,-2.6451378,-0.7045816,-0.7236093,-0.0190277
58,-0.36425745,-0.4626952,"('undiscriminating', 'discriminating')",-0.07934979,-0.07607499,1.3704871,1.2777864,0.2137675,0.20112278,0.2851619,0.2350347,-0.0501272
59,0.2836729,0.41307625,"('foolish', 'wise')",0.8457031,0.76745164,0.48593554,0.4948635,0.3267449,0.21522748,0.4855141,0.4726547,-0.0128594
60,-0.05719001,-0.17606877,"('inefficient', 'efficient')",0.84124964,0.902758,0.6254923,0.6279363,-0.06012356,0.09572466,0.3373571,0.3625875,0.0252304
61,-0.990546,-1.1103878,"('illogical', 'logical')",-1.0122987,-1.0774037,1.3926439,1.302734,0.04577823,-0.11086288,-0.1411057,-0.24898,-0.1078743
62,0.5128492,0.47769845,"('incompetent', 'brilliant')",0.54719836,0.78432935,0.7298051,0.8799984,0.17656492,0.33718252,0.4916044,0.6198022,0.1281978
63,1.32614,1.2323519,"('unperceptive', 'insightful')",1.0306599,1.2070282,0.99228984,0.9802212,0.8744548,1.0415395,1.0558861,1.1152853,0.0593992
