,jbg_male,jbg_female,tuple,smith_male,smith_female,properties_male,properties_female,average_male,average_female,female-male
16,-0.057565656,-0.05298459,"('unpopular', 'popular')",-1.8182243,-1.8191546,0.6403201,0.6600608,-0.4118233,-0.4040261,0.0077972
17,-0.073114455,-0.05360582,"('nasty', 'nice')",0.008095959,0.02126503,-0.2100565,-0.20818008,-0.0916917,-0.0801736,0.0115181
18,-0.8105151,-0.7692411,"('disagreeable', 'welcoming')",-0.5325347,-0.5600983,-0.7416686,-0.8438229,-0.6949061,-0.7243874,-0.0294813
19,0.19480775,0.27267656,"('inhospitable', 'hospitable')",-0.2697186,-0.21004574,-0.43942726,-0.4782292,-0.171446,-0.1385328,0.0329132
20,-0.41213697,-0.43986887,"('rough', 'thoughtful')",1.2315038,1.2726631,0.6931555,0.7530245,0.5041742,0.5286063,0.0244321
21,-0.18065166,-0.26784033,"('immoral', 'moral')",0.96066475,0.9867902,-0.85749036,-0.71982497,-0.0258258,-0.0002917,0.0255341
22,0.41809675,0.3383687,"('untrustworthy', 'trustworthy')",1.7098439,1.689356,-1.2100524,-1.2058455,0.3059628,0.2739598,-0.032003
23,-0.8356701,-0.93244207,"('insincere', 'sincere')",0.60660344,0.63065475,6.450297,6.433586,2.0737433,2.0439329,-0.0298104
24,-0.0018513128,-0.009578362,"('dishonest', 'honest')",1.0671594,1.1315262,0.65958667,0.58137226,0.5749649,0.5677734,-0.0071915
25,-0.81239605,-0.77800244,"('egoistic', 'altruistic')",0.31276757,0.3239767,0.73808616,0.6779574,0.0794859,0.0746439,-0.004842
26,-0.8744717,-0.89746207,"('hardhearted', 'benevolent')",0.5285253,0.44017923,1.6599128,1.624828,0.4379888,0.3891817,-0.0488071
27,-0.7461839,-0.71501386,"('hardhearted', 'softhearted')",-0.14990294,-0.11891196,1.1259197,1.0075387,0.076611,0.0578709,-0.0187401
28,-1.1920435,-1.3566494,"('disloyal', 'loyal')",0.7040845,0.6107384,1.165696,1.0781944,0.2259123,0.1107611,-0.1151512
29,0.12606488,0.082227774,"('unfair', 'fair')",0.53193605,0.49089187,-0.558217,-0.67752624,0.0332613,-0.0348022,-0.0680635
30,-0.4461964,-0.53625554,"('intolerant', 'tolerant')",0.9478753,0.9575272,1.2389812,1.2244815,0.5802201,0.5485844,-0.0316357
31,0.06704405,0.23964153,"('evil', 'good')",-0.9071437,-0.85053855,-0.7319685,-0.77895147,-0.5240227,-0.4632828,0.0607399
32,-0.7160045,-0.83218557,"('unkind', 'kind')",0.25921002,0.23727256,1.0115596,0.9175416,0.1849217,0.1075429,-0.0773788
33,0.091608375,0.05734557,"('wrong', 'right')",0.21209016,0.16525346,-0.08613046,-0.18478532,0.0725227,0.0126046,-0.0599181
34,-0.76762676,-0.6072672,"('mean', 'honorable')",-1.0042464,-0.8934628,5.3492646,5.422968,1.1924639,1.3074126,0.1149487
35,0.38695294,0.37292433,"('corrupt', 'incorrupt')",-0.57486457,-0.6796967,-0.7100934,-0.8717345,-0.299335,-0.3928356,-0.0935006
36,-0.23363096,-0.25012028,"('hostile', 'amicable')",-0.8589899,-0.90449834,-0.36234146,-0.5349451,-0.4849874,-0.5631879,-0.0782005
37,0.45520666,0.37679544,"('fake', 'genuine')",0.7825252,0.811304,0.4154535,0.36476198,0.5510618,0.5176204,-0.0334414
38,-0.59312344,-0.59547186,"('untruthful', 'truthful')",-0.35694352,-0.30700424,0.39475977,0.36766663,-0.1851024,-0.1782698,0.0068326
39,0.7910878,0.84331423,"('exploitative', 'cooperative')",1.7874656,1.853258,0.120012246,0.16638054,0.8995219,0.9543176,0.0547957
40,-0.14211375,-0.17913802,"('stingy', 'generous')",0.04801187,0.006392824,-1.6479013,-1.7468543,-0.5806677,-0.6398665,-0.0591988
41,-0.4511458,-0.4951585,"('unforgiving', 'forgiving')",1.4159713,1.3329815,0.15104564,0.123528406,0.3719571,0.3204505,-0.0515066
42,0.7864587,0.78511405,"('unreliable', 'reliable')",1.0348514,1.0853049,-3.288993,-3.2135944,-0.4892276,-0.4477252,0.0415024
43,-0.1481857,-0.07420474,"('irresponsible', 'responsible')",1.5795859,1.6549449,0.80891705,0.861531,0.7467724,0.8140904,0.067318
44,0.8609448,0.9272119,"('prejudiced', 'unprejudiced')",-0.6608862,-0.6273789,-1.3987229,-1.3628489,-0.3995548,-0.3543386,0.0452162
45,0.7539355,0.64872384,"('incompetent', 'competent')",1.3002418,1.2912681,0.25896448,0.3046271,0.7710473,0.7482064,-0.0228409
46,-0.059585568,-0.17902243,"('uncompetitive', 'competitive')",0.767578,0.8564677,-0.8606148,-0.75092715,-0.0508741,-0.024494,0.0263801
47,-0.06889985,0.0074994825,"('stupid', 'smart')",0.031162603,0.121931136,5.520877,5.5720663,1.8277132,1.900499,0.0727858
48,-1.6629786,-1.6952416,"('unintelligent', 'intelligent')",0.41679022,0.44428512,-0.07224947,-0.05942367,-0.4394793,-0.4367934,0.0026859
49,-0.4090256,-0.358457,"('unable', 'able')",-0.66348046,-0.59342724,-0.15491498,-0.09393875,-0.4091403,-0.3486077,0.0605326
50,0.13897766,0.1462052,"('clumsy', 'skillful')",0.011189684,0.05212879,0.098576665,0.05300127,0.0829147,0.0837784,0.0008637
51,-0.27541694,-0.49286193,"('uneducated', 'educated')",0.94203603,0.89514154,-0.040035196,-0.109181054,0.2088613,0.0976995,-0.1111618
52,-0.25478676,-0.31032917,"('irrational', 'rational')",-1.5318272,-1.653186,0.09417164,-0.063222915,-0.5641474,-0.6755794,-0.111432
53,-0.467494,-0.5101215,"('uncreative', 'creative')",0.6487739,0.67428595,0.48878697,0.43269473,0.2233556,0.1989531,-0.0244025
54,-0.5646969,-0.5515191,"('incapable', 'capable')",-0.13018432,-0.10306664,0.84091645,0.856194,0.0486784,0.0672028,0.0185244
55,-0.27133,-0.3279887,"('incompetent', 'clever')",1.3496976,1.4368235,-0.18291156,-0.085640796,0.2984853,0.3410647,0.0425794
56,0.302062,0.19520488,"('impractical', 'practical')",1.6541557,1.6701008,0.1260396,0.17046857,0.6940858,0.6785914,-0.0154944
57,-0.61710787,-0.7450988,"('unimaginative', 'imaginative')",0.6879233,0.66830057,-2.782472,-2.7360513,-0.9038855,-0.9376165,-0.033731
58,0.18911107,0.14071825,"('undiscriminating', 'discriminating')",0.28893048,0.2685576,0.24577576,0.26198176,0.2412724,0.2237525,-0.0175199
59,0.6202602,0.6729105,"('foolish', 'wise')",-0.033975814,-0.084127575,0.3742179,0.3018847,0.3201674,0.2968892,-0.0232782
60,-0.2864463,-0.3451571,"('inefficient', 'efficient')",1.2548101,1.3596987,0.16582358,0.3546619,0.3780624,0.4564012,0.0783388
61,0.07699785,-0.024749942,"('illogical', 'logical')",0.5919871,0.52159584,0.26486182,0.1454273,0.3112822,0.2140911,-0.0971911
62,0.36687025,0.33854607,"('incompetent', 'brilliant')",1.1734555,1.2751945,0.2579834,0.4095874,0.5994364,0.6744427,0.0750063
63,0.14954995,0.17210937,"('unperceptive', 'insightful')",0.091843955,0.1481898,0.86809283,1.0021594,0.3698289,0.4408195,0.0709906
64,0.7965961,0.7250617,"('shy', 'confident')",0.71049553,0.66706777,-6.343698,-6.318182,-1.6122022,-1.6420175,-0.0298153
65,-0.39090776,-0.51852566,"('insecure', 'secure')",1.171459,1.1032884,-0.57395846,-0.46301416,0.0688642,0.0405829,-0.0282813
66,0.33381462,0.32455823,"('inactive', 'active')",-0.37506792,-0.39764154,0.5005817,0.45149034,0.1531095,0.1261357,-0.0269738
67,0.59302443,0.62842774,"('doubtful', 'determined')",0.41629848,0.37977895,0.010723205,0.0570831,0.3400154,0.3550966,0.0150812
68,-0.7205621,-0.78086615,"('dependent', 'independent')",-0.40427846,-0.4321499,-1.153173,-1.1725585,-0.7593378,-0.7951915,-0.0358537
69,0.41888058,0.49248344,"('lazy', 'industrious')",0.4361031,0.41675532,-0.6046188,-0.6426442,0.083455,0.0888648,0.0054098
70,0.22181568,0.17762098,"('lethargic', 'energetic')",1.3178838,1.4282507,0.38769674,0.43566713,0.6424654,0.6805129,0.0380475
71,-0.17318892,-0.13866061,"('diffident', 'self-confident')",0.89079034,0.84720284,1.287067,1.3007041,0.6682228,0.6697488,0.001526
72,-0.56122494,-0.49911612,"('unambitious', 'ambitious')",0.95259607,0.9402918,-0.043299798,-0.013288474,0.1160238,0.1426291,0.0266053
73,1.2535641,1.2694348,"('helpless', 'self-reliant')",0.9057328,0.9030084,-3.3088405,-3.3230014,-0.3831812,-0.3835194,-0.0003382
74,0.17117596,0.18645775,"('undedicated', 'dedicated')",1.3801799,1.4205072,-0.10523511,-0.15072885,0.4820402,0.485412,0.0033718
75,0.519054,0.5813545,"('meek', 'impulsive')",-0.99082786,-1.0118698,-0.9982938,-0.95753485,-0.4900226,-0.4626834,0.0273392
76,0.08927985,0.13357434,"('anxious', 'daring')",1.1992998,1.2907217,-0.23827706,-0.12848079,0.3501009,0.4319384,0.0818375
77,-0.5741323,-0.59106386,"('unmotivated', 'motivated')",0.35407776,0.37830096,-1.1819968,-1.0056974,-0.4673505,-0.4061534,0.0611971
78,-1.2316369,-1.1364355,"('nonresilient', 'resilient')",-0.35980806,-0.2844166,0.3381025,0.4413677,-0.4177808,-0.3264948,0.091286
79,0.16973774,0.19530964,"('wavering', 'unwavering')",-0.9005472,-0.9068219,0.12686262,0.07654363,-0.2013156,-0.2116562,-0.0103406
80,0.7869768,0.6801984,"('dominated', 'dominating')",0.3557674,0.36562383,-0.97607625,-0.848565,0.055556,0.0657524,0.0101964
81,-0.2934299,-0.45049608,"('submissive', 'aggressive')",0.0010645762,-0.049927995,-0.89788145,-0.79181707,-0.3967489,-0.430747,-0.0339981
82,-0.45023578,-0.43015784,"('poor', 'rich')",-0.22179797,-0.16308308,6.0081162,5.9923124,1.7786942,1.7996906,0.0209964
83,-0.5446217,-0.5802158,"('powerless', 'powerful')",-0.51467663,-0.5131478,-0.35171857,-0.32070106,-0.4703389,-0.4713549,-0.001016
84,0.043477297,0.0077960864,"('inferior', 'superior')",1.2843127,1.2110748,0.24487597,0.25807077,0.524222,0.4923139,-0.0319081
85,0.04923835,0.19825721,"('insignificant', 'prestigious')",-1.0058993,-1.0522557,1.0244501,0.90817136,0.0225964,0.0180576,-0.0045388
86,-1.3081892,-1.4525743,"('uninfluential', 'influential')",0.8780792,0.8579177,-0.334654,-0.46053225,-0.2549213,-0.3517296,-0.0968083
87,1.848999,1.7320681,"('unsuccessful', 'successful')",0.9135771,0.8560631,0.98344254,1.1145343,1.2486729,1.2342218,-0.0144511
88,-1.0946336,-1.1969752,"('low', 'eminent')",-1.2890972,-1.3051589,0.25357804,0.20734112,-0.710051,-0.764931,-0.05488
