,universal_male,universal_female,tuple,health_male,health_female,services_male,services_female,inc_male,inc_female,average_male,average_female,female-male
0,-0.3098801,-0.32186782,"('unsociable', 'sociable')",-0.38907096,-0.48749062,0.36667892,0.18681085,-0.3124973,-0.45957565,-0.1611924,-0.2705308,-0.1093384
1,-0.39102268,-0.32022986,"('unfriendly', 'friendly')",1.1217877,1.1772164,-0.5833569,-0.6327303,1.9060344,1.8514223,0.5133606,0.5189196,0.005559
2,0.4088837,0.3993002,"('unlikable', 'likable')",1.0583218,1.075314,1.7220674,1.7338847,0.6483184,0.6954428,0.9593978,0.9759854,0.0165876
3,-1.0133752,-0.8239599,"('repellent', 'pleasant')",-1.5572182,-1.3513116,-0.17475998,-0.010632198,0.3086954,0.3357498,-0.6091645,-0.4625385,0.146626
4,0.10226682,0.049743325,"('disliked', 'liked')",0.9938289,0.97455096,0.61981857,0.66064286,-6.3094096,-6.3618317,-1.1483738,-1.1692237,-0.0208499
5,0.18183795,0.14808913,"('distant', 'outgoing')",0.6494782,0.685651,-0.64578015,-0.6079984,-0.11925944,-0.1349794,0.0165691,0.0226906,0.0061215
6,0.9078455,0.93538296,"('distant', 'open')",1.0568563,1.1758778,-0.7941632,-0.70532733,0.6930933,0.6398762,0.465908,0.5114524,0.0455444
7,0.23145625,0.3148496,"('insensitive', 'sensitive')",-0.49773905,-0.44874528,0.15375012,0.17198779,0.90932226,0.88365674,0.1991974,0.2304372,0.0312398
8,-0.35819632,-0.3692239,"('unaffectionate', 'affectionate')",0.58338064,0.5112656,-0.65423465,-0.7137153,0.9324696,0.8315243,0.1258548,0.0649627,-0.0608921
9,1.0545574,1.1190165,"('unaffectionate', 'caring')",1.3546869,1.3548309,0.49122515,0.4484272,1.4498482,1.4271857,1.0875795,1.087365,-0.0002145
10,-0.38691065,-0.2112097,"('unsympathetic', 'sympathetic')",-0.9262326,-0.81417143,-0.26644075,-0.16300109,-0.17346145,-0.20745957,-0.4382614,-0.3489604,0.089301
11,-0.21538652,-0.15438175,"('unhelpful', 'helpful')",-0.52259964,-0.55141634,1.0273045,0.9952493,1.8674685,1.9330908,0.5391967,0.5556355,0.0164388
12,2.3321502,2.4958723,"('unsupportive', 'supportive')",2.485254,2.6996582,1.6104227,1.8060195,-1.6470053,-1.5997279,1.1952055,1.3504555,0.15525
13,0.17600496,0.16047314,"('impolite', 'polite')",-0.50103843,-0.5578769,0.06507026,0.018204514,-0.346707,-0.41033283,-0.1516676,-0.197383,-0.0457154
14,0.09563721,0.025232714,"('antisocial', 'social')",-0.27843374,-0.35622373,0.6207507,0.49141964,-0.48082832,-0.55235654,-0.0107185,-0.097982,-0.0872635
15,-0.0028510839,-0.22206008,"('boring', 'funny')",0.5793451,0.35645515,0.11325536,-0.08912374,0.8438513,0.745662,0.3834002,0.1977333,-0.1856669
16,-0.9719195,-0.9685423,"('unpopular', 'popular')",0.20296176,0.21904534,0.07715112,0.1631161,0.40046293,0.40562448,-0.0728359,-0.0451891,0.0276468
17,-0.4331704,-0.43570194,"('nasty', 'nice')",-0.12959522,-0.030628942,0.66732484,0.7033913,-0.028470356,0.02048333,0.0190222,0.0643859,0.0453637
18,1.014394,1.0494195,"('disagreeable', 'welcoming')",0.21143363,0.22241557,1.1016102,1.0992587,-0.16439316,-0.18718566,0.5407612,0.545977,0.0052158
19,-0.61594266,-0.5894712,"('inhospitable', 'hospitable')",0.571067,0.582184,0.08888635,0.15053768,0.26705974,0.3148391,0.0777676,0.1145224,0.0367548
20,-0.1483432,-0.12431438,"('rough', 'thoughtful')",-0.23587963,-0.18424414,-0.082218416,-0.074173555,1.0358943,1.0079627,0.1423633,0.1563077,0.0139444
21,0.035596967,0.06542847,"('immoral', 'moral')",0.67704386,0.657979,1.0502471,1.0432585,-0.6663111,-0.61848104,0.2741442,0.2870463,0.0129021
22,-0.56427157,-0.49732015,"('untrustworthy', 'trustworthy')",-0.25942376,-0.24780737,0.31182665,0.2819942,-0.5700937,-0.64501774,-0.2704906,-0.2770378,-0.0065472
23,0.68254095,0.77687025,"('insincere', 'sincere')",-0.24261591,-0.20647663,0.91201574,0.75848335,6.052663,5.9749866,1.8511509,1.8259659,-0.025185
24,0.33345068,0.3682353,"('dishonest', 'honest')",0.41620106,0.37497684,-0.031970598,-0.16413966,1.2506367,1.1437815,0.4920794,0.4307135,-0.0613659
25,0.2233011,0.15730609,"('egoistic', 'altruistic')",0.8577608,0.80077595,1.1484005,1.1223238,1.7155085,1.6823994,0.9862427,0.9407012,-0.0455415
26,1.2536155,1.2061363,"('hardhearted', 'benevolent')",2.308483,2.253299,1.8744678,1.7830495,1.9258314,1.9345603,1.8405994,1.7942613,-0.0463381
27,0.45404288,0.43798736,"('hardhearted', 'softhearted')",0.91916424,0.8945379,1.0216092,1.0482565,1.9118453,1.7784797,1.0766654,1.0398153,-0.0368501
28,-0.035924993,-0.06843416,"('disloyal', 'loyal')",0.12274747,-0.001492776,-0.13132107,-0.2528301,1.2663889,1.17035,0.3054726,0.2118982,-0.0935744
29,0.71680564,0.71166164,"('unfair', 'fair')",0.10754632,0.1650801,-0.3815639,-0.4026843,-0.2308552,-0.35128313,0.0529832,0.0306936,-0.0222896
30,-0.05823576,-0.043363422,"('intolerant', 'tolerant')",-0.31609756,-0.35566115,0.3755731,0.26123565,1.0719343,0.9913336,0.2682935,0.2133862,-0.0549073
31,-0.8074372,-0.69581896,"('evil', 'good')",-0.044049345,0.17187552,-1.1171442,-0.9635526,-0.6001419,-0.60157174,-0.6421932,-0.5222669,0.1199263
32,1.7664044,1.7300189,"('unkind', 'kind')",2.2540803,2.1100101,1.8616061,1.6908765,1.4069389,1.2915144,1.8222575,1.705605,-0.1166525
33,0.6908242,0.68139184,"('wrong', 'right')",0.8773537,0.8708688,0.3898735,0.44512373,-0.47378084,-0.5187692,0.3710676,0.3696538,-0.0014138
34,0.051566646,0.20889391,"('mean', 'honorable')",0.7910238,0.92817193,0.11783122,0.16465442,5.959879,6.073172,1.7300751,1.8437231,0.113648
35,1.2658964,1.0282301,"('corrupt', 'incorrupt')",0.1810689,0.10690996,-0.17662536,-0.23509425,0.3358992,0.17519991,0.4015598,0.2688114,-0.1327484
36,-0.16145854,-0.22976366,"('hostile', 'amicable')",0.21142578,0.31932637,-1.6107512,-1.62207,0.25798523,0.13015965,-0.3256997,-0.3505869,-0.0248872
37,-0.15465291,-0.11178936,"('fake', 'genuine')",0.2200497,0.20624481,0.31136778,0.3078618,0.51176196,0.48999673,0.2221316,0.2230785,0.0009469
38,0.37951088,0.4689206,"('untruthful', 'truthful')",0.69174755,0.76270616,0.20559284,0.22544149,0.020885479,0.10053654,0.3244342,0.3894012,0.064967
