,msci_male,msci_female,tuple,inc_male,inc_female,average_male,average_female,female-male
0,0.37185535,0.31154767,"('unsociable', 'sociable')",-0.1233109,-0.31094515,0.1242722,0.0003013,-0.1239709
1,-1.1498744,-1.1879742,"('unfriendly', 'friendly')",1.5090367,1.3284128,0.1795811,0.0702193,-0.1093618
2,1.0205355,1.1219419,"('unlikable', 'likable')",0.94485825,1.0385188,0.9826969,1.0802304,0.0975335
3,0.31431404,0.5209661,"('repellent', 'pleasant')",-0.026671607,0.06472178,0.1438212,0.2928439,0.1490227
4,-0.24372521,-0.30455488,"('disliked', 'liked')",-5.1244316,-5.0878806,-2.6840785,-2.6962178,-0.0121393
5,-1.2331523,-1.2791992,"('distant', 'outgoing')",-0.31621915,-0.36307025,-0.7746857,-0.8211347,-0.046449
6,-1.915911,-1.9702865,"('distant', 'open')",-0.1053972,-0.18086657,-1.0106541,-1.0755765,-0.0649224
7,0.03278777,0.22415443,"('insensitive', 'sensitive')",0.30620265,0.34144664,0.1694952,0.2828005,0.1133053
8,-1.7117157,-1.7948753,"('unaffectionate', 'affectionate')",0.20024373,0.10722354,-0.755736,-0.8438259,-0.0880899
9,-1.1502217,-1.22099,"('unaffectionate', 'caring')",0.6948353,0.5837574,-0.2276932,-0.3186163,-0.0909231
10,-0.26173335,-0.15819225,"('unsympathetic', 'sympathetic')",-0.35968462,-0.42643413,-0.310709,-0.2923132,0.0183958
11,0.4444193,0.4243707,"('unhelpful', 'helpful')",2.059486,1.977614,1.2519526,1.2009923,-0.0509603
12,0.15145692,0.2500488,"('unsupportive', 'supportive')",-1.5566319,-1.5400169,-0.7025875,-0.6449841,0.0576034
13,0.7309964,0.6852222,"('impolite', 'polite')",-0.0048603415,0.044713944,0.363068,0.3649681,0.0019001
14,1.3161683,1.4538443,"('antisocial', 'social')",-0.06575217,-0.04764089,0.6252081,0.7031017,0.0778936
15,0.10094523,-0.12638453,"('boring', 'funny')",0.997301,0.9285056,0.5491231,0.4010605,-0.1480626
16,0.116607845,0.055428438,"('unpopular', 'popular')",1.0144513,0.9912536,0.5655296,0.523341,-0.0421886
17,-0.28644347,-0.30879197,"('nasty', 'nice')",-0.089276694,-0.13922903,-0.1878601,-0.2240105,-0.0361504
18,-0.6448723,-0.6110159,"('disagreeable', 'welcoming')",-0.1411688,-0.14660305,-0.3930206,-0.3788095,0.0142111
19,-0.8820183,-0.98525137,"('inhospitable', 'hospitable')",0.053125978,-0.024371179,-0.4144462,-0.5048113,-0.0903651
20,0.9205233,0.897637,"('rough', 'thoughtful')",0.8543655,0.7865267,0.8874444,0.8420818,-0.0453626
21,1.0589079,1.0767871,"('immoral', 'moral')",-0.27503982,-0.2657962,0.391934,0.4054955,0.0135615
22,0.023821272,0.043301173,"('untrustworthy', 'trustworthy')",-1.1319675,-1.1643229,-0.5540732,-0.5605108,-0.0064376
23,0.087567575,0.15678468,"('insincere', 'sincere')",5.0922837,4.8919406,2.5899258,2.5243626,-0.0655632
24,-0.367266,-0.31050727,"('dishonest', 'honest')",0.43069768,0.40581837,0.0317158,0.0476556,0.0159398
25,-0.53442794,-0.56503606,"('egoistic', 'altruistic')",1.3259512,1.2992305,0.3957616,0.3670972,-0.0286644
26,-0.32458687,-0.4080305,"('hardhearted', 'benevolent')",1.6321201,1.49735,0.6537666,0.5446597,-0.1091069
27,-0.86844283,-0.7866843,"('hardhearted', 'softhearted')",0.96298033,0.9637681,0.0472687,0.0885419,0.0412732
28,-0.42128843,-0.48163775,"('disloyal', 'loyal')",0.7074415,0.51341933,0.1430765,0.0158908,-0.1271857
29,-0.11858203,-0.09882033,"('unfair', 'fair')",-0.8928265,-1.0789303,-0.5057043,-0.5888753,-0.083171
30,1.6623192,1.628765,"('intolerant', 'tolerant')",1.9251035,1.8801519,1.7937114,1.7544584,-0.039253
31,-1.0703762,-1.0825993,"('evil', 'good')",-0.9530553,-1.060438,-1.0117158,-1.0715187,-0.0598029
32,0.18248819,0.1942353,"('unkind', 'kind')",0.98893785,0.88243234,0.585713,0.5383338,-0.0473792
33,0.17962709,0.056058303,"('wrong', 'right')",-0.5257244,-0.5421778,-0.1730487,-0.2430598,-0.0700111
34,-0.19082719,-0.08555336,"('mean', 'honorable')",5.5624757,5.571871,2.6858242,2.7431588,0.0573346
35,-0.8909979,-1.037205,"('corrupt', 'incorrupt')",-0.2673074,-0.36336923,-0.5791526,-0.7002871,-0.1211345
36,-1.0880531,-1.2624072,"('hostile', 'amicable')",0.12560663,-0.075481445,-0.4812232,-0.6689443,-0.1877211
