,schwab_male,schwab_female,tuple,charles_male,charles_female,corp_male,corp_female,average_male,average_female,female-male
0,-1.5412675,-1.7170094,"('unsociable', 'sociable')",2.1690814,1.862464,0.2605206,0.021933295,0.2961115,0.0557959,-0.2403156
1,-1.502698,-1.630539,"('unfriendly', 'friendly')",-1.5610391,-1.7582322,0.6703057,0.65118873,-0.7978104,-0.9125274,-0.114717
2,0.39519125,0.42558855,"('unlikable', 'likable')",0.6370386,0.7565427,0.33605507,0.3537006,0.456095,0.511944,0.055849
3,-1.0287694,-1.0486796,"('repellent', 'pleasant')",1.0227655,1.1131245,0.7808605,0.8057855,0.2582855,0.2900768,0.0317913
4,0.65002716,0.54933494,"('disliked', 'liked')",-1.2759107,-1.3158724,-7.293448,-7.339356,-2.6397772,-2.7019644,-0.0621872
5,0.10581503,0.17386039,"('distant', 'outgoing')",-2.145356,-2.146107,-1.11211,-0.8929842,-1.0505503,-0.9550769,0.0954734
6,-0.032318376,0.04434124,"('distant', 'open')",-3.0001206,-2.857245,-1.0915053,-0.84480333,-1.3746481,-1.2192357,0.1554124
7,-1.2322352,-1.2940463,"('insensitive', 'sensitive')",1.0692508,1.0064151,0.45720077,0.35483092,0.0980721,0.0223999,-0.0756722
8,-0.34320658,-0.39905134,"('unaffectionate', 'affectionate')",-0.76100665,-0.7606036,0.76391244,0.8392001,-0.1134336,-0.1068183,0.0066153
9,-0.85134566,-0.96929485,"('unaffectionate', 'caring')",-0.35219848,-0.4135785,1.2776561,1.3120714,0.024704,-0.0236006,-0.0483046
10,-1.7571222,-1.9170463,"('unsympathetic', 'sympathetic')",2.652799,2.3404472,0.22273824,-0.0596583,0.372805,0.1212475,-0.2515575
11,-1.3620104,-1.5004202,"('unhelpful', 'helpful')",0.9191981,0.7736804,1.8526013,1.7853066,0.4699297,0.3528556,-0.1170741
12,-0.67312986,-0.7228517,"('unsupportive', 'supportive')",1.1579468,1.1479021,-1.7881109,-1.8730533,-0.4344313,-0.4826676,-0.0482363
13,-1.3772072,-1.4123963,"('impolite', 'polite')",2.0341644,1.8421311,-0.5643038,-0.67374456,0.0308845,-0.0813366,-0.1122211
14,-0.9735877,-1.0574315,"('antisocial', 'social')",2.725649,2.4647958,0.15902916,-0.036447883,0.6370302,0.4569722,-0.180058
15,0.35710213,0.3488321,"('boring', 'funny')",-0.14334267,-0.27813697,-0.17665352,-0.1000148,0.0123686,-0.0097732,-0.0221418
16,-0.29913032,-0.34461984,"('unpopular', 'popular')",-1.2807797,-1.2509344,-0.338712,-0.31903714,-0.6395407,-0.6381971,0.0013436
17,-0.6522867,-0.4951167,"('nasty', 'nice')",-0.12680624,0.045671515,-0.6786,-0.5983477,-0.4858977,-0.3492643,0.1366334
18,-0.38436425,-0.32101256,"('disagreeable', 'welcoming')",-0.53290963,-0.4862007,-0.9109652,-0.94363344,-0.609413,-0.5836155,0.0257975
19,0.1388007,0.18236664,"('inhospitable', 'hospitable')",-1.3100988,-1.1258078,-1.0368656,-0.87254435,-0.7360546,-0.6053285,0.1307261
20,-0.19548884,-0.2131845,"('rough', 'thoughtful')",0.8982335,1.0159152,0.7389109,0.74434733,0.4805518,0.5156927,0.0351409
21,-0.87884295,-0.94733256,"('immoral', 'moral')",2.0338218,1.7809496,-0.3135645,-0.46408898,0.2804714,0.123176,-0.1572954
22,-0.5286658,-0.5969045,"('untrustworthy', 'trustworthy')",0.43492654,0.3040247,-0.32767135,-0.5988528,-0.1404702,-0.2972442,-0.156774
23,-1.4387295,-1.6202937,"('insincere', 'sincere')",1.822237,1.7055477,5.847523,5.805017,2.0770102,1.9634237,-0.1135865
24,-0.9515081,-0.99041975,"('dishonest', 'honest')",0.74087095,0.76184946,0.5327831,0.45691198,0.107382,0.0761139,-0.0312681
25,0.43607673,0.5028427,"('egoistic', 'altruistic')",-0.87623537,-0.7097695,0.8800284,0.99148613,0.1466233,0.2615198,0.1148965
26,0.060001317,-0.09360522,"('hardhearted', 'benevolent')",1.4545941,1.249559,1.7811073,1.6917998,1.0985676,0.9492512,-0.1493164
27,-0.21917109,-0.14835913,"('hardhearted', 'softhearted')",-0.61123496,-0.39739642,0.75461274,0.8046775,-0.0252644,0.0863073,0.1115717
28,-1.2878884,-1.5507058,"('disloyal', 'loyal')",1.0319247,0.71135145,1.2424512,1.0446674,0.3288292,0.0684377,-0.2603915
29,-0.4653739,-0.46772265,"('unfair', 'fair')",-0.98911303,-0.82773435,-0.7219731,-0.753687,-0.7254867,-0.683048,0.0424387
30,-0.7071845,-0.8170811,"('intolerant', 'tolerant')",2.4894083,2.3471487,0.72443897,0.68722093,0.8355542,0.7390962,-0.096458
31,0.35571402,0.5025048,"('evil', 'good')",-2.8025866,-2.5304172,-1.5923291,-1.4094433,-1.3464006,-1.1457852,0.2006154
32,-0.97584814,-1.2067684,"('unkind', 'kind')",0.86520976,0.55968595,0.7975995,0.54966533,0.228987,-0.0324724,-0.2614594
33,0.48811913,0.4360908,"('wrong', 'right')",-0.62495327,-0.5767233,-0.4015545,-0.39114463,-0.1794629,-0.177259,0.0022039
34,-0.39011672,-0.27985874,"('mean', 'honorable')",0.1591113,0.35599512,4.9627852,5.2534323,1.57726,1.776523,0.199263
35,1.3981112,1.4024627,"('corrupt', 'incorrupt')",-2.8968005,-2.6856241,-0.9149312,-0.8982243,-0.8045402,-0.7271286,0.0774116
36,0.3331334,0.24706107,"('hostile', 'amicable')",-2.577339,-2.48946,-0.5754916,-0.5451273,-0.939899,-0.9291754,0.0107236
37,-0.1204087,-0.12175302,"('fake', 'genuine')",0.72287655,0.67781115,0.27942497,0.28849348,0.2939643,0.2815172,-0.0124471
38,-0.8895393,-1.0238736,"('untruthful', 'truthful')",-0.025335688,-0.04846426,-0.35657084,-0.3793935,-0.4238153,-0.4839104,-0.0600951
39,-0.09391272,-0.05200939,"('exploitative', 'cooperative')",1.3466117,1.3883784,0.6707739,0.67001975,0.6411576,0.6687962,0.0276386
40,0.38899687,0.32668024,"('stingy', 'generous')",-0.002195161,0.040833488,-2.4190812,-2.38098,-0.6774265,-0.6711555,0.006271
41,-0.76758516,-0.85931075,"('unforgiving', 'forgiving')",0.62593424,0.61541116,0.280125,0.09790348,0.046158,-0.0486654,-0.0948234
42,0.105582945,0.1517585,"('unreliable', 'reliable')",0.46042886,0.5126478,-3.323218,-3.3233168,-0.9190688,-0.8863035,0.0327653
43,-1.3048726,-1.3086834,"('irresponsible', 'responsible')",1.6035272,1.5952262,0.7380677,0.6861028,0.3455741,0.3242152,-0.0213589
44,0.1424105,0.2974327,"('prejudiced', 'unprejudiced')",-1.1027466,-0.9828759,-1.7171136,-1.6423924,-0.8924832,-0.7759452,0.116538
45,-0.9582013,-1.1347349,"('incompetent', 'competent')",2.544147,2.2521846,-0.09878643,-0.21829234,0.4957198,0.2997191,-0.1960007
46,-1.0034878,-1.1769189,"('uncompetitive', 'competitive')",2.3059473,2.0165915,-0.41499916,-0.6137043,0.2958201,0.0753228,-0.2204973
47,-0.36427498,-0.2989512,"('stupid', 'smart')",0.69727045,0.68468416,5.0208235,5.0867443,1.7846063,1.8241591,0.0395528
48,-1.277664,-1.3352191,"('unintelligent', 'intelligent')",0.9950692,0.94706535,0.32268268,0.31443703,0.0133626,-0.0245723,-0.0379349
49,-0.9622718,-0.8800871,"('unable', 'able')",-0.12269638,0.013806693,-0.4272598,-0.33800107,-0.504076,-0.4014271,0.1026489
50,0.2693617,0.15910353,"('clumsy', 'skillful')",-0.22479078,-0.44211105,0.013661988,-0.049052685,0.019411,-0.1106867,-0.1300977
51,0.058915492,-0.17315553,"('uneducated', 'educated')",1.8162231,1.7425598,0.5473176,0.37471282,0.8074854,0.648039,-0.1594464
52,0.45956436,0.45413917,"('irrational', 'rational')",-1.9244652,-1.7957138,-0.20869736,-0.032945238,-0.5578661,-0.4581733,0.0996928
53,-1.4648829,-1.5384094,"('uncreative', 'creative')",-1.1115906,-1.1294196,-0.009441079,-0.0056771785,-0.8619715,-0.8911688,-0.0291973
54,-0.55885756,-0.6628318,"('incapable', 'capable')",-0.31369704,-0.2293642,0.6622187,0.6830694,-0.070112,-0.0697089,0.0004031
55,-0.90437037,-1.0052187,"('incompetent', 'clever')",3.4383206,3.189337,0.42366427,0.26498836,0.9858716,0.8163689,-0.1695027
56,-0.84971976,-0.92293954,"('impractical', 'practical')",2.3243158,2.1237442,-0.71731,-0.7896074,0.2524287,0.1370658,-0.1153629
57,-1.421028,-1.5814736,"('unimaginative', 'imaginative')",1.3203307,1.0417483,-2.6628137,-2.8144686,-0.9211703,-1.1180646,-0.1968943
58,0.20521742,0.17800117,"('undiscriminating', 'discriminating')",0.7178926,0.60531884,-0.08946773,-0.06833452,0.2778808,0.2383285,-0.0395523
59,1.2422785,1.2869694,"('foolish', 'wise')",-0.48112297,-0.30117226,-0.09134108,0.01821626,0.2232715,0.3346711,0.1113996
60,-1.3378489,-1.3287723,"('inefficient', 'efficient')",3.255731,3.076047,-0.15369736,-0.16842222,0.5880616,0.5262841,-0.0617775
61,-0.9096517,-0.9563764,"('illogical', 'logical')",0.68322664,0.6499923,0.49795207,0.35201606,0.090509,0.0152107,-0.0752983
62,-0.62399316,-0.6314964,"('incompetent', 'brilliant')",2.523834,2.4640732,0.3509831,0.3703883,0.7502747,0.7343217,-0.015953
63,-0.76086116,-0.92906225,"('unperceptive', 'insightful')",0.6350169,0.42786315,0.5378126,0.47796416,0.1373228,-0.007745,-0.1450678
64,-0.31815994,-0.23127303,"('shy', 'confident')",0.63091433,0.45391476,-5.938154,-6.061102,-1.8751332,-1.9461533,-0.0710201
65,-1.0356679,-1.038441,"('insecure', 'secure')",1.4629513,1.2465383,0.07820867,-0.07262489,0.1684974,0.0451575,-0.1233399
66,-0.009280227,0.042682264,"('inactive', 'active')",-0.9703716,-0.92948407,-0.3055293,-0.18959248,-0.4283937,-0.3587981,0.0695956
67,0.46874994,0.51703435,"('doubtful', 'determined')",1.0941045,1.0347072,-0.22228375,-0.21807538,0.4468569,0.4445554,-0.0023015
