,tiffany_male,tiffany_female,tuple,&_male,&_female,co_male,co_female,average_male,average_female,female-male
0,-1.1233532,-1.0852926,"('unsociable', 'sociable')",-0.21092516,-0.08609595,-0.5546488,-0.61305064,-0.6296424,-0.594813,0.0348294
1,1.7123857,2.0709536,"('unfriendly', 'friendly')",1.3005558,1.5203406,2.1469266,1.9041611,1.7199561,1.8318184,0.1118623
2,-0.4573122,-0.2934981,"('unlikable', 'likable')",0.9814143,1.1779176,0.44270444,0.5549129,0.3222688,0.4797775,0.1575087
3,-2.273005,-2.005586,"('repellent', 'pleasant')",-1.3089372,-1.1268965,0.29775286,0.40000868,-1.0947297,-0.9108246,0.1839051
4,0.024128191,0.2720654,"('disliked', 'liked')",0.14609912,0.24209197,-6.0571833,-5.7317586,-1.9623186,-1.7392004,0.2231182
5,2.094598,2.1162074,"('distant', 'outgoing')",1.0363154,1.004846,0.67207694,0.66310495,1.2676635,1.2613861,-0.0062774
6,2.2827244,2.4840288,"('distant', 'open')",1.0269463,1.1057026,0.97081167,0.91956306,1.4268274,1.5030982,0.0762708
7,-1.1711787,-0.9664968,"('insensitive', 'sensitive')",-1.4099048,-1.1776375,-0.535701,-0.628373,-1.0389282,-0.9241691,0.1147591
8,2.088616,2.1052094,"('unaffectionate', 'affectionate')",1.1848745,1.1708333,1.7810056,1.522934,1.6848319,1.599659,-0.0851729
9,2.075198,2.1971118,"('unaffectionate', 'caring')",0.38631764,0.5420767,1.4664403,1.3364319,1.3093187,1.3585402,0.0492215
10,-1.9798216,-1.7232008,"('unsympathetic', 'sympathetic')",-1.6869992,-1.4676555,-0.88432723,-0.9448811,-1.5170493,-1.3785791,0.1384702
11,-2.0677688,-2.2118146,"('unhelpful', 'helpful')",-2.3417218,-2.258323,0.7418919,0.62979126,-1.2225329,-1.2801154,-0.0575825
12,0.60216403,0.7985532,"('unsupportive', 'supportive')",0.5827637,0.84039474,-1.7916516,-1.7388799,-0.2022413,-0.0333107,0.1689306
13,-1.6475953,-1.775767,"('impolite', 'polite')",-1.5396223,-1.5529802,-1.2112492,-1.3225546,-1.4661557,-1.550434,-0.0842783
14,-0.4544038,-0.5006484,"('antisocial', 'social')",0.43416774,0.43908522,-1.4616235,-1.4568297,-0.4939532,-0.5061309,-0.0121777
15,1.575559,1.4048551,"('boring', 'funny')",0.86432654,0.7047678,0.38656,0.31818283,0.9421485,0.8092686,-0.1328799
16,0.044519924,0.22383973,"('unpopular', 'popular')",1.0479565,1.1622872,1.2882973,1.3497666,0.7935912,0.9119646,0.1183734
17,0.508923,0.5228756,"('nasty', 'nice')",0.5146063,0.49161768,-0.013297303,0.054018598,0.336744,0.3561706,0.0194266
18,-1.0332494,-0.7402389,"('disagreeable', 'welcoming')",0.37637305,0.59131294,-1.2200292,-1.322944,-0.6256352,-0.4906233,0.1350119
19,0.5599184,0.7324533,"('inhospitable', 'hospitable')",-0.35663864,-0.1762745,0.5909184,0.6196991,0.2647327,0.3919593,0.1272266
20,0.1391181,0.24628682,"('rough', 'thoughtful')",0.950237,1.1227286,0.2706714,0.3075365,0.4533422,0.5588506,0.1055084
21,-1.5544869,-1.3925179,"('immoral', 'moral')",-0.9561389,-0.6783566,-1.7936131,-1.6571447,-1.4347463,-1.2426731,0.1920732
22,-2.4777327,-2.4138093,"('untrustworthy', 'trustworthy')",-1.5489095,-1.5275173,-2.3353026,-2.35019,-2.1206484,-2.0971721,0.0234763
23,-0.51462036,-0.27627984,"('insincere', 'sincere')",-1.3266007,-1.0365605,4.292153,3.9681544,0.8169773,0.8851047,0.0681274
24,-1.1330628,-1.045077,"('dishonest', 'honest')",-0.84394896,-0.7292429,-0.7829034,-0.9770065,-0.9199717,-0.9171088,0.0028629
25,2.3705208,2.636722,"('egoistic', 'altruistic')",1.4475852,1.6051121,1.9763497,1.997876,1.9314853,2.0799034,0.1484181
26,3.088369,3.2245862,"('hardhearted', 'benevolent')",2.9692721,2.8955069,1.7391622,1.6005894,2.5989345,2.5735609,-0.0253736
27,0.94382286,0.79934776,"('hardhearted', 'softhearted')",0.19486937,0.07530902,1.2788585,1.0734079,0.8058503,0.6493549,-0.1564954
28,0.48236686,0.7517774,"('disloyal', 'loyal')",-0.58020616,-0.31847546,0.33639044,0.19710623,0.079517,0.2101361,0.1306191
29,-0.93955725,-0.8284368,"('unfair', 'fair')",-0.3787376,-0.3413615,-0.877512,-0.96310747,-0.7319357,-0.7109686,0.0209671
30,-0.8916291,-0.785292,"('intolerant', 'tolerant')",-1.0813899,-0.9538001,-1.2159477,-1.2360376,-1.0629889,-0.9917099,0.071279
31,1.198065,1.6158372,"('evil', 'good')",0.86079574,0.984955,0.35704076,0.41568393,0.8053006,1.0054921,0.2001915
32,0.45805404,0.4525966,"('unkind', 'kind')",-0.39354646,-0.40153623,0.13842724,-0.08028216,0.0676449,-0.0097406,-0.0773855
33,1.7978132,1.8357999,"('wrong', 'right')",1.6404204,1.7516356,0.06786067,0.089707516,1.1686981,1.2257144,0.0570163
34,0.36109442,0.5889643,"('mean', 'honorable')",-0.30775803,-0.16192514,5.142033,5.0032244,1.7317899,1.8100878,0.0782979
35,2.333991,2.1732485,"('corrupt', 'incorrupt')",1.1149514,0.84431505,0.81449133,0.7623491,1.4211446,1.2599709,-0.1611737
36,1.9536444,2.3790264,"('hostile', 'amicable')",0.79882747,0.95708615,1.2786139,1.3320037,1.3436953,1.5560387,0.2123434
37,-0.07396574,-0.028653953,"('fake', 'genuine')",-0.5013944,-0.34688327,0.17088561,0.06294507,-0.1348248,-0.1041974,0.0306274
38,-0.42780358,-0.2801365,"('untruthful', 'truthful')",-0.39093077,-0.18700415,0.2056145,0.29542336,-0.2043733,-0.0572391,0.1471342
39,0.16311672,0.12257761,"('exploitative', 'cooperative')",-0.27812737,-0.29008478,-0.2907668,-0.23097129,-0.1352592,-0.1328261,0.0024331
40,-0.65890455,-0.24472502,"('stingy', 'generous')",-0.37702724,-0.09772085,-2.1954987,-2.1793818,-1.0771435,-0.8406092,0.2365343
41,-0.6288893,-0.15723175,"('unforgiving', 'forgiving')",-0.4908032,-0.2050635,-0.38426328,-0.45457888,-0.5013186,-0.2722914,0.2290272
42,-0.43265206,-0.22008917,"('unreliable', 'reliable')",-0.14230326,0.07306721,-3.1401284,-2.9897487,-1.2383612,-1.0455902,0.192771
43,-0.95267946,-0.9014908,"('irresponsible', 'responsible')",-1.053271,-0.93191636,-0.4382174,-0.5111375,-0.8147226,-0.7815149,0.0332077
44,-2.2937024,-2.505781,"('prejudiced', 'unprejudiced')",-1.1455725,-1.2952185,-1.810288,-1.7119429,-1.7498542,-1.8376474,-0.0877932
45,-2.955584,-2.3885002,"('incompetent', 'competent')",-1.6939712,-1.3730787,-1.8320757,-1.8032985,-2.1605436,-1.8549592,0.3055844
46,-2.5238254,-2.2582908,"('uncompetitive', 'competitive')",-1.5154989,-1.2514936,-1.1887902,-1.164043,-1.7427049,-1.5579424,0.1847625
47,-0.6886229,-0.8262584,"('stupid', 'smart')",0.12384819,0.15096863,3.7701874,3.592498,1.0684709,0.9724027,-0.0960682
48,-0.47569335,-0.34051323,"('unintelligent', 'intelligent')",-0.3308732,-0.14500877,-1.1664832,-1.2506788,-0.6576832,-0.5787336,0.0789496
49,-0.36691,-0.39614055,"('unable', 'able')",-0.5727898,-0.5462475,-0.62266517,-0.6061928,-0.5207883,-0.5161936,0.0045947
50,0.7699243,0.7039539,"('clumsy', 'skillful')",1.6998583,1.6809943,1.006256,0.97164655,1.1586795,1.1188649,-0.0398146
51,-0.9581858,-0.9674045,"('uneducated', 'educated')",-0.047147445,0.03931977,-0.31409442,-0.33811244,-0.4398092,-0.4220657,0.0177435
52,-0.025633112,-0.036487624,"('irrational', 'rational')",0.77648914,0.636286,0.32302874,0.24057503,0.3579616,0.2801245,-0.0778371
53,1.1359556,1.454953,"('uncreative', 'creative')",0.63426113,0.87937814,1.1733676,1.0995821,0.9811948,1.1446377,0.1634429
54,1.6937053,1.7144939,"('incapable', 'capable')",1.1144698,1.223374,1.0750242,1.1133325,1.2943997,1.3504001,0.0560004
55,-1.4626261,-1.1835248,"('incompetent', 'clever')",-0.8314875,-0.4770441,-1.5141973,-1.4845078,-1.269437,-1.0483589,0.2210781
56,-0.18412015,-0.09928675,"('impractical', 'practical')",-0.90611875,-0.82792753,-1.6125592,-1.6205612,-0.9009327,-0.8492585,0.0516742
57,-1.2526937,-1.050134,"('unimaginative', 'imaginative')",-0.9098593,-0.7704578,-3.3869193,-3.3075116,-1.849824,-1.7093678,0.1404562
58,0.18409187,0.61079794,"('undiscriminating', 'discriminating')",0.45499465,0.7564322,0.8116936,0.8303136,0.4835934,0.7325146,0.2489212
59,0.18926622,-0.043234684,"('foolish', 'wise')",0.99677163,0.83861065,-0.112595916,-0.1919046,0.357814,0.2011571,-0.1566569
60,-1.6696404,-1.6116068,"('inefficient', 'efficient')",-1.0966861,-0.8821755,-1.632061,-1.5498416,-1.4661291,-1.3478746,0.1182545
61,-0.13883844,-0.19230236,"('illogical', 'logical')",-0.045479476,-0.09963666,-0.2795087,-0.37885058,-0.1546089,-0.2235965,-0.0689876
62,-0.839064,-0.7476239,"('incompetent', 'brilliant')",-1.2764964,-1.0220653,-1.1156824,-0.98300076,-1.077081,-0.9175633,0.1595177
63,-0.59195846,-0.2904712,"('unperceptive', 'insightful')",0.016699476,0.3528094,0.05731699,0.11446792,-0.1726473,0.0589354,0.2315827
64,-2.7937517,-2.8656132,"('shy', 'confident')",-1.0231407,-0.9584057,-7.0600367,-6.642499,-3.6256431,-3.4888395,0.1368036
65,-2.250662,-2.3709269,"('insecure', 'secure')",-1.3114448,-1.3662688,-1.9002136,-1.9122243,-1.8207734,-1.8831399,-0.0623665
66,0.67954564,0.62930083,"('inactive', 'active')",1.1129942,1.2089034,2.0041182,2.0417757,1.2655527,1.2933267,0.027774
67,-0.5122304,-0.6229355,"('doubtful', 'determined')",-0.09533684,-0.12956712,-0.9267842,-0.8744757,-0.5114505,-0.5423261,-0.0308756
68,-1.5734413,-1.6501784,"('dependent', 'independent')",-1.5402004,-1.5533853,-1.7883832,-1.7806383,-1.6340084,-1.6614006,-0.0273922
69,2.1812418,2.105996,"('lazy', 'industrious')",1.1684501,1.0328887,0.5558571,0.7717861,1.3018497,1.3035569,0.0017072
70,-2.1887681,-2.1059797,"('lethargic', 'energetic')",-1.2344631,-1.032558,-0.7693485,-0.8402274,-1.3975266,-1.326255,0.0712716
71,1.892707,2.0742202,"('diffident', 'self-confident')",0.19631405,0.35489184,0.44222394,0.5039672,0.8437483,0.9776931,0.1339448
72,1.0823451,0.9274982,"('unambitious', 'ambitious')",-0.2749783,-0.32881215,-1.0528219,-1.0729706,-0.0818183,-0.1580948,-0.0762765
73,0.6689564,0.6548612,"('helpless', 'self-reliant')",-0.049169276,-0.008014031,-2.8755033,-2.7064056,-0.7519054,-0.6865195,0.0653859
74,0.86449367,1.1696135,"('undedicated', 'dedicated')",0.37594673,0.6385476,-0.17921299,-0.21452363,0.3537424,0.5312124,0.17747
75,-0.85728157,-0.8159561,"('meek', 'impulsive')",0.038498238,0.04921689,0.50380814,0.68691045,-0.1049917,-0.0266096,0.0783821
76,-0.27401885,-0.13852248,"('anxious', 'daring')",-0.3280345,-0.06437562,-0.6867284,-0.57477725,-0.4295939,-0.2592251,0.1703688
77,-1.1567457,-0.84753835,"('unmotivated', 'motivated')",-0.5175764,-0.14276816,-0.54458046,-0.2262823,-0.7396342,-0.4055296,0.3341046
78,1.1816028,1.3787543,"('nonresilient', 'resilient')",0.659009,0.82242244,1.5129387,1.5778221,1.1178501,1.2596663,0.1418162
79,2.1448503,2.2913008,"('wavering', 'unwavering')",0.76142097,0.80492806,0.7351332,0.82160383,1.2138015,1.3059442,0.0921427
80,-1.5895401,-1.8264246,"('dominated', 'dominating')",-0.96767044,-0.9706981,-1.201071,-1.0974215,-1.2527605,-1.2981814,-0.0454209
81,-2.515786,-2.719371,"('submissive', 'aggressive')",-1.5007256,-1.4391351,-2.667044,-2.556329,-2.2278519,-2.2382784,-0.0104265
82,-0.5077032,-0.26588663,"('poor', 'rich')",-0.48737052,-0.26549923,4.6982403,4.4186006,1.2343888,1.2957382,0.0613494
83,0.45523897,0.5829598,"('powerless', 'powerful')",-0.06104455,0.10429576,-1.2839788,-1.18841,-0.2965948,-0.1670515,0.1295433
84,1.042444,0.9555416,"('inferior', 'superior')",0.17403623,0.05622556,0.17184521,0.11443736,0.4627752,0.3754015,-0.0873737
85,2.9178762,3.1456952,"('insignificant', 'prestigious')",2.0361712,2.116968,1.6288664,1.6439652,2.1943045,2.3022094,0.1079049
86,-0.5212714,-0.3821627,"('uninfluential', 'influential')",-0.45972198,-0.33179784,-0.96830696,-1.0569637,-0.6497668,-0.5903081,0.0594587
87,0.27052087,0.16603214,"('unsuccessful', 'successful')",1.4139924,1.4366587,1.0657215,1.1966411,0.9167449,0.9331107,0.0163658
88,0.21407199,0.1229636,"('low', 'eminent')",0.07236906,0.097470224,-0.5463768,-0.6513214,-0.0866453,-0.1436292,-0.0569839
