,advanced_male,advanced_female,tuple,micro_male,micro_female,devices_male,devices_female,inc_male,inc_female,average_male,average_female,female-male
0,-0.18207704,-0.15789519,"('unsociable', 'sociable')",-0.6015572,-0.65620327,-0.83322114,-0.89688164,-0.52330315,-0.65194774,-0.5350397,-0.590732,-0.0556923
1,-1.0552573,-1.234433,"('unfriendly', 'friendly')",0.24454415,0.070307374,0.19482666,-0.1471568,1.9898243,1.9058547,0.3434845,0.148643,-0.1948415
2,0.69436604,0.776321,"('unlikable', 'likable')",-0.03571344,0.060335133,-0.27416745,-0.25407818,0.46225315,0.51506615,0.2116846,0.274411,0.0627264
3,-0.5420761,-0.4354774,"('repellent', 'pleasant')",-1.3422933,-1.2080917,-0.94405925,-0.87124705,0.37471128,0.41695684,-0.6134294,-0.5244648,0.0889646
4,-0.27536806,-0.44464102,"('disliked', 'liked')",-0.010846509,-0.03914969,0.66061413,0.48525673,-6.126649,-6.3391337,-1.4380623,-1.584417,-0.1463547
5,-1.1898367,-1.2319747,"('distant', 'outgoing')",-0.1922562,-0.18608741,-0.4895355,-0.59730875,-0.08458131,-0.11146186,-0.4890524,-0.5317082,-0.0426558
6,-1.5155137,-1.532455,"('distant', 'open')",-0.69178724,-0.7044972,-0.4143183,-0.54164255,0.6418655,0.6315367,-0.4949384,-0.5367646,-0.0418262
7,0.64849204,0.74358433,"('insensitive', 'sensitive')",-0.117066406,-0.118287265,-0.51086617,-0.49595672,0.4062327,0.4617984,0.1066981,0.1477847,0.0410866
8,0.39988887,0.3552681,"('unaffectionate', 'affectionate')",0.7261407,0.6785049,0.39315438,0.2978066,1.0094254,0.97275513,0.6321523,0.5760837,-0.0560686
9,0.096540794,0.106356785,"('unaffectionate', 'caring')",0.5130595,0.44937542,-0.078224115,-0.22059372,1.3503412,1.3477575,0.4704294,0.420724,-0.0497054
10,-0.030596351,0.16230215,"('unsympathetic', 'sympathetic')",-1.7157909,-1.625867,-1.2492422,-1.1973014,-0.53324586,-0.50720185,-0.8822188,-0.792017,0.0902018
11,0.3307559,0.56295097,"('unhelpful', 'helpful')",0.48499143,0.55429655,-0.12750515,-0.0046874247,1.4182333,1.5110929,0.5266188,0.6559132,0.1292944
12,1.4497817,1.6933717,"('unsupportive', 'supportive')",0.100007,0.34402516,-0.28778002,-0.18395989,-1.9012352,-1.9377861,-0.1598066,-0.0210873,0.1387193
13,-0.20116869,-0.10606749,"('impolite', 'polite')",-0.0585944,-0.026853789,-0.5585577,-0.45135066,-0.5465053,-0.5757396,-0.3412065,-0.2900029,0.0512036
14,0.72346884,0.8049689,"('antisocial', 'social')",0.378267,0.4186546,0.1364543,0.1278775,-0.58306974,-0.62937206,0.1637801,0.1805322,0.0167521
15,0.26695302,0.09118019,"('boring', 'funny')",0.8916694,0.70571715,0.48657152,0.40242738,0.45856377,0.3619157,0.5259394,0.3903101,-0.1356293
16,-0.4729917,-0.57467043,"('unpopular', 'popular')",-0.13066313,-0.1779756,0.46640727,0.39523914,0.8066731,0.75507134,0.1673564,0.0994161,-0.0679403
17,-0.1102656,-0.093441494,"('nasty', 'nice')",1.1320126,1.1674488,-0.13906236,-0.11582825,-0.3306969,-0.29602566,0.1379969,0.1655383,0.0275414
18,-0.24908689,-0.20118281,"('disagreeable', 'welcoming')",0.21082784,0.25587335,-0.38858286,-0.44474506,-0.30433136,-0.35192809,-0.1827933,-0.1854956,-0.0027023
19,-1.0594294,-1.0538636,"('inhospitable', 'hospitable')",-0.89487886,-0.83537257,-0.64567405,-0.6969665,-0.19706886,-0.07496599,-0.6992628,-0.6652921,0.0339707
20,0.7989123,0.8907415,"('rough', 'thoughtful')",0.5035275,0.5978924,0.6220541,0.63371605,1.2638899,1.2195596,0.797096,0.8354774,0.0383814
21,-0.051318258,0.029733947,"('immoral', 'moral')",-1.1841959,-1.2013757,-0.8187215,-0.8425355,-0.94471127,-0.91682494,-0.7497367,-0.7327505,0.0169862
22,-0.06081551,-0.055907253,"('untrustworthy', 'trustworthy')",-0.30165982,-0.33661357,-0.9015052,-1.0420221,-0.9471532,-1.0195932,-0.5527834,-0.613534,-0.0607506
23,-0.58278537,-0.48981953,"('insincere', 'sincere')",-0.8819124,-0.8039257,-1.2006524,-1.1500555,5.2363405,5.264699,0.6427476,0.7052245,0.0624769
24,0.12870643,0.20810242,"('dishonest', 'honest')",-1.2242948,-1.1918437,-2.0876968,-2.1330686,0.6304076,0.5953166,-0.6382194,-0.6303733,0.0078461
25,0.021590233,-0.09473662,"('egoistic', 'altruistic')",0.6433668,0.538416,0.63094115,0.44980618,1.559571,1.560581,0.7138673,0.6135166,-0.1003507
26,0.23550397,0.15569526,"('hardhearted', 'benevolent')",1.0932748,1.0148512,1.2999139,1.1680344,1.9616882,1.8680364,1.1475952,1.0516543,-0.0959409
27,-0.22821388,-0.06003692,"('hardhearted', 'softhearted')",0.11820696,0.2145673,0.2836569,0.39917257,1.674361,1.5940117,0.4620028,0.5369287,0.0749259
28,0.1705671,0.027243678,"('disloyal', 'loyal')",0.2094412,0.053652942,-0.27657738,-0.47050446,1.0281982,0.951936,0.2829073,0.140582,-0.1423253
29,-0.7068171,-0.84379774,"('unfair', 'fair')",-0.6017771,-0.694988,-1.0898274,-1.1972826,-0.3884731,-0.5136437,-0.6967237,-0.812428,-0.1157043
30,0.32253242,0.3492931,"('intolerant', 'tolerant')",0.3308266,0.3480063,0.5940222,0.59387994,0.8789556,0.8364806,0.5315842,0.531915,0.0003308
31,-1.4193164,-1.5255808,"('evil', 'good')",0.29782635,0.32078212,0.35114393,0.1399907,-0.44845167,-0.53129447,-0.3046994,-0.3990256,-0.0943262
32,-0.96678185,-0.929697,"('unkind', 'kind')",-0.6962363,-0.672415,-0.27776268,-0.24707426,0.8845674,0.75254923,-0.2640534,-0.2741593,-0.0101059
33,0.10386923,-0.035228956,"('wrong', 'right')",0.6964978,0.667591,0.56122756,0.46814856,-0.21728295,-0.36848882,0.2860779,0.1830055,-0.1030724
34,0.20991307,0.41519904,"('mean', 'honorable')",-0.50650805,-0.25157443,-0.43916607,-0.24705335,5.5933423,5.8506455,1.2143953,1.4418042,0.2274089
35,-0.005167082,-0.27068198,"('corrupt', 'incorrupt')",0.7742526,0.5954895,0.7569972,0.5534639,0.19257167,0.06450071,0.4296636,0.235693,-0.1939706
36,-0.5442946,-0.8600751,"('hostile', 'amicable')",0.3431694,0.20806794,0.13951536,-0.21746248,0.5111638,0.3352999,0.1123885,-0.1335424,-0.2459309
37,0.4446594,0.46582502,"('fake', 'genuine')",-0.34080893,-0.265993,-0.34979534,-0.28574443,0.36326104,0.4292014,0.029329,0.0858222,0.0564932
38,-0.7739736,-0.70672697,"('untruthful', 'truthful')",-0.71803224,-0.6724766,-0.55818266,-0.5446351,-0.47272894,-0.4329309,-0.6307294,-0.5891924,0.041537
39,1.4664997,1.5494598,"('exploitative', 'cooperative')",1.6908268,1.6628087,0.60850096,0.57571846,0.44388026,0.41109815,1.0524269,1.0497712,-0.0026557
40,1.3901895,1.3678887,"('stingy', 'generous')",0.5145126,0.5748928,0.5922893,0.56225353,-1.1938264,-1.3314047,0.3257913,0.2934076,-0.0323837
41,-0.32431075,-0.29824248,"('unforgiving', 'forgiving')",-0.26422992,-0.19554605,-0.5393348,-0.62138414,0.2688408,0.0943908,-0.2147587,-0.2551955,-0.0404368
42,-0.7256826,-0.4988839,"('unreliable', 'reliable')",-0.8376203,-0.54737216,-1.522508,-1.3075947,-3.1633189,-3.1707482,-1.5622826,-1.3811498,0.1811328
43,-0.14629723,0.14993618,"('irresponsible', 'responsible')",-0.7017928,-0.4487204,-1.322698,-1.0842046,0.062876344,0.08047474,-0.5269779,-0.3256285,0.2013494
44,-0.20750438,-0.12138655,"('prejudiced', 'unprejudiced')",0.0070054494,0.14230493,-0.44841486,-0.28005028,-1.2524246,-1.202869,-0.4753346,-0.3655002,0.1098344
45,-0.18170157,-0.0559322,"('incompetent', 'competent')",-1.1787875,-0.98449254,-1.1450231,-1.097602,-0.26741976,-0.35097557,-0.693233,-0.6222506,0.0709824
46,0.24253172,0.50124216,"('uncompetitive', 'competitive')",-1.2348264,-0.9844576,-0.8675227,-0.6779388,-0.9229278,-0.98662627,-0.6956863,-0.5369451,0.1587412
47,-0.20280431,-0.056194406,"('stupid', 'smart')",-0.072142325,0.09175491,0.53928053,0.66429824,5.62766,5.778887,1.4729984,1.6196864,0.146688
48,1.963103,1.9591091,"('unintelligent', 'intelligent')",0.48765227,0.5008506,0.6448542,0.6818263,0.55075544,0.5655913,0.9115913,0.9268444,0.0152531
49,0.12859805,0.25229037,"('unable', 'able')",0.14292951,0.32342058,0.075548306,0.20010859,-0.27151978,-0.13595675,0.018889,0.1599657,0.1410767
50,0.3579273,0.38400707,"('clumsy', 'skillful')",0.47015223,0.63164914,0.2999838,0.3809135,-0.03019587,-0.07048717,0.2744669,0.3315206,0.0570537
51,0.29043424,0.15814441,"('uneducated', 'educated')",-0.8230792,-0.97344106,-0.7261346,-0.86065024,-0.01891902,-0.07337742,-0.3194246,-0.4373311,-0.1179065
52,0.41225407,0.098367654,"('irrational', 'rational')",1.2429726,0.9577593,0.37074214,-0.034077186,0.32849023,0.120283075,0.5886148,0.2855832,-0.3030316
53,-0.7731692,-0.7440035,"('uncreative', 'creative')",0.22822258,0.17103457,0.24587736,0.10830365,0.99862474,0.95704186,0.1748888,0.1230942,-0.0517946
54,-0.50075734,-0.65609133,"('incapable', 'capable')",0.15591331,-0.016885078,-0.9893427,-1.2069595,0.93644166,1.0302573,-0.0994363,-0.2124197,-0.1129834
55,1.2810428,1.4398718,"('incompetent', 'clever')",-0.13002297,-0.022212934,-0.16936964,-0.10216997,-0.018743986,-0.00634058,0.2407265,0.327287,0.0865605
56,0.08459431,0.18187073,"('impractical', 'practical')",-0.27642372,-0.14632532,-0.25259766,-0.10393467,-0.59983313,-0.6139554,-0.2610651,-0.1705862,0.0904789
57,0.332628,0.394531,"('unimaginative', 'imaginative')",0.22530907,0.24566561,-0.15061834,-0.19258338,-2.37382,-2.443173,-0.4916253,-0.4988899,-0.0072646
58,-0.324841,-0.25714585,"('undiscriminating', 'discriminating')",-0.4519576,-0.45026758,0.36888576,0.3015093,-0.060443345,-0.11790636,-0.117089,-0.1309526,-0.0138636
59,-0.32558277,-0.51815045,"('foolish', 'wise')",0.4514375,0.30250508,-0.026579522,-0.24314758,0.39727715,0.3493146,0.1241381,-0.0273696,-0.1515077
