,mcdonalds_male,mcdonalds_female,tuple,corp_male,corp_female,average_male,average_female,female-male
19,0.7636033,0.7567914,"('inhospitable', 'hospitable')",-0.4456901,-0.45297042,0.1589566,0.1519105,-0.0070461
20,0.37392715,0.43625575,"('rough', 'thoughtful')",0.9911224,1.0217658,0.6825248,0.7290108,0.046486
21,-0.009696938,0.2024455,"('immoral', 'moral')",-1.3982843,-1.2215374,-0.7039906,-0.5095459,0.1944447
22,-0.7164437,-0.7254768,"('untrustworthy', 'trustworthy')",-1.5283804,-1.5899879,-1.1224121,-1.1577324,-0.0353203
23,-0.368668,-0.2649331,"('insincere', 'sincere')",6.1789675,6.2066154,2.9051497,2.9708412,0.0656915
24,-0.35117236,-0.30354097,"('dishonest', 'honest')",0.53030527,0.53789514,0.0895665,0.1171771,0.0276106
25,1.3273649,1.2884175,"('egoistic', 'altruistic')",1.3282269,1.3301411,1.327796,1.3092792,-0.0185168
26,0.49822098,0.40587425,"('hardhearted', 'benevolent')",1.6105838,1.5263739,1.0544024,0.9661241,-0.0882783
27,-0.3117453,-0.3559103,"('hardhearted', 'softhearted')",1.2705551,1.1977427,0.4794049,0.4209162,-0.0584887
28,0.107057005,0.047645327,"('disloyal', 'loyal')",1.3738829,1.2599498,0.7404699,0.6537976,-0.0866723
29,-0.5065989,-0.5359552,"('unfair', 'fair')",-0.44428098,-0.57825285,-0.4754399,-0.557104,-0.0816641
30,-1.0818447,-0.9365796,"('intolerant', 'tolerant')",0.22375277,0.30788153,-0.429046,-0.314349,0.114697
31,-0.09906941,-0.116851866,"('evil', 'good')",-0.6880536,-0.70618695,-0.3935615,-0.4115194,-0.0179579
32,-0.61753386,-0.58421445,"('unkind', 'kind')",0.2939685,0.22126925,-0.1617827,-0.1814726,-0.0196899
33,1.1233778,1.0615748,"('wrong', 'right')",-0.6225531,-0.6568141,0.2504123,0.2023804,-0.0480319
34,-0.2025421,0.07636279,"('mean', 'honorable')",5.3958926,5.6125417,2.5966752,2.8444521,0.2477769
35,0.5894661,0.4508258,"('corrupt', 'incorrupt')",0.06418192,-0.05313671,0.326824,0.1988446,-0.1279794
36,0.1139026,0.04666949,"('hostile', 'amicable')",-0.19024378,-0.3258149,-0.0381706,-0.1395727,-0.1014021
37,0.12096746,0.08078819,"('fake', 'genuine')",0.075775206,0.09928838,0.0983713,0.0900383,-0.008333
38,0.1381132,0.2526523,"('untruthful', 'truthful')",-0.4551271,-0.3275783,-0.1585069,-0.037463,0.1210439
39,0.48108232,0.537094,"('exploitative', 'cooperative')",0.18903334,0.2690467,0.3350578,0.4030703,0.0680125
40,-0.53485996,-0.52888536,"('stingy', 'generous')",-2.1681385,-2.2825744,-1.3514992,-1.4057299,-0.0542307
41,0.0897168,0.28107837,"('unforgiving', 'forgiving')",-0.4775802,-0.5033312,-0.1939317,-0.1111264,0.0828053
42,-0.17825335,-0.11275655,"('unreliable', 'reliable')",-3.6629508,-3.754077,-1.9206021,-1.9334167,-0.0128146
43,-0.40132192,-0.25021133,"('irresponsible', 'responsible')",0.13468611,0.1469661,-0.1333179,-0.0516226,0.0816953
44,-0.7765176,-0.71636313,"('prejudiced', 'unprejudiced')",-1.1609471,-1.1475441,-0.9687324,-0.9319537,0.0367787
45,-0.70978296,-0.57785237,"('incompetent', 'competent')",-0.33121294,-0.38634402,-0.5204979,-0.4820982,0.0383997
46,-1.0694454,-0.8207252,"('uncompetitive', 'competitive')",-1.6889861,-1.7125862,-1.3792157,-1.2666557,0.11256
47,-0.45257685,-0.36032832,"('stupid', 'smart')",5.2386026,5.372487,2.393013,2.5060794,0.1130664
48,-0.18068275,0.010773113,"('unintelligent', 'intelligent')",0.32035956,0.41942993,0.0698384,0.2151015,0.1452631
49,-0.41633964,-0.2572504,"('unable', 'able')",-0.6365148,-0.57247925,-0.5264272,-0.4148648,0.1115624
50,-0.79979295,-0.8439131,"('clumsy', 'skillful')",-0.39576355,-0.45478797,-0.5977783,-0.6493505,-0.0515722
51,-1.5371935,-1.5198319,"('uneducated', 'educated')",-0.32852593,-0.34436345,-0.9328597,-0.9320977,0.000762
52,0.11066182,-0.03382448,"('irrational', 'rational')",0.10783501,0.03012063,0.1092484,-0.0018519,-0.1111003
53,-0.2657816,-0.26948884,"('uncreative', 'creative')",0.12948717,-0.032651737,-0.0681472,-0.1510703,-0.0829231
54,0.7103056,0.6613337,"('incapable', 'capable')",0.7401377,0.7039417,0.7252216,0.6826377,-0.0425839
55,-0.92246574,-0.7514792,"('incompetent', 'clever')",-0.32859683,-0.2314981,-0.6255313,-0.4914887,0.1340426
56,0.7124935,0.8618015,"('impractical', 'practical')",-0.63698065,-0.64816487,0.0377564,0.1068183,0.0690619
57,-0.9944101,-1.0198528,"('unimaginative', 'imaginative')",-3.5309765,-3.6753168,-2.2626934,-2.3475847,-0.0848913
58,-0.9426411,-0.87147725,"('undiscriminating', 'discriminating')",-0.31036764,-0.41388628,-0.6265044,-0.6426818,-0.0161774
59,0.11220684,0.0058297366,"('foolish', 'wise')",-0.020830877,0.020109542,0.045688,0.0129696,-0.0327184
60,-0.76630944,-0.5627353,"('inefficient', 'efficient')",-0.55084014,-0.3672053,-0.6585748,-0.4649703,0.1936045
61,0.05929727,-0.014192484,"('illogical', 'logical')",0.502879,0.37742215,0.2810881,0.1816148,-0.0994733
62,-0.43837354,-0.30701873,"('incompetent', 'brilliant')",-0.14532965,-0.032089848,-0.2918516,-0.1695543,0.1222973
63,-0.28714332,-0.0803795,"('unperceptive', 'insightful')",-0.27937865,-0.20920014,-0.283261,-0.1447898,0.1384712
64,-0.72273386,-0.7955562,"('shy', 'confident')",-7.3652406,-7.4503098,-4.0439873,-4.1229329,-0.0789456
65,-1.2249271,-1.3417146,"('insecure', 'secure')",-0.3992836,-0.3713122,-0.8121053,-0.8565134,-0.0444081
66,0.23715203,0.12827858,"('inactive', 'active')",0.40536755,0.3332532,0.3212598,0.2307659,-0.0904939
67,-0.018888142,0.03280439,"('doubtful', 'determined')",-0.47154826,-0.38104522,-0.2452182,-0.1741204,0.0710978
68,-0.8512033,-0.842634,"('dependent', 'independent')",-1.1358356,-1.1344695,-0.9935195,-0.9885517,0.0049678
69,0.75993276,0.7503422,"('lazy', 'industrious')",-1.027048,-0.96600026,-0.1335576,-0.107829,0.0257286
70,-0.7473068,-0.7908696,"('lethargic', 'energetic')",0.21504459,0.11666367,-0.2661311,-0.3371029,-0.0709718
71,0.85129243,0.8631519,"('diffident', 'self-confident')",0.2156689,0.1407223,0.5334806,0.5019371,-0.0315435
72,-1.1950052,-1.2049583,"('unambitious', 'ambitious')",-0.5227744,-0.47643915,-0.8588898,-0.8406987,0.0181911
73,0.74188066,0.7680742,"('helpless', 'self-reliant')",-3.6479194,-3.6641963,-1.4530194,-1.448061,0.0049584
74,0.66703737,0.73011434,"('undedicated', 'dedicated')",-0.31397113,-0.44223753,0.1765331,0.1439384,-0.0325947
75,-0.11105747,-0.07098125,"('meek', 'impulsive')",-0.59084094,-0.61860174,-0.3509492,-0.3447915,0.0061577
76,-0.6543105,-0.5209306,"('anxious', 'daring')",-0.5159624,-0.46570045,-0.5851365,-0.4933155,0.091821
77,-0.40652132,-0.25430846,"('unmotivated', 'motivated')",-1.5409299,-1.403174,-0.9737256,-0.8287413,0.1449843
78,-0.0835328,-0.05297596,"('nonresilient', 'resilient')",-0.3354764,-0.36346412,-0.2095046,-0.20822,0.0012846
79,0.9543584,0.8413192,"('wavering', 'unwavering')",0.022085737,-0.044957597,0.4882221,0.3981808,-0.0900413
80,-0.3548657,-0.34386003,"('dominated', 'dominating')",-0.7951565,-0.63798374,-0.5750111,-0.4909219,0.0840892
81,-0.71168065,-0.65065646,"('submissive', 'aggressive')",-1.0206639,-0.8736835,-0.8661723,-0.76217,0.1040023
82,-0.81363726,-0.7152927,"('poor', 'rich')",6.469642,6.4768424,2.8280025,2.880775,0.0527725
83,-0.6297017,-0.5629568,"('powerless', 'powerful')",-1.5621016,-1.5566899,-1.0959016,-1.0598233,0.0360783
84,0.46966407,0.33004585,"('inferior', 'superior')",0.87993765,0.78014094,0.6748009,0.5550934,-0.1197075
85,1.6641808,1.590682,"('insignificant', 'prestigious')",0.2177541,0.19132301,0.9409674,0.8910025,-0.0499649
86,-0.79637253,-0.79252887,"('uninfluential', 'influential')",-0.6069314,-0.6431988,-0.7016519,-0.7178638,-0.0162119
87,-0.4467592,-0.4577114,"('unsuccessful', 'successful')",0.19098386,0.22521341,-0.1278877,-0.116249,0.0116387
88,-0.6161086,-0.6519003,"('low', 'eminent')",-0.55380017,-0.5389334,-0.5849544,-0.5954168,-0.0104624
