,saw_male,saw_female,tuple,average_male,average_female,female-male
20,1.0116192,0.9459369,"('rough', 'thoughtful')",1.0116192,0.9459369,-0.0656823
21,-0.77405035,-0.5665371,"('immoral', 'moral')",-0.7740504,-0.5665371,0.2075133
22,-0.65487134,-0.54993635,"('untrustworthy', 'trustworthy')",-0.6548713,-0.5499364,0.1049349
23,6.177551,6.3591914,"('insincere', 'sincere')",6.1775508,6.3591914,0.1816406
24,1.4420326,1.4384347,"('dishonest', 'honest')",1.4420326,1.4384347,-0.0035979
25,1.066477,0.91498053,"('egoistic', 'altruistic')",1.0664769,0.9149805,-0.1514964
26,1.3438077,1.2415805,"('hardhearted', 'benevolent')",1.3438077,1.2415805,-0.1022272
27,1.6762824,1.4398564,"('hardhearted', 'softhearted')",1.6762824,1.4398564,-0.236426
28,1.0125101,1.0076475,"('disloyal', 'loyal')",1.0125101,1.0076475,-0.0048626
29,-0.5196108,-0.67740154,"('unfair', 'fair')",-0.5196108,-0.6774015,-0.1577907
30,0.74019665,0.851906,"('intolerant', 'tolerant')",0.7401966,0.851906,0.1117094
31,-0.79099715,-1.032406,"('evil', 'good')",-0.7909971,-1.032406,-0.2414089
32,1.388897,1.3084948,"('unkind', 'kind')",1.3888969,1.3084948,-0.0804021
33,-0.4013554,-0.5400523,"('wrong', 'right')",-0.4013554,-0.5400523,-0.1386969
34,4.152016,4.357731,"('mean', 'honorable')",4.1520162,4.3577309,0.2057147
35,-0.5515225,-0.83712983,"('corrupt', 'incorrupt')",-0.5515225,-0.8371298,-0.2856073
36,-0.49509153,-0.76910186,"('hostile', 'amicable')",-0.4950915,-0.7691019,-0.2740104
37,1.0254282,0.9946555,"('fake', 'genuine')",1.0254282,0.9946555,-0.0307727
38,-0.002527617,0.066276304,"('untruthful', 'truthful')",-0.0025276,0.0662763,0.0688039
39,0.40921167,0.4725442,"('exploitative', 'cooperative')",0.4092117,0.4725442,0.0633325
40,-1.330382,-1.5356576,"('stingy', 'generous')",-1.330382,-1.5356576,-0.2052756
41,0.41895834,0.39577383,"('unforgiving', 'forgiving')",0.4189583,0.3957738,-0.0231845
42,-2.3196864,-2.3747013,"('unreliable', 'reliable')",-2.3196864,-2.3747013,-0.0550149
43,0.7146095,0.88108313,"('irresponsible', 'responsible')",0.7146095,0.8810831,0.1664736
44,-1.1146274,-1.0907289,"('prejudiced', 'unprejudiced')",-1.1146274,-1.0907289,0.0238985
45,0.23929293,0.2477541,"('incompetent', 'competent')",0.2392929,0.2477541,0.0084612
46,-0.81224436,-0.6824859,"('uncompetitive', 'competitive')",-0.8122444,-0.6824859,0.1297585
47,4.90674,5.146922,"('stupid', 'smart')",4.9067402,5.1469221,0.2401819
48,0.18249741,0.24653514,"('unintelligent', 'intelligent')",0.1824974,0.2465351,0.0640377
49,-0.21175322,-0.07348618,"('unable', 'able')",-0.2117532,-0.0734862,0.138267
50,-0.30517662,-0.4294824,"('clumsy', 'skillful')",-0.3051766,-0.4294824,-0.1243058
51,0.39865634,0.3775043,"('uneducated', 'educated')",0.3986563,0.3775043,-0.021152
52,-0.28969944,-0.5444588,"('irrational', 'rational')",-0.2896994,-0.5444588,-0.2547594
53,0.08244885,-0.03142191,"('uncreative', 'creative')",0.0824488,-0.0314219,-0.1138707
54,0.90333337,0.9431398,"('incapable', 'capable')",0.9033334,0.9431398,0.0398064
55,0.598321,0.736462,"('incompetent', 'clever')",0.598321,0.736462,0.138141
56,0.51254725,0.63183194,"('impractical', 'practical')",0.5125473,0.6318319,0.1192846
57,-2.4298105,-2.4681346,"('unimaginative', 'imaginative')",-2.4298105,-2.4681346,-0.0383241
58,0.42405623,0.4055233,"('undiscriminating', 'discriminating')",0.4240562,0.4055233,-0.0185329
59,-0.08646247,-0.16545522,"('foolish', 'wise')",-0.0864625,-0.1654552,-0.0789927
60,0.10658799,0.4296071,"('inefficient', 'efficient')",0.106588,0.4296071,0.3230191
61,0.26951,0.21395656,"('illogical', 'logical')",0.26951,0.2139566,-0.0555534
62,0.42662826,0.6081037,"('incompetent', 'brilliant')",0.4266283,0.6081037,0.1814754
63,0.10226506,0.2110367,"('unperceptive', 'insightful')",0.1022651,0.2110367,0.1087716
64,-6.508901,-6.4622545,"('shy', 'confident')",-6.5089011,-6.4622545,0.0466466
65,-0.14901237,0.030790735,"('insecure', 'secure')",-0.1490124,0.0307907,0.1798031
66,-0.04949592,-0.15060264,"('inactive', 'active')",-0.0494959,-0.1506026,-0.1011067
67,-0.5339774,-0.39643335,"('doubtful', 'determined')",-0.5339774,-0.3964334,0.137544
68,-1.0809003,-1.0313832,"('dependent', 'independent')",-1.0809003,-1.0313832,0.0495171
69,-1.7408122,-1.8944771,"('lazy', 'industrious')",-1.7408122,-1.8944771,-0.1536649
70,1.0405496,1.1249986,"('lethargic', 'energetic')",1.0405496,1.1249986,0.084449
71,0.75379646,0.69634,"('diffident', 'self-confident')",0.7537965,0.69634,-0.0574565
72,0.7465123,0.8696165,"('unambitious', 'ambitious')",0.7465123,0.8696165,0.1231042
73,-2.8867207,-2.9493,"('helpless', 'self-reliant')",-2.8867207,-2.9493001,-0.0625794
74,0.4388439,0.3378871,"('undedicated', 'dedicated')",0.4388439,0.3378871,-0.1009568
75,-0.7175431,-0.78048056,"('meek', 'impulsive')",-0.7175431,-0.7804806,-0.0629375
76,0.5158856,0.6279265,"('anxious', 'daring')",0.5158856,0.6279265,0.1120409
77,-1.4721029,-1.2580113,"('unmotivated', 'motivated')",-1.4721029,-1.2580113,0.2140916
78,-0.7149734,-0.74265647,"('nonresilient', 'resilient')",-0.7149734,-0.7426565,-0.0276831
79,-0.124712855,-0.24975532,"('wavering', 'unwavering')",-0.1247129,-0.2497553,-0.1250424
80,-0.38400224,-0.32030457,"('dominated', 'dominating')",-0.3840022,-0.3203046,0.0636976
81,-0.30115032,-0.05538276,"('submissive', 'aggressive')",-0.3011503,-0.0553828,0.2457675
82,5.910536,6.0215197,"('poor', 'rich')",5.9105358,6.0215197,0.1109839
83,-0.6250805,-0.55808514,"('powerless', 'powerful')",-0.6250805,-0.5580851,0.0669954
84,0.33517304,0.3077189,"('inferior', 'superior')",0.335173,0.3077189,-0.0274541
85,-0.19493902,-0.467926,"('insignificant', 'prestigious')",-0.194939,-0.467926,-0.272987
86,0.16512713,0.18209267,"('uninfluential', 'influential')",0.1651271,0.1820927,0.0169656
87,-0.13840581,-0.07937724,"('unsuccessful', 'successful')",-0.1384058,-0.0793772,0.0590286
88,0.24979682,0.20995729,"('low', 'eminent')",0.2497968,0.2099573,-0.0398395
