,bard_male,bard_female,tuple,cr_male,cr_female,inc_male,inc_female,average_male,average_female,female-male
0,2.20377,1.985876,"('unsociable', 'sociable')",1.9769996,1.8442371,0.01128501,-0.16279152,1.3973514,1.2224405,-0.1749109
1,-1.0921457,-1.1450206,"('unfriendly', 'friendly')",-0.74702907,-1.0285659,1.4232981,1.1637573,-0.1386255,-0.3366097,-0.1979842
2,0.35218027,0.2625517,"('unlikable', 'likable')",0.6138661,0.5447548,0.62119085,0.6104611,0.529079,0.4725892,-0.0564898
3,1.8653702,1.8879842,"('repellent', 'pleasant')",1.6512852,1.6949625,0.5291141,0.5875739,1.3485899,1.3901736,0.0415837
4,-1.7102623,-1.6598455,"('disliked', 'liked')",-2.0647228,-2.2175357,-6.323619,-6.4673867,-3.3662014,-3.4482562,-0.0820548
5,-2.8326662,-2.6691697,"('distant', 'outgoing')",-2.476727,-2.5281794,-0.5014753,-0.48393205,-1.9369561,-1.8937604,0.0431957
6,-3.0975504,-2.924139,"('distant', 'open')",-2.5593069,-2.593303,-0.030425146,-0.041973665,-1.8957609,-1.8531384,0.0426225
7,2.1200118,1.9482379,"('insensitive', 'sensitive')",1.3385134,1.4579734,0.38491276,0.38223934,1.281146,1.2628169,-0.0183291
8,-0.77453136,-0.8614599,"('unaffectionate', 'affectionate')",-1.3069034,-1.5191846,0.16907284,0.11015747,-0.637454,-0.756829,-0.119375
9,1.0859288,0.9713537,"('unaffectionate', 'caring')",0.13994806,-0.03437221,0.82232696,0.7618628,0.6827346,0.5662814,-0.1164532
10,2.983257,2.613017,"('unsympathetic', 'sympathetic')",2.265977,2.2316337,-0.41560414,-0.46051875,1.61121,1.4613773,-0.1498327
11,0.9036521,0.8133066,"('unhelpful', 'helpful')",1.5995613,1.5717673,1.9898655,2.0231197,1.4976931,1.4693979,-0.0282952
12,1.2277945,1.148152,"('unsupportive', 'supportive')",0.9596968,0.9969904,-2.156404,-2.1028838,0.0103625,0.0140862,0.0037237
13,1.7715085,1.5949616,"('impolite', 'polite')",1.4521042,1.4355581,-0.20721298,-0.21889363,1.0054666,0.9372087,-0.0682579
14,2.096772,2.0200887,"('antisocial', 'social')",2.323161,2.3714921,-0.5995314,-0.6317175,1.2734671,1.2532877,-0.0201794
15,-0.82387674,-0.87042665,"('boring', 'funny')",-0.30853683,-0.35299033,0.549537,0.44709134,-0.1942922,-0.2587752,-0.064483
16,-1.1983427,-1.2844592,"('unpopular', 'popular')",-0.49626613,-0.6636099,0.8349126,0.75823706,-0.2865654,-0.3966107,-0.1100453
17,-0.5944305,-0.54896224,"('nasty', 'nice')",-0.6401778,-0.5751199,-0.6253474,-0.6057204,-0.6199852,-0.5766008,0.0433844
18,-0.8083272,-0.8818952,"('disagreeable', 'welcoming')",-1.075125,-1.0538446,-0.44894657,-0.52442276,-0.7774662,-0.8200542,-0.042588
19,-1.0621396,-0.94784033,"('inhospitable', 'hospitable')",-1.2996457,-1.3816868,-0.4783586,-0.44175133,-0.9467146,-0.9237595,0.0229551
20,1.3647612,1.3264539,"('rough', 'thoughtful')",1.1596447,1.0812662,1.2441198,1.1882361,1.2561752,1.1986521,-0.0575231
21,2.1862137,2.0478804,"('immoral', 'moral')",2.391072,2.4214277,-0.24520251,-0.32365894,1.4440277,1.381883,-0.0621447
22,0.901596,0.69846267,"('untrustworthy', 'trustworthy')",1.4791911,1.3409603,-0.68068576,-0.80151224,0.5667005,0.4126369,-0.1540636
23,2.7327912,2.4082198,"('insincere', 'sincere')",1.4904648,1.3693368,5.529537,5.401258,3.2509311,3.059605,-0.1913261
24,2.1013112,1.8347067,"('dishonest', 'honest')",0.42771736,0.4048739,0.3743849,0.34917822,0.9678045,0.8629196,-0.1048849
25,-0.31016797,-0.27497077,"('egoistic', 'altruistic')",-1.2751399,-1.3952657,1.2619048,1.1321678,-0.107801,-0.1793562,-0.0715552
26,-1.1965119,-1.2468393,"('hardhearted', 'benevolent')",-0.33724198,-0.57143193,1.1683918,1.0341946,-0.1217873,-0.2613589,-0.1395716
27,-0.4336151,-0.42167297,"('hardhearted', 'softhearted')",0.00041166693,0.06688678,1.0722804,1.027948,0.2130256,0.2243873,0.0113617
28,1.0356729,0.7921858,"('disloyal', 'loyal')",-0.049163993,-0.29578334,0.825952,0.56586903,0.6041536,0.3540905,-0.2500631
29,-0.486143,-0.49375084,"('unfair', 'fair')",-0.0021057278,0.03487116,-0.28442007,-0.42281526,-0.2575563,-0.2938983,-0.036342
30,3.095748,2.9900246,"('intolerant', 'tolerant')",2.1041653,2.1869833,1.7620641,1.7299116,2.320659,2.3023065,-0.0183525
31,-3.3694687,-3.134996,"('evil', 'good')",-2.7209113,-2.742636,-1.1662499,-1.2651639,-2.4188765,-2.380932,0.0379445
32,0.6342501,0.27235097,"('unkind', 'kind')",1.5567487,1.4297674,0.5750721,0.31454882,0.9220236,0.6722224,-0.2498012
33,0.2861901,0.31288522,"('wrong', 'right')",0.016741425,-0.030324958,-0.47709578,-0.50972927,-0.0580548,-0.075723,-0.0176682
34,0.8974491,0.98930836,"('mean', 'honorable')",0.57291454,0.6319009,6.1166916,6.2340107,2.5290184,2.6184066,0.0893882
35,-2.9422708,-2.8581586,"('corrupt', 'incorrupt')",-2.1828983,-2.2779737,-0.17584425,-0.25557753,-1.7670043,-1.7972366,-0.0302323
36,-2.60431,-2.5253289,"('hostile', 'amicable')",-2.563149,-2.8209176,0.18057325,-0.09542207,-1.6622952,-1.8138897,-0.1515945
37,1.3598495,1.1344012,"('fake', 'genuine')",-0.08970164,-0.08971776,0.29206812,0.26493034,0.5207386,0.4365379,-0.0842007
38,0.16758613,0.13305095,"('untruthful', 'truthful')",-0.013461165,-0.052565683,0.033151634,0.06038994,0.0624255,0.0469584,-0.0154671
39,0.95075035,0.97024447,"('exploitative', 'cooperative')",1.8023586,1.8646631,0.14153081,0.20616077,0.9648799,1.0136894,0.0488095
40,1.3208253,1.1190579,"('stingy', 'generous')",0.016015628,-0.039268512,-1.5754958,-1.6597105,-0.0795516,-0.193307,-0.1137554
41,0.48309246,0.2500655,"('unforgiving', 'forgiving')",0.28329435,0.28325427,0.13621062,-0.0038540065,0.3008658,0.1764886,-0.1243772
42,0.24264255,0.15559083,"('unreliable', 'reliable')",0.41480428,0.5285062,-3.082561,-2.9800656,-0.8083714,-0.7653228,0.0430486
43,2.076496,1.8500468,"('irresponsible', 'responsible')",1.7587987,1.8279858,0.6403222,0.64469546,1.4918723,1.4409092,-0.0509631
44,-2.0901651,-2.003223,"('prejudiced', 'unprejudiced')",-1.0350063,-0.93033856,-1.3045422,-1.2799187,-1.4765712,-1.4044933,0.0720779
45,1.5436932,1.1774539,"('incompetent', 'competent')",1.8521757,1.7583545,0.114332214,-0.00425811,1.170067,0.9771834,-0.1928836
46,1.8044646,1.5790051,"('uncompetitive', 'competitive')",1.262942,1.2869318,-0.27417693,-0.26058984,0.9310766,0.868449,-0.0626276
