,black_male,black_female,tuple,&_male,&_female,decker_male,decker_female,corp_male,corp_female,average_male,average_female,female-male
0,-1.4715872,-1.492828,"('unsociable', 'sociable')",-1.5474088,-1.7519933,-1.7073245,-1.7967546,-0.29040012,-0.5445071,-1.2541801,-1.3965207,-0.1423406
1,-0.5801835,-0.5672374,"('unfriendly', 'friendly')",-0.58284605,-0.6392215,1.4415013,1.4431504,1.655691,1.4820842,0.4835407,0.4296939,-0.0538468
2,0.40141806,0.5760971,"('unlikable', 'likable')",1.5871879,1.676837,0.8532195,0.88998145,0.9387544,0.9870712,0.945145,1.0324967,0.0873517
3,-0.16548379,-0.059346806,"('repellent', 'pleasant')",-1.1108701,-1.0403756,-1.5748069,-1.4376351,0.5587533,0.547863,-0.5731019,-0.4973736,0.0757283
4,-0.44352704,-0.51714265,"('disliked', 'liked')",0.8119458,0.8464986,1.0643555,1.145326,-6.7230887,-6.7055893,-1.3225787,-1.3077269,0.0148518
5,0.55922425,0.58101606,"('distant', 'outgoing')",1.2095667,1.3511643,3.2990406,3.3256967,-0.013181351,0.043234296,1.2636626,1.3252779,0.0616153
6,1.246805,1.3374269,"('distant', 'open')",1.2157431,1.4881423,2.5956588,2.7058709,-0.12993519,-0.08158829,1.2320678,1.3624629,0.1303951
7,-0.13721356,-0.038993046,"('insensitive', 'sensitive')",-1.8095245,-1.7319465,-1.104667,-1.0071434,0.040739857,-0.074809454,-0.7526663,-0.7132231,0.0394432
8,-0.30305052,-0.37262398,"('unaffectionate', 'affectionate')",0.09548053,7.229298e-05,1.6407312,1.5634604,0.7641943,0.749914,0.5493389,0.4852057,-0.0641332
9,0.6184342,0.67120224,"('unaffectionate', 'caring')",-0.52670664,-0.6306294,0.7915858,0.74566203,1.3361987,1.3322302,0.554878,0.5296162,-0.0252618
10,-1.416631,-1.319554,"('unsympathetic', 'sympathetic')",-2.9197643,-3.1197753,-3.7049098,-3.8093953,-0.61784524,-0.8212312,-2.1647878,-2.2674887,-0.1027009
11,-0.9069163,-0.88700986,"('unhelpful', 'helpful')",-2.442784,-2.4728565,-2.1708078,-2.214199,1.8897344,1.9233179,-0.9076935,-0.9126868,-0.0049933
