,leggett_male,leggett_female,tuple,&_male,&_female,platt_male,platt_female,inc_male,inc_female,average_male,average_female,female-male
0,-1.518637,-1.7706838,"('unsociable', 'sociable')",0.5891704,0.47886658,-0.05497206,-0.24500708,-0.44193548,-0.6758197,-0.3565935,-0.553161,-0.1965675
1,-1.9863728,-2.0976212,"('unfriendly', 'friendly')",-1.0202917,-1.1230652,-0.78911424,-0.88508165,1.6009458,1.3282806,-0.5487082,-0.6943719,-0.1456637
2,-0.46255252,-0.3338005,"('unlikable', 'likable')",0.7308144,0.8490616,0.28283924,0.4248214,0.24844205,0.3139187,0.1998858,0.3135003,0.1136145
3,-1.352558,-1.3365695,"('repellent', 'pleasant')",0.21749026,0.25223875,-1.1135035,-1.1095785,-0.27365935,-0.16462462,-0.6305577,-0.5896335,0.0409242
4,0.964938,0.9061833,"('disliked', 'liked')",-0.17958358,-0.24939987,0.18111852,0.17408298,-4.9214625,-4.8578258,-0.9887474,-1.0067399,-0.0179925
5,0.80597055,0.8527626,"('distant', 'outgoing')",-0.8033326,-0.76937634,0.19001678,0.33679903,0.20339397,0.18723169,0.0990122,0.1518542,0.052842
6,0.6937331,0.78956735,"('distant', 'open')",-0.9003123,-0.89621514,0.47743642,0.65062666,0.3943032,0.2881062,0.1662901,0.2080213,0.0417312
7,-1.3920001,-1.4757421,"('insensitive', 'sensitive')",-0.18935165,-0.03848605,-0.41980693,-0.46829358,0.48718283,0.40787038,-0.378494,-0.3936628,-0.0151688
8,-0.77823293,-0.75827783,"('unaffectionate', 'affectionate')",-0.73308456,-0.7686482,1.4540613,1.4399813,0.67274946,0.5193341,0.1538733,0.1080973,-0.045776
9,-1.5123963,-1.557554,"('unaffectionate', 'caring')",-0.59229374,-0.6154988,0.7428676,0.6842385,1.0642743,0.91233236,-0.074387,-0.1441205,-0.0697335
10,-2.2128215,-2.351135,"('unsympathetic', 'sympathetic')",0.55718565,0.57121336,-0.74706626,-0.9494189,0.17624643,0.012699891,-0.5566139,-0.6791602,-0.1225463
11,-1.8751444,-1.9569007,"('unhelpful', 'helpful')",-0.80549115,-0.84680456,-0.98109156,-1.034679,1.5398394,1.4607189,-0.5304719,-0.5944163,-0.0639444
12,-1.4283578,-1.4691037,"('unsupportive', 'supportive')",0.8526534,0.9818108,0.2636983,0.23233902,-0.9118971,-0.87371635,-0.3059758,-0.2821676,0.0238082
13,-1.3458906,-1.4785019,"('impolite', 'polite')",0.5033696,0.52419436,0.40361875,0.25851578,-0.27710757,-0.3600351,-0.1790025,-0.2639567,-0.0849542
14,-1.3539802,-1.4357306,"('antisocial', 'social')",0.94758767,1.0104889,-0.22574075,-0.34501702,-0.87473834,-0.84650123,-0.3767179,-0.40419,-0.0274721
15,0.059738588,0.101834096,"('boring', 'funny')",-0.05996089,-0.08650157,0.6141355,0.6282096,0.36717317,0.33381024,0.2452716,0.2443381,-0.0009335
16,-0.10733289,-0.039946772,"('unpopular', 'popular')",0.15421961,0.2641957,-0.75943315,-0.68002284,0.14083639,0.28772104,-0.1429275,-0.0420132,0.1009143
17,0.11002429,0.13077149,"('nasty', 'nice')",0.34880692,0.40227574,0.088190764,0.15966861,-0.39336532,-0.36010715,0.0384142,0.0831522,0.044738
18,-0.70591563,-0.68347967,"('disagreeable', 'welcoming')",0.27007753,0.4200775,-0.025156796,-0.011134371,-0.58988243,-0.6734745,-0.2627193,-0.2370028,0.0257165
19,0.8512745,0.8910355,"('inhospitable', 'hospitable')",-1.1798006,-1.1410499,0.61008656,0.7312896,0.08949554,0.022720689,0.092764,0.125999,0.033235
20,-0.32176155,-0.31707305,"('rough', 'thoughtful')",0.7945138,0.8605692,0.2824745,0.29085302,1.4343423,1.3663921,0.5473922,0.5501853,0.0027931
21,-1.2543349,-1.3578687,"('immoral', 'moral')",0.69810325,0.78793156,-2.2694976,-2.4080198,-1.1256291,-1.1097473,-0.9878396,-1.021926,-0.0340864
22,-0.8376306,-0.8879581,"('untrustworthy', 'trustworthy')",-0.18015367,-0.16726092,-0.637278,-0.6672581,-1.1088575,-1.1542423,-0.69098,-0.7191799,-0.0281999
