,xerox_male,xerox_female,tuple,holdings_male,holdings_female,corp_male,corp_female,average_male,average_female,female-male
0,-2.0004642,-2.1715922,"('unsociable', 'sociable')",-0.15318696,-0.45753777,-0.33710533,-0.45999306,-0.8302522,-1.0297077,-0.1994555
1,0.3332909,-0.060924888,"('unfriendly', 'friendly')",-0.07171813,-0.3022074,0.9369028,0.86063886,0.3994919,0.1658355,-0.2336564
2,0.30046266,0.2608866,"('unlikable', 'likable')",1.5328534,1.7001643,0.46987718,0.52160424,0.7677311,0.8275518,0.0598207
3,-1.6037097,-1.6219178,"('repellent', 'pleasant')",0.5169513,0.52948284,1.0097274,0.9737237,-0.025677,-0.0395704,-0.0138934
4,-0.23291543,-0.3534257,"('disliked', 'liked')",0.21215694,0.18540806,-7.1924963,-7.420043,-2.4044183,-2.5293536,-0.1249353
5,0.47915655,0.42673072,"('distant', 'outgoing')",-0.47525078,-0.3504921,-0.5470217,-0.457225,-0.1810386,-0.1269955,0.0540431
6,1.1269572,0.97347975,"('distant', 'open')",-0.563548,-0.46300095,-0.22661823,-0.14142118,0.1122636,0.1230192,0.0107556
7,-1.2222522,-1.3256121,"('insensitive', 'sensitive')",0.21866943,0.082795836,0.51266384,0.42880285,-0.1636397,-0.2713378,-0.1076981
8,0.5208365,0.40616637,"('unaffectionate', 'affectionate')",-0.2986411,-0.3940029,0.5675363,0.59224725,0.2632439,0.2014702,-0.0617737
9,-0.053712,-0.29703486,"('unaffectionate', 'caring')",0.36906624,0.18320444,1.1773651,1.2225473,0.4975731,0.3695723,-0.1280008
10,-2.9410255,-3.0465808,"('unsympathetic', 'sympathetic')",-0.60010725,-0.81424934,-0.33735397,-0.36209223,-1.2928289,-1.4076408,-0.1148119
11,-1.4781755,-1.4942797,"('unhelpful', 'helpful')",-1.0772548,-1.1373214,1.498626,1.5982642,-0.3522681,-0.3444456,0.0078225
12,-1.6492772,-1.7614145,"('unsupportive', 'supportive')",0.20184353,0.25329965,-2.075303,-2.1537626,-1.1742456,-1.2206258,-0.0463802
13,-2.0076776,-2.0509331,"('impolite', 'polite')",-0.29815024,-0.40997326,-0.536764,-0.5543296,-0.9475306,-1.0050787,-0.0575481
14,-1.9512223,-1.976136,"('antisocial', 'social')",1.7691498,1.6884435,0.041184083,-0.074148566,-0.0469628,-0.1206137,-0.0736509
15,0.6633311,0.64217156,"('boring', 'funny')",-1.0672377,-1.1476077,0.05246324,0.017870553,-0.1171478,-0.1625219,-0.0453741
16,0.33288804,0.30133268,"('unpopular', 'popular')",-1.1130334,-0.9116991,-0.15468067,-0.057747126,-0.3116087,-0.2227045,0.0889042
17,0.07076993,0.0676778,"('nasty', 'nice')",-1.2253163,-1.1121428,-0.5164428,-0.47124422,-0.5569964,-0.5052364,0.05176
18,0.3169444,0.24255553,"('disagreeable', 'welcoming')",-0.20872694,-0.19000438,-0.7215272,-0.7625429,-0.2044366,-0.2366639,-0.0322273
19,-0.21135756,-0.35733616,"('inhospitable', 'hospitable')",-0.5563635,-0.57258,-0.70272565,-0.64898854,-0.4901489,-0.5263015,-0.0361526
20,-0.13249663,-0.13721323,"('rough', 'thoughtful')",0.35640323,0.4962683,0.8878999,0.8295034,0.3706022,0.3961862,0.025584
21,-2.422158,-2.5043561,"('immoral', 'moral')",0.045999635,-0.09244954,-0.69909424,-0.6829821,-1.0250843,-1.0932625,-0.0681782
22,-1.6012985,-1.6431199,"('untrustworthy', 'trustworthy')",-0.11433699,-0.19857226,-0.6497433,-0.7797495,-0.7884596,-0.8738139,-0.0853543
23,-1.4731597,-1.656445,"('insincere', 'sincere')",-0.30910677,-0.45457557,5.947588,6.0216446,1.3884405,1.3035413,-0.0848992
24,-1.248162,-1.2808931,"('dishonest', 'honest')",-0.8436947,-0.97406924,0.37529832,0.2793932,-0.5721862,-0.6585231,-0.0863369
25,1.0715783,0.9414895,"('egoistic', 'altruistic')",0.796136,0.7643043,1.1144253,1.1386883,0.9940465,0.9481607,-0.0458858
26,0.47875547,0.30666655,"('hardhearted', 'benevolent')",1.4350201,1.3436725,1.6937901,1.5301888,1.2025219,1.060176,-0.1423459
27,-0.10768943,-0.15614246,"('hardhearted', 'softhearted')",-0.120876804,-0.14437912,1.2391856,1.1428055,0.3368731,0.2807613,-0.0561118
28,-0.81975186,-1.0469598,"('disloyal', 'loyal')",0.042579517,-0.17235258,1.0430536,1.0080073,0.0886271,-0.070435,-0.1590621
29,0.048433613,-0.095320776,"('unfair', 'fair')",-0.4284096,-0.42994982,-0.08140241,-0.26190478,-0.1537928,-0.2623918,-0.108599
30,-0.6690466,-0.76906794,"('intolerant', 'tolerant')",1.2949808,1.148012,0.6275971,0.5456729,0.4178437,0.3082057,-0.109638
31,0.68135905,0.52364904,"('evil', 'good')",-1.4071798,-1.4012153,-1.1795204,-1.2482274,-0.6351137,-0.7085979,-0.0734842
32,-1.1904143,-1.3248091,"('unkind', 'kind')",0.17977026,-0.055428278,0.75741565,0.54249924,-0.0844095,-0.279246,-0.1948365
33,1.0528455,0.91925734,"('wrong', 'right')",0.8172139,0.8073306,-0.57102,-0.5960859,0.4330131,0.376834,-0.0561791
34,-0.49380982,-0.34570912,"('mean', 'honorable')",-0.3255209,-0.13911135,5.473566,5.7098637,1.5514118,1.7416811,0.1902693
35,1.599086,1.4841905,"('corrupt', 'incorrupt')",-1.0352045,-0.9911075,-0.37680846,-0.39490536,0.0623577,0.0327259,-0.0296318
36,1.4618143,1.1897769,"('hostile', 'amicable')",-0.67898613,-0.8133323,-0.12537354,-0.22040112,0.2191515,0.0520145,-0.167137
37,-1.1182276,-1.1603465,"('fake', 'genuine')",-0.17419611,-0.087522894,0.39403856,0.41830915,-0.2994617,-0.2765201,0.0229416
38,-1.3256534,-1.3958254,"('untruthful', 'truthful')",-0.74242747,-0.80616635,-0.3752332,-0.31387162,-0.814438,-0.8386211,-0.0241831
39,0.4270344,0.4516549,"('exploitative', 'cooperative')",0.21111363,0.16572529,0.54116523,0.45934322,0.3931044,0.3589078,-0.0341966
40,0.5085965,0.41650736,"('stingy', 'generous')",0.43536985,0.45899346,-1.8906417,-2.0545669,-0.3155585,-0.393022,-0.0774635
41,-1.5670068,-1.7574136,"('unforgiving', 'forgiving')",-0.50848293,-0.574686,-0.04877122,-0.24408683,-0.708087,-0.8587288,-0.1506418
42,-1.0070745,-0.8750778,"('unreliable', 'reliable')",1.030946,1.1618483,-3.2713068,-3.2603016,-1.0824784,-0.991177,0.0913014
43,-1.9657701,-1.8984531,"('irresponsible', 'responsible')",-0.6396748,-0.5920688,0.26797038,0.19507883,-0.7791582,-0.7651477,0.0140105
44,0.4170867,0.60377496,"('prejudiced', 'unprejudiced')",-0.5441901,-0.40041178,-1.3494464,-1.3344488,-0.4921833,-0.3770285,0.1151548
45,-2.4526882,-2.6161292,"('incompetent', 'competent')",-0.28028354,-0.4419321,-0.4056349,-0.48499018,-1.0462022,-1.1810172,-0.134815
46,-2.3282037,-2.3498445,"('uncompetitive', 'competitive')",0.80890924,0.7762188,-0.82101995,-0.9177198,-0.7801048,-0.8304485,-0.0503437
47,-0.9920082,-0.90233845,"('stupid', 'smart')",0.19621304,0.30256963,5.646207,5.820621,1.6168038,1.7402841,0.1234803
48,-0.41055718,-0.50694585,"('unintelligent', 'intelligent')",-0.5730104,-0.7059206,0.24631019,0.2393525,-0.2457525,-0.3245047,-0.0787522
49,-0.4651376,-0.47310635,"('unable', 'able')",-0.64387447,-0.50361514,-0.62075424,-0.4660258,-0.5765888,-0.4809158,0.095673
50,0.34924048,0.34725693,"('clumsy', 'skillful')",-0.0012498647,0.11811639,-0.12641554,-0.061974246,0.0738584,0.1344664,0.060608
51,-1.702678,-1.81549,"('uneducated', 'educated')",1.0738859,0.8532276,0.57721853,0.50580156,-0.0171912,-0.1521536,-0.1349624
52,1.2488313,0.9809247,"('irrational', 'rational')",-0.9730054,-1.0053102,-0.015812173,-0.014934141,0.0866712,-0.0131065,-0.0997777
53,-0.4745512,-0.6672762,"('uncreative', 'creative')",-0.14480318,-0.049986828,0.48548338,0.43291202,-0.0446237,-0.0947837,-0.05016
54,0.34817824,0.11815235,"('incapable', 'capable')",0.19612515,0.14848962,0.5877198,0.66073656,0.3773411,0.3091262,-0.0682149
55,-1.9380605,-1.9534221,"('incompetent', 'clever')",0.012627017,-0.13193446,0.10059085,0.08723721,-0.6082809,-0.6660397,-0.0577588
56,-2.0248506,-2.0005078,"('impractical', 'practical')",0.27913517,0.11863226,-0.82598716,-0.83533,-0.8572342,-0.9057352,-0.048501
57,-1.6662606,-1.8136151,"('unimaginative', 'imaginative')",-0.18424389,-0.2934418,-2.8208616,-2.9739773,-1.5571221,-1.6936781,-0.136556
58,-0.074579395,-0.1518259,"('undiscriminating', 'discriminating')",0.74833095,0.8521688,0.096354224,0.073853336,0.2567019,0.2580654,0.0013635
59,1.1269647,0.9397027,"('foolish', 'wise')",-0.3068411,-0.30001426,-0.06306047,0.03570971,0.2523544,0.2251327,-0.0272217
60,-1.6645436,-1.5766703,"('inefficient', 'efficient')",0.42566532,0.37653434,-0.26014185,-0.18154179,-0.4996734,-0.4605592,0.0391142
61,-0.4479531,-0.6622074,"('illogical', 'logical')",0.35892943,0.25609192,0.66176414,0.53522897,0.1909135,0.0430378,-0.1478757
62,-1.2678987,-1.2019887,"('incompetent', 'brilliant')",0.37331033,0.49179855,0.03731171,0.15502663,-0.2857589,-0.1850545,0.1007044
63,-2.1818972,-2.2886298,"('unperceptive', 'insightful')",1.1655142,1.2048488,0.4710052,0.496431,-0.1817926,-0.1957833,-0.0139907
64,-1.6543744,-1.6209072,"('shy', 'confident')",0.98344076,0.90944785,-6.4937844,-6.678687,-2.3882394,-2.4633821,-0.0751427
65,-1.4239075,-1.4007943,"('insecure', 'secure')",0.30097568,0.14036879,-0.19924217,-0.11544962,-0.4407247,-0.458625,-0.0179003
66,0.309936,0.15811649,"('inactive', 'active')",1.0839067,1.0797046,0.93814015,0.89766365,0.7773276,0.7118282,-0.0654994
