,nextera_male,nextera_female,tuple,energy_male,energy_female,inc_male,inc_female,average_male,average_female,female-male
0,-1.2769138,-1.4451966,"('unsociable', 'sociable')",0.19878644,0.070447214,-0.7506409,-0.92615014,-0.6095894,-0.7669665,-0.1573771
1,-1.1136911,-1.3019876,"('unfriendly', 'friendly')",0.69649214,0.4476426,2.0054884,1.9248923,0.5294298,0.3568491,-0.1725807
2,0.4679128,0.46374378,"('unlikable', 'likable')",1.3010757,1.2819669,0.84060746,0.9536101,0.8698653,0.8997736,0.0299083
3,-0.8687164,-0.792103,"('repellent', 'pleasant')",-0.06501694,0.049978655,0.1874966,0.19653302,-0.2487456,-0.1818638,0.0668818
4,0.21842664,0.11114149,"('disliked', 'liked')",0.502554,0.30623776,-6.0969095,-6.234295,-1.7919763,-1.9389718,-0.1469955
5,-0.19869763,-0.1537415,"('distant', 'outgoing')",0.002452746,-0.060508996,0.181202,0.2190027,-0.0050143,0.0015841,0.0065984
6,-0.58566797,-0.61798924,"('distant', 'open')",-0.5113699,-0.6612983,0.7162979,0.74822694,-0.1269133,-0.1770202,-0.0501069
7,0.25428098,0.28834105,"('insensitive', 'sensitive')",0.8478539,0.9112736,0.45558006,0.4329818,0.5192383,0.5441988,0.0249605
8,-0.6443498,-0.79972,"('unaffectionate', 'affectionate')",-0.5671315,-0.7445718,0.89426047,0.85435385,-0.1057403,-0.2299793,-0.124239
9,-0.24093048,-0.3425507,"('unaffectionate', 'caring')",0.53715324,0.40953004,1.1427025,1.1342907,0.4796418,0.4004234,-0.0792184
10,-1.4153733,-1.5601397,"('unsympathetic', 'sympathetic')",-0.34029606,-0.3498439,-0.77076477,-0.854758,-0.8421447,-0.9215805,-0.0794358
11,-0.23374468,-0.13887708,"('unhelpful', 'helpful')",0.59128416,0.71489483,1.366465,1.4504794,0.5746682,0.675499,0.1008308
12,0.20680328,0.21558024,"('unsupportive', 'supportive')",0.7210597,0.7393885,-1.9010458,-1.9376463,-0.3243943,-0.3275592,-0.0031649
13,-0.4422046,-0.4009479,"('impolite', 'polite')",0.12737375,0.277559,-0.7004391,-0.7611544,-0.3384233,-0.2948478,0.0435755
14,-1.0369053,-1.0281549,"('antisocial', 'social')",0.8795715,0.93448234,-0.99975646,-1.1044765,-0.3856967,-0.399383,-0.0136863
15,0.3341087,0.21864381,"('boring', 'funny')",0.008994475,-0.11343828,0.41186246,0.3768121,0.2516552,0.1606725,-0.0909827
16,-0.070380196,-0.16777286,"('unpopular', 'popular')",-0.42670614,-0.5682802,0.645453,0.6226845,0.0494555,-0.0377895,-0.087245
17,0.053882614,0.13272749,"('nasty', 'nice')",-0.904725,-0.82721144,-0.48475567,-0.4215325,-0.4451994,-0.3720055,0.0731939
18,-0.46436322,-0.44139126,"('disagreeable', 'welcoming')",-0.8735295,-0.9275404,-0.28606284,-0.2526643,-0.5413185,-0.540532,0.0007865
19,-0.9770738,-1.0010622,"('inhospitable', 'hospitable')",-1.0082486,-1.0582027,0.03159287,0.17543443,-0.6512432,-0.6279435,0.0232997
20,-0.5276698,-0.5440297,"('rough', 'thoughtful')",-0.13068101,-0.09734006,0.94439685,0.8890107,0.0953487,0.082547,-0.0128017
21,-0.71928537,-0.78022504,"('immoral', 'moral')",1.2614944,1.2719065,-0.9301459,-0.9344049,-0.1293123,-0.1475745,-0.0182622
22,-0.8319971,-0.85439014,"('untrustworthy', 'trustworthy')",-0.76612645,-0.848938,-1.0275583,-1.086241,-0.8752273,-0.9298564,-0.0546291
23,-0.6965676,-0.79979527,"('insincere', 'sincere')",0.19762626,0.21128383,5.3091836,5.286137,1.6034141,1.5658752,-0.0375389
24,-0.4143268,-0.40736854,"('dishonest', 'honest')",0.8461708,0.8714907,0.6409644,0.62985396,0.3576028,0.3646587,0.0070559
25,0.022051007,-0.0011233985,"('egoistic', 'altruistic')",0.8683203,0.7767948,1.6501076,1.6180197,0.8468263,0.797897,-0.0489293
26,-0.53178585,-0.6742251,"('hardhearted', 'benevolent')",0.5264393,0.40189305,1.5486948,1.4853445,0.5144494,0.4043375,-0.1101119
27,-0.22320068,-0.11710332,"('hardhearted', 'softhearted')",0.29309255,0.35881582,1.6976848,1.6128099,0.5891922,0.6181741,0.0289819
28,-0.058463745,-0.25362396,"('disloyal', 'loyal')",0.19304307,0.022128627,0.81310254,0.73331755,0.315894,0.1672741,-0.1486199
29,-0.2940199,-0.32085475,"('unfair', 'fair')",-0.53423154,-0.5760525,-0.20948969,-0.32902133,-0.3459137,-0.4086428,-0.0627291
30,-0.31626874,-0.3613038,"('intolerant', 'tolerant')",1.1692768,1.1538254,0.987786,0.937632,0.613598,0.5767179,-0.0368801
31,-0.46565977,-0.3632998,"('evil', 'good')",-1.3218926,-1.4247946,-0.59172696,-0.61415076,-0.7930931,-0.8007483,-0.0076552
32,-0.21423425,-0.21352884,"('unkind', 'kind')",0.31457454,0.30555624,0.6829544,0.5313561,0.2610982,0.2077945,-0.0533037
33,0.8884721,0.8133476,"('wrong', 'right')",0.994364,0.87403625,-0.17486891,-0.23921932,0.5693224,0.4827215,-0.0866009
34,-0.5153849,-0.39778796,"('mean', 'honorable')",0.2932413,0.41703647,5.6333814,5.8708444,1.8037459,1.9633643,0.1596184
35,0.66960114,0.6470921,"('corrupt', 'incorrupt')",-0.7147313,-0.82214046,0.35119674,0.27551106,0.1020222,0.0334876,-0.0685346
36,-0.3906969,-0.57216316,"('hostile', 'amicable')",-0.72780085,-1.0360706,0.54190356,0.40053147,-0.1921981,-0.4025674,-0.2103693
37,0.17033252,0.110727705,"('fake', 'genuine')",0.30648148,0.29408202,0.34499764,0.3538816,0.2739372,0.2528971,-0.0210401
38,-0.40246695,-0.4165908,"('untruthful', 'truthful')",0.2983254,0.23748772,-0.1281868,-0.057813086,-0.0774428,-0.0789721,-0.0015293
39,0.9207714,1.0075102,"('exploitative', 'cooperative')",-0.08895132,0.05333476,-0.080203004,-0.09905999,0.250539,0.320595,0.070056
40,0.2648336,0.15043081,"('stingy', 'generous')",0.2711157,0.17849202,-1.3973633,-1.5684125,-0.287138,-0.4131632,-0.1260252
41,-0.7763476,-0.8931941,"('unforgiving', 'forgiving')",-0.4412867,-0.5831773,-0.0038837194,-0.121227145,-0.4071727,-0.5325329,-0.1253602
42,-0.35408303,-0.2855468,"('unreliable', 'reliable')",-0.063559204,0.009974293,-2.972449,-2.9226975,-1.1300305,-1.06609,0.0639405
43,-0.6769714,-0.64151615,"('irresponsible', 'responsible')",0.99515206,1.0876372,0.097916335,0.11416957,0.138699,0.1867635,0.0480645
44,0.06582189,0.19548093,"('prejudiced', 'unprejudiced')",-0.39340758,-0.2739739,-1.1832304,-1.1535797,-0.5036054,-0.4106909,0.0929145
45,-1.5215664,-1.660768,"('incompetent', 'competent')",-0.3292724,-0.40170163,-0.33124146,-0.43304554,-0.7273601,-0.8318384,-0.1044783
46,-0.64369786,-0.7402352,"('uncompetitive', 'competitive')",0.27372098,0.376391,-1.1651555,-1.2449809,-0.5117108,-0.5362751,-0.0245643
47,-0.53401977,-0.396713,"('stupid', 'smart')",0.9354355,1.0441892,5.481599,5.6279597,1.9610049,2.091812,0.1308071
48,0.012246739,-0.117123395,"('unintelligent', 'intelligent')",1.1729186,1.1245804,0.29784086,0.28466132,0.4943354,0.4307061,-0.0636293
49,-0.7376525,-0.68964154,"('unable', 'able')",-0.0019011945,0.074780665,-0.32259247,-0.17551279,-0.3540487,-0.2634579,0.0905908
50,0.400839,0.38538295,"('clumsy', 'skillful')",-0.14070487,-0.22693743,0.29121262,0.2922926,0.1837823,0.150246,-0.0335363
51,-0.93717015,-1.0424082,"('uneducated', 'educated')",-0.1689589,-0.23597582,0.039953135,-0.039365746,-0.355392,-0.43925,-0.083858
52,0.3323362,0.087950446,"('irrational', 'rational')",-0.10361115,-0.38658044,0.61832947,0.49482432,0.2823515,0.0653981,-0.2169534
53,-0.62068295,-0.710443,"('uncreative', 'creative')",0.824095,0.6929236,0.983554,0.924726,0.3956554,0.3024022,-0.0932532
54,-0.57311064,-0.66023403,"('incapable', 'capable')",-0.28855777,-0.32772404,0.97329,1.0818342,0.0372072,0.031292,-0.0059152
55,-0.82597905,-0.9279551,"('incompetent', 'clever')",-0.10606255,-0.089484066,-0.38535863,-0.4525999,-0.4391334,-0.490013,-0.0508796
56,-0.4877024,-0.4876663,"('impractical', 'practical')",1.1273024,1.1991054,-0.61661804,-0.6151794,0.0076607,0.0320866,0.0244259
57,-1.3640609,-1.5535828,"('unimaginative', 'imaginative')",0.8391652,0.7350153,-2.538827,-2.6781766,-1.0212409,-1.1655814,-0.1443405
58,-0.33407176,-0.48945943,"('undiscriminating', 'discriminating')",0.95473266,0.8603568,-0.00024142861,-0.06334846,0.2068065,0.1025163,-0.1042902
59,0.7415922,0.7491656,"('foolish', 'wise')",0.86422366,0.7829994,0.78191775,0.79765636,0.7959112,0.7766071,-0.0193041
60,-0.3199466,-0.23967803,"('inefficient', 'efficient')",2.0509458,2.283742,-0.5572752,-0.471161,0.3912414,0.524301,0.1330596
61,-0.3036424,-0.42737472,"('illogical', 'logical')",1.2667192,1.1238791,0.08356068,-0.0865319,0.3488792,0.2033242,-0.145555
62,-0.19375308,-0.1997938,"('incompetent', 'brilliant')",0.6332359,0.7767253,-0.117348015,-0.0057344977,0.1073783,0.190399,0.0830207
63,-0.28067535,-0.27403313,"('unperceptive', 'insightful')",0.59682685,0.6122036,0.42586836,0.46648887,0.24734,0.2682198,0.0208798
64,0.34998018,0.35429513,"('shy', 'confident')",1.0640767,1.0566725,-6.6120796,-6.708732,-1.7326743,-1.7659216,-0.0332473
65,-0.61311275,-0.6579821,"('insecure', 'secure')",0.7937672,0.8136675,-0.70873225,-0.7181367,-0.1760259,-0.1874838,-0.0114579
66,0.1630544,0.11580165,"('inactive', 'active')",-0.8445988,-0.8952141,1.0845522,1.0439919,0.1343359,0.0881932,-0.0461427
67,0.5263337,0.53721195,"('doubtful', 'determined')",-0.37258753,-0.31732595,-0.6717174,-0.620564,-0.1726571,-0.1335593,0.0390978
68,-0.54089266,-0.5460981,"('dependent', 'independent')",-0.15820639,-0.1769802,-0.6892543,-0.695581,-0.4627844,-0.4728864,-0.010102
69,1.0090177,1.0670778,"('lazy', 'industrious')",0.736153,0.64837873,-0.16842788,-0.13676524,0.525581,0.5262304,0.0006494
70,-0.5700831,-0.5767931,"('lethargic', 'energetic')",0.30059022,0.43000257,0.16935669,0.19085023,-0.0333787,0.0146866,0.0480653
