,hf_male,hf_female,tuple,sinclair_male,sinclair_female,corp_male,corp_female,average_male,average_female,female-male
0,-0.7733888,-1.0814605,"('unsociable', 'sociable')",-0.5811622,-0.5042745,-0.16283539,-0.24595918,-0.5057955,-0.6105647,-0.1047692
1,-1.46243,-1.5933098,"('unfriendly', 'friendly')",1.007897,0.78665817,1.0956115,1.0872302,0.2136928,0.0935262,-0.1201666
2,0.70656,0.69892746,"('unlikable', 'likable')",0.50541985,0.64183134,0.8382583,0.8082557,0.6834127,0.7163382,0.0329255
3,0.06657599,0.11151518,"('repellent', 'pleasant')",-1.2040863,-0.7520021,1.1494293,1.3480035,0.003973,0.2358389,0.2318659
4,-0.25200143,-0.40276513,"('disliked', 'liked')",0.4026897,0.1647896,-6.676545,-6.996488,-2.1752857,-2.4114879,-0.2362022
5,-0.595588,-0.53076583,"('distant', 'outgoing')",0.370096,0.1233958,-0.92629915,-0.6320726,-0.3839304,-0.3464809,0.0374495
6,-1.003325,-0.78334725,"('distant', 'open')",0.24382833,0.09939814,-0.9763293,-0.6511765,-0.5786087,-0.4450419,0.1335668
7,-0.549482,-0.46445158,"('insensitive', 'sensitive')",-0.6023626,-0.21466948,0.4416909,0.5788537,-0.2367179,-0.0334225,0.2032954
8,-0.5812818,-0.5153913,"('unaffectionate', 'affectionate')",1.44078,1.2797048,0.5928326,0.7127225,0.4841103,0.4923453,0.008235
9,-0.86504173,-0.8973768,"('unaffectionate', 'caring')",1.4254445,1.3512324,1.029897,1.2299719,0.5300999,0.5612758,0.0311759
10,-0.72632617,-0.9098458,"('unsympathetic', 'sympathetic')",-1.7487035,-1.5020019,6.103888e-05,-0.040041666,-0.8249896,-0.8172964,0.0076932
11,-0.4158975,-0.5857216,"('unhelpful', 'helpful')",-1.3606844,-1.195302,1.9875546,2.0207922,0.0703242,0.0799229,0.0095987
12,-0.36549103,-0.25247663,"('unsupportive', 'supportive')",0.5582112,0.7711913,-1.8523579,-1.7785465,-0.5532126,-0.4199439,0.1332687
13,-0.412332,-0.5578789,"('impolite', 'polite')",-0.8745662,-0.758072,-0.6042351,-0.5976056,-0.6303778,-0.6378522,-0.0074744
14,0.9753603,0.85096633,"('antisocial', 'social')",0.6189633,0.80999094,0.46542168,0.35468397,0.6865818,0.6718804,-0.0147014
15,0.08426012,-0.024784837,"('boring', 'funny')",0.52550507,0.32658276,-0.05515825,-0.06418628,0.184869,0.0792039,-0.1056651
16,-0.31894037,-0.38558888,"('unpopular', 'popular')",-1.9267639,-1.9199587,-0.01340647,0.0059324354,-0.7530369,-0.7665385,-0.0135016
17,0.021847203,-0.00089047477,"('nasty', 'nice')",-0.3024595,-0.27410516,-0.45114863,-0.41624394,-0.2439203,-0.2304132,0.0135071
18,-0.49296784,-0.28873616,"('disagreeable', 'welcoming')",-0.40432703,-0.38856173,-0.6687935,-0.5638302,-0.5220295,-0.4137094,0.1083201
19,-0.3046518,-0.28312933,"('inhospitable', 'hospitable')",0.7362585,0.6063364,-0.55824274,-0.4712121,-0.042212,-0.049335,-0.007123
20,-0.7421173,-0.6636778,"('rough', 'thoughtful')",-0.29057196,-0.14159846,0.9293836,0.9762632,-0.0344352,0.0569957,0.0914309
21,0.00025510788,-0.071785666,"('immoral', 'moral')",-1.3046212,-1.070614,-0.5029989,-0.45918274,-0.602455,-0.5338608,0.0685942
22,-0.15502104,-0.05606186,"('untrustworthy', 'trustworthy')",-0.13491434,0.17497113,-0.57290775,-0.5841607,-0.2876144,-0.1550838,0.1325306
23,-0.43120092,-0.5184823,"('insincere', 'sincere')",0.06187111,0.32305306,5.878582,6.0821323,1.8364174,1.9622343,0.1258169
24,-0.05766034,0.062191937,"('dishonest', 'honest')",0.059325382,0.29683065,0.60986775,0.74204457,0.2038443,0.3670224,0.1631781
25,-0.9274446,-0.80819345,"('egoistic', 'altruistic')",0.37653017,0.38069925,0.93554413,1.0646446,0.1282099,0.2123835,0.0841736
26,-0.1724794,-0.30436635,"('hardhearted', 'benevolent')",1.7204127,1.2684557,1.804734,1.4377939,1.1175558,0.8006277,-0.3169281
27,-0.34915757,-0.119983,"('hardhearted', 'softhearted')",-0.05759366,0.023744617,0.96321833,1.1503867,0.185489,0.3513828,0.1658938
28,-0.8614011,-1.0881515,"('disloyal', 'loyal')",0.32058933,0.23943299,1.0894426,0.93121433,0.1828769,0.0274986,-0.1553783
29,-0.3693369,-0.2865736,"('unfair', 'fair')",0.7387026,0.882501,-0.29620326,-0.35433996,0.0243875,0.0805292,0.0561417
30,-0.23911804,-0.33001176,"('intolerant', 'tolerant')",-0.50152266,-0.2589249,0.9925609,0.90162826,0.0839734,0.1042305,0.0202571
31,-0.6098404,-0.4359173,"('evil', 'good')",0.9137944,0.9287247,-1.347065,-1.2634252,-0.3477037,-0.2568726,0.0908311
