,nasdaq_male,nasdaq_female,tuple,inc_male,inc_female,average_male,average_female,female-male
0,-1.3534745,-1.5859461,"('unsociable', 'sociable')",-0.28177497,-0.3217796,-0.8176247,-0.9538628,-0.1362381
1,1.9412426,1.7550921,"('unfriendly', 'friendly')",2.2991471,2.1190238,2.1201949,1.937058,-0.1831369
2,1.718193,1.7229118,"('unlikable', 'likable')",0.82171184,0.86687857,1.2699524,1.2948952,0.0249428
3,-1.5554918,-1.5277019,"('repellent', 'pleasant')",0.15505973,0.22834367,-0.7002161,-0.6496791,0.050537
4,1.0323519,0.9457587,"('disliked', 'liked')",-6.1624837,-6.22886,-2.5650659,-2.6415505,-0.0764846
5,1.8298986,1.978461,"('distant', 'outgoing')",0.01187006,-0.038141407,0.9208843,0.9701598,0.0492755
6,2.6787744,2.7768798,"('distant', 'open')",0.77397174,0.6610806,1.7263731,1.7189802,-0.0073929
7,-0.7479438,-0.7838222,"('insensitive', 'sensitive')",0.9735308,1.030753,0.1127935,0.1234654,0.0106719
8,0.60932744,0.48427784,"('unaffectionate', 'affectionate')",1.2144904,0.97054595,0.9119089,0.7274119,-0.184497
9,0.81565756,0.6934159,"('unaffectionate', 'caring')",1.4657345,1.3300824,1.140696,1.0117491,-0.1289469
10,-2.4880812,-2.6968172,"('unsympathetic', 'sympathetic')",-0.392433,-0.35455844,-1.4402571,-1.5256878,-0.0854307
11,-1.765222,-1.7839658,"('unhelpful', 'helpful')",1.5388201,1.6373914,-0.1132009,-0.0732872,0.0399137
12,0.4085401,0.4282767,"('unsupportive', 'supportive')",-1.4518446,-1.4260143,-0.5216522,-0.4988688,0.0227834
13,-1.7095588,-1.7702141,"('impolite', 'polite')",-0.70801497,-0.6515643,-1.208787,-1.2108892,-0.0021022
14,-2.1897821,-2.2706637,"('antisocial', 'social')",-0.5720033,-0.52465075,-1.3808928,-1.3976573,-0.0167645
15,1.2473496,1.1682128,"('boring', 'funny')",0.5679867,0.5291937,0.9076682,0.8487033,-0.0589649
16,0.6516954,0.64428467,"('unpopular', 'popular')",0.794565,0.77202743,0.7231302,0.708156,-0.0149742
17,0.00879729,0.07256633,"('nasty', 'nice')",-0.51850605,-0.5155282,-0.2548544,-0.2214809,0.0333735
18,0.09095503,0.09491083,"('disagreeable', 'welcoming')",-0.36649215,-0.41559246,-0.1377686,-0.1603408,-0.0225722
19,-0.074263126,-0.044020087,"('inhospitable', 'hospitable')",-0.06921692,-0.025384307,-0.07174,-0.0347022,0.0370378
20,-0.10393894,-0.050874,"('rough', 'thoughtful')",1.2724588,1.2359403,0.5842599,0.5925332,0.0082733
21,-2.135188,-2.2942204,"('immoral', 'moral')",-0.8548142,-0.74769056,-1.4950011,-1.5209556,-0.0259545
22,-1.2953048,-1.3663244,"('untrustworthy', 'trustworthy')",-0.9227601,-0.9569625,-1.1090324,-1.1616435,-0.0526111
23,-1.6519252,-1.7815028,"('insincere', 'sincere')",5.7119184,5.6210666,2.0299966,1.9197819,-0.1102147
24,-1.721481,-1.6856512,"('dishonest', 'honest')",0.8935377,0.83985466,-0.4139716,-0.4228983,-0.0089267
25,1.5807283,1.549478,"('egoistic', 'altruistic')",1.8008908,1.7028009,1.6908095,1.6261394,-0.0646701
26,2.1146357,1.983583,"('hardhearted', 'benevolent')",1.9140978,1.8270377,2.0143666,1.9053104,-0.1090562
27,0.65325695,0.74855524,"('hardhearted', 'softhearted')",1.5178896,1.356489,1.0855733,1.0525221,-0.0330512
28,-1.6955259,-1.8303492,"('disloyal', 'loyal')",1.0443376,0.9381857,-0.3255941,-0.4460818,-0.1204877
29,-0.3895399,-0.34666336,"('unfair', 'fair')",-0.35503304,-0.4415195,-0.3722865,-0.3940914,-0.0218049
30,-1.2795528,-1.3962008,"('intolerant', 'tolerant')",0.86317337,0.9107512,-0.2081897,-0.2427248,-0.0345351
31,1.3467865,1.3774011,"('evil', 'good')",-0.7285752,-0.8795294,0.3091056,0.2489358,-0.0601698
32,-0.44449025,-0.46163917,"('unkind', 'kind')",1.2326082,1.1026621,0.394059,0.3205115,-0.0735475
33,1.8624913,1.725598,"('wrong', 'right')",-0.12292904,-0.25426337,0.8697811,0.7356673,-0.1341138
34,0.564109,0.65469635,"('mean', 'honorable')",6.117294,6.2439885,3.3407013,3.4493425,0.1086412
35,2.1625805,2.2487252,"('corrupt', 'incorrupt')",0.12512265,-0.06325001,1.1438515,1.0927376,-0.0511139
36,3.3021274,3.1384196,"('hostile', 'amicable')",0.6504202,0.4415521,1.9762738,1.7899859,-0.1862879
37,-1.3228861,-1.3688712,"('fake', 'genuine')",0.45175523,0.41719112,-0.4355654,-0.47584,-0.0402746
38,-0.40134603,-0.421944,"('untruthful', 'truthful')",0.018200286,0.051141143,-0.1915729,-0.1854014,0.0061715
39,0.023641558,0.08667869,"('exploitative', 'cooperative')",0.13408047,0.13373366,0.078861,0.1102062,0.0313452
40,0.8216566,0.69720143,"('stingy', 'generous')",-0.97417754,-1.0891097,-0.0762605,-0.1959541,-0.1196936
41,-0.0908151,-0.30176994,"('unforgiving', 'forgiving')",0.08645899,0.019989517,-0.0021781,-0.1408902,-0.1387121
42,-0.16964729,-0.004626438,"('unreliable', 'reliable')",-2.9467125,-2.836051,-1.5581799,-1.4203387,0.1378412
43,-1.9129558,-1.8386662,"('irresponsible', 'responsible')",0.514867,0.586898,-0.6990443,-0.6258841,0.0731602
44,-0.34097937,-0.18504351,"('prejudiced', 'unprejudiced')",-1.7087119,-1.6487668,-1.0248456,-0.9169052,0.1079404
45,-1.7595657,-1.9101051,"('incompetent', 'competent')",0.011217544,-0.0025288798,-0.8741741,-0.956317,-0.0821429
46,-0.41967568,-0.5533167,"('uncompetitive', 'competitive')",-0.51865363,-0.43307498,-0.4691647,-0.4931958,-0.0240311
47,-0.08239263,-0.0021942672,"('stupid', 'smart')",5.7221985,5.6995482,2.8199029,2.8486769,0.028774
48,-1.6560447,-1.8066067,"('unintelligent', 'intelligent')",0.8665414,0.8961825,-0.3947517,-0.4552121,-0.0604604
49,-0.96982265,-0.8645636,"('unable', 'able')",-0.32846835,-0.25480393,-0.6491455,-0.5596837,0.0894618
50,0.42044923,0.54861903,"('clumsy', 'skillful')",0.15817782,0.089344025,0.2893135,0.3189815,0.029668
51,-2.3352413,-2.4531465,"('uneducated', 'educated')",0.63550615,0.7044973,-0.8498676,-0.8743246,-0.024457
52,1.2497859,1.065753,"('irrational', 'rational')",0.34762534,0.12557553,0.7987056,0.5956643,-0.2030413
53,0.8915539,0.89942837,"('uncreative', 'creative')",1.4459828,1.4214046,1.1687684,1.1604165,-0.0083519
54,1.2496767,1.2243451,"('incapable', 'capable')",1.4557052,1.4324846,1.3526909,1.3284149,-0.024276
55,-1.7582529,-1.8535063,"('incompetent', 'clever')",0.2316894,0.3027589,-0.7632817,-0.7753737,-0.012092
56,-1.9520042,-1.9815718,"('impractical', 'practical')",-0.20183304,-0.0925806,-1.0769186,-1.0370762,0.0398424
57,-1.5140253,-1.7762775,"('unimaginative', 'imaginative')",-2.473591,-2.4667912,-1.9938083,-2.1215343,-0.127726
58,0.52223736,0.47395948,"('undiscriminating', 'discriminating')",0.4849452,0.5141946,0.5035913,0.494077,-0.0095143
59,0.950608,0.98099965,"('foolish', 'wise')",0.8293618,0.7414435,0.8899849,0.8612216,-0.0287633
60,-2.7897968,-2.7386649,"('inefficient', 'efficient')",-0.3196182,-0.05263854,-1.5547075,-1.3956517,0.1590558
61,-0.4997625,-0.62724906,"('illogical', 'logical')",0.71642303,0.62831783,0.1083303,0.0005344,-0.1077959
62,-1.2337029,-1.2515423,"('incompetent', 'brilliant')",0.19164017,0.34169608,-0.5210314,-0.4549231,0.0661083
63,0.28725168,0.24564204,"('unperceptive', 'insightful')",1.1561303,1.2730668,0.721691,0.7593544,0.0376634
64,-0.8853127,-0.91187084,"('shy', 'confident')",-7.0153003,-6.919735,-3.9503064,-3.915803,0.0345034
65,-1.6887089,-1.820074,"('insecure', 'secure')",-0.66214806,-0.5554207,-1.1754285,-1.1877474,-0.0123189
66,1.5867126,1.5418825,"('inactive', 'active')",1.1734504,1.0826807,1.3800814,1.3122816,-0.0677998
67,-0.5237792,-0.5225721,"('doubtful', 'determined')",-0.49956295,-0.40925404,-0.5116711,-0.4659131,0.045758
68,-1.3109258,-1.3120081,"('dependent', 'independent')",-0.6816071,-0.62991405,-0.9962665,-0.9709611,0.0253054
69,2.7368805,2.7827544,"('lazy', 'industrious')",-0.52026147,-0.59948796,1.1083095,1.0916332,-0.0166763
70,-2.0014217,-1.9931475,"('lethargic', 'energetic')",0.5083283,0.63577753,-0.7465467,-0.6786849,0.0678618
71,1.6834998,1.7604942,"('diffident', 'self-confident')",1.1380265,1.0375896,1.4107631,1.3990419,-0.0117212
72,-1.24272,-1.2119243,"('unambitious', 'ambitious')",-0.6773606,-0.68324524,-0.9600403,-0.9475847,0.0124556
73,0.9229092,1.0701994,"('helpless', 'self-reliant')",-3.318702,-3.2924347,-1.1978964,-1.1111176,0.0867788
74,-0.42174384,-0.40626916,"('undedicated', 'dedicated')",0.29211453,0.33065915,-0.0648147,-0.037805,0.0270097
75,0.77047426,0.8532075,"('meek', 'impulsive')",-0.38397777,-0.3464564,0.1932482,0.2533756,0.0601274
76,-1.2122885,-1.0394824,"('anxious', 'daring')",-0.12630463,0.06738423,-0.6692966,-0.4860491,0.1832475
77,-1.0009881,-1.1429095,"('unmotivated', 'motivated')",-1.1837952,-1.0270097,-1.0923917,-1.0849596,0.0074321
78,0.012722861,-0.0004228875,"('nonresilient', 'resilient')",0.32382095,0.41986644,0.1682719,0.2097218,0.0414499
79,0.35530865,0.3725864,"('wavering', 'unwavering')",-0.033941295,-0.022589268,0.1606837,0.1749986,0.0143149
80,-1.2290447,-1.2493846,"('dominated', 'dominating')",-1.1437868,-1.0440301,-1.1864157,-1.1467073,0.0397084
81,-2.5001745,-2.7545514,"('submissive', 'aggressive')",-1.2927121,-1.0879871,-1.8964434,-1.9212692,-0.0248258
82,-1.2238754,-1.2217995,"('poor', 'rich')",6.163146,6.192893,2.4696352,2.4855468,0.0159116
83,0.12587067,0.07222886,"('powerless', 'powerful')",-0.56508124,-0.5741799,-0.2196053,-0.2509755,-0.0313702
84,0.85959756,0.7825379,"('inferior', 'superior')",0.8872015,0.8721363,0.8733995,0.8273371,-0.0460624
85,3.98703,4.0466843,"('insignificant', 'prestigious')",1.4187015,1.2871755,2.7028658,2.66693,-0.0359358
86,-1.0856379,-1.396106,"('uninfluential', 'influential')",0.5238771,0.4856742,-0.2808804,-0.4552159,-0.1743355
87,0.48495004,0.34107822,"('unsuccessful', 'successful')",1.0283626,1.0670178,0.7566563,0.704048,-0.0526083
88,-0.74505925,-0.773873,"('low', 'eminent')",0.14400041,0.15562424,-0.3005294,-0.3091244,-0.008595
