,archer_male,archer_female,tuple,daniels_male,daniels_female,midland_male,midland_female,co_male,co_female,average_male,average_female,female-male
0,-0.9669523,-1.0807943,"('unsociable', 'sociable')",-0.7359017,-0.68823504,-0.29860535,-0.38706842,0.005962573,-0.14933905,-0.4988742,-0.5763592,-0.077485
1,-0.31107137,-0.4209056,"('unfriendly', 'friendly')",1.4309963,1.264632,0.87331146,0.622364,1.7905934,1.5915519,0.9459574,0.7644106,-0.1815468
2,0.7818714,0.7835238,"('unlikable', 'likable')",0.7336891,0.80794984,1.1264383,1.1355019,0.97302216,1.1221823,0.9037552,0.9622895,0.0585343
3,-0.83848643,-0.7434716,"('repellent', 'pleasant')",-1.6465504,-1.4169573,-0.3739134,-0.26713172,0.3849827,0.3902715,-0.6184919,-0.5093223,0.1091696
4,0.2328134,0.06762112,"('disliked', 'liked')",0.7497303,0.56342685,0.8307376,0.70687985,-6.531327,-6.4379234,-1.1795113,-1.2749989,-0.0954876
5,-0.28788418,-0.31541488,"('distant', 'outgoing')",1.403806,1.1996096,0.50653315,0.47885245,-0.5314169,-0.39497703,0.2727595,0.2420175,-0.030742
6,-0.35580543,-0.29239988,"('distant', 'open')",0.80950695,0.628965,0.15387298,0.075505376,-0.39187738,-0.33543864,0.0539243,0.019158,-0.0347663
7,-0.30855626,-0.19377407,"('insensitive', 'sensitive')",-0.8041445,-0.60410523,-0.5149269,-0.3850996,0.057136096,0.051161468,-0.3926229,-0.2829543,0.1096686
8,-0.21207723,-0.28464943,"('unaffectionate', 'affectionate')",0.553277,0.3966814,0.12985384,-0.025520986,0.4491651,0.28684253,0.2300547,0.0933384,-0.1367163
9,0.597208,0.57322073,"('unaffectionate', 'caring')",1.166524,1.0583758,0.5919535,0.4947957,1.1581839,1.0243679,0.8784674,0.78769,-0.0907774
10,-1.2890443,-1.2095447,"('unsympathetic', 'sympathetic')",-2.341049,-2.0167859,-0.9301954,-0.8376557,-0.08729721,-0.20415092,-1.1618965,-1.0670342,0.0948623
11,-0.8644971,-0.892303,"('unhelpful', 'helpful')",-0.81985444,-0.7575402,-0.39312205,-0.3015463,2.297877,2.2628891,0.0551009,0.0778749,0.022774
12,0.79270136,0.8680164,"('unsupportive', 'supportive')",1.0968914,1.173798,1.0465624,1.0966233,-1.4976819,-1.4552488,0.3596184,0.4207972,0.0611788
13,-1.345849,-1.2454959,"('impolite', 'polite')",-1.163363,-0.9960984,-0.6793209,-0.5446088,-0.098659605,-0.05304433,-0.8217981,-0.7098119,0.1119862
