,comerica_male,comerica_female,tuple,inc_male,inc_female,average_male,average_female,female-male
0,-0.19862807,-0.244954,"('unsociable', 'sociable')",-0.51158816,-0.611012,-0.3551081,-0.427983,-0.0728749
1,-0.55450565,-0.7481557,"('unfriendly', 'friendly')",2.063904,1.9726502,0.7546992,0.6122472,-0.142452
2,0.7092619,0.6380126,"('unlikable', 'likable')",0.5110373,0.5515944,0.6101496,0.5948035,-0.0153461
3,-0.25354594,-0.057678543,"('repellent', 'pleasant')",0.33391365,0.4080289,0.0401839,0.1751752,0.1349913
4,-0.40817058,-0.47180176,"('disliked', 'liked')",-6.638378,-6.741833,-3.5232744,-3.6068175,-0.0835431
5,-1.0538175,-1.2127334,"('distant', 'outgoing')",0.11294055,0.10132682,-0.4704385,-0.5557033,-0.0852648
6,-1.582294,-1.6725096,"('distant', 'open')",0.52828366,0.5206849,-0.5270052,-0.5759124,-0.0489072
7,-0.34156466,-0.07069923,"('insensitive', 'sensitive')",0.77139676,0.9271241,0.2149161,0.4282124,0.2132963
8,-0.44837523,-0.6034232,"('unaffectionate', 'affectionate')",1.3352985,1.2111186,0.4434617,0.3038477,-0.139614
9,-0.6398586,-0.70327306,"('unaffectionate', 'caring')",1.4142144,1.4109432,0.3871779,0.353835,-0.0333429
10,-0.59626734,-0.48757362,"('unsympathetic', 'sympathetic')",-0.42034006,-0.40681922,-0.5083037,-0.4471964,0.0611073
11,0.56196743,0.75280523,"('unhelpful', 'helpful')",1.3719841,1.5957559,0.9669758,1.1742806,0.2073048
12,0.17746395,0.2814112,"('unsupportive', 'supportive')",-1.7485919,-1.7297717,-0.7855639,-0.7241803,0.0613836
13,0.2765917,0.20992705,"('impolite', 'polite')",-0.6641335,-0.58718586,-0.1937709,-0.1886294,0.0051415
14,0.8885773,0.9777105,"('antisocial', 'social')",-0.29504642,-0.3177597,0.2967654,0.3299754,0.03321
15,0.2580641,0.08084695,"('boring', 'funny')",0.70404446,0.69368804,0.4810543,0.3872675,-0.0937868
16,-1.2261264,-1.2203567,"('unpopular', 'popular')",0.0659719,0.1465319,-0.5800773,-0.5369124,0.0431649
17,-0.122202754,-0.092557706,"('nasty', 'nice')",-0.2741822,-0.22583519,-0.1981925,-0.1591965,0.038996
18,0.09851012,0.11650776,"('disagreeable', 'welcoming')",-0.2651193,-0.26157227,-0.0833046,-0.0725323,0.0107723
19,-0.5082137,-0.58446616,"('inhospitable', 'hospitable')",0.093802676,0.113563955,-0.2072055,-0.2354511,-0.0282456
20,-0.22374535,-0.1442956,"('rough', 'thoughtful')",1.1118009,1.0731635,0.4440278,0.464434,0.0204062
21,0.5139407,0.49342814,"('immoral', 'moral')",-0.5717284,-0.4696211,-0.0288939,0.0119035,0.0407974
22,0.065243624,0.08726251,"('untrustworthy', 'trustworthy')",-0.78147596,-0.76069164,-0.3581162,-0.3367146,0.0214016
23,-0.14999749,-0.03203716,"('insincere', 'sincere')",5.782345,6.017432,2.8161736,2.9926975,0.1765239
24,0.2769366,0.23091972,"('dishonest', 'honest')",0.8541938,0.88278955,0.5655652,0.5568546,-0.0087106
25,0.38957417,0.28063318,"('egoistic', 'altruistic')",1.9084935,1.8041394,1.1490338,1.0423863,-0.1066475
26,0.3673678,0.17136069,"('hardhearted', 'benevolent')",1.9393436,1.7614043,1.1533557,0.9663825,-0.1869732
27,-0.09745969,-0.049578354,"('hardhearted', 'softhearted')",1.783101,1.6859916,0.8428206,0.8182067,-0.0246139
28,-0.3683179,-0.36330923,"('disloyal', 'loyal')",0.86623704,0.83748937,0.2489596,0.2370901,-0.0118695
29,-0.34343508,-0.3351949,"('unfair', 'fair')",-0.08023126,-0.27880105,-0.2118332,-0.306998,-0.0951648
30,1.0932469,1.1100534,"('intolerant', 'tolerant')",1.2111092,1.2559148,1.152178,1.1829841,0.0308061
31,-1.3097601,-1.3780354,"('evil', 'good')",-0.49974325,-0.64799666,-0.9047517,-1.013016,-0.1082643
32,0.6058503,0.43608373,"('unkind', 'kind')",0.87589484,0.7164423,0.7408726,0.576263,-0.1646096
33,0.45845467,0.29889667,"('wrong', 'right')",-0.21769169,-0.31176323,0.1203815,-0.0064333,-0.1268148
34,-0.0011060648,0.15497914,"('mean', 'honorable')",5.70224,6.045601,2.8505669,3.1002901,0.2497232
35,-0.44880718,-0.60553443,"('corrupt', 'incorrupt')",0.12087188,-0.09836501,-0.1639677,-0.3519497,-0.187982
36,-0.80062383,-0.9500917,"('hostile', 'amicable')",0.42789474,0.17796615,-0.1863645,-0.3860628,-0.1996983
37,0.5470229,0.6575357,"('fake', 'genuine')",0.59765565,0.62700385,0.5723393,0.6422697,0.0699304
38,-0.29846573,-0.30675653,"('untruthful', 'truthful')",-0.20993555,-0.067198806,-0.2542006,-0.1869777,0.0672229
39,1.0619415,1.1449232,"('exploitative', 'cooperative')",0.32142937,0.3133776,0.6916854,0.7291504,0.037465
40,0.3165104,0.37995973,"('stingy', 'generous')",-1.2046676,-1.2734954,-0.4440786,-0.4467679,-0.0026893
41,0.07253022,0.18271248,"('unforgiving', 'forgiving')",0.1706744,0.094177425,0.1216023,0.138445,0.0168427
42,0.5120194,0.6481849,"('unreliable', 'reliable')",-3.2956321,-3.179379,-1.3918064,-1.2655971,0.1262093
43,-0.12583026,-0.021656714,"('irresponsible', 'responsible')",0.50975007,0.55490404,0.1919599,0.2666237,0.0746638
44,0.41713992,0.3366294,"('prejudiced', 'unprejudiced')",-1.5235968,-1.5874039,-0.5532284,-0.6253873,-0.0721589
45,-0.6938494,-0.52079076,"('incompetent', 'competent')",-0.19404884,-0.14514974,-0.4439491,-0.3329703,0.1109788
46,-0.38504407,-0.26720834,"('uncompetitive', 'competitive')",-1.0261137,-1.0334454,-0.7055789,-0.6503268,0.0552521
47,0.41244698,0.53267425,"('stupid', 'smart')",5.4065437,5.6918607,2.9094954,3.1122675,0.2027721
48,0.48325393,0.58638775,"('unintelligent', 'intelligent')",0.63151294,0.73273396,0.5573834,0.6595609,0.1021775
49,-0.14161088,-0.001576798,"('unable', 'able')",-0.26204124,-0.018267985,-0.2018261,-0.0099224,0.1919037
50,-0.008067433,0.1060961,"('clumsy', 'skillful')",-0.111516625,-0.048668493,-0.059792,0.0287138,0.0885058
51,-0.27085832,-0.38335678,"('uneducated', 'educated')",0.3697902,0.38660857,0.0494659,0.0016259,-0.04784
52,0.09363574,-0.1757522,"('irrational', 'rational')",0.46283317,0.32593957,0.2782345,0.0750937,-0.2031408
53,-0.91202205,-0.92795837,"('uncreative', 'creative')",0.7914543,0.79523396,-0.0602839,-0.0663622,-0.0060783
54,-0.34304023,-0.5822063,"('incapable', 'capable')",1.1401241,1.1831001,0.3985419,0.3004469,-0.098095
55,0.32516342,0.52333105,"('incompetent', 'clever')",0.17105845,0.26829025,0.2481109,0.3958107,0.1476998
56,0.30788657,0.33812004,"('impractical', 'practical')",-0.44902915,-0.30885485,-0.0705713,0.0146326,0.0852039
57,-0.9322018,-0.89447224,"('unimaginative', 'imaginative')",-2.511592,-2.5881004,-1.7218969,-1.7412863,-0.0193894
58,-0.20571738,-0.09266804,"('undiscriminating', 'discriminating')",0.4181084,0.39859775,0.1061955,0.1529649,0.0467694
59,0.42486116,0.46190232,"('foolish', 'wise')",0.4612787,0.512697,0.4430699,0.4872997,0.0442298
60,0.5509352,0.7234304,"('inefficient', 'efficient')",-0.31123006,-0.028144635,0.1198526,0.3476429,0.2277903
61,-0.008066766,-0.17519583,"('illogical', 'logical')",0.43230048,0.2874896,0.2121169,0.0561469,-0.15597
62,0.5142453,0.6547711,"('incompetent', 'brilliant')",0.0036263587,0.32800278,0.2589358,0.491387,0.2324512
63,-0.057597928,0.124185234,"('unperceptive', 'insightful')",0.6790391,0.88029975,0.3107206,0.5022425,0.1915219
64,0.069367126,-0.012123122,"('shy', 'confident')",-6.9599895,-7.055022,-3.4453113,-3.5335724,-0.0882611
65,0.27785623,0.32095787,"('insecure', 'secure')",-0.5009392,-0.3690441,-0.1115415,-0.0240431,0.0874984
66,-0.46204966,-0.5201621,"('inactive', 'active')",0.55757374,0.454727,0.047762,-0.0327176,-0.0804796
67,0.3617011,0.28752363,"('doubtful', 'determined')",-0.757513,-0.7823496,-0.1979059,-0.247413,-0.0495071
68,-0.30030367,-0.17528565,"('dependent', 'independent')",-0.5166275,-0.424288,-0.4084656,-0.2997868,0.1086788
69,0.3107164,0.2586302,"('lazy', 'industrious')",-0.50924987,-0.60774803,-0.0992667,-0.1745589,-0.0752922
70,0.14231098,0.30213505,"('lethargic', 'energetic')",0.37895802,0.47339895,0.2606345,0.387767,0.1271325
71,0.16052148,0.1380846,"('diffident', 'self-confident')",0.40609288,0.41066125,0.2833072,0.2743729,-0.0089343
72,-0.73450106,-0.75257367,"('unambitious', 'ambitious')",-0.4026094,-0.31452984,-0.5685552,-0.5335518,0.0350034
73,0.4913882,0.45990223,"('helpless', 'self-reliant')",-2.7873588,-2.7816374,-1.1479852,-1.1608676,-0.0128824
74,-0.2430628,-0.24950844,"('undedicated', 'dedicated')",0.06361159,-0.0031048981,-0.0897256,-0.1263067,-0.0365811
75,-0.7296105,-0.85266095,"('meek', 'impulsive')",-0.46593502,-0.43163326,-0.5977728,-0.6421471,-0.0443743
76,0.63707596,0.74733245,"('anxious', 'daring')",-0.015547372,0.15674517,0.3107643,0.4520388,0.1412745
77,-0.8491177,-0.8057235,"('unmotivated', 'motivated')",-1.3968256,-1.2302027,-1.1229717,-1.0179631,0.1050086
78,-0.52037245,-0.36272883,"('nonresilient', 'resilient')",-0.059477378,0.019662239,-0.2899249,-0.1715333,0.1183916
79,-0.9603954,-1.1414785,"('wavering', 'unwavering')",0.06604327,0.1042262,-0.4471761,-0.5186262,-0.0714501
80,0.7995298,0.9216963,"('dominated', 'dominating')",-1.2604971,-1.1681623,-0.2304837,-0.123233,0.1072507
81,0.6135414,0.66838634,"('submissive', 'aggressive')",-0.8353461,-0.6916186,-0.1109023,-0.0116161,0.0992862
82,-0.8865848,-0.8062922,"('poor', 'rich')",5.963201,6.229567,2.5383081,2.7116375,0.1733294
83,-0.13028878,-0.2349896,"('powerless', 'powerful')",-0.9147715,-0.95078456,-0.5225301,-0.5928871,-0.070357
84,0.59659487,0.5905686,"('inferior', 'superior')",0.75485975,0.7585966,0.6757273,0.6745826,-0.0011447
