,amazon_male,amazon_female,tuple,com_male,com_female,inc_male,inc_female,average_male,average_female,female-male
0,-0.6354316,-0.60710293,"('unsociable', 'sociable')",0.5519008,0.43440217,-0.3886178,-0.481584,-0.1573829,-0.2180949,-0.060712
1,1.2740928,1.610402,"('unfriendly', 'friendly')",0.5521991,0.5498177,1.3036042,1.2187431,1.0432987,1.1263209,0.0830222
2,0.6244744,0.6570929,"('unlikable', 'likable')",1.0084133,1.0306593,0.91077954,1.0356611,0.8478891,0.9078045,0.0599154
3,-0.6704603,-0.4360529,"('repellent', 'pleasant')",0.11525659,0.21576099,0.17406273,0.1899867,-0.127047,-0.0101017,0.1169453
4,0.14010692,0.2501635,"('disliked', 'liked')",-1.1348984,-1.0948688,-6.376341,-6.2902484,-2.4570441,-2.3783178,0.0787263
5,1.9718845,2.0228665,"('distant', 'outgoing')",0.57159674,0.64576507,-0.44710693,-0.3239524,0.6987915,0.7815597,0.0827682
6,2.6133847,2.7997859,"('distant', 'open')",0.5980724,0.7204621,0.19762303,0.32274863,1.1363601,1.2809989,0.1446388
7,-0.53389543,-0.34107885,"('insensitive', 'sensitive')",-0.10998356,-0.051946416,0.30932117,0.31441927,-0.1115193,-0.026202,0.0853173
8,0.73531985,0.77809006,"('unaffectionate', 'affectionate')",-0.71709824,-0.8133147,0.08100818,0.059255533,0.0330766,0.0080103,-0.0250663
9,1.8953784,2.0521553,"('unaffectionate', 'caring')",0.6017418,0.57059026,0.8563307,0.8602887,1.1178169,1.1610114,0.0431945
10,-1.1276201,-0.94808626,"('unsympathetic', 'sympathetic')",-0.7571212,-0.79390764,-0.52395856,-0.6091313,-0.8029,-0.7837084,0.0191916
11,-0.8009049,-0.832362,"('unhelpful', 'helpful')",0.9274554,0.88839537,2.054885,2.0665677,0.7271451,0.7075337,-0.0196114
12,0.42612055,0.7099929,"('unsupportive', 'supportive')",0.3391753,0.40263548,-1.9788471,-1.914302,-0.4045171,-0.2672246,0.1372925
13,-1.2940228,-1.4624125,"('impolite', 'polite')",0.08692826,-0.074426636,-0.14941132,-0.18821461,-0.4521686,-0.5750179,-0.1228493
14,-0.81082356,-0.85326606,"('antisocial', 'social')",1.3830107,1.3612361,-0.7007921,-0.73353094,-0.0428683,-0.075187,-0.0323187
15,-0.052157935,-0.19848453,"('boring', 'funny')",0.79502773,0.7458793,0.27036738,0.29914597,0.3377457,0.2821802,-0.0555655
16,0.078232765,0.2970724,"('unpopular', 'popular')",0.2568014,0.36663607,0.78606,0.8125708,0.373698,0.4920931,0.1183951
17,-0.33979535,-0.25698692,"('nasty', 'nice')",0.34169176,0.3764588,-0.5826572,-0.5496698,-0.1935869,-0.1433993,0.0501876
