,janus_male,janus_female,tuple,cap_male,cap_female,group_male,group_female,inc_male,inc_female,average_male,average_female,female-male
0,0.19455984,-0.16811731,"('unsociable', 'sociable')",1.098933,0.9538019,1.5277759,1.2395259,-0.2935794,-0.50819653,0.6319223,0.3792534,-0.2526689
1,-1.7092565,-1.8316365,"('unfriendly', 'friendly')",-0.33216998,-0.27253884,-0.8840868,-1.0192889,1.6169752,1.6086036,-0.3271345,-0.3787151,-0.0515806
2,0.44237047,0.4573316,"('unlikable', 'likable')",0.5219763,0.5343235,1.2412033,1.2392479,0.71830505,0.8273661,0.7309638,0.7645673,0.0336035
3,-0.32190546,-0.35899842,"('repellent', 'pleasant')",-0.7645954,-0.7159982,1.0334852,1.056543,0.3307873,0.3027126,0.0694429,0.0710647,0.0016218
4,-0.4846208,-0.485811,"('disliked', 'liked')",-1.1432759,-1.1033746,-0.30855355,-0.36509988,-6.306679,-6.346711,-2.0607822,-2.0752492,-0.014467
5,-1.8069364,-1.6141188,"('distant', 'outgoing')",-1.924641,-1.6572658,-2.2521362,-1.9989153,-0.36101645,-0.15062408,-1.5861825,-1.355231,0.2309515
6,-2.3713741,-2.1288855,"('distant', 'open')",-2.5496607,-2.1853302,-2.8475895,-2.552738,-0.05560663,0.17257242,-1.9560578,-1.6735953,0.2824625
7,-0.6834521,-0.8118978,"('insensitive', 'sensitive')",0.4814982,0.4207116,0.109247126,0.08715317,0.34755844,0.36357734,0.0637129,0.0148861,-0.0488268
8,-1.056657,-1.0571939,"('unaffectionate', 'affectionate')",-1.297799,-1.2350742,-0.5864909,-0.6069707,0.46147802,0.53916746,-0.6198672,-0.5900179,0.0298493
9,-1.2943093,-1.3597713,"('unaffectionate', 'caring')",-0.74722904,-0.6755141,-0.45117193,-0.46267107,1.0424505,1.1166706,-0.3625649,-0.3453215,0.0172434
10,-0.5348998,-0.8168431,"('unsympathetic', 'sympathetic')",0.07967738,-0.0634588,0.13716222,0.017216709,-0.41870764,-0.5391346,-0.1841919,-0.3505549,-0.166363
11,0.579756,0.32908782,"('unhelpful', 'helpful')",1.0422692,0.76552486,0.5773513,0.4077179,2.1840127,2.155343,1.0958474,0.9144185,-0.1814289
12,-0.34978598,-0.36753488,"('unsupportive', 'supportive')",0.27193987,0.3649111,0.27775735,0.3839974,-1.9151393,-1.8701619,-0.428807,-0.3721971,0.0566099
13,0.6795383,0.4158082,"('impolite', 'polite')",1.2228899,1.0007738,0.38550618,0.2849269,0.021398105,-0.06362599,0.5773331,0.4094707,-0.1678624
14,0.97636837,0.78255045,"('antisocial', 'social')",2.6632361,2.547994,2.4469492,2.3249002,-0.23097624,-0.43375203,1.4638944,1.3054231,-0.1584713
15,0.05701924,-0.03278379,"('boring', 'funny')",0.9388505,0.9179218,-0.698972,-0.8280382,0.5196361,0.48744768,0.2041335,0.1361369,-0.0679966
16,-0.55336165,-0.5739641,"('unpopular', 'popular')",-0.97794145,-0.99634844,-0.11048815,-0.1903407,0.8603087,0.8196273,-0.1953707,-0.2352565,-0.0398858
17,-0.1994321,-0.17350163,"('nasty', 'nice')",-0.2804704,-0.27854732,-0.28350568,-0.25673565,-0.3967066,-0.36576408,-0.2900287,-0.2686372,0.0213915
