,united_male,united_female,tuple,airlines_male,airlines_female,holdings_male,holdings_female,inc_male,inc_female,average_male,average_female,female-male
0,-0.3547678,-0.48104566,"('unsociable', 'sociable')",-0.86818594,-0.924806,-0.31443518,-0.53112525,-0.27770102,-0.42781478,-0.4537725,-0.5911979,-0.1374254
1,-0.4670767,-0.49110124,"('unfriendly', 'friendly')",0.99915564,1.0532238,-0.18927926,-0.3270297,1.1777873,1.0522536,0.3801467,0.3218366,-0.0583101
2,0.52498466,0.66139024,"('unlikable', 'likable')",0.43205607,0.5397377,1.5292106,1.6055939,0.6771245,0.7466771,0.790844,0.8883498,0.0975058
3,-0.53239095,-0.43434873,"('repellent', 'pleasant')",-0.5873534,-0.57604545,0.46338117,0.48071888,0.35762075,0.4037933,-0.0746856,-0.0314705,0.0432151
4,-0.06400916,-0.10758307,"('disliked', 'liked')",0.45773035,0.44919118,0.18001907,0.1378254,-5.780513,-5.7553654,-1.3016932,-1.318983,-0.0172898
5,0.33496818,0.38397962,"('distant', 'outgoing')",0.9278387,0.9968542,-0.8999558,-0.8028602,-0.31596807,-0.29864442,0.0117208,0.0698323,0.0581115
6,0.17425442,0.24297616,"('distant', 'open')",0.7849852,0.853435,-0.9029361,-0.8315857,0.47379363,0.45528167,0.1325243,0.1800268,0.0475025
7,0.23565112,0.21834558,"('insensitive', 'sensitive')",0.14217176,0.18918912,0.546018,0.4551425,0.80556434,0.7666948,0.4323513,0.407343,-0.0250083
8,-0.06530712,-0.030081496,"('unaffectionate', 'affectionate')",0.38279706,0.39602113,-0.55750376,-0.586773,0.28824925,0.19077986,0.0120589,-0.0075134,-0.0195723
9,0.45209482,0.4709391,"('unaffectionate', 'caring')",0.43777978,0.43618774,0.042644925,-0.0233192,0.8662587,0.79684216,0.4496945,0.4201624,-0.0295321
10,0.5156825,0.49129325,"('unsympathetic', 'sympathetic')",-1.2227132,-1.2275654,-0.4116084,-0.5646469,0.11375669,0.045277927,-0.2512206,-0.3139103,-0.0626897
