,truist_male,truist_female,tuple,financial_male,financial_female,corp_male,corp_female,average_male,average_female,female-male
0,-0.56802547,-0.7829788,"('unsociable', 'sociable')",0.5204521,0.31825766,-0.002596544,-0.17977487,-0.0167233,-0.214832,-0.1981087
1,-1.6430032,-1.6634917,"('unfriendly', 'friendly')",1.1056743,0.8904211,1.2459352,1.0458627,0.2362021,0.0909307,-0.1452714
2,0.68156075,0.66050065,"('unlikable', 'likable')",2.1950748,2.2210627,0.9285238,1.0245544,1.2683864,1.3020391,0.0336527
3,-0.19090259,-0.08614615,"('repellent', 'pleasant')",-0.26052988,-0.15602323,0.7953187,0.835762,0.1146288,0.1978642,0.0832354
4,0.06376295,0.11185287,"('disliked', 'liked')",0.087072864,0.12608622,-6.211234,-6.113495,-2.0201327,-1.9585187,0.061614
5,-0.7746226,-0.73762447,"('distant', 'outgoing')",0.5531274,0.536386,-0.64667654,-0.57102287,-0.2893906,-0.2574204,0.0319702
6,-1.4064348,-1.338437,"('distant', 'open')",-0.3281849,-0.37018368,-0.92748034,-0.910991,-0.8873666,-0.8732039,0.0141627
7,-0.12490008,-0.08666456,"('insensitive', 'sensitive')",0.30200052,0.29054412,0.3501912,0.3785631,0.1757639,0.1941475,0.0183836
8,-1.3910377,-1.4057944,"('unaffectionate', 'affectionate')",0.034215294,-0.06651415,0.20377462,0.121573605,-0.3843493,-0.450245,-0.0658957
9,-1.3337185,-1.3359411,"('unaffectionate', 'caring')",1.2100233,1.0933859,1.0897855,1.033367,0.3220301,0.263604,-0.0584261
10,-0.8942304,-0.9521215,"('unsympathetic', 'sympathetic')",-0.8877612,-0.916505,-0.19552843,-0.31276542,-0.6591733,-0.7271307,-0.0679574
11,-0.026369393,-0.07934193,"('unhelpful', 'helpful')",0.23145746,0.2518632,2.2660162,2.2777667,0.8237015,0.8167627,-0.0069388
12,-0.67423344,-0.67268175,"('unsupportive', 'supportive')",0.8510721,0.8913387,-2.0587084,-2.0076344,-0.6272899,-0.5963258,0.0309641
13,0.37602234,0.24140322,"('impolite', 'polite')",0.4624739,0.48758817,-0.08506491,-0.033883363,0.2511438,0.2317027,-0.0194411
14,0.56736577,0.47936594,"('antisocial', 'social')",1.9983332,2.0084984,-0.010011902,-0.040357895,0.8518957,0.8158356,-0.0360601
15,0.18257144,0.11901272,"('boring', 'funny')",0.2703725,0.22350885,-0.22930384,-0.20430438,0.0745467,0.0460724,-0.0284743
16,-0.70170593,-0.60004395,"('unpopular', 'popular')",-0.3378515,-0.319523,0.36381721,0.37544107,-0.2252467,-0.1813753,0.0438714
17,-0.5514248,-0.53404367,"('nasty', 'nice')",-0.41562814,-0.33426088,-0.72069407,-0.6672849,-0.5625823,-0.5118632,0.0507191
18,-1.1221445,-1.1073687,"('disagreeable', 'welcoming')",-0.3399148,-0.33766177,-0.69453794,-0.7451781,-0.7188657,-0.7300695,-0.0112038
19,-1.1875298,-1.1982759,"('inhospitable', 'hospitable')",-0.6860374,-0.75786334,-0.6496748,-0.5801201,-0.8410807,-0.8454198,-0.0043391
20,0.1848186,0.20566939,"('rough', 'thoughtful')",0.02904665,0.05587948,0.3845718,0.38046813,0.199479,0.2140057,0.0145267
21,0.66636866,0.5007892,"('immoral', 'moral')",0.73370045,0.6801803,-0.32682556,-0.3001089,0.3577479,0.2936202,-0.0641277
22,0.44355008,0.35587886,"('untrustworthy', 'trustworthy')",-0.19899592,-0.2756893,-0.69939387,-0.64589494,-0.1516132,-0.1885685,-0.0369553
23,-0.2656157,-0.33928788,"('insincere', 'sincere')",0.8385926,0.79382,6.1023226,5.961478,2.2250999,2.1386701,-0.0864298
24,-0.36160627,-0.42496818,"('dishonest', 'honest')",0.6840556,0.65911233,0.89166635,0.857099,0.4047052,0.3637477,-0.0409575
25,-0.8712328,-0.81575394,"('egoistic', 'altruistic')",-0.0505054,-0.024257768,0.76382506,0.6480818,-0.0526377,-0.0639766,-0.0113389
26,-0.68375224,-0.7228796,"('hardhearted', 'benevolent')",1.6591874,1.5352151,1.2569772,1.0969237,0.7441374,0.6364198,-0.1077176
27,-0.68367165,-0.57670397,"('hardhearted', 'softhearted')",-0.78534704,-0.7705926,0.41800207,0.37864256,-0.3503389,-0.3228846,0.0274543
28,-0.97183144,-1.0337325,"('disloyal', 'loyal')",0.39691254,0.26613155,1.179158,1.0811903,0.201413,0.1045298,-0.0968832
29,0.5104958,0.49292955,"('unfair', 'fair')",-0.23889148,-0.256948,-0.6576086,-0.74689007,-0.1286681,-0.1703028,-0.0416347
