,larch_male,larch_female,tuple,average_male,average_female,female-male
0,-0.5844409,-0.78756,"('unsociable', 'sociable')",-0.5844409,-0.78756,-0.2031191
1,0.11386952,0.077136226,"('unfriendly', 'friendly')",0.1138695,0.0771362,-0.0367333
2,0.23993927,0.23766541,"('unlikable', 'likable')",0.2399393,0.2376654,-0.0022739
3,-0.42864278,-0.3748508,"('repellent', 'pleasant')",-0.4286428,-0.3748508,0.053792
4,-4.0665565,-4.0669484,"('disliked', 'liked')",-4.0665565,-4.0669484,-0.0003919
5,-1.1565142,-1.064247,"('distant', 'outgoing')",-1.1565142,-1.064247,0.0922672
6,-1.1150589,-1.0111527,"('distant', 'open')",-1.1150589,-1.0111527,0.1039062
7,-0.1977589,-0.09020835,"('insensitive', 'sensitive')",-0.1977589,-0.0902084,0.1075505
8,0.5644595,0.58832693,"('unaffectionate', 'affectionate')",0.5644595,0.5883269,0.0238674
9,0.4974985,0.5254538,"('unaffectionate', 'caring')",0.4974985,0.5254538,0.0279553
10,-0.07022703,-0.024058647,"('unsympathetic', 'sympathetic')",-0.070227,-0.0240586,0.0461684
11,1.0481573,1.0172516,"('unhelpful', 'helpful')",1.0481573,1.0172516,-0.0309057
12,-1.459098,-1.3631064,"('unsupportive', 'supportive')",-1.459098,-1.3631064,0.0959916
13,-0.41098922,-0.57218874,"('impolite', 'polite')",-0.4109892,-0.5721887,-0.1611995
14,-0.13350385,-0.27370206,"('antisocial', 'social')",-0.1335039,-0.2737021,-0.1401982
15,-0.037817724,-0.02818667,"('boring', 'funny')",-0.0378177,-0.0281867,0.009631
16,-0.29604015,-0.29111412,"('unpopular', 'popular')",-0.2960401,-0.2911141,0.004926
17,-0.36545765,-0.24675359,"('nasty', 'nice')",-0.3654577,-0.2467536,0.1187041
18,-0.5289455,-0.45369342,"('disagreeable', 'welcoming')",-0.5289455,-0.4536934,0.0752521
19,-1.3743876,-1.2087547,"('inhospitable', 'hospitable')",-1.3743876,-1.2087547,0.1656329
20,0.19604059,0.18299884,"('rough', 'thoughtful')",0.1960406,0.1829988,-0.0130418
21,-0.35838422,-0.2439009,"('immoral', 'moral')",-0.3583842,-0.2439009,0.1144833
22,-0.60749006,-0.70008355,"('untrustworthy', 'trustworthy')",-0.6074901,-0.7000836,-0.0925935
23,3.2103155,3.199422,"('insincere', 'sincere')",3.2103155,3.1994219,-0.0108936
24,0.61048096,0.52884614,"('dishonest', 'honest')",0.610481,0.5288461,-0.0816349
25,0.23688088,0.14084508,"('egoistic', 'altruistic')",0.2368809,0.1408451,-0.0960358
26,0.4294242,0.20604402,"('hardhearted', 'benevolent')",0.4294242,0.206044,-0.2233802
27,0.41317704,0.37546352,"('hardhearted', 'softhearted')",0.413177,0.3754635,-0.0377135
28,0.806568,0.82612056,"('disloyal', 'loyal')",0.806568,0.8261206,0.0195526
29,-1.0639242,-1.0753132,"('unfair', 'fair')",-1.0639242,-1.0753132,-0.011389
30,0.74221295,0.72922176,"('intolerant', 'tolerant')",0.742213,0.7292218,-0.0129912
31,-1.5028214,-1.329412,"('evil', 'good')",-1.5028214,-1.329412,0.1734094
32,0.79421353,0.55208987,"('unkind', 'kind')",0.7942135,0.5520899,-0.2421236
33,-0.06974815,-0.1299356,"('wrong', 'right')",-0.0697481,-0.1299356,-0.0601875
34,2.1540756,2.2898889,"('mean', 'honorable')",2.1540756,2.2898889,0.1358133
35,-0.74369746,-0.77687746,"('corrupt', 'incorrupt')",-0.7436975,-0.7768775,-0.03318
36,-0.9469174,-0.8833922,"('hostile', 'amicable')",-0.9469174,-0.8833922,0.0635252
37,0.12513313,0.08673392,"('fake', 'genuine')",0.1251331,0.0867339,-0.0383992
38,-0.20993143,-0.19291906,"('untruthful', 'truthful')",-0.2099314,-0.1929191,0.0170123
39,0.5342043,0.49281457,"('exploitative', 'cooperative')",0.5342043,0.4928146,-0.0413897
40,-1.4170179,-1.5451685,"('stingy', 'generous')",-1.4170179,-1.5451685,-0.1281506
41,0.5293656,0.6325809,"('unforgiving', 'forgiving')",0.5293656,0.6325809,0.1032153
42,-1.7222133,-1.718666,"('unreliable', 'reliable')",-1.7222133,-1.718666,0.0035473
43,0.113120124,0.07515829,"('irresponsible', 'responsible')",0.1131201,0.0751583,-0.0379618
44,-0.6572321,-0.8221321,"('prejudiced', 'unprejudiced')",-0.6572321,-0.8221321,-0.1649
45,-0.12115296,-0.06452649,"('incompetent', 'competent')",-0.121153,-0.0645265,0.0566265
46,-0.49228343,-0.5289818,"('uncompetitive', 'competitive')",-0.4922834,-0.5289818,-0.0366984
47,2.9050667,3.0354185,"('stupid', 'smart')",2.9050667,3.0354185,0.1303518
48,0.35989764,0.47000277,"('unintelligent', 'intelligent')",0.3598976,0.4700028,0.1101052
49,0.06322466,0.3523144,"('unable', 'able')",0.0632247,0.3523144,0.2890897
50,0.12706505,0.2040802,"('clumsy', 'skillful')",0.127065,0.2040802,0.0770152
51,-0.20811227,-0.33711952,"('uneducated', 'educated')",-0.2081123,-0.3371195,-0.1290072
52,-0.28384197,-0.38009688,"('irrational', 'rational')",-0.283842,-0.3800969,-0.0962549
53,-0.6373818,-0.60564125,"('uncreative', 'creative')",-0.6373818,-0.6056412,0.0317406
54,0.04286312,0.121693626,"('incapable', 'capable')",0.0428631,0.1216936,0.0788305
55,0.5057172,0.5849397,"('incompetent', 'clever')",0.5057172,0.5849397,0.0792225
56,0.31332284,0.20682564,"('impractical', 'practical')",0.3133228,0.2068256,-0.1064972
57,-2.0065627,-2.0664802,"('unimaginative', 'imaginative')",-2.0065627,-2.0664802,-0.0599175
58,0.023552792,0.049138013,"('undiscriminating', 'discriminating')",0.0235528,0.049138,0.0255852
59,0.6236692,0.7113631,"('foolish', 'wise')",0.6236692,0.7113631,0.0876939
60,0.6996351,0.750469,"('inefficient', 'efficient')",0.6996351,0.750469,0.0508339
61,-0.37036854,-0.5544528,"('illogical', 'logical')",-0.3703685,-0.5544528,-0.1840843
62,0.6991304,0.8254539,"('incompetent', 'brilliant')",0.6991304,0.8254539,0.1263235
63,-0.33884883,-0.21489213,"('unperceptive', 'insightful')",-0.3388488,-0.2148921,0.1239567
64,-3.7872093,-3.8955436,"('shy', 'confident')",-3.7872093,-3.8955436,-0.1083343
65,0.13114382,-0.035379127,"('insecure', 'secure')",0.1311438,-0.0353791,-0.1665229
66,-0.9237144,-0.96057504,"('inactive', 'active')",-0.9237144,-0.960575,-0.0368606
67,0.53152096,0.5395102,"('doubtful', 'determined')",0.531521,0.5395102,0.0079892
68,-0.7474464,-0.69060326,"('dependent', 'independent')",-0.7474464,-0.6906033,0.0568431
69,-1.092379,-1.0659833,"('lazy', 'industrious')",-1.092379,-1.0659833,0.0263957
70,-0.52938604,-0.5844607,"('lethargic', 'energetic')",-0.529386,-0.5844607,-0.0550747
71,0.011822495,0.0048554726,"('diffident', 'self-confident')",0.0118225,0.0048555,-0.006967
72,0.11004308,0.124561094,"('unambitious', 'ambitious')",0.1100431,0.1245611,0.014518
73,-1.6617272,-1.7814367,"('helpless', 'self-reliant')",-1.6617272,-1.7814367,-0.1197095
74,0.017953668,-0.11019255,"('undedicated', 'dedicated')",0.0179537,-0.1101926,-0.1281463
75,-0.46367025,-0.41626304,"('meek', 'impulsive')",-0.4636703,-0.416263,0.0474073
76,0.2042248,0.24640581,"('anxious', 'daring')",0.2042248,0.2464058,0.042181
77,-1.0364772,-0.8994593,"('unmotivated', 'motivated')",-1.0364772,-0.8994593,0.1370179
78,-0.6806421,-0.5288192,"('nonresilient', 'resilient')",-0.6806421,-0.5288192,0.1518229
79,-1.0377773,-0.96587557,"('wavering', 'unwavering')",-1.0377773,-0.9658756,0.0719017
80,-0.10893526,-0.28398317,"('dominated', 'dominating')",-0.1089353,-0.2839832,-0.1750479
81,0.026638472,-0.006037485,"('submissive', 'aggressive')",0.0266385,-0.0060375,-0.032676
82,3.114287,3.2159336,"('poor', 'rich')",3.1142869,3.2159336,0.1016467
83,-0.23492092,-0.34750807,"('powerless', 'powerful')",-0.2349209,-0.3475081,-0.1125872
84,0.46710056,0.54159224,"('inferior', 'superior')",0.4671006,0.5415922,0.0744916
85,-0.46043,-0.4778459,"('insignificant', 'prestigious')",-0.46043,-0.4778459,-0.0174159
86,-0.79480255,-0.8688403,"('uninfluential', 'influential')",-0.7948025,-0.8688403,-0.0740378
87,-0.30207294,-0.47580415,"('unsuccessful', 'successful')",-0.3020729,-0.4758042,-0.1737313
88,-0.674401,-0.71239686,"('low', 'eminent')",-0.674401,-0.7123969,-0.0379959
