,agilent_male,agilent_female,tuple,technologies_male,technologies_female,inc_male,inc_female,average_male,average_female,female-male
0,-1.1449919,-1.3043761,"('unsociable', 'sociable')",-0.66787773,-0.7969417,-0.41198632,-0.58912045,-0.7416186,-0.8968128,-0.1551942
1,0.661044,0.48135108,"('unfriendly', 'friendly')",0.07214311,-0.16163585,2.0042133,1.8766385,0.9124668,0.7321179,-0.1803489
2,0.2118023,0.30544642,"('unlikable', 'likable')",0.28526586,0.35420364,0.7856364,0.88385457,0.4275682,0.5145016,0.0869334
3,-1.86189,-1.7825477,"('repellent', 'pleasant')",0.06605031,0.15997046,-0.05756084,-0.016695786,-0.6178002,-0.5464243,0.0713759
4,0.6580365,0.62462306,"('disliked', 'liked')",-0.092494376,-0.12656803,-5.1984496,-5.3547783,-1.5443025,-1.6189078,-0.0746053
5,1.8002229,1.8004456,"('distant', 'outgoing')",0.09408319,0.114423566,0.32833487,0.35441932,0.7408803,0.7564294,0.0155491
6,1.4259696,1.4522423,"('distant', 'open')",-0.3072616,-0.30439726,0.8767655,0.89583814,0.6651578,0.6812277,0.0160699
7,-0.23855913,-0.19136141,"('insensitive', 'sensitive')",0.02929368,0.11171757,0.1373332,0.1866211,-0.0239774,0.0356591,0.0596365
8,0.16513272,0.029495709,"('unaffectionate', 'affectionate')",-0.36789137,-0.49874613,0.6574769,0.6091791,0.1515727,0.0466429,-0.1049298
9,0.063502006,-0.013341498,"('unaffectionate', 'caring')",0.12846246,0.038428605,1.2809396,1.2749662,0.490968,0.4333511,-0.0576169
10,-2.4414563,-2.4733922,"('unsympathetic', 'sympathetic')",-1.0394212,-1.0234134,-0.865502,-0.93006516,-1.4487931,-1.4756236,-0.0268305
11,0.105721176,0.15503871,"('unhelpful', 'helpful')",1.1171145,1.1862854,1.5703676,1.5602891,0.9310678,0.9672044,0.0361366
12,0.63572484,0.7048074,"('unsupportive', 'supportive')",0.5582236,0.65475297,-1.709322,-1.7241035,-0.1717912,-0.1215144,0.0502768
13,-0.5697639,-0.54924077,"('impolite', 'polite')",-0.39144894,-0.31365696,-0.63510406,-0.6774398,-0.5321056,-0.5134459,0.0186597
14,-1.6364458,-1.5622725,"('antisocial', 'social')",0.06280932,0.16445236,-1.1574024,-1.1341802,-0.9103463,-0.8440002,0.0663461
15,0.9976609,0.9462526,"('boring', 'funny')",-0.2103245,-0.26127204,0.82511646,0.7828352,0.5374842,0.4892719,-0.0482123
16,0.3068759,0.22396092,"('unpopular', 'popular')",0.33141986,0.292133,0.71934515,0.69711244,0.452547,0.4044021,-0.0481449
17,0.17519413,0.20544076,"('nasty', 'nice')",-0.27065435,-0.20684308,-0.3329743,-0.29323027,-0.1428115,-0.0982109,0.0446006
18,0.105600625,0.15352944,"('disagreeable', 'welcoming')",0.29502442,0.3722245,-0.21692115,-0.2445158,0.0612346,0.0937461,0.0325115
19,0.36235717,0.3531119,"('inhospitable', 'hospitable')",-0.010835022,-0.077137575,0.08851132,0.18303853,0.1466778,0.1530043,0.0063265
20,0.7297891,0.6992326,"('rough', 'thoughtful')",1.169764,1.2110143,0.8447185,0.8020472,0.9147572,0.904098,-0.0106592
21,-1.1450106,-1.1537714,"('immoral', 'moral')",0.28305793,0.25474977,-1.0434228,-1.0626665,-0.6351252,-0.6538961,-0.0187709
22,-0.6741671,-0.7287174,"('untrustworthy', 'trustworthy')",-0.37672222,-0.42641497,-1.0507641,-1.1827098,-0.7005511,-0.7792807,-0.0787296
23,-0.4809217,-0.5218587,"('insincere', 'sincere')",-0.48885792,-0.53687376,4.666329,4.6199284,1.2321831,1.1870653,-0.0451178
24,-1.8025359,-1.7473978,"('dishonest', 'honest')",-2.171503,-2.1631832,0.46419096,0.42251754,-1.1699494,-1.1626879,0.0072615
25,0.1427159,0.05229658,"('egoistic', 'altruistic')",0.41487774,0.37768143,1.731337,1.7157425,0.7629769,0.7152402,-0.0477367
26,0.85237056,0.79960155,"('hardhearted', 'benevolent')",0.48701864,0.473718,1.8352547,1.7683457,1.0582147,1.0138884,-0.0443263
27,0.31591493,0.37414944,"('hardhearted', 'softhearted')",0.22110493,0.25709605,1.401445,1.3936487,0.646155,0.6749647,0.0288097
28,-1.1912321,-1.337758,"('disloyal', 'loyal')",-0.4607202,-0.6004806,0.7037794,0.5708007,-0.3160576,-0.4558126,-0.139755
29,-0.35060263,-0.37309495,"('unfair', 'fair')",-0.87761045,-0.8538132,-0.4279945,-0.49810773,-0.5520692,-0.5750053,-0.0229361
30,-0.058491874,-0.057458892,"('intolerant', 'tolerant')",1.2326864,1.1847519,0.7977745,0.75588405,0.657323,0.6277257,-0.0295973
31,0.4293083,0.4110192,"('evil', 'good')",-0.28973702,-0.34237564,-0.48279655,-0.53676605,-0.1144084,-0.1560408,-0.0416324
32,-1.1967334,-1.1754407,"('unkind', 'kind')",-0.46555054,-0.44020656,0.78194416,0.69631684,-0.2934466,-0.3064435,-0.0129969
33,1.4461428,1.3752832,"('wrong', 'right')",0.57884717,0.5423549,-0.114308976,-0.17032765,0.6368937,0.5824368,-0.0544569
34,0.73648137,0.82785046,"('mean', 'honorable')",-0.23215389,-0.16842404,5.6508565,5.839064,2.0517279,2.1661634,0.1144355
35,1.219494,1.1470486,"('corrupt', 'incorrupt')",-0.00013392605,-0.08555098,0.3334143,0.26082614,0.5175915,0.4407746,-0.0768169
36,1.4985428,1.3088195,"('hostile', 'amicable')",-0.3180929,-0.55661374,0.9592427,0.7895715,0.7132308,0.5139258,-0.199305
37,-0.27592587,-0.25278017,"('fake', 'genuine')",-0.17150746,-0.16895455,-0.06681376,-0.034050554,-0.1714157,-0.1519284,0.0194873
38,-0.6961947,-0.62913084,"('untruthful', 'truthful')",-0.56749696,-0.53952026,-0.050537515,-0.03253398,-0.4380764,-0.400395,0.0376814
39,0.91898704,0.9357947,"('exploitative', 'cooperative')",0.9273312,0.98043936,0.030650346,-0.008597061,0.6256562,0.635879,0.0102228
40,-0.631989,-0.6647153,"('stingy', 'generous')",-0.06989074,0.0063699284,-1.4243501,-1.5542822,-0.7087433,-0.7375425,-0.0287992
41,-1.1243559,-1.2483855,"('unforgiving', 'forgiving')",-0.9221843,-0.8981827,0.3737802,0.20681326,-0.5575867,-0.646585,-0.0889983
42,-0.6691536,-0.4966573,"('unreliable', 'reliable')",-1.1389058,-0.9172005,-3.071162,-3.0840566,-1.6264071,-1.4993048,0.1271023
43,-0.917204,-0.8084283,"('irresponsible', 'responsible')",-1.1389071,-1.0093832,-0.2254835,-0.2185413,-0.7605315,-0.6787843,0.0817472
44,-0.12762436,-0.02063787,"('prejudiced', 'unprejudiced')",-0.20930524,-0.11052096,-1.3857367,-1.3783708,-0.5742221,-0.5031765,0.0710456
45,-2.2181396,-2.2596352,"('incompetent', 'competent')",-1.1734493,-1.1925994,-0.74535364,-0.7879429,-1.3789808,-1.4133925,-0.0344117
46,-0.9384085,-0.9630578,"('uncompetitive', 'competitive')",0.61379206,0.64552367,-0.97733486,-1.0636932,-0.4339838,-0.4604091,-0.0264253
47,0.47543648,0.6202332,"('stupid', 'smart')",0.99336493,1.0902491,5.260266,5.3931513,2.2430224,2.3678778,0.1248554
48,-0.5780267,-0.70994633,"('unintelligent', 'intelligent')",0.4652997,0.39378,0.60185766,0.55992717,0.1630435,0.0812536,-0.0817899
49,0.6520479,0.7936356,"('unable', 'able')",0.7416363,0.84044504,0.04680376,0.15734844,0.4801626,0.597143,0.1169804
50,0.80714303,0.9174105,"('clumsy', 'skillful')",0.7732579,0.82233524,-0.015854757,-0.043029953,0.5215154,0.5655719,0.0440565
51,-1.4094517,-1.4972534,"('uneducated', 'educated')",-0.16147134,-0.24386296,0.18171929,0.15318616,-0.4630679,-0.5293101,-0.0662422
52,1.6895827,1.5014794,"('irrational', 'rational')",0.33294728,0.099806145,0.7334401,0.59068596,0.9186567,0.7306572,-0.1879995
53,1.0760517,0.98639524,"('uncreative', 'creative')",1.4075918,1.3286028,1.3593801,1.2742667,1.2810079,1.1964216,-0.0845863
54,0.9578904,0.85854924,"('incapable', 'capable')",0.63710076,0.508576,1.0297557,1.0828441,0.8749156,0.8166564,-0.0582592
55,-1.7933534,-1.8657779,"('incompetent', 'clever')",-0.21687631,-0.23852898,-0.46933892,-0.4929087,-0.8265229,-0.8657386,-0.0392157
56,-0.4597203,-0.41530153,"('impractical', 'practical')",-0.5384268,-0.48789325,-0.4890516,-0.51046336,-0.4957329,-0.4712194,0.0245135
57,-0.3018028,-0.4209664,"('unimaginative', 'imaginative')",0.49890405,0.44334513,-2.1160161,-2.2502742,-0.6396383,-0.7426318,-0.1029935
