,darden_male,darden_female,tuple,restaurants_male,restaurants_female,inc_male,inc_female,average_male,average_female,female-male
0,-1.0941821,-1.2585251,"('unsociable', 'sociable')",1.6654904,1.6450237,-0.17164169,-0.26942465,0.1332222,0.0390246,-0.0941976
1,-1.6758924,-1.586722,"('unfriendly', 'friendly')",0.37596524,0.40344405,1.9527959,1.8177413,0.2176229,0.2114878,-0.0061351
2,0.5448011,0.5550509,"('unlikable', 'likable')",1.3989071,1.422105,0.76941687,0.807607,0.904375,0.9282543,0.0238793
3,-0.79231876,-0.79310614,"('repellent', 'pleasant')",-0.57920104,-0.43188962,0.013607815,0.08400344,-0.4526373,-0.3803308,0.0723065
4,0.010473505,0.040520694,"('disliked', 'liked')",-0.5512373,-0.56757003,-5.9761844,-5.967439,-2.1723161,-2.1648296,0.0074865
5,0.52667814,0.6160417,"('distant', 'outgoing')",0.00060840696,0.02903568,0.19366793,0.16879836,0.2403182,0.2712919,0.0309737
6,0.3812531,0.48766512,"('distant', 'open')",0.085007496,0.15688483,0.65351284,0.5616787,0.3732578,0.4020762,0.0288184
7,-0.5291245,-0.5800032,"('insensitive', 'sensitive')",0.29292086,0.44798738,0.5878392,0.59533024,0.1172118,0.1544381,0.0372263
8,-0.22468285,-0.18385756,"('unaffectionate', 'affectionate')",-0.29196036,-0.36618152,0.79544723,0.6940341,0.0929347,0.0479983,-0.0449364
9,-0.51770926,-0.51461077,"('unaffectionate', 'caring')",0.19781625,0.20239721,1.1083647,1.0682341,0.2628239,0.2520068,-0.0108171
10,-1.195175,-1.330923,"('unsympathetic', 'sympathetic')",0.36573017,0.50429803,-0.47882524,-0.43782663,-0.43609,-0.4214838,0.0146062
11,-0.6532306,-0.67012286,"('unhelpful', 'helpful')",0.04259214,0.097745754,1.8439338,1.9531066,0.4110985,0.4602432,0.0491447
12,0.20469394,0.20585805,"('unsupportive', 'supportive')",0.88661695,0.9965686,-1.2515835,-1.1950668,-0.0534242,0.0024533,0.0558775
13,-0.27544817,-0.45370746,"('impolite', 'polite')",2.077644,2.10446,-0.12562549,-0.18088965,0.5588568,0.4899543,-0.0689025
14,-0.3867428,-0.4867013,"('antisocial', 'social')",1.7989398,1.8191522,-0.6419768,-0.60629225,0.2567401,0.2420529,-0.0146872
15,0.42178681,0.51538223,"('boring', 'funny')",0.8782971,0.8104151,0.21266821,0.21404228,0.5042507,0.5132799,0.0090292
16,-0.20004597,-0.13410136,"('unpopular', 'popular')",-0.973793,-0.9497982,0.54343265,0.5416804,-0.2101354,-0.1807397,0.0293957
17,-1.0455614,-1.0013242,"('nasty', 'nice')",-0.49559432,-0.43260613,-0.40743506,-0.32453105,-0.6495303,-0.5861538,0.0633765
18,-0.085864514,-0.1447298,"('disagreeable', 'welcoming')",-0.13580617,-0.10459922,-0.39768222,-0.5149283,-0.206451,-0.2547524,-0.0483014
19,-0.15326987,-0.061026186,"('inhospitable', 'hospitable')",-0.58012986,-0.5374646,0.27219662,0.30732763,-0.1537344,-0.0970544,0.05668
20,-0.7529765,-0.749742,"('rough', 'thoughtful')",-0.26526085,-0.14947283,1.2069436,1.173066,0.0629021,0.0912837,0.0283816
21,-0.49714407,-0.6044978,"('immoral', 'moral')",1.4738083,1.5403873,-0.47166508,-0.39102393,0.168333,0.1816218,0.0132888
22,0.009335961,-0.031367853,"('untrustworthy', 'trustworthy')",0.60661006,0.6869006,-0.7248826,-0.77438563,-0.0363122,-0.0396176,-0.0033054
23,-0.7865035,-0.9202901,"('insincere', 'sincere')",0.34317252,0.46998715,5.426264,5.339599,1.6609777,1.6297654,-0.0312123
24,0.2182692,0.07897282,"('dishonest', 'honest')",1.0656106,1.0763801,0.79903585,0.72322476,0.6943053,0.6261926,-0.0681127
25,0.24362999,0.30445644,"('egoistic', 'altruistic')",0.5710571,0.53338814,1.5964369,1.5212722,0.803708,0.7863723,-0.0173357
26,-0.54459256,-0.4976219,"('hardhearted', 'benevolent')",0.6134222,0.63951796,1.4592215,1.3991833,0.5093504,0.5136931,0.0043427
27,-0.9402163,-0.93944067,"('hardhearted', 'softhearted')",0.19241004,0.21821868,1.622525,1.4513911,0.2915729,0.2433897,-0.0481832
28,-0.73690367,-0.87591344,"('disloyal', 'loyal')",-0.096480876,-0.10224474,0.86554205,0.7931462,0.0107192,-0.0616707,-0.0723899
29,0.29028943,0.23786436,"('unfair', 'fair')",-0.47367668,-0.43911624,-0.2510061,-0.32693177,-0.1447978,-0.1760612,-0.0312634
30,-0.34093887,-0.45957682,"('intolerant', 'tolerant')",1.3172672,1.4001588,0.96487373,0.90437996,0.6470673,0.6149873,-0.03208
31,-0.016031314,0.21089008,"('evil', 'good')",-1.3542262,-1.3205698,-0.6978991,-0.7560512,-0.6893856,-0.6219103,0.0674753
32,-0.24330276,-0.32691705,"('unkind', 'kind')",0.55276704,0.5813087,0.7555396,0.66294664,0.3550013,0.3057794,-0.0492219
33,0.25342017,0.17462775,"('wrong', 'right')",-0.15366971,-0.19429784,-0.48982325,-0.5560477,-0.1300243,-0.1919059,-0.0618816
34,0.14802018,0.29231876,"('mean', 'honorable')",0.57464397,0.7259462,6.184707,6.1894493,2.3024572,2.4025714,0.1001142
35,1.2000364,1.2136574,"('corrupt', 'incorrupt')",-1.7666627,-1.8360733,-0.13520837,-0.30588874,-0.2339449,-0.3094349,-0.07549
36,-0.35720357,-0.21987078,"('hostile', 'amicable')",-1.244634,-1.2233037,0.29474962,0.078437075,-0.435696,-0.4549125,-0.0192165
