,microchip_male,microchip_female,tuple,technology_male,technology_female,inc_male,inc_female,average_male,average_female,female-male
0,-1.3889074,-1.4595312,"('unsociable', 'sociable')",0.22411253,0.18766831,-0.5361613,-0.642535,-0.5669854,-0.6381326,-0.0711472
1,-0.5786721,-0.6916405,"('unfriendly', 'friendly')",-0.46030632,-0.6052795,1.512491,1.4142472,0.1578375,0.039109,-0.1187285
2,-0.01703115,0.028063113,"('unlikable', 'likable')",0.6062697,0.6037823,0.9671854,1.0044507,0.518808,0.545432,0.026624
3,-0.95066446,-0.8205908,"('repellent', 'pleasant')",0.3363802,0.454713,0.0051711462,0.012297712,-0.2030377,-0.11786,0.0851777
4,0.3344671,0.26624912,"('disliked', 'liked')",-0.5739306,-0.64468306,-5.2294974,-5.4358716,-1.8229869,-1.9381018,-0.1151149
5,0.31182668,0.34518576,"('distant', 'outgoing')",-1.9192492,-1.8470575,-0.5271461,-0.49031892,-0.7115229,-0.6640635,0.0474594
6,0.037499107,0.10508342,"('distant', 'open')",-2.1867294,-2.1205044,-0.043741696,-0.038959853,-0.7309906,-0.6847936,0.046197
7,-0.63158715,-0.64683646,"('insensitive', 'sensitive')",0.60998815,0.66642714,0.3904614,0.42992607,0.1229541,0.1498389,0.0268848
8,-0.7791462,-0.7949349,"('unaffectionate', 'affectionate')",-0.26848453,-0.31486693,0.63933396,0.5831404,-0.1360989,-0.1755538,-0.0394549
9,-0.7230844,-0.75848526,"('unaffectionate', 'caring')",-0.16881377,-0.22582199,0.97217304,0.96655476,0.0267583,-0.0059175,-0.0326758
10,-2.5606277,-2.4997714,"('unsympathetic', 'sympathetic')",0.18054692,0.27770227,-0.8487556,-0.8189569,-1.0762788,-1.0136753,0.0626035
11,-0.6921798,-0.74137324,"('unhelpful', 'helpful')",1.3958635,1.4119141,1.9908049,2.0392914,0.8981628,0.9032774,0.0051146
12,-0.79840225,-0.5943666,"('unsupportive', 'supportive')",0.4824798,0.66366327,-1.8496646,-1.7980347,-0.7218623,-0.576246,0.1456163
13,-0.61336243,-0.6360979,"('impolite', 'polite')",0.668313,0.72014236,-0.66579026,-0.6398821,-0.2036132,-0.1852792,0.018334
14,-0.39659846,-0.42128256,"('antisocial', 'social')",1.964787,1.9721498,-0.5523001,-0.62851596,0.3386295,0.3074505,-0.031179
15,0.7565868,0.6210953,"('boring', 'funny')",-0.041393016,-0.14339654,0.7557503,0.66099334,0.4903147,0.379564,-0.1107507
16,-0.32595965,-0.3592451,"('unpopular', 'popular')",-0.68763113,-0.7536991,0.67952114,0.59925956,-0.1113566,-0.1712282,-0.0598716
17,0.26107663,0.29294783,"('nasty', 'nice')",-0.42265758,-0.4286468,-0.3693787,-0.3704987,-0.1769865,-0.1687326,0.0082539
18,-0.29905412,-0.2720313,"('disagreeable', 'welcoming')",-0.325805,-0.29361826,-0.23371089,-0.30506802,-0.28619,-0.2902392,-0.0040492
19,-0.67572594,-0.71150535,"('inhospitable', 'hospitable')",-1.1930767,-1.2510437,0.046050236,0.11884273,-0.6075842,-0.6145688,-0.0069846
20,0.10413837,0.14663811,"('rough', 'thoughtful')",1.6584295,1.6425552,0.736412,0.6729578,0.8329933,0.820717,-0.0122763
21,-0.80743414,-0.8495664,"('immoral', 'moral')",1.2013859,1.182092,-0.63784915,-0.618901,-0.0812991,-0.0954585,-0.0141594
22,-0.09401278,-0.12116545,"('untrustworthy', 'trustworthy')",0.01795083,0.009190237,-0.7941301,-0.8481364,-0.290064,-0.3200372,-0.0299732
23,-1.0899577,-1.1089923,"('insincere', 'sincere')",-0.22170627,-0.21660414,5.101266,5.070914,1.2632006,1.2484392,-0.0147614
24,-1.061785,-1.0466646,"('dishonest', 'honest')",-1.5244695,-1.4927194,0.5053907,0.50079983,-0.6936213,-0.679528,0.0140933
25,0.40410772,0.32356474,"('egoistic', 'altruistic')",-0.61003345,-0.6260453,1.5215495,1.4646578,0.4385413,0.3873924,-0.0511489
26,-0.09328264,-0.1362943,"('hardhearted', 'benevolent')",0.83372855,0.80960083,1.8455132,1.7799796,0.8619864,0.8177621,-0.0442243
27,-0.13479707,-0.02132037,"('hardhearted', 'softhearted')",0.06627335,0.06601043,0.99897814,0.9246617,0.3101515,0.3231173,0.0129658
28,-0.6384363,-0.8531323,"('disloyal', 'loyal')",0.5834786,0.40111673,1.290701,1.153772,0.4119144,0.2339188,-0.1779956
29,-0.03511458,-0.066320844,"('unfair', 'fair')",-1.484599,-1.5652573,-0.76572704,-0.8694877,-0.7618135,-0.8336887,-0.0718752
30,0.06832096,0.089879006,"('intolerant', 'tolerant')",1.6063823,1.5939608,1.1391039,1.0685358,0.9379357,0.9174585,-0.0204772
31,0.38339692,0.5082366,"('evil', 'good')",-1.7087739,-1.7069005,-0.968503,-1.0343614,-0.7646267,-0.7443418,0.0202849
32,-0.4892848,-0.5638979,"('unkind', 'kind')",0.6463041,0.6158063,1.0252073,0.93599224,0.3940755,0.3293002,-0.0647753
33,0.8359507,0.79165787,"('wrong', 'right')",-0.00025684386,-0.09772785,-0.58853257,-0.6615898,0.0823871,0.0107801,-0.071607
34,-0.40687612,-0.22672532,"('mean', 'honorable')",-0.6377492,-0.50628066,5.7590365,5.9686847,1.5714704,1.7452262,0.1737558
35,1.2718365,1.1475134,"('corrupt', 'incorrupt')",-1.214842,-1.3931687,0.24636064,0.08130423,0.1011184,-0.0547837,-0.1559021
36,0.6431431,0.51761997,"('hostile', 'amicable')",-1.192511,-1.3994241,0.68282044,0.48415083,0.0444842,-0.1325511,-0.1770353
37,-0.29434076,-0.23484513,"('fake', 'genuine')",-0.26094142,-0.20991625,-0.07005878,-0.04405208,-0.208447,-0.1629378,0.0455092
38,-0.39435223,-0.36621055,"('untruthful', 'truthful')",-0.6475251,-0.6151476,-0.17185143,-0.12645678,-0.4045762,-0.3692716,0.0353046
39,1.539234,1.5218616,"('exploitative', 'cooperative')",0.6282645,0.6891652,0.15165383,0.1283006,0.7730508,0.7797758,0.006725
40,-0.028089076,0.0653529,"('stingy', 'generous')",-0.19626753,-0.110281475,-1.6820427,-1.827143,-0.6354665,-0.6240238,0.0114427
41,-0.6153385,-0.5877563,"('unforgiving', 'forgiving')",-0.67811894,-0.6501163,0.37339684,0.262816,-0.3066869,-0.3250189,-0.018332
42,-0.31839818,-0.13251393,"('unreliable', 'reliable')",-1.2162213,-1.0612788,-3.1537435,-3.1576135,-1.5627877,-1.4504687,0.112319
43,-1.2757152,-1.0646011,"('irresponsible', 'responsible')",-0.43411985,-0.27517265,0.08192296,0.14833501,-0.5426373,-0.3971462,0.1454911
44,1.0788612,1.1720648,"('prejudiced', 'unprejudiced')",-0.18648744,-0.10841827,-1.2856407,-1.303237,-0.131089,-0.0798635,0.0512255
45,-1.528577,-1.404828,"('incompetent', 'competent')",-0.3401673,-0.259956,-0.74763334,-0.7963149,-0.8721259,-0.8203663,0.0517596
