,affair_male,affair_female,tuple,average_male,average_female,female-male
21,0.27587372,0.32436547,"('immoral', 'moral')",0.2758737,0.3243655,0.0484918
22,-0.19952197,-0.22770265,"('untrustworthy', 'trustworthy')",-0.199522,-0.2277026,-0.0281806
23,6.6356006,6.6456027,"('insincere', 'sincere')",6.6356006,6.6456027,0.0100021
24,1.8604271,1.8595185,"('dishonest', 'honest')",1.8604271,1.8595185,-0.0009086
25,0.091187246,-0.008530408,"('egoistic', 'altruistic')",0.0911872,-0.0085304,-0.0997176
26,0.43420982,0.26546225,"('hardhearted', 'benevolent')",0.4342098,0.2654622,-0.1687476
27,1.2526613,1.1561546,"('hardhearted', 'softhearted')",1.2526613,1.1561546,-0.0965067
28,1.3190621,1.3442987,"('disloyal', 'loyal')",1.3190621,1.3442987,0.0252366
29,-0.85804486,-1.030909,"('unfair', 'fair')",-0.8580449,-1.0309089,-0.172864
30,1.0802387,1.093141,"('intolerant', 'tolerant')",1.0802387,1.093141,0.0129023
31,-2.4608896,-2.4007707,"('evil', 'good')",-2.4608896,-2.4007707,0.0601189
32,1.2486901,1.185725,"('unkind', 'kind')",1.2486901,1.185725,-0.0629651
33,-0.9537445,-0.95778966,"('wrong', 'right')",-0.9537445,-0.9577897,-0.0040452
34,5.099715,5.357699,"('mean', 'honorable')",5.0997152,5.3576989,0.2579837
35,-1.610374,-1.7041217,"('corrupt', 'incorrupt')",-1.610374,-1.7041217,-0.0937477
36,-1.4674957,-1.5118644,"('hostile', 'amicable')",-1.4674957,-1.5118644,-0.0443687
37,0.91243523,0.971404,"('fake', 'genuine')",0.9124352,0.971404,0.0589688
38,0.26238877,0.39764628,"('untruthful', 'truthful')",0.2623888,0.3976463,0.1352575
39,0.026496753,0.03858062,"('exploitative', 'cooperative')",0.0264968,0.0385806,0.0120838
40,-2.4872482,-2.641153,"('stingy', 'generous')",-2.4872482,-2.6411531,-0.1539049
41,-0.21782728,-0.26524818,"('unforgiving', 'forgiving')",-0.2178273,-0.2652482,-0.0474209
42,-2.4916005,-2.3882656,"('unreliable', 'reliable')",-2.4916005,-2.3882656,0.1033349
43,1.4503897,1.5296376,"('irresponsible', 'responsible')",1.4503897,1.5296376,0.0792479
44,-1.2934989,-1.3332496,"('prejudiced', 'unprejudiced')",-1.2934989,-1.3332496,-0.0397507
45,0.46155655,0.43662786,"('incompetent', 'competent')",0.4615566,0.4366279,-0.0249287
46,-0.03430455,-0.026224855,"('uncompetitive', 'competitive')",-0.0343046,-0.0262249,0.0080797
47,5.504018,5.6889386,"('stupid', 'smart')",5.5040178,5.6889386,0.1849208
48,0.7526011,0.6500904,"('unintelligent', 'intelligent')",0.7526011,0.6500904,-0.1025107
49,0.43476728,0.6302221,"('unable', 'able')",0.4347673,0.6302221,0.1954548
50,-0.6312959,-0.593465,"('clumsy', 'skillful')",-0.6312959,-0.593465,0.0378309
51,0.59771216,0.6471067,"('uneducated', 'educated')",0.5977122,0.6471067,0.0493945
52,-0.8421316,-0.8934518,"('irrational', 'rational')",-0.8421316,-0.8934518,-0.0513202
53,-0.35903737,-0.34089077,"('uncreative', 'creative')",-0.3590374,-0.3408908,0.0181466
54,0.5771305,0.869531,"('incapable', 'capable')",0.5771305,0.869531,0.2924005
55,1.2616177,1.2047583,"('incompetent', 'clever')",1.2616177,1.2047583,-0.0568594
56,1.2617188,1.2645909,"('impractical', 'practical')",1.2617188,1.2645909,0.0028721
57,-2.6732218,-2.6117673,"('unimaginative', 'imaginative')",-2.6732218,-2.6117673,0.0614545
58,0.0691013,-0.013397984,"('undiscriminating', 'discriminating')",0.0691013,-0.013398,-0.0824993
59,-0.51985866,-0.39051002,"('foolish', 'wise')",-0.5198587,-0.39051,0.1293487
60,1.1240962,1.1489444,"('inefficient', 'efficient')",1.1240962,1.1489444,0.0248482
61,0.14985634,-0.15387635,"('illogical', 'logical')",0.1498563,-0.1538763,-0.3037326
62,1.3049136,1.4465214,"('incompetent', 'brilliant')",1.3049136,1.4465214,0.1416078
63,0.41113612,0.44196963,"('unperceptive', 'insightful')",0.4111361,0.4419696,0.0308335
64,-6.0826297,-6.1054106,"('shy', 'confident')",-6.0826297,-6.1054106,-0.0227809
65,0.54377633,0.44920313,"('insecure', 'secure')",0.5437763,0.4492031,-0.0945732
66,0.12566468,-0.01274259,"('inactive', 'active')",0.1256647,-0.0127426,-0.1384073
67,-0.21676612,-0.23780358,"('doubtful', 'determined')",-0.2167661,-0.2378036,-0.0210375
68,-0.3356808,-0.31631947,"('dependent', 'independent')",-0.3356808,-0.3163195,0.0193613
69,-2.2595658,-2.2332778,"('lazy', 'industrious')",-2.2595658,-2.2332778,0.026288
70,1.1973791,1.2421453,"('lethargic', 'energetic')",1.1973791,1.2421453,0.0447662
71,-0.3815245,-0.35170606,"('diffident', 'self-confident')",-0.3815245,-0.3517061,0.0298184
72,0.9070909,0.9366743,"('unambitious', 'ambitious')",0.9070909,0.9366743,0.0295834
73,-3.272202,-3.1998582,"('helpless', 'self-reliant')",-3.272202,-3.1998582,0.0723438
74,0.053989552,0.037651837,"('undedicated', 'dedicated')",0.0539896,0.0376518,-0.0163378
75,-0.78650814,-0.596654,"('meek', 'impulsive')",-0.7865081,-0.596654,0.1898541
76,0.4686517,0.39092186,"('anxious', 'daring')",0.4686517,0.3909219,-0.0777298
77,-0.9597884,-0.872672,"('unmotivated', 'motivated')",-0.9597884,-0.872672,0.0871164
78,-0.9686679,-0.93757385,"('nonresilient', 'resilient')",-0.9686679,-0.9375739,0.031094
79,-0.5370288,-0.32294935,"('wavering', 'unwavering')",-0.5370288,-0.3229493,0.2140795
80,0.24039434,0.069971815,"('dominated', 'dominating')",0.2403943,0.0699718,-0.1704225
81,0.4382186,0.5034751,"('submissive', 'aggressive')",0.4382186,0.5034751,0.0652565
82,6.632985,6.9002633,"('poor', 'rich')",6.6329851,6.9002633,0.2672782
83,0.042674363,-0.007971533,"('powerless', 'powerful')",0.0426744,-0.0079715,-0.0506459
84,0.42876485,0.43865338,"('inferior', 'superior')",0.4287648,0.4386534,0.0098886
85,-1.8470348,-1.8361179,"('insignificant', 'prestigious')",-1.8470348,-1.8361179,0.0109169
86,0.5500542,0.5748318,"('uninfluential', 'influential')",0.5500542,0.5748318,0.0247776
87,-0.084168345,0.051157806,"('unsuccessful', 'successful')",-0.0841683,0.0511578,0.1353261
88,0.16223922,0.21025284,"('low', 'eminent')",0.1622392,0.2102528,0.0480136
