,bemis_male,bemis_female,tuple,co_male,co_female,inc_male,inc_female,average_male,average_female,female-male
0,-0.8574574,-1.0157692,"('unsociable', 'sociable')",0.46534657,0.26149756,-0.80798066,-0.9353911,-0.4000305,-0.5632209,-0.1631904
1,-0.6026811,-0.5605358,"('unfriendly', 'friendly')",0.20289905,0.049433798,2.112937,2.0718145,0.5710516,0.5202375,-0.0508141
2,0.67728823,0.80746734,"('unlikable', 'likable')",1.3133109,1.4678082,0.43430322,0.49410385,0.8083008,0.9231265,0.1148257
3,-0.36477324,-0.203951,"('repellent', 'pleasant')",0.28433958,0.3967351,0.15819924,0.21841873,0.0259219,0.1370676,0.1111457
4,0.48844665,0.42580414,"('disliked', 'liked')",-0.24199891,-0.42449683,-6.742498,-6.928471,-2.1653501,-2.3090545,-0.1437044
5,-0.46414474,-0.3826741,"('distant', 'outgoing')",-0.46077037,-0.4948088,0.13456388,0.16286178,-0.2634504,-0.238207,0.0252434
6,-0.9216159,-0.7471123,"('distant', 'open')",-0.817802,-0.7357294,0.7514128,0.81363744,-0.329335,-0.2230681,0.1062669
7,-0.32888573,-0.35810667,"('insensitive', 'sensitive')",-0.4907763,-0.48987567,0.97766244,1.0036972,0.0526668,0.0519049,-0.0007619
8,-0.47262973,-0.339639,"('unaffectionate', 'affectionate')",-0.6320128,-0.6465182,1.565176,1.5033214,0.1535112,0.1723881,0.0188769
9,-0.54047287,-0.45513892,"('unaffectionate', 'caring')",-0.32447034,-0.39756584,1.849036,1.8235807,0.3280309,0.3236253,-0.0044056
10,-0.40500382,-0.45482683,"('unsympathetic', 'sympathetic')",-0.46173686,-0.4215864,-0.52125543,-0.48840624,-0.4626654,-0.4549398,0.0077256
11,-0.67798066,-0.67625225,"('unhelpful', 'helpful')",-0.54099864,-0.51381147,1.1804911,1.3227417,-0.0128294,0.044226,0.0570554
12,-0.265045,-0.18223263,"('unsupportive', 'supportive')",-0.32178766,-0.26978832,-1.9575562,-1.9849702,-0.8481296,-0.8123304,0.0357992
13,0.016067509,-0.0055971537,"('impolite', 'polite')",-0.55397904,-0.49095094,-1.0272896,-0.9549732,-0.5217337,-0.4838404,0.0378933
14,0.95383203,0.8293154,"('antisocial', 'social')",1.3630676,1.2819762,-0.52122116,-0.6424074,0.5985595,0.4896281,-0.1089314
15,-0.07871306,-0.22321182,"('boring', 'funny')",0.59278584,0.44665343,0.72353464,0.6948469,0.4125358,0.3060962,-0.1064396
16,-0.7556048,-0.62583464,"('unpopular', 'popular')",-0.7527124,-0.77147883,0.7034519,0.6837595,-0.2682885,-0.2378513,0.0304372
17,-0.07739207,0.013663851,"('nasty', 'nice')",-0.20322338,-0.11770041,-0.93121576,-0.8461855,-0.4039437,-0.3167407,0.087203
18,-0.42500442,-0.16074757,"('disagreeable', 'welcoming')",-0.974888,-0.73629403,-0.55675113,-0.5546648,-0.6522145,-0.4839021,0.1683124
19,-0.35734364,-0.22135241,"('inhospitable', 'hospitable')",-0.6118991,-0.5326014,0.08992277,0.19146934,-0.2931066,-0.1874948,0.1056118
20,-0.19757387,-0.1796139,"('rough', 'thoughtful')",0.37226647,0.49041486,0.6929734,0.6621339,0.289222,0.3243116,0.0350896
21,0.0071024485,0.008029206,"('immoral', 'moral')",-0.28263533,-0.20865497,-1.3183227,-1.2349039,-0.5312852,-0.4785099,0.0527753
22,0.21835992,0.19964628,"('untrustworthy', 'trustworthy')",0.43082833,0.39233303,-1.2489785,-1.2728856,-0.1999301,-0.2269687,-0.0270386
23,-0.5134336,-0.47145867,"('insincere', 'sincere')",-0.6830077,-0.62400174,5.5332975,5.652927,1.4456188,1.5191555,0.0735367
24,0.27130696,0.30157736,"('dishonest', 'honest')",-0.49324724,-0.3332642,0.77914697,0.80933195,0.1857356,0.259215,0.0734794
25,0.056638904,0.20035346,"('egoistic', 'altruistic')",0.7575481,0.73255837,1.8901564,1.8401229,0.9014478,0.9243449,0.0228971
26,1.1875588,1.002258,"('hardhearted', 'benevolent')",2.9163885,2.747713,2.2280042,2.1037397,2.1106504,1.9512369,-0.1594135
27,0.18367319,0.33881366,"('hardhearted', 'softhearted')",-0.08535765,0.053353764,1.8329725,1.7419349,0.6437627,0.7113674,0.0676047
28,-0.4893285,-0.60200787,"('disloyal', 'loyal')",-0.21407008,-0.38311788,1.3007078,1.1216555,0.1991031,0.0455099,-0.1535932
29,-0.63576543,-0.65257853,"('unfair', 'fair')",-0.4457885,-0.41925228,-0.3025558,-0.47177067,-0.4613699,-0.5145338,-0.0531639
30,0.75852764,0.7271888,"('intolerant', 'tolerant')",0.796968,0.8380398,0.7526656,0.8006175,0.7693871,0.7886154,0.0192283
31,-0.16109051,0.012489665,"('evil', 'good')",0.26188305,0.18854302,-0.32259098,-0.44758743,-0.0739328,-0.0821849,-0.0082521
32,-0.21501097,-0.2840656,"('unkind', 'kind')",0.6080474,0.48996383,1.0405214,0.87856996,0.4778526,0.3614894,-0.1163632
33,0.41965896,0.40908018,"('wrong', 'right')",-0.23738441,-0.26465136,0.0723433,-0.048482563,0.0848726,0.0319821,-0.0528905
