,darden_male,darden_female,tuple,restaurants_male,restaurants_female,inc_male,inc_female,average_male,average_female,female-male
0,-0.9502483,-1.1891936,"('unsociable', 'sociable')",1.879741,1.8245792,-0.17383996,-0.36872858,0.2518842,0.0888857,-0.1629985
1,-1.5435236,-1.3737639,"('unfriendly', 'friendly')",0.46792218,0.44898114,1.914164,1.7681396,0.2795209,0.2811189,0.001598
2,0.607574,0.6018192,"('unlikable', 'likable')",1.391779,1.4265958,0.8509021,0.88723093,0.950085,0.9718819,0.0217969
3,-0.7847168,-0.7727769,"('repellent', 'pleasant')",-0.6600204,-0.48866013,-0.011607963,0.055524256,-0.4854484,-0.4019709,0.0834775
4,-0.14020252,-0.057531737,"('disliked', 'liked')",-0.36708218,-0.35481787,-5.9584956,-5.875267,-2.1552601,-2.0958722,0.0593879
5,0.51199067,0.64732206,"('distant', 'outgoing')",0.24790066,0.2896027,0.44020838,0.47472823,0.4000332,0.470551,0.0705178
6,0.3094427,0.47156885,"('distant', 'open')",0.26451647,0.31257537,0.86593163,0.8420687,0.4799636,0.5420709,0.0621073
7,-0.3949004,-0.4646362,"('insensitive', 'sensitive')",0.21623772,0.40106744,0.50455207,0.50757164,0.1086298,0.148001,0.0393712
8,-0.16050564,-0.054461233,"('unaffectionate', 'affectionate')",-0.19059764,-0.27520582,0.8234787,0.76072574,0.1574585,0.1436862,-0.0137723
9,-0.40498585,-0.35803035,"('unaffectionate', 'caring')",0.3636194,0.38336426,1.180672,1.1857903,0.3797685,0.4037081,0.0239396
10,-0.989645,-1.2074608,"('unsympathetic', 'sympathetic')",0.31046027,0.43567225,-0.4733873,-0.48848128,-0.3841907,-0.4200899,-0.0358992
11,-0.22174884,-0.2539021,"('unhelpful', 'helpful')",0.1893737,0.28240043,2.0111833,2.1535308,0.6596027,0.7273431,0.0677404
12,0.28384906,0.29376093,"('unsupportive', 'supportive')",0.91159755,1.0620883,-1.3497039,-1.2949684,-0.0514191,0.0202936,0.0717127
13,-0.04053246,-0.29670072,"('impolite', 'polite')",2.0992556,2.1083865,-0.023692869,-0.10098769,0.6783435,0.5702327,-0.1081108
14,-0.30567524,-0.44493902,"('antisocial', 'social')",1.7728323,1.8148535,-0.704863,-0.7140182,0.254098,0.2186321,-0.0354659
15,0.39335614,0.5254263,"('boring', 'funny')",0.8534341,0.7483816,0.2634074,0.26625422,0.5033992,0.5133541,0.0099549
16,-0.1913591,-0.08451176,"('unpopular', 'popular')",-0.82652557,-0.7874647,0.68045336,0.66997135,-0.1124771,-0.067335,0.0451421
17,-0.9953727,-0.9493552,"('nasty', 'nice')",-0.4685455,-0.37194097,-0.37875193,-0.29381528,-0.6142234,-0.5383705,0.0758529
18,0.047007985,0.05556092,"('disagreeable', 'welcoming')",-0.09612012,-0.07561788,-0.33985767,-0.41104883,-0.1296566,-0.1437019,-0.0140453
19,-0.23676297,-0.13641882,"('inhospitable', 'hospitable')",-0.53210205,-0.50627893,0.2656213,0.31270725,-0.1677479,-0.1099968,0.0577511
20,-0.7904853,-0.7266215,"('rough', 'thoughtful')",-0.38432205,-0.22912095,1.1492875,1.1216304,-0.0085066,0.055296,0.0638026
21,-0.42746556,-0.57674253,"('immoral', 'moral')",1.4512101,1.5188004,-0.5272894,-0.5317029,0.1654851,0.136785,-0.0287001
22,0.112738796,0.07188062,"('untrustworthy', 'trustworthy')",0.44867283,0.50922555,-0.75687855,-0.8067474,-0.0651556,-0.0752137,-0.0100581
23,-0.45578203,-0.6113107,"('insincere', 'sincere')",0.36710492,0.52229923,5.4761233,5.3998528,1.7958155,1.7702804,-0.0255351
24,0.40123028,0.28928596,"('dishonest', 'honest')",0.9807952,0.9950461,0.87230605,0.8365566,0.7514439,0.7069629,-0.044481
25,0.055996656,0.1750165,"('egoistic', 'altruistic')",0.66149664,0.6374291,1.482556,1.3723335,0.7333498,0.7282597,-0.0050901
26,-0.54862297,-0.48002657,"('hardhearted', 'benevolent')",0.65629745,0.6418384,1.3554499,1.2139304,0.4877081,0.4585807,-0.0291274
27,-1.0418273,-0.9983928,"('hardhearted', 'softhearted')",0.24361625,0.29884818,1.4705676,1.3116437,0.2241188,0.204033,-0.0200858
28,-0.52467173,-0.6417094,"('disloyal', 'loyal')",0.022177905,0.022532973,0.8770189,0.82294655,0.1248417,0.0679234,-0.0569183
29,0.26248637,0.22744703,"('unfair', 'fair')",-0.5500167,-0.49928218,-0.3420155,-0.43467027,-0.2098486,-0.2355018,-0.0256532
30,-0.10838017,-0.21519203,"('intolerant', 'tolerant')",1.3185453,1.4180838,1.0600004,1.011193,0.7567218,0.7380282,-0.0186936
31,-0.19496861,0.0918689,"('evil', 'good')",-1.3371888,-1.340142,-0.7918856,-0.85311836,-0.774681,-0.7004639,0.0742171
32,-0.06529781,-0.1519741,"('unkind', 'kind')",0.6314763,0.6807368,0.8036104,0.6642175,0.4565963,0.3976601,-0.0589362
33,0.043412026,-0.007423077,"('wrong', 'right')",-0.24225175,-0.2675966,-0.39204165,-0.44127646,-0.1969604,-0.2387654,-0.041805
34,0.19901164,0.37212297,"('mean', 'honorable')",0.5253001,0.6789694,6.1160936,6.1464663,2.2801352,2.3991861,0.1190509
35,0.9746909,1.0660341,"('corrupt', 'incorrupt')",-1.756357,-1.8316579,-0.20721373,-0.3430189,-0.3296266,-0.3695476,-0.039921
36,-0.6279298,-0.39579374,"('hostile', 'amicable')",-1.2539306,-1.266874,0.14913818,-0.077018976,-0.5775741,-0.5798956,-0.0023215
37,0.62507933,0.55568093,"('fake', 'genuine')",0.0032535493,0.024370015,0.29914102,0.27943558,0.309158,0.2864955,-0.0226625
38,0.31133828,0.32694185,"('untruthful', 'truthful')",-0.19027509,-0.10057646,0.36132398,0.45523474,0.1607957,0.2272,0.0664043
39,0.98930985,0.9454214,"('exploitative', 'cooperative')",1.5192988,1.5916466,0.2731178,0.27658692,0.9272421,0.937885,0.0106429
40,-0.5125077,-0.5586199,"('stingy', 'generous')",-0.0058023985,0.08404952,-1.573634,-1.6188248,-0.6973147,-0.6977984,-0.0004837
41,-0.7682581,-0.8074028,"('unforgiving', 'forgiving')",0.57740945,0.6682109,0.0020481218,-0.09739847,-0.0629335,-0.0788634,-0.0159299
42,0.3106614,0.325023,"('unreliable', 'reliable')",0.44872454,0.55113685,-2.6142669,-2.4619415,-0.6182936,-0.5285939,0.0896997
43,-0.5336091,-0.6074002,"('irresponsible', 'responsible')",1.3675554,1.4987284,0.6371114,0.64460135,0.4903526,0.5119765,0.0216239
44,0.38034016,0.39008793,"('prejudiced', 'unprejudiced')",-0.84610033,-0.78773844,-1.3997002,-1.3956945,-0.6218201,-0.5977817,0.0240384
45,-0.48737842,-0.49525538,"('incompetent', 'competent')",0.73481864,0.9627205,-0.0020330604,-0.0064896652,0.0818024,0.1536585,0.0718561
46,0.097308196,-0.091928646,"('uncompetitive', 'competitive')",1.2488246,1.4159122,-0.7447422,-0.7655131,0.2004635,0.1861568,-0.0143067
47,-0.21117914,-0.20942275,"('stupid', 'smart')",0.9272143,0.9169383,5.5687103,5.5610657,2.0949152,2.0895271,-0.0053881
48,-0.7257363,-0.7793134,"('unintelligent', 'intelligent')",0.53839374,0.5912692,0.6022081,0.569199,0.1382885,0.1270516,-0.0112369
49,-0.38733184,-0.26893297,"('unable', 'able')",-0.15699568,0.013813242,-0.052639402,0.12403395,-0.198989,-0.0436953,0.1552937
50,0.09519111,0.21001774,"('clumsy', 'skillful')",-1.3457125,-1.3138427,0.106306344,0.14569312,-0.381405,-0.3193772,0.0620278
51,-0.014602017,-0.2898622,"('uneducated', 'educated')",0.40123862,0.38138667,0.27691925,0.19911748,0.2211853,0.0968807,-0.1243046
52,-0.016501825,-0.0012102481,"('irrational', 'rational')",-0.40296564,-0.63367116,0.047573797,-0.07725402,-0.1239645,-0.2373785,-0.113414
53,-0.3708925,-0.24592948,"('uncreative', 'creative')",-0.08725497,-0.0416367,0.8706011,0.80115294,0.1374846,0.1711956,0.033711
54,0.19607739,0.1891943,"('incapable', 'capable')",0.803965,0.8133248,1.084317,1.1497118,0.6947864,0.7174103,0.0226239
55,0.5051075,0.42707658,"('incompetent', 'clever')",1.3944672,1.4806573,0.0694816,0.08382014,0.6563521,0.6638513,0.0074992
56,0.4234792,0.36389503,"('impractical', 'practical')",1.5773785,1.6904668,0.042413052,0.15559645,0.6810903,0.7366528,0.0555625
57,-1.3988776,-1.4702797,"('unimaginative', 'imaginative')",0.39404505,0.4361173,-2.5180793,-2.5297053,-1.1743039,-1.1879559,-0.013652
58,-1.3316433,-1.33136,"('undiscriminating', 'discriminating')",-0.3111503,-0.25030097,-0.30692297,-0.33724162,-0.6499055,-0.6396342,0.0102713
59,0.9688959,1.0842334,"('foolish', 'wise')",-0.4085942,-0.49103475,0.5713966,0.58712614,0.3772328,0.3934416,0.0162088
60,-0.2049467,-0.32711604,"('inefficient', 'efficient')",2.1356056,2.3307314,0.16107407,0.26655823,0.6972443,0.7567245,0.0594802
61,-0.4931304,-0.6113027,"('illogical', 'logical')",0.6922862,0.5915571,0.4261742,0.26579046,0.2084433,0.082015,-0.1264283
62,0.17821255,0.18476534,"('incompetent', 'brilliant')",1.0945196,1.3065364,0.34002393,0.56228566,0.5375853,0.6845291,0.1469438
63,-0.39170688,-0.4310381,"('unperceptive', 'insightful')",0.7291885,0.88940734,1.1858097,1.2892056,0.5077638,0.5825249,0.0747611
