,el_male,el_female,tuple,paso_male,paso_female,corp_male,corp_female,average_male,average_female,female-male
0,-1.5569967,-1.5018727,"('unsociable', 'sociable')",-0.33421135,-0.41330367,-0.49265185,-0.5688425,-0.79462,-0.8280063,-0.0333863
1,-1.807086,-1.9100538,"('unfriendly', 'friendly')",0.6775898,0.53333557,1.31659,1.202077,0.0623646,-0.0582138,-0.1205784
2,0.49590823,0.49386233,"('unlikable', 'likable')",1.3949467,1.3976526,0.76518416,0.8009442,0.8853464,0.8974864,0.01214
3,0.23105568,0.3707946,"('repellent', 'pleasant')",-0.73475176,-0.6591264,0.4746666,0.5028925,-0.0096765,0.0715202,0.0811967
4,0.55104905,0.3983043,"('disliked', 'liked')",0.5135697,0.40872312,-6.423179,-6.5179315,-1.7861869,-1.9036347,-0.1174478
5,-0.08399141,-0.1883374,"('distant', 'outgoing')",1.1388073,1.032345,-0.20984516,-0.25143838,0.2816569,0.1975231,-0.0841338
6,-0.16611081,-0.20376301,"('distant', 'open')",1.7338247,1.6283964,-0.45681572,-0.5356397,0.3702994,0.2963312,-0.0739682
7,-1.1486679,-1.0157378,"('insensitive', 'sensitive')",-0.5363239,-0.4568921,0.048229057,0.102972135,-0.5455876,-0.4565526,0.089035
8,-1.7922984,-1.7550468,"('unaffectionate', 'affectionate')",0.48419622,0.41328263,0.4172053,0.38268846,-0.2969656,-0.3196919,-0.0227263
9,-1.3305302,-1.2400249,"('unaffectionate', 'caring')",0.7540822,0.71321577,1.0282838,1.0541028,0.150612,0.1757645,0.0251525
10,-1.970043,-1.7580214,"('unsympathetic', 'sympathetic')",-1.1384493,-1.0591226,-1.085679,-1.0585375,-1.3980571,-1.2918938,0.1061633
11,-0.906469,-0.87245375,"('unhelpful', 'helpful')",-0.93937194,-0.9111318,1.3268203,1.4018313,-0.1730069,-0.1272514,0.0457555
12,-0.8480511,-0.7117514,"('unsupportive', 'supportive')",0.15892155,0.17818704,-1.9398503,-1.8797302,-0.8763266,-0.8044315,0.0718951
13,-0.52627146,-0.59975404,"('impolite', 'polite')",-0.39847046,-0.46426854,-1.344016,-1.337998,-0.7562526,-0.8006735,-0.0444209
14,-1.2787809,-1.085976,"('antisocial', 'social')",-0.99502397,-0.99549466,-0.0082043875,-0.020475607,-0.7606698,-0.7006488,0.060021
15,-0.9256161,-1.1221081,"('boring', 'funny')",0.3251229,0.2362868,0.2982673,0.29277444,-0.100742,-0.1976823,-0.0969403
16,-0.33914736,-0.48534748,"('unpopular', 'popular')",-0.15060285,-0.16867386,0.39965457,0.28638545,-0.0300319,-0.1225453,-0.0925134
17,-0.86377573,-0.7763747,"('nasty', 'nice')",-0.24360868,-0.20815684,-0.12583776,-0.08307388,-0.4110741,-0.3558685,0.0552056
18,0.11560444,0.23456801,"('disagreeable', 'welcoming')",0.735349,0.80638003,-0.6458848,-0.7096903,0.0683562,0.1104193,0.0420631
19,-0.93989843,-1.0117745,"('inhospitable', 'hospitable')",0.4542283,0.39493456,-0.7206819,-0.7274783,-0.4021173,-0.4481061,-0.0459888
20,-0.5656151,-0.43636337,"('rough', 'thoughtful')",0.30320668,0.28905773,0.63605124,0.6307863,0.1245476,0.1611602,0.0366126
21,-0.8171758,-0.7978626,"('immoral', 'moral')",-1.3161631,-1.293008,-0.45525378,-0.41195098,-0.8628643,-0.8342739,0.0285904
22,-1.4529663,-1.3311712,"('untrustworthy', 'trustworthy')",-0.7667013,-0.6815105,-1.3076168,-1.3320318,-1.1757615,-1.1149046,0.0608569
23,-0.9777108,-1.0157324,"('insincere', 'sincere')",-0.2629454,-0.32343537,5.2410254,5.1560674,1.3334564,1.2722998,-0.0611566
24,-1.1948196,-1.0812798,"('dishonest', 'honest')",0.15352204,0.21951896,0.43902633,0.4314803,-0.2007571,-0.1434268,0.0573303
25,-0.23844227,-0.34598246,"('egoistic', 'altruistic')",1.286352,1.2239246,1.7185985,1.7230108,0.9221694,0.8669844,-0.055185
26,-1.1454179,-1.1664573,"('hardhearted', 'benevolent')",0.8644365,0.6518725,1.9605035,1.918891,0.5598407,0.4681021,-0.0917386
27,-0.95190096,-0.7367325,"('hardhearted', 'softhearted')",-0.8078148,-0.79260653,0.85949713,0.8505249,-0.3000729,-0.2262714,0.0738015
28,-2.0134711,-2.0534575,"('disloyal', 'loyal')",0.14368044,0.022833839,0.7065508,0.6272646,-0.3877467,-0.4677864,-0.0800397
29,-0.5248514,-0.58511096,"('unfair', 'fair')",0.29232356,0.24749255,-0.07637431,-0.13464953,-0.1029674,-0.1574226,-0.0544552
30,-1.1180308,-1.0764529,"('intolerant', 'tolerant')",-0.61089647,-0.57129025,0.66483754,0.66030765,-0.3546966,-0.3291452,0.0255514
31,-0.7538691,-0.78670895,"('evil', 'good')",0.5222011,0.5695553,-0.4444691,-0.44182754,-0.225379,-0.2196604,0.0057186
32,-0.967764,-1.0480922,"('unkind', 'kind')",-0.2004457,-0.2978082,0.53835225,0.46397227,-0.2099525,-0.293976,-0.0840235
33,-0.029361296,-0.17335887,"('wrong', 'right')",1.4526529,1.339474,-0.2494517,-0.23838004,0.39128,0.309245,-0.082035
34,-0.23295689,-0.10172299,"('mean', 'honorable')",-0.10633766,-0.048846804,4.9661164,5.029264,1.542274,1.6262314,0.0839574
35,-0.0067832246,-0.17630742,"('corrupt', 'incorrupt')",0.5923492,0.57269996,-0.47144157,-0.5442093,0.0380415,-0.0492723,-0.0873138
36,-0.37139326,-0.63971406,"('hostile', 'amicable')",0.39074636,0.21488172,-0.4531238,-0.5930366,-0.1445902,-0.3392897,-0.1946995
37,-1.1180774,-0.98632175,"('fake', 'genuine')",-0.02167828,0.08774346,-0.30825907,-0.2525474,-0.4826716,-0.3837086,0.098963
38,-0.1783747,-0.22452083,"('untruthful', 'truthful')",0.76595706,0.73259383,-0.040060263,-0.01755152,0.1825074,0.1635072,-0.0190002
39,-0.39962682,-0.33883083,"('exploitative', 'cooperative')",0.50560737,0.52127075,0.39348152,0.46842256,0.1664874,0.2169542,0.0504668
40,0.048317403,0.20311835,"('stingy', 'generous')",0.80770063,0.853459,-1.9044315,-1.9514416,-0.3494711,-0.2982881,0.051183
41,-1.2534513,-1.185626,"('unforgiving', 'forgiving')",-0.47140676,-0.4753478,-0.19561845,-0.2932927,-0.6401588,-0.6514222,-0.0112634
42,-0.20411167,-0.17802127,"('unreliable', 'reliable')",0.23137358,0.22238667,-3.4802706,-3.5024576,-1.1510029,-1.1526974,-0.0016945
43,-1.2047153,-0.96370625,"('irresponsible', 'responsible')",-0.6699018,-0.63529503,0.06469946,0.0883052,-0.6033059,-0.5035654,0.0997405
44,1.1671208,1.2583518,"('prejudiced', 'unprejudiced')",-0.47211784,-0.38448334,-1.4746263,-1.4505305,-0.2598744,-0.1922207,0.0676537
45,-2.4681952,-2.249401,"('incompetent', 'competent')",-1.3734794,-1.2995074,-0.6635471,-0.72131395,-1.5017406,-1.4234076,0.078333
46,-0.37018764,-0.25589016,"('uncompetitive', 'competitive')",-0.009444132,0.026986573,-1.2120626,-1.1962115,-0.5305648,-0.4750384,0.0555264
47,-1.2328881,-1.1258609,"('stupid', 'smart')",-1.4446311,-1.3748432,4.513856,4.5286317,0.6121122,0.6759758,0.0638636
48,-1.461704,-1.3256505,"('unintelligent', 'intelligent')",-0.02270303,0.016961697,0.8297706,0.8551434,-0.2182121,-0.1511818,0.0670303
49,-0.847167,-0.6913227,"('unable', 'able')",-0.09207348,-0.11256064,-0.5454366,-0.50309396,-0.4948924,-0.4356591,0.0592333
50,-0.01784375,-0.1212721,"('clumsy', 'skillful')",0.34106326,0.28422415,-0.33935392,-0.4626644,-0.0053781,-0.0999041,-0.094526
51,0.06345277,-0.18608925,"('uneducated', 'educated')",-0.33533177,-0.39702943,0.043269224,-0.02887103,-0.0762033,-0.2039966,-0.1277933
52,-0.51500595,-0.8192258,"('irrational', 'rational')",0.68335545,0.52537996,0.30381492,0.19587255,0.1573881,-0.0326578,-0.1900459
53,-0.5904815,-0.6413258,"('uncreative', 'creative')",-0.37969995,-0.5153332,0.10553634,-0.0022431426,-0.288215,-0.3863007,-0.0980857
54,-0.27455616,-0.43630505,"('incapable', 'capable')",0.23475975,0.19851436,0.59833467,0.64611584,0.1861794,0.1361084,-0.050071
55,-1.4946828,-1.2464651,"('incompetent', 'clever')",-0.6015967,-0.5339446,0.23023191,0.23514587,-0.6220159,-0.5150879,0.106928
56,-0.51461965,-0.48410407,"('impractical', 'practical')",0.094113745,0.090544656,-0.4497213,-0.5024654,-0.2900757,-0.2986749,-0.0085992
57,-0.720322,-0.65358233,"('unimaginative', 'imaginative')",-0.65874887,-0.6909038,-3.1564035,-3.1421385,-1.5118248,-1.4955416,0.0162832
58,-0.992724,-0.92833245,"('undiscriminating', 'discriminating')",0.2765803,0.25131658,0.07298798,0.03194702,-0.2143853,-0.215023,-0.0006377
59,0.12031992,-0.11026369,"('foolish', 'wise')",0.76681757,0.69266576,0.07846135,0.07125533,0.3218663,0.2178858,-0.1039805
60,-1.2010155,-0.9679201,"('inefficient', 'efficient')",-0.35190248,-0.26279992,-0.23062453,-0.13502246,-0.5945142,-0.4552475,0.1392667
61,-1.2521701,-1.2884593,"('illogical', 'logical')",-0.25964263,-0.33808202,0.80726093,0.70671004,-0.2348506,-0.3066104,-0.0717598
62,-0.72698426,-0.5440554,"('incompetent', 'brilliant')",-1.0890566,-1.0133358,0.33961502,0.42349356,-0.492142,-0.3779658,0.1141762
63,-1.3961614,-1.3078355,"('unperceptive', 'insightful')",0.024315841,0.012515565,-0.06165789,-0.045195043,-0.4778345,-0.4468383,0.0309962
64,0.14967424,0.059328344,"('shy', 'confident')",-0.2289533,-0.23929712,-5.9667263,-5.944152,-2.0153351,-2.0413736,-0.0260385
65,-1.247316,-1.3584515,"('insecure', 'secure')",-0.49062708,-0.5609629,-0.4482178,-0.40890342,-0.7287203,-0.776106,-0.0473857
66,0.049327984,0.005941719,"('inactive', 'active')",0.4620044,0.45243508,0.23548889,0.2666101,0.2489404,0.2416623,-0.0072781
67,0.22468948,0.16452985,"('doubtful', 'determined')",0.2413364,0.22439657,-0.26511848,-0.34309536,0.0669691,0.015277,-0.0516921
68,0.11537476,0.14052372,"('dependent', 'independent')",0.03865706,0.045393392,-0.9952917,-0.98756164,-0.28042,-0.2672149,0.0132051
69,0.26579353,0.2871213,"('lazy', 'industrious')",1.403253,1.3834982,-0.065059885,-0.016693,0.5346622,0.5513088,0.0166466
70,-0.68188065,-0.52681005,"('lethargic', 'energetic')",-1.0500135,-0.89361614,-0.6151771,-0.58936507,-0.7823571,-0.6699304,0.1124267
71,-0.48500788,-0.55022156,"('diffident', 'self-confident')",0.83921003,0.71345675,0.41855982,0.37315777,0.2575873,0.1787976,-0.0787897
