,nxp_male,nxp_female,tuple,semiconductors_male,semiconductors_female,n_male,n_female,v_male,v_female,average_male,average_female,female-male
0,-0.6818697,-0.7802163,"('unsociable', 'sociable')",-0.026997807,-0.049755502,0.7807671,0.6779843,0.47890317,0.4277877,0.1377007,0.06895,-0.0687507
1,-2.371764,-2.494557,"('unfriendly', 'friendly')",-0.09493994,-0.3878137,-1.3540891,-1.3064057,0.20947164,0.061342165,-0.9028304,-1.0318584,-0.129028
2,0.8036624,0.80018556,"('unlikable', 'likable')",1.2229452,1.1895683,1.2226232,1.2882979,0.8511796,0.85613096,1.0251026,1.0335457,0.0084431
3,0.24222095,0.24529505,"('repellent', 'pleasant')",-0.63924867,-0.5790171,1.3253918,1.3487153,0.4521134,0.60833144,0.3451194,0.4058312,0.0607118
4,0.11138702,0.10384253,"('disliked', 'liked')",0.05878932,0.058420606,0.66035354,0.7477509,-4.468423,-4.542499,-0.9094732,-0.9081212,0.001352
5,-0.91067195,-0.87395597,"('distant', 'outgoing')",-0.82455117,-0.85832924,-0.6648567,-0.47075385,-0.92717016,-0.9000029,-0.8318125,-0.7757605,0.056052
6,-1.2510704,-1.1906397,"('distant', 'open')",-0.99396724,-1.0695852,-0.45887044,-0.22257455,-0.2873679,-0.31255326,-0.7478189,-0.6988381,0.0489808
7,-0.75226575,-0.79586387,"('insensitive', 'sensitive')",-0.34859335,-0.3245143,-0.8730028,-0.92645645,0.0034600794,-0.04428123,-0.4926005,-0.5227789,-0.0301784
8,-1.868396,-1.992078,"('unaffectionate', 'affectionate')",-0.25726375,-0.47341496,-1.3272848,-1.315905,-0.792171,-1.0200673,-1.0612788,-1.2003663,-0.1390875
9,-1.7518574,-1.8837762,"('unaffectionate', 'caring')",-0.181429,-0.39496017,-0.5962832,-0.6031476,0.49437243,0.35710138,-0.5087993,-0.6311957,-0.1223964
10,-1.3350525,-1.4013427,"('unsympathetic', 'sympathetic')",-1.2665867,-1.2595147,-0.06221609,-0.12214532,-0.09750239,-0.17471834,-0.6903394,-0.7394303,-0.0490909
11,0.21306902,0.16271855,"('unhelpful', 'helpful')",0.801261,0.80754614,0.73503053,0.68902135,2.1573465,2.137907,0.9766768,0.9492983,-0.0273785
12,-0.7366428,-0.7298383,"('unsupportive', 'supportive')",0.0064255297,0.07282721,0.21994925,0.29306567,-0.75157243,-0.79920477,-0.3154601,-0.2907875,0.0246726
13,-0.40434358,-0.39614245,"('impolite', 'polite')",0.4301197,0.54812783,-0.24372524,-0.34048396,-0.4028717,-0.37968716,-0.1552052,-0.1420464,0.0131588
14,0.5516417,0.51991993,"('antisocial', 'social')",0.59979385,0.6694415,1.4631778,1.3120736,0.010623371,0.07393823,0.6563092,0.6438433,-0.0124659
15,0.68208545,0.6456301,"('boring', 'funny')",0.16649762,0.11233363,0.59384656,0.5796588,0.35833907,0.332626,0.4501922,0.4175622,-0.03263
16,0.09801358,0.026605189,"('unpopular', 'popular')",0.18667206,0.10800638,-0.31976792,-0.3185768,1.1871281,1.1933628,0.2880114,0.2523494,-0.035662
17,0.021665104,0.052193254,"('nasty', 'nice')",-0.4831995,-0.34645295,-0.007053666,0.04200141,0.17153612,0.25243932,-0.074263,4.53e-05,0.0743083
18,-0.8271589,-0.85608876,"('disagreeable', 'welcoming')",0.038574755,-0.031701464,-0.63082445,-0.565888,-0.691663,-0.8146881,-0.5277679,-0.5670916,-0.0393237
19,-1.0507599,-1.0465064,"('inhospitable', 'hospitable')",-0.52219427,-0.58370364,-0.40208527,-0.31211245,0.14809485,0.17008042,-0.4567361,-0.4430605,0.0136756
20,-0.36621293,-0.4245239,"('rough', 'thoughtful')",0.3115823,0.27775842,0.3782118,0.30365956,-0.42237818,-0.48499042,-0.0246993,-0.0820241,-0.0573248
21,-0.19398043,-0.22641984,"('immoral', 'moral')",-0.2543366,-0.22447519,0.6319249,0.5036558,0.62258667,0.6744128,0.2015486,0.1817934,-0.0197552
22,-0.20656833,-0.26293996,"('untrustworthy', 'trustworthy')",-0.17723851,-0.21151721,-0.06416071,-0.123846665,-0.39997733,-0.4166282,-0.2119862,-0.253733,-0.0417468
23,-0.98413545,-1.090667,"('insincere', 'sincere')",-0.11476414,-0.18908699,-0.016679363,-0.072262526,4.5061064,4.4984426,0.8476318,0.7866066,-0.0610252
24,-0.56311035,-0.58123803,"('dishonest', 'honest')",-1.3409481,-1.3390164,-0.766338,-0.7790292,-0.08177177,-0.21984145,-0.688042,-0.7297813,-0.0417393
25,-1.483832,-1.5096681,"('egoistic', 'altruistic')",0.45454335,0.32777795,0.00025203452,-0.022039209,0.346637,0.29735717,-0.1705999,-0.226643,-0.0560431
26,-1.0256529,-1.0493847,"('hardhearted', 'benevolent')",0.4069801,0.32937616,0.22519034,0.28662744,0.27367494,0.10184516,-0.0299519,-0.082884,-0.0529321
27,-1.5763754,-1.6396905,"('hardhearted', 'softhearted')",-1.0567856,-1.0855534,-1.4907932,-1.6088576,0.66459394,0.41483355,-0.8648401,-0.979817,-0.1149769
28,-0.53453076,-0.6742986,"('disloyal', 'loyal')",0.32634345,0.14535189,0.3749522,0.25696182,1.5130502,1.2933804,0.4199538,0.2553489,-0.1646049
29,-0.09934215,-0.16366734,"('unfair', 'fair')",-1.5061189,-1.5288002,-0.1425755,-0.15167348,0.39631662,0.38407832,-0.33793,-0.3650157,-0.0270857
30,0.21794091,0.13911636,"('intolerant', 'tolerant')",0.51224494,0.5173056,-0.38688746,-0.420891,-0.13562706,-0.16073182,0.0519178,0.0186998,-0.033218
31,-1.1920143,-1.1318073,"('evil', 'good')",-0.28066182,-0.2812251,-1.2394676,-0.94999194,-0.69016385,-0.7374888,-0.8505769,-0.7751282,0.0754487
32,-0.4588687,-0.5795078,"('unkind', 'kind')",0.34931314,0.26833764,-0.04297698,-0.22478719,1.035934,0.8381033,0.2208503,0.0755365,-0.1453138
33,0.34656566,0.29848954,"('wrong', 'right')",0.5418519,0.43578228,0.6636944,0.6165583,0.006089993,-0.034608938,0.3895505,0.3290553,-0.0604952
34,-0.40798494,-0.302889,"('mean', 'honorable')",-0.15461981,-0.016187975,-0.1912406,-0.008334234,3.2786922,3.4867227,0.6312117,0.7898279,0.1586162
35,0.17344585,0.09981911,"('corrupt', 'incorrupt')",-0.05065585,-0.15302016,-0.7229992,-0.84502685,-0.48594356,-0.56795144,-0.2715382,-0.3665448,-0.0950066
36,-0.307427,-0.3965264,"('hostile', 'amicable')",0.22481695,0.00394962,-0.8117566,-0.74206936,0.316188,0.25222796,-0.1445447,-0.2206046,-0.0760599
37,-0.51009864,-0.55544895,"('fake', 'genuine')",-0.41897807,-0.47776997,-0.24492057,-0.32459164,-0.18773575,-0.27592078,-0.3404333,-0.4084328,-0.0679995
38,-0.8904337,-0.8894954,"('untruthful', 'truthful')",-0.12491297,-0.12425609,-0.4547177,-0.37071547,0.37432435,0.35366082,-0.273935,-0.2577015,0.0162335
39,0.90704256,0.9289854,"('exploitative', 'cooperative')",0.9616456,1.0574377,0.4013208,0.42121732,0.37121367,0.37848255,0.6603056,0.6965308,0.0362252
40,-0.081545554,-0.112472676,"('stingy', 'generous')",0.3780228,0.383973,0.43374813,0.514274,-1.4419506,-1.536552,-0.1779313,-0.1876944,-0.0097631
41,-0.9630337,-0.9932163,"('unforgiving', 'forgiving')",0.038117968,0.034039065,-0.6467763,-0.5768788,0.20105222,0.11527014,-0.34266,-0.3551965,-0.0125365
42,0.09392312,0.14179713,"('unreliable', 'reliable')",-1.0016296,-0.8883474,0.24253604,0.407153,-3.099061,-2.99791,-0.9410579,-0.8343268,0.1067311
43,-0.603799,-0.5895865,"('irresponsible', 'responsible')",-0.64577514,-0.5725171,-0.1436421,-0.075033404,0.55414665,0.5409935,-0.2097674,-0.1740359,0.0357315
44,1.634396,1.6853683,"('prejudiced', 'unprejudiced')",-0.41849685,-0.31793746,0.41362616,0.46872354,-1.4683174,-1.4523071,0.040302,0.0959618,0.0556598
45,-0.673528,-0.70997465,"('incompetent', 'competent')",-0.79762447,-0.71920013,0.5445679,0.6463283,0.4823782,0.46795064,-0.1110516,-0.078724,0.0323276
46,-0.45029503,-0.5101879,"('uncompetitive', 'competitive')",0.13569921,0.16512933,0.046144567,-0.04648174,0.20345804,0.18422638,-0.0162483,-0.0518285,-0.0355802
47,-0.122157246,-0.06795111,"('stupid', 'smart')",0.8576258,0.8703068,0.34976336,0.37731647,3.9441643,4.0104494,1.257349,1.2975304,0.0401814
