,svb_male,svb_female,tuple,financial_male,financial_female,group_male,group_female,average_male,average_female,female-male
0,-0.9455942,-1.0986191,"('unsociable', 'sociable')",0.038086616,-0.11373764,0.6043601,0.48924866,-0.1010492,-0.2410361,-0.1399869
1,-0.696432,-0.6840236,"('unfriendly', 'friendly')",1.3286699,1.1893572,0.50568306,0.31466836,0.379307,0.273334,-0.105973
2,1.4275228,1.5227969,"('unlikable', 'likable')",2.4831638,2.6137388,1.2801058,1.4342977,1.730264,1.8569444,0.1266804
3,0.04105258,0.031016001,"('repellent', 'pleasant')",-0.68237746,-0.680458,1.4838821,1.5159602,0.2808524,0.2888394,0.007987
4,0.051322524,0.035668805,"('disliked', 'liked')",0.18005125,0.16950183,-5.6205807,-5.4127483,-1.7964023,-1.7358592,0.0605431
5,-0.21027765,0.05637949,"('distant', 'outgoing')",0.817542,0.876952,-2.3896348,-2.239075,-0.5941235,-0.4352478,0.1588757
6,-0.92006266,-0.5893149,"('distant', 'open')",-0.2359381,-0.13270548,-2.6198032,-2.5149026,-1.2586013,-1.0789743,0.179627
7,-0.2520634,-0.31460717,"('insensitive', 'sensitive')",0.18678421,0.1910089,0.9568999,0.9818779,0.2972069,0.2860932,-0.0111137
8,-0.14450847,-0.13380662,"('unaffectionate', 'affectionate')",0.5428349,0.46547893,-0.08260545,-0.12472211,0.1052403,0.0689834,-0.0362569
9,-0.1903144,-0.28707734,"('unaffectionate', 'caring')",1.4090288,1.3078424,0.6604492,0.529001,0.6263878,0.5165887,-0.1097991
10,-0.9106194,-1.0786852,"('unsympathetic', 'sympathetic')",-1.3733876,-1.3954552,0.6698185,0.67169344,-0.5380629,-0.6008157,-0.0627528
11,0.12327729,-0.01721492,"('unhelpful', 'helpful')",0.21971112,0.17181915,2.625415,2.6135693,0.9894679,0.9227245,-0.0667434
12,-0.20006412,-0.16450849,"('unsupportive', 'supportive')",1.0534446,1.1110283,-1.0321321,-0.83435285,-0.0595839,0.037389,0.0969729
13,-0.24106055,-0.31675813,"('impolite', 'polite')",-0.12915789,-0.07914609,0.661085,0.65639615,0.0969555,0.0868306,-0.0101249
