,ryder_male,ryder_female,tuple,systems_male,systems_female,inc_male,inc_female,average_male,average_female,female-male
0,-0.33681765,-0.45992225,"('unsociable', 'sociable')",0.19261919,0.10162208,-0.5132035,-0.6136099,-0.219134,-0.32397,-0.104836
1,-0.83086777,-0.9925589,"('unfriendly', 'friendly')",0.44405383,0.3141269,2.2876794,2.1869745,0.6336219,0.5028475,-0.1307744
2,0.60488355,0.66218024,"('unlikable', 'likable')",0.8577828,0.923636,0.4207646,0.5250762,0.6278103,0.7036308,0.0758205
3,0.049217142,0.19794303,"('repellent', 'pleasant')",0.26610968,0.405123,-0.0471433,0.0023279022,0.0893945,0.201798,0.1124035
4,-0.20890458,-0.40003407,"('disliked', 'liked')",-0.95373887,-1.03828,-6.1180434,-6.243415,-2.4268956,-2.5605763,-0.1336807
5,-0.7883487,-0.82902926,"('distant', 'outgoing')",-1.0024709,-1.1054718,0.09864581,0.07825312,-0.5640579,-0.6187493,-0.0546914
6,-0.7692734,-0.84546244,"('distant', 'open')",-1.4665021,-1.5592587,0.67387855,0.62573344,-0.5206323,-0.592996,-0.0723637
7,0.77901524,0.77310145,"('insensitive', 'sensitive')",0.31193244,0.418929,0.55708873,0.57319766,0.5493455,0.5884093,0.0390638
8,-0.37215155,-0.4257712,"('unaffectionate', 'affectionate')",-0.6250125,-0.628005,1.2440103,1.1768239,0.0822821,0.0410159,-0.0412662
9,-0.41948074,-0.4856157,"('unaffectionate', 'caring')",-0.2801796,-0.27991223,1.2744913,1.2534643,0.1916103,0.1626455,-0.0289648
10,0.112896785,0.107384205,"('unsympathetic', 'sympathetic')",-0.709095,-0.66886187,-0.7496135,-0.7622394,-0.4486039,-0.441239,0.0073649
11,-1.0728565,-1.0361183,"('unhelpful', 'helpful')",0.6196706,0.66542745,1.3151038,1.3997265,0.287306,0.3430119,0.0557059
12,0.16637315,0.15599951,"('unsupportive', 'supportive')",0.23836838,0.36372143,-1.8587201,-1.8611856,-0.4846595,-0.4471549,0.0375046
13,0.068020746,0.08496056,"('impolite', 'polite')",-0.123144194,-0.10296625,-0.6360022,-0.6263297,-0.2303752,-0.2147785,0.0155967
14,0.49374884,0.49981615,"('antisocial', 'social')",0.8081278,0.8490525,-0.8414743,-0.817892,0.1534675,0.1769922,0.0235247
15,-0.34921348,-0.41463766,"('boring', 'funny')",-0.74642813,-0.84287095,0.5097778,0.46803653,-0.1952879,-0.2631574,-0.0678695
16,-1.6115372,-1.6469686,"('unpopular', 'popular')",-0.64503247,-0.6062492,0.5622105,0.5765535,-0.5647864,-0.558888,0.0058984
17,-0.20332757,-0.13337328,"('nasty', 'nice')",-0.795314,-0.7526094,-0.46448505,-0.43174887,-0.4877089,-0.4392438,0.0484651
18,-0.39141768,-0.42391372,"('disagreeable', 'welcoming')",0.1020366,0.20900953,-0.32056132,-0.38776582,-0.2033141,-0.20089,0.0024241
19,-0.53138363,-0.532726,"('inhospitable', 'hospitable')",-1.4233257,-1.4867496,0.09558212,0.15376939,-0.6197091,-0.6219021,-0.002193
20,0.8244118,0.82650906,"('rough', 'thoughtful')",0.742233,0.8240861,1.2905518,1.2576532,0.9523989,0.9694161,0.0170172
21,0.31536445,0.3712287,"('immoral', 'moral')",0.66398656,0.648727,-0.9826613,-0.9205865,-0.0011034,0.033123,0.0342264
22,0.21627289,0.17525771,"('untrustworthy', 'trustworthy')",0.5896994,0.5348811,-0.9146715,-0.9485036,-0.0362331,-0.0794549,-0.0432218
23,0.54425484,0.6035973,"('insincere', 'sincere')",0.5733336,0.58098876,5.25405,5.241625,2.1238794,2.1420703,0.0181909
24,0.95403343,0.9486087,"('dishonest', 'honest')",-0.98062277,-0.9766914,0.48819262,0.43789324,0.1538678,0.1366035,-0.0172643
25,-0.16892615,-0.19336843,"('egoistic', 'altruistic')",0.74382615,0.7937021,1.7865957,1.7416782,0.7871652,0.7806706,-0.0064946
26,0.513972,0.34075725,"('hardhearted', 'benevolent')",0.774363,0.78210384,1.8479176,1.7958777,1.0454175,0.9729129,-0.0725046
27,-0.4590386,-0.46757495,"('hardhearted', 'softhearted')",0.00044096448,0.06461818,1.7404013,1.60935,0.4272679,0.4021311,-0.0251368
28,0.94843674,0.8914467,"('disloyal', 'loyal')",0.2688368,0.2262862,1.0542587,0.9964396,0.7571774,0.7047242,-0.0524532
29,-0.5121913,-0.6103593,"('unfair', 'fair')",-0.3130335,-0.3979583,-0.2764109,-0.42004508,-0.3672119,-0.4761209,-0.108909
30,0.9255244,0.9589242,"('intolerant', 'tolerant')",1.5655534,1.5189455,0.9555938,0.90580297,1.1488906,1.1278908,-0.0209998
31,-1.0715564,-1.1416332,"('evil', 'good')",-0.77883077,-0.8350764,-0.16113035,-0.24505436,-0.6705058,-0.740588,-0.0700822
32,-0.47436225,-0.5131446,"('unkind', 'kind')",-0.41196743,-0.41724172,0.49830678,0.40295887,-0.129341,-0.1758091,-0.0464681
33,0.27957374,0.12415822,"('wrong', 'right')",0.09748466,0.051177934,-0.24551564,-0.30650654,0.0438476,-0.0437235,-0.0875711
34,-0.30489713,-0.2425754,"('mean', 'honorable')",0.044288468,0.12157217,5.750925,5.867385,1.8301055,1.9154606,0.0853551
35,-0.27845657,-0.349194,"('corrupt', 'incorrupt')",-1.1541599,-1.2544572,0.3292042,0.21345633,-0.3678041,-0.4633983,-0.0955942
36,-0.7063061,-0.82751936,"('hostile', 'amicable')",-1.4719038,-1.6432345,0.85661155,0.6638683,-0.4405328,-0.6022952,-0.1617624
37,0.091461524,0.07086466,"('fake', 'genuine')",0.24544974,0.26449704,0.58497465,0.58665586,0.3072953,0.3073392,4.39e-05
38,-0.17342088,-0.18312658,"('untruthful', 'truthful')",-0.77583456,-0.7634414,-0.25619718,-0.22038753,-0.4018176,-0.3889852,0.0128324
39,1.5244504,1.6373242,"('exploitative', 'cooperative')",1.4320481,1.4536864,0.25597447,0.2802302,1.0708244,1.123747,0.0529226
40,-0.45030266,-0.51537114,"('stingy', 'generous')",0.105097085,0.1853052,-1.1085677,-1.2236778,-0.4845911,-0.5179146,-0.0333235
41,0.3045469,0.19410102,"('unforgiving', 'forgiving')",-0.41158468,-0.38937443,0.11128548,-0.022125043,0.0014159,-0.0724662,-0.0738821
42,0.16112816,0.17127381,"('unreliable', 'reliable')",-0.7551473,-0.63283145,-3.211864,-3.191518,-1.2686277,-1.2176919,0.0509358
43,0.1493991,0.16166888,"('irresponsible', 'responsible')",-0.02448427,0.016122911,0.024350908,0.050743394,0.0497552,0.0761784,0.0264232
44,-1.1330131,-1.1105255,"('prejudiced', 'unprejudiced')",-0.27759147,-0.27912533,-1.2468951,-1.2447437,-0.8858333,-0.8781315,0.0077018
45,0.37686092,0.26632702,"('incompetent', 'competent')",-0.19222066,-0.20175822,-0.3139073,-0.33872405,-0.043089,-0.0913851,-0.0482961
46,0.262031,0.3078345,"('uncompetitive', 'competitive')",0.62929213,0.69202155,-1.0891927,-1.1000324,-0.0659566,-0.0333921,0.0325645
47,-0.42546663,-0.326983,"('stupid', 'smart')",0.56541747,0.61203206,5.4387197,5.5837927,1.8595568,1.9562805,0.0967237
48,0.60633963,0.6322822,"('unintelligent', 'intelligent')",0.60213363,0.6535904,0.57885695,0.58951145,0.5957767,0.625128,0.0293513
49,-0.51044524,-0.42431992,"('unable', 'able')",0.16688596,0.2675706,-0.17158602,-0.04412705,-0.1717151,-0.0669588,0.1047563
50,-0.39063883,-0.32245314,"('clumsy', 'skillful')",-0.13015285,-0.07900255,0.16748229,0.14048423,-0.1177698,-0.0869905,0.0307793
51,-0.21947625,-0.25479215,"('uneducated', 'educated')",-0.3764322,-0.4979648,0.078919604,0.027631905,-0.1723296,-0.2417084,-0.0693788
52,-0.51342416,-0.62709045,"('irrational', 'rational')",-0.0017617084,-0.14045364,0.67456484,0.56237704,0.0531263,-0.068389,-0.1215153
53,-0.5017086,-0.4935186,"('uncreative', 'creative')",-0.20201415,-0.2028551,1.0429819,1.0234395,0.1130864,0.1090219,-0.0040645
54,0.24101974,0.28318766,"('incapable', 'capable')",-0.25518745,-0.34953424,1.144807,1.2454655,0.3768798,0.3930396,0.0161598
55,0.97627103,0.99740547,"('incompetent', 'clever')",0.3206175,0.36025485,-0.15688464,-0.13849393,0.3800013,0.4063888,0.0263875
56,1.2240884,1.2260553,"('impractical', 'practical')",0.2377041,0.25972533,-0.61131334,-0.5801531,0.283493,0.3018758,0.0183828
57,-0.8618072,-0.96079516,"('unimaginative', 'imaginative')",-0.29457244,-0.36313593,-2.3306043,-2.3884158,-1.162328,-1.237449,-0.075121
58,0.33420393,0.26542875,"('undiscriminating', 'discriminating')",0.29124627,0.27618092,0.10519204,0.026005793,0.2435474,0.1892051,-0.0543423
59,-0.10072546,-0.09712693,"('foolish', 'wise')",0.0394057,-0.039757553,0.48968247,0.5106547,0.1427876,0.1245901,-0.0181975
60,0.8664675,1.0068272,"('inefficient', 'efficient')",1.4282272,1.5894815,-0.5776493,-0.45178482,0.5723484,0.7148413,0.1424929
61,0.52902156,0.48336768,"('illogical', 'logical')",0.67056924,0.52272123,0.29634297,0.16860655,0.4986446,0.3915652,-0.1070794
62,1.1169213,1.2538208,"('incompetent', 'brilliant')",0.75733995,0.9101092,-0.39061806,-0.20995638,0.4945477,0.6513245,0.1567768
63,-0.20715855,-0.20142223,"('unperceptive', 'insightful')",0.4317912,0.54203624,0.49477336,0.5988953,0.239802,0.3131698,0.0733678
64,-0.1629022,-0.16795833,"('shy', 'confident')",0.6446693,0.63964105,-6.9035964,-6.9199777,-2.1406097,-2.1494317,-0.008822
65,-0.0114838295,0.031415164,"('insecure', 'secure')",0.60655445,0.5805426,-0.7085324,-0.6781005,-0.0378206,-0.0220476,0.015773
66,-0.13086945,-0.2174047,"('inactive', 'active')",-1.4731246,-1.4533927,1.1331289,1.1497563,-0.1569551,-0.1736804,-0.0167253
67,0.5955036,0.58527565,"('doubtful', 'determined')",0.44832027,0.41821015,-0.6215529,-0.5475067,0.140757,0.151993,0.011236
68,-0.095153406,-0.122719854,"('dependent', 'independent')",0.14515412,0.16089715,-0.5591933,-0.5656822,-0.1697309,-0.175835,-0.0061041
