,heyday_male,heyday_female,tuple,average_male,average_female,female-male
0,0.15390778,0.028498624,"('unsociable', 'sociable')",0.1539078,0.0284986,-0.1254092
1,-0.23554726,-0.5059861,"('unfriendly', 'friendly')",-0.2355473,-0.5059861,-0.2704388
2,-0.7313372,-0.7963119,"('unlikable', 'likable')",-0.7313372,-0.7963119,-0.0649747
3,-0.41283923,-0.3643267,"('repellent', 'pleasant')",-0.4128392,-0.3643267,0.0485125
4,-3.54039,-3.6258132,"('disliked', 'liked')",-3.54039,-3.6258132,-0.0854232
5,-1.2392312,-1.337222,"('distant', 'outgoing')",-1.2392312,-1.337222,-0.0979908
6,-1.0333502,-1.14555,"('distant', 'open')",-1.0333502,-1.14555,-0.1121998
7,0.5070709,0.51896894,"('insensitive', 'sensitive')",0.5070709,0.5189689,0.011898
8,0.20560086,-0.03278537,"('unaffectionate', 'affectionate')",0.2056009,-0.0327854,-0.2383863
9,0.20194864,0.102875784,"('unaffectionate', 'caring')",0.2019486,0.1028758,-0.0990728
10,-0.038228013,0.02220046,"('unsympathetic', 'sympathetic')",-0.038228,0.0222005,0.0604285
11,0.8190293,0.9676377,"('unhelpful', 'helpful')",0.8190293,0.9676377,0.1486084
12,-1.1839764,-1.1327786,"('unsupportive', 'supportive')",-1.1839764,-1.1327786,0.0511978
13,-0.2563919,-0.30226976,"('impolite', 'polite')",-0.2563919,-0.3022698,-0.0458779
14,0.44008067,0.32311696,"('antisocial', 'social')",0.4400807,0.323117,-0.1169637
15,-0.35964686,-0.5388182,"('boring', 'funny')",-0.3596469,-0.5388182,-0.1791713
16,-0.67418313,-0.8438941,"('unpopular', 'popular')",-0.6741831,-0.8438941,-0.169711
17,-0.9588355,-0.91029847,"('nasty', 'nice')",-0.9588355,-0.9102985,0.048537
18,-0.5453888,-0.6136906,"('disagreeable', 'welcoming')",-0.5453888,-0.6136906,-0.0683018
19,-1.2496902,-1.2767172,"('inhospitable', 'hospitable')",-1.2496902,-1.2767172,-0.027027
20,0.22781503,0.25547037,"('rough', 'thoughtful')",0.227815,0.2554704,0.0276554
21,-0.14402246,-0.040714636,"('immoral', 'moral')",-0.1440225,-0.0407146,0.1033079
22,0.5414658,0.4424497,"('untrustworthy', 'trustworthy')",0.5414658,0.4424497,-0.0990161
23,3.0901053,3.123727,"('insincere', 'sincere')",3.0901053,3.1237271,0.0336218
24,0.55189365,0.50658274,"('dishonest', 'honest')",0.5518937,0.5065827,-0.045311
25,-0.3030026,-0.41926998,"('egoistic', 'altruistic')",-0.3030026,-0.41927,-0.1162674
26,0.6332426,0.41722083,"('hardhearted', 'benevolent')",0.6332426,0.4172208,-0.2160218
27,0.0118349455,-0.101635195,"('hardhearted', 'softhearted')",0.0118349,-0.1016352,-0.1134701
28,-0.019424513,-0.00044438057,"('disloyal', 'loyal')",-0.0194245,-0.0004444,0.0189801
29,-0.5637278,-0.6550903,"('unfair', 'fair')",-0.5637278,-0.6550903,-0.0913625
30,-0.1568908,-0.14172623,"('intolerant', 'tolerant')",-0.1568908,-0.1417262,0.0151646
31,-1.9053832,-2.0680723,"('evil', 'good')",-1.9053832,-2.0680723,-0.1626891
32,0.6560145,0.5681371,"('unkind', 'kind')",0.6560145,0.5681371,-0.0878774
33,-0.51651007,-0.49571803,"('wrong', 'right')",-0.5165101,-0.495718,0.0207921
34,2.7992089,2.871981,"('mean', 'honorable')",2.7992089,2.8719809,0.072772
35,-0.58509445,-0.68041325,"('corrupt', 'incorrupt')",-0.5850945,-0.6804132,-0.0953187
36,-1.7496388,-1.9810953,"('hostile', 'amicable')",-1.7496388,-1.9810953,-0.2314565
37,0.46092305,0.4032527,"('fake', 'genuine')",0.460923,0.4032527,-0.0576703
38,-0.37007585,-0.2864564,"('untruthful', 'truthful')",-0.3700759,-0.2864564,0.0836195
39,0.21494149,0.27018315,"('exploitative', 'cooperative')",0.2149415,0.2701831,0.0552416
40,-1.9027414,-2.0478973,"('stingy', 'generous')",-1.9027414,-2.0478973,-0.1451559
41,-0.4333043,-0.538473,"('unforgiving', 'forgiving')",-0.4333043,-0.538473,-0.1051687
42,-1.8213584,-1.7596276,"('unreliable', 'reliable')",-1.8213584,-1.7596276,0.0617308
43,0.25493348,0.31831762,"('irresponsible', 'responsible')",0.2549335,0.3183176,0.0633841
44,-0.47290733,-0.4544646,"('prejudiced', 'unprejudiced')",-0.4729073,-0.4544646,0.0184427
45,-0.4387931,-0.36735487,"('incompetent', 'competent')",-0.4387931,-0.3673549,0.0714382
46,0.09917109,0.08102693,"('uncompetitive', 'competitive')",0.0991711,0.0810269,-0.0181442
47,2.6217456,2.6339734,"('stupid', 'smart')",2.6217456,2.6339734,0.0122278
48,-0.39601928,-0.3369712,"('unintelligent', 'intelligent')",-0.3960193,-0.3369712,0.0590481
49,-0.37039387,-0.2439273,"('unable', 'able')",-0.3703939,-0.2439273,0.1264666
50,-0.766029,-0.8597117,"('clumsy', 'skillful')",-0.766029,-0.8597117,-0.0936827
51,0.20495604,0.05553013,"('uneducated', 'educated')",0.204956,0.0555301,-0.1494259
52,-1.6440008,-1.8845001,"('irrational', 'rational')",-1.6440008,-1.8845001,-0.2404993
