,king_male,king_female,tuple,pharmaceuticals_male,pharmaceuticals_female,inc_male,inc_female,average_male,average_female,female-male
0,0.73785263,0.44858393,"('unsociable', 'sociable')",0.06311293,-0.12995073,-0.3273014,-0.5399184,0.157888,-0.0737617,-0.2316497
1,-0.19659436,-0.1536103,"('unfriendly', 'friendly')",0.12911408,0.11095326,1.5084215,1.382781,0.4803137,0.446708,-0.0336057
2,1.3992306,1.4148927,"('unlikable', 'likable')",0.4638514,0.4255199,0.58657837,0.6522512,0.8165534,0.830888,0.0143346
3,-0.0383121,0.011638418,"('repellent', 'pleasant')",-1.2106563,-1.1426826,-0.18579699,-0.11987713,-0.4782551,-0.4169737,0.0612814
4,-0.33999133,-0.32480466,"('disliked', 'liked')",0.11130232,0.11306005,-6.1611924,-6.1279025,-2.1299605,-2.1132158,0.0167447
5,-0.847638,-0.6556884,"('distant', 'outgoing')",-0.14725274,-0.09100142,0.11928759,0.14515775,-0.2918677,-0.2005107,0.091357
6,-0.9068875,-0.7113877,"('distant', 'open')",-0.2912954,-0.2382536,0.68439853,0.6795944,-0.1712614,-0.0900156,0.0812458
7,-0.11648899,-0.24742505,"('insensitive', 'sensitive')",-1.0174754,-0.98742247,0.65826005,0.5990108,-0.1585681,-0.2119456,-0.0533775
8,0.42749453,0.4997467,"('unaffectionate', 'affectionate')",-0.2742211,-0.27863103,0.35304314,0.28286344,0.1687722,0.167993,-0.0007792
9,0.98179036,1.0292879,"('unaffectionate', 'caring')",0.09413417,0.09702725,0.9205854,0.9159008,0.6655033,0.6807387,0.0152354
10,0.55096245,0.282506,"('unsympathetic', 'sympathetic')",-1.0687896,-1.1776391,-0.20540556,-0.31043237,-0.2410776,-0.4018552,-0.1607776
11,-0.20460445,-0.27997738,"('unhelpful', 'helpful')",-0.088234305,-0.17841859,1.8776122,1.863272,0.5282578,0.468292,-0.0599658
12,0.8174573,0.77586615,"('unsupportive', 'supportive')",0.5300712,0.5012868,-1.6631762,-1.7186134,-0.1052159,-0.1471535,-0.0419376
13,-0.042442217,-0.20762166,"('impolite', 'polite')",-1.0951937,-1.2547041,0.12683848,0.042032607,-0.3369325,-0.4734311,-0.1364986
14,0.55360544,0.3774106,"('antisocial', 'social')",-0.016309509,0.0065867268,-0.47000876,-0.54700387,0.0224291,-0.0543355,-0.0767646
15,-0.86910075,-0.8801552,"('boring', 'funny')",0.09866594,0.033171974,0.34533882,0.29347175,-0.1416987,-0.1845038,-0.0428051
